"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Montiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Staphylea"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
24242	42681	"Huzenbacher See"	48.574426	8.348266	913	"AWI"	913	2588	3441	3056	210	4	0	136	2	0	0	0	1	0	0	0	168	0	1	0	0	0	0	0	0	0	0	0	103	9	0	0	0	0	0	0	180	1	17	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	3	0	0	111	0	0	0	0	3	0	0	0	0	0	0	1	0	0	3	9	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	914	"AWI"	914	2598	3449	3072	199	3	0	117	0	0	0	0	3	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	129	11	0	0	0	0	0	0	195	0	26	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	3	0	0	100	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	19	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	915	"AWI"	915	2604	3459	3087	160	2	0	131	0	0	0	0	2	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	109	13	0	0	9	0	0	0	140	0	17	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	4	0	0	94	0	0	0	0	5	0	0	0	0	1	0	1	0	0	3	9	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	916	"AWI"	916	2614	3468	3100	198	4	0	168	0	0	0	1	3	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	119	11	0	0	6	0	0	0	194	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	1	0	0	101	0	0	0	0	5	0	1	0	0	1	0	1	0	0	5	3	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	917	"AWI"	917	2623	3478	3115	211	1	0	147	1	0	0	0	4	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	102	7	0	0	3	0	1	0	167	0	24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	0	0	0	1	0	0	88	0	0	0	0	8	0	1	0	0	0	0	1	0	0	5	5	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	918	"AWI"	918	2632	3491	3132	207	0	0	131	2	0	0	0	3	0	0	0	217	0	1	0	0	0	0	0	0	0	0	0	87	14	0	0	7	0	0	0	229	0	35	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	94	0	0	0	0	3	0	0	0	0	0	0	2	1	0	3	16	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	919	"AWI"	919	2640	3502	3148	205	3	0	151	0	0	0	1	4	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	96	7	0	0	5	0	0	0	183	1	39	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	23	0	0	5	0	0	0	0	0	0	0	0	82	0	0	1	0	2	0	1	0	0	1	0	0	0	0	5	16	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	920	"AWI"	920	2644	3512	3163	197	1	0	142	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	163	6	0	0	7	0	0	0	193	1	18	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	16	0	0	3	0	0	0	0	0	2	0	0	89	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	9	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	921	"AWI"	921	2650	3526	3177	285	1	0	164	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	105	7	1	0	10	0	0	0	198	0	21	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	31	0	0	2	0	0	0	0	0	4	0	0	78	0	0	1	0	5	0	0	0	0	0	0	1	0	0	4	12	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	922	"AWI"	922	2656	3539	3194	221	4	0	127	0	0	0	0	1	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	108	9	0	0	0	0	0	0	133	0	23	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	2	0	1	93	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	12	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	923	"AWI"	923	2666	3551	3210	261	4	0	145	1	0	0	0	2	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	114	6	0	0	0	0	0	0	174	0	22	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	3	0	0	89	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	924	"AWI"	924	2675	3566	3226	235	1	0	145	2	0	0	0	1	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	132	11	0	0	7	0	0	0	168	1	25	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	104	0	0	1	0	9	0	0	0	0	1	0	3	0	0	1	18	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	925	"AWI"	925	2682	3586	3244	230	3	0	147	0	0	0	0	1	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	104	9	0	0	8	0	0	0	140	1	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	89	0	0	0	0	4	0	0	0	0	0	0	3	0	0	4	5	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	926	"AWI"	926	2692	3600	3260	238	6	0	149	0	0	0	0	3	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	183	9	0	0	6	0	0	0	216	1	21	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0	4	0	0	106	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	8	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	927	"AWI"	927	2736	3604	3275	287	3	0	129	0	0	0	0	2	0	0	0	179	0	1	0	0	0	0	0	0	0	0	1	138	6	0	0	5	0	0	0	167	1	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	1	97	0	0	0	0	6	0	0	0	0	0	0	1	0	0	5	14	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	928	"AWI"	928	2780	3608	3292	162	6	0	181	1	0	0	0	3	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	123	18	0	0	0	0	0	0	164	0	18	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	9	1	0	4	0	0	0	0	0	0	0	0	109	0	0	0	0	6	0	0	0	0	0	0	2	0	0	6	15	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	929	"AWI"	929	2823	3612	3307	239	7	0	165	0	0	0	0	1	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	130	13	0	0	6	0	0	0	194	1	23	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	1	0	3	0	0	0	0	0	3	0	0	101	0	0	1	0	7	0	0	0	0	0	0	2	1	0	4	6	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	930	"AWI"	930	2866	3616	3322	207	1	0	176	0	0	0	0	4	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	157	11	0	0	12	0	0	0	188	0	20	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	1	98	0	0	0	0	7	0	0	0	0	0	0	4	0	0	5	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	931	"AWI"	931	2907	3620	3338	176	2	0	209	0	0	0	0	4	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	158	12	0	0	10	0	0	0	194	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	115	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	19	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	932	"AWI"	932	2951	3625	3352	210	1	0	152	2	0	0	0	4	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	146	11	0	0	5	0	0	0	167	1	24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	933	"AWI"	933	2991	3629	3367	179	2	0	167	0	0	0	1	5	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	175	11	0	0	9	0	0	0	181	0	30	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	101	0	0	1	0	2	0	0	0	0	0	0	1	0	0	3	6	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	934	"AWI"	934	3034	3632	3383	202	0	0	141	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	128	14	0	0	7	0	1	0	207	0	21	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	117	0	0	0	0	1	0	0	0	0	0	0	2	0	0	4	10	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	935	"AWI"	935	3077	3641	3399	241	1	0	145	1	0	0	0	2	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	117	10	0	0	9	0	0	0	145	1	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	88	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	13	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	936	"AWI"	936	3118	3647	3416	225	0	0	147	0	0	0	0	2	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	118	7	0	0	4	0	0	0	157	1	22	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	1	0	0	97	0	0	0	0	5	0	0	0	0	1	0	1	0	0	6	4	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	937	"AWI"	937	3161	3655	3431	209	5	0	164	0	0	0	0	6	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	184	12	1	0	4	0	1	0	164	0	14	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	2	0	0	117	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	16	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	938	"AWI"	938	3203	3660	3447	120	6	0	205	0	0	0	0	3	0	0	0	222	0	0	0	0	0	0	0	0	1	0	0	176	5	0	0	0	0	0	0	114	1	13	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	98	0	0	0	0	4	0	0	0	0	0	0	3	0	0	11	8	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	939	"AWI"	939	3243	3668	3463	247	5	0	147	0	0	0	1	2	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	124	8	0	0	4	1	0	0	128	4	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	2	0	0	91	0	0	0	0	2	0	0	0	0	0	0	0	1	0	8	7	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	940	"AWI"	940	3283	3675	3480	251	2	0	131	0	0	0	0	4	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	174	12	0	0	2	0	0	0	160	0	25	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	2	0	0	91	0	0	0	0	3	0	0	0	0	0	0	2	0	0	5	12	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	941	"AWI"	941	3319	3685	3496	236	4	0	131	0	0	0	0	6	0	0	0	162	0	1	0	0	0	0	0	0	0	0	0	141	14	0	0	0	0	0	0	160	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	87	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	11	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	942	"AWI"	942	3351	3694	3512	177	4	0	185	0	0	0	0	2	0	0	0	222	0	1	0	0	0	0	0	0	0	0	0	142	8	0	0	10	0	0	0	200	0	22	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	108	0	0	0	0	6	0	0	0	0	0	0	1	0	0	6	8	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	943	"AWI"	943	3379	3710	3529	235	3	0	177	0	0	0	0	8	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	148	8	0	0	0	0	0	0	173	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	4	0	0	116	0	0	0	0	4	0	0	0	0	0	0	1	0	0	4	10	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	944	"AWI"	944	3404	3722	3546	227	2	0	124	0	0	0	0	3	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	143	8	0	0	0	0	0	0	173	1	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	1	0	0	104	0	0	0	0	5	0	1	0	0	1	0	1	0	0	3	6	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	945	"AWI"	945	3426	3738	3565	188	4	0	137	0	0	0	0	1	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	133	9	0	0	0	0	0	0	157	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	68	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	8	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	946	"AWI"	946	3444	3759	3583	180	4	0	198	1	0	0	0	4	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	122	6	0	0	7	0	1	0	154	0	13	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	103	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	5	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	947	"AWI"	947	3466	3778	3600	199	6	0	199	0	0	0	0	6	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	198	14	0	0	5	0	0	0	207	1	20	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	138	0	0	0	0	8	0	0	0	0	0	0	1	0	0	7	10	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	948	"AWI"	948	3503	3786	3619	298	3	0	198	0	0	0	1	4	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	160	18	0	0	9	0	1	0	229	0	24	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	108	0	0	1	0	10	0	0	0	0	0	0	1	0	0	4	11	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	949	"AWI"	949	3539	3798	3638	251	8	0	183	0	0	0	0	6	0	0	0	243	1	0	0	0	0	0	0	0	0	0	0	161	21	0	0	0	0	0	0	192	2	27	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	126	0	0	0	0	11	0	0	0	0	1	0	0	0	0	6	6	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	950	"AWI"	950	3564	3813	3657	190	1	0	162	0	0	0	1	4	0	0	0	189	0	0	1	0	0	0	0	0	0	0	0	150	14	0	0	5	0	0	0	158	0	11	0	0	0	1	1	10	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	85	0	0	0	0	4	0	0	0	0	0	0	2	0	0	7	7	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	951	"AWI"	951	3576	3832	3677	234	5	0	153	1	0	0	0	7	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	127	13	0	0	6	0	0	0	122	2	19	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	96	0	0	1	0	8	0	0	0	0	0	0	3	0	0	2	15	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	952	"AWI"	952	3587	3856	3696	171	2	0	158	0	0	0	0	4	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	137	15	0	0	0	0	0	0	137	1	33	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	102	0	0	0	0	4	0	0	0	0	1	0	3	0	0	6	9	2	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	953	"AWI"	953	3596	3883	3713	191	2	0	155	0	0	0	0	5	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	133	13	0	0	3	0	0	0	158	0	17	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	102	0	0	1	0	7	0	0	0	0	0	0	3	0	0	11	7	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	954	"AWI"	954	3602	3913	3732	193	3	0	136	0	0	0	0	2	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	112	23	0	0	0	0	1	0	154	1	21	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	101	0	0	0	0	4	0	0	0	0	0	0	3	0	0	6	6	2	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	955	"AWI"	955	3610	3950	3751	261	5	0	166	0	0	0	0	2	0	0	0	176	0	1	0	0	0	0	0	0	0	0	0	121	10	0	0	3	0	0	0	173	1	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	0	95	0	0	0	0	7	0	0	0	0	0	0	1	0	0	2	8	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	956	"AWI"	956	3618	3991	3771	268	4	0	172	0	0	0	0	10	0	0	0	195	0	0	1	0	0	0	0	0	0	0	0	156	24	1	0	5	0	0	0	196	2	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	122	0	0	0	0	4	0	0	0	0	0	0	3	1	0	2	10	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	957	"AWI"	957	3622	4038	3790	174	4	0	184	0	0	0	1	4	0	0	0	188	0	1	0	0	0	0	0	0	0	0	0	170	25	0	0	6	0	0	0	227	1	19	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	134	0	0	0	0	4	0	0	0	0	0	0	1	0	0	8	7	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	958	"AWI"	958	3627	4078	3807	260	3	0	138	0	0	0	0	5	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	158	29	0	0	8	0	1	0	194	0	21	0	0	0	0	1	9	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	75	0	0	0	0	8	0	0	0	0	0	0	3	0	0	5	2	1	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	959	"AWI"	959	3631	4120	3825	224	1	0	156	0	0	0	0	4	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	154	22	0	0	2	0	0	0	184	0	32	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	92	0	0	0	0	9	0	0	0	0	0	0	2	0	0	5	14	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	960	"AWI"	960	3635	4164	3841	268	6	0	124	0	0	0	1	3	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	155	15	0	0	4	0	1	0	215	1	19	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	87	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	961	"AWI"	961	3640	4211	3857	231	7	0	133	2	0	0	0	4	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	140	11	0	0	7	0	0	0	214	1	17	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	81	0	0	0	0	5	0	0	0	0	1	0	0	0	0	7	2	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	962	"AWI"	962	3645	4255	3874	271	2	0	140	0	0	0	0	1	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	117	7	0	0	0	0	0	0	259	0	21	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	99	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	8	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	963	"AWI"	963	3649	4299	3892	275	2	0	103	0	0	0	1	4	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	134	12	0	0	2	0	0	0	282	0	17	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	90	0	0	0	0	5	0	0	0	0	0	0	2	0	0	3	12	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	964	"AWI"	964	3651	4345	3910	238	4	0	168	1	0	0	0	7	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	141	16	0	0	0	0	0	0	277	0	26	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	93	0	0	0	0	5	0	0	0	0	0	0	2	0	0	7	13	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	965	"AWI"	965	3654	4389	3926	185	2	0	116	0	0	0	0	3	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	132	13	0	0	3	0	0	0	179	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	2	0	0	69	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	13	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	966	"AWI"	966	3658	4434	3945	115	8	0	117	1	0	0	0	2	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	137	11	0	0	3	0	0	0	207	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	2	0	0	75	0	0	0	0	9	0	0	0	0	1	0	1	0	0	6	5	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	967	"AWI"	967	3662	4481	3961	188	3	0	117	0	0	0	1	3	0	0	0	230	0	0	1	0	0	0	0	0	0	0	0	128	11	0	0	0	0	0	0	163	0	19	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	1	0	0	65	0	0	0	0	6	0	0	0	0	0	0	2	0	0	3	11	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	968	"AWI"	968	3675	4509	3979	199	5	0	138	0	0	0	0	2	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	133	10	0	0	0	0	0	0	231	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	84	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	969	"AWI"	969	3697	4518	3994	148	2	0	167	0	0	0	0	1	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	154	14	0	0	0	0	0	0	203	0	34	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	71	0	0	0	0	4	0	0	0	0	1	0	0	0	0	2	9	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	970	"AWI"	970	3711	4530	4011	214	2	0	143	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	145	12	0	0	0	0	0	0	196	0	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	3	0	0	52	0	0	0	0	8	0	0	0	0	0	0	1	0	0	4	7	1	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	971	"AWI"	971	3723	4544	4031	158	1	0	130	0	0	0	1	1	0	0	0	264	0	0	1	0	0	0	0	0	0	0	0	108	19	0	0	0	0	0	0	233	0	18	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	3	0	0	51	0	0	0	0	9	0	0	0	0	0	0	3	0	0	5	3	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	972	"AWI"	972	3730	4560	4050	131	3	0	181	0	0	0	0	1	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	152	15	0	0	5	0	0	0	217	4	29	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	83	0	0	0	0	19	0	0	0	0	0	0	3	0	0	5	17	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	973	"AWI"	973	3742	4576	4069	132	5	0	259	0	0	0	0	2	0	0	0	206	0	1	0	0	0	0	0	0	0	0	0	184	23	0	0	0	0	0	0	144	0	20	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	6	0	1	82	0	0	0	0	26	0	0	0	0	1	0	7	0	0	9	14	1	0	0	0	0
