"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	235	"AWI"	235	5496	5965	5700	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6086956521739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9130434782609	39.1304347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	237.5	"AWI"	237.5	5530	6031	5755	0.245398773006135	0	13.3742331288344	0	0.245398773006135	0	0	1.22699386503067	0	0	0.122699386503067	0	0	0	0	0	1.22699386503067	11.7791411042945	0	0	0	0	0.122699386503067	0.245398773006135	0	0.122699386503067	0	0	0	0	0.245398773006135	0	0	0	0	20.9815950920245	44.9079754601227	0	0	0	0.122699386503067	0.122699386503067	0	0	0	0	0	0	3.80368098159509	0	0	0.245398773006135	0.122699386503067	0.736196319018405	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	240	"AWI"	240	5559	6113	5806	0.555555555555556	0	13.4444444444444	0	1.44444444444444	0	0	0	0	0.222222222222222	0.444444444444444	0	0	0	0	0	1.44444444444444	18.3333333333333	0	0	0	0	0	0	0	0.111111111111111	0	0	0.222222222222222	0	0	0	0	0	0	20	39.6666666666667	0	0	0	0	0.333333333333333	0	0	0	0	0	0	3.11111111111111	0	0.111111111111111	0	0.333333333333333	0.222222222222222	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	242.5	"AWI"	242.5	5625	6161	5870	0.870511425462459	0	13.8193688792165	0	0.544069640914037	0.326441784548422	0	0.870511425462459	0	0	0.108813928182807	0	0	0	0	0	1.84983677910773	14.5810663764962	0	0	0	0	0.43525571273123	0.217627856365615	0	0.108813928182807	0	0	0	0	0	0	0	0	0	22.8509249183896	39.3906420021763	0	0	0	0.108813928182807	0.544069640914037	0	0	0	0	0	0	2.17627856365615	0	0.108813928182807	0.108813928182807	0.217627856365615	0.761697497279652	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	245	"AWI"	245	5669	6242	5926	0.364077669902913	0	8.85922330097087	0	0	0.485436893203883	0	0.970873786407767	0	0.242718446601942	0.364077669902913	0	0	0	0	0	2.06310679611651	18.6893203883495	0	0	0	0	0.242718446601942	0.121359223300971	0.121359223300971	0	0	0	0.364077669902913	0	0	0	0	0	0	22.5728155339806	39.5631067961165	0	0	0	0	0.849514563106796	0	0	0	0	0	0.364077669902913	1.94174757281553	0	0.728155339805825	0.242718446601942	0	0.849514563106796	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	247.5	"AWI"	247.5	5694.5	6346.5	5975.5	0.484261501210654	0	17.3123486682809	0	0.605326876513317	0	0	1.93704600484262	0	0	0.121065375302663	0	0	0	0	0	2.05811138014528	19.3704600484261	0.121065375302663	0	0	0	0	0	0	0.121065375302663	0	0	0	0	0	0	0	0	0	18.4019370460048	34.7457627118644	0	0	0	0	0.242130750605327	0	0	0	0	0.121065375302663	0	4.23728813559322	0	0	0.121065375302663	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	250	"AWI"	250	5715	6490	6025	0.480769230769231	0	9.97596153846154	0	0.721153846153846	2.04326923076923	0	2.28365384615385	0	0.240384615384615	0	0	0	0	0	0	1.5625	8.05288461538462	0	0	0	0.240384615384615	0.120192307692308	0.240384615384615	0.120192307692308	0	0	0	0	0	0.120192307692308	0.120192307692308	0	0	0	10.5769230769231	17.1875	0	0	0	0.120192307692308	0.841346153846154	0	0	0	0	0	0	6.25	37.7403846153846	0.600961538461539	0.120192307692308	0	0.240384615384615	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	252.5	"AWI"	252.5	5762.5	6553.5	6082	0.465116279069767	0	14.6511627906977	0	0.348837209302326	0.465116279069767	0	1.62790697674419	0	0.116279069767442	0	0	0	0	0	0	2.09302325581395	8.02325581395349	0	0	0	0	0	0	0	0	0	0	0.232558139534884	0	0.232558139534884	0	0	0	0	23.953488372093	44.4186046511628	0	0	0	0.116279069767442	0.697674418604651	0	0	0	0	0	0	1.97674418604651	0	0	0.232558139534884	0	0.348837209302326	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	255	"AWI"	255	5794	6645	6134	0.733752620545073	0	12.9979035639413	0	0.10482180293501	0.209643605870021	0	2.41090146750524	0	0	0.209643605870021	0	0	0	0	0	0.943396226415094	4.82180293501048	0	0	0	0	0	0	0	0	0	0	0.209643605870021	0	0.733752620545073	0.10482180293501	0	0	0	23.7945492662474	50.5241090146751	0	0	0	0	0.209643605870021	0	0	0	0	0	0	1.36268343815514	0	0.209643605870021	0.209643605870021	0.209643605870021	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	257.5	"AWI"	257.5	5816.5	6745	6181	1.36986301369863	0	17.8082191780822	0	0	0	0	4.10958904109589	0	0	0	0	0	0	0	0	0	16.4383561643836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.958904109589	46.5753424657534	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	1.36986301369863	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	260	"AWI"	260	5834	6863	6227	0	0	8.71369294605809	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0	0	0	21.1618257261411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8423236514523	48.9626556016597	0	0	0	0	0	0	0	0	0	0	0	2.9045643153527	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	262.5	"AWI"	262.5	5878	6933	6280	0.492610837438424	0	19.2118226600985	0	0.985221674876847	0	0	0.492610837438424	0	0	0.492610837438424	0	0	0	0	0	1.47783251231527	16.256157635468	0	0	0	0	0	0.985221674876847	0	0	0	0	0	0	0	0	0	0	0	17.2413793103448	36.4532019704434	0	0	0	0	0	0	0	0	0	0	0	5.41871921182266	0	0	0.492610837438424	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	265	"AWI"	265	5910	7012	6335	0	0	24.7357293868922	0	0.422832980972516	0.422832980972516	0	1.26849894291755	0	0	0	0	0	0	0	0	2.74841437632135	19.4503171247357	0	0	0	0	0	0.211416490486258	0	0.211416490486258	0	0	0.211416490486258	0	0	0	0	0	0.211416490486258	12.0507399577167	33.615221987315	0	0	0	0	0	0	0	0	0	0	0	4.43974630021142	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	267.5	"AWI"	267.5	5942.5	7097.5	6387.5	0	0	20.4545454545455	0	1.06951871657754	0.267379679144385	0	1.33689839572193	0	0	0	0	0	0	0	0	1.06951871657754	17.1122994652406	0.133689839572192	0	0	0	0.133689839572192	0	0.133689839572192	0.267379679144385	0	0	0.267379679144385	0	0	0	0	0	0	16.5775401069519	34.8930481283422	0	0	0	0	0.133689839572192	0	0	0	0	0.133689839572192	0	4.41176470588235	0	0	0.802139037433155	0.267379679144385	0.53475935828877	0
