"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3194	4150	"King's Pool"	52.807804	-2.109106	1750	"AWI"	1750	11739	13818	12852	0	0	0	0	0	0	0	184	1	0	0	0	0	0	0	2	0	84	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	0	34	0	0	0	0	0	6	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1760	"AWI"	1760	11801	13980	12951	0	0	0	0	0	0	0	259	1	0	0	0	0	0	0	17	0	69	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	6	0	30	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1770	"AWI"	1770	11880	14177	13050	0	1	0	0	0	0	0	174	1	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	6	0	28	0	0	0	0	0	7	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1780	"AWI"	1780	12013	14290	13156	0	1	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	6	0	34	0	0	0	0	0	8	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1790	"AWI"	1790	12172	14356	13267	0	3	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	0	13	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1800	"AWI"	1800	12305	14432	13381	0	2	0	0	0	41	0	159	0	0	0	0	0	0	4	0	0	226	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	16	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1810	"AWI"	1810	12424	14539	13495	0	0	0	0	0	25	0	80	1	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	27	0	0	0	0	0	24	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1820	"AWI"	1820	12519	14669	13613	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	12	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1830	"AWI"	1830	12599	14842	13718	0	2	0	0	0	31	0	41	6	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1840	"AWI"	1840	12803	14926	13817	0	1	0	0	0	0	0	62	3	0	0	0	0	0	2	0	0	107	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0	0	7	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1850	"AWI"	1850	13051	14991	13919	0	0	0	0	0	0	0	181	0	0	0	0	0	0	6	0	0	166	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	1	0	25	0	0	0	0	0	9	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1860	"AWI"	1860	13264	15061	14029	0	1	0	0	0	0	0	154	2	0	0	0	0	0	3	0	0	96	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	4	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1870	"AWI"	1870	13432	15151	14143	0	0	0	0	0	0	0	150	5	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	18	0	0	0	0	0	1	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1880	"AWI"	1880	13560	15273	14252	0	2	0	0	0	0	0	110	2	0	0	0	0	0	3	0	0	96	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	7	0	0	0	0	0
