"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16742	40450	"Le Loclat"	47.01867	6.99669	381	"AWI"	381	7364	8177	7670	0	0	2	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	219	23	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	99	0	0	0	0	0	1	3	1	0	0	0	0	0	12	76	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	383	"AWI"	383	7379	8297	7710	0	3	2	0	0	0	4	1	0	8	0	0	0	0	0	0	0	0	0	0	226	15	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	81	0	0	0	0	0	0	1	0	0	0	0	0	1	17	87	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	385	"AWI"	385	7389	8421	7749	0	4	14	1	0	0	12	1	0	33	0	0	0	1	0	0	0	0	0	0	560	17	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	175	0	0	0	0	1	2	0	1	0	0	0	0	0	55	144	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	389	"AWI"	389	7415	8678	7826	0	3	9	0	0	0	1	1	0	32	0	2	0	0	0	0	0	0	0	0	668	5	0	0	0	0	0	0	0	1	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	165	0	0	0	1	0	0	0	0	0	0	0	0	0	47	125	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	391	"AWI"	391	7424	8804	7863	5	6	8	0	0	0	3	0	0	24	0	0	0	0	0	0	0	0	0	0	417	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	91	0	0	0	0	2	1	0	0	0	0	0	0	0	25	97	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	403	"AWI"	403	7620	9113	8193	0	0	3	0	0	0	3	0	0	20	0	0	0	0	0	0	0	0	0	0	406	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	28	66	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	409	"AWI"	409	7680	9350	8351	0	0	10	1	0	0	5	2	0	18	0	0	0	0	0	0	0	0	0	0	541	5	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	66	0	0	0	1	2	1	0	0	0	0	0	1	0	20	72	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	417	"AWI"	417	7828	9606	8568	0	0	16	0	0	0	5	3	0	27	0	0	0	0	0	0	0	0	0	0	458	9	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	94	0	0	0	0	1	2	0	1	0	0	0	0	0	13	141	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	425	"AWI"	425	7946	9827	8797	0	0	3	0	0	0	3	1	0	29	0	0	0	0	0	0	0	0	0	0	405	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	69	0	0	0	0	1	0	43	0	0	0	2	0	3	0	0	0	0	0	0	0	3	123	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	433	"AWI"	433	8069	10120	9012	0	0	6	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	305	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	21	0	0	0	0	1	3	0	0	0	0	0	0	0	8	64	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	441	"AWI"	441	8318	10266	9246	0	0	4	0	0	0	2	1	0	31	0	0	0	0	0	0	0	0	0	0	262	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0	0	0	0	9	75	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	449	"AWI"	449	8458	10537	9485	0	0	5	0	0	0	1	0	0	43	0	1	0	0	0	0	0	0	0	0	301	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	15	0	0	0	0	0	1	0	1	0	0	0	0	0	3	78	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	457	"AWI"	457	8649	10797	9714	0	0	2	0	0	0	0	3	0	83	0	0	0	0	0	0	0	0	0	0	359	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	22	0	0	0	0	3	2	0	1	0	0	0	0	0	3	60	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	465	"AWI"	465	8839	10928	9941	0	0	3	2	0	0	0	1	0	68	0	1	0	0	0	0	0	0	0	0	234	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	9	0	0	0	2	0	3	0	0	0	0	0	0	0	5	51	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	473	"AWI"	473	8991	11167	10147	0	1	10	0	0	0	0	2	0	135	0	0	0	0	0	0	0	0	1	0	494	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	14	0	0	0	1	1	5	0	0	0	0	0	0	1	0	99	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	481	"AWI"	481	9335	11295	10363	0	1	7	0	0	0	0	4	0	121	0	0	0	1	0	0	0	0	0	0	347	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	4	0	0	0	0	3	6	0	0	0	0	0	0	1	0	65	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	489	"AWI"	489	9520	11470	10584	0	0	5	1	0	0	0	2	0	116	0	0	0	0	0	0	0	0	1	0	320	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	47	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	492	"AWI"	492	9584	11567	10671	0	1	3	0	0	0	0	4	0	127	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	1	6	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	500	"AWI"	500	9923	11710	10873	0	0	0	0	0	0	0	2	0	81	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	505	"AWI"	505	10157	11776	11013	0	0	2	0	0	0	0	11	0	317	0	0	0	0	0	0	0	0	1	0	8	15	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	4	0	0	0	0	4	12	0	0	0	0	0	0	2	0	4	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	509	"AWI"	509	10289	11844	11124	0	0	0	0	0	0	0	1	0	159	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	513	"AWI"	513	10407	11928	11231	0	0	4	1	0	0	1	7	0	267	0	0	0	0	0	0	0	0	1	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	517	"AWI"	517	10600	12002	11334	0	0	0	0	0	0	0	1	0	139	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	4	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	521	"AWI"	521	10823	12063	11439	0	0	0	0	0	0	0	9	0	218	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	881	0	0	0	0	0	0	7	0	0	0	6	8	10	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	525	"AWI"	525	11002	12127	11541	0	0	0	0	0	0	0	4	0	85	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	1	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	529	"AWI"	529	11138	12215	11660	0	0	2	6	0	0	0	58	0	127	0	1	0	0	0	0	0	0	1	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1006	0	0	0	0	0	0	3	0	0	0	5	6	2	0	0	0	0	0	0	7	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	533	"AWI"	533	11207	12339	11779	0	0	0	0	0	0	0	24	0	46	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	1	0	0	0	1	3	2	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	537	"AWI"	537	11339	12436	11894	0	0	0	2	0	0	0	51	0	40	0	2	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	541	"AWI"	541	11528	12483	12007	0	0	0	5	0	0	0	42	0	95	0	0	0	0	0	0	0	0	1	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	545	"AWI"	545	11692	12538	12128	0	0	0	2	0	0	0	48	0	95	0	2	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	549	"AWI"	549	11806	12613	12253	0	0	0	2	0	0	0	21	0	61	0	1	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	2	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	553	"AWI"	553	11886	12709	12382	0	0	0	0	0	0	0	41	0	109	0	1	0	0	0	0	0	0	2	0	0	19	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	885	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	557	"AWI"	557	11993	12807	12486	0	0	0	0	0	0	0	43	0	87	0	0	0	0	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	6	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	559	"AWI"	559	12080	12817	12525	0	0	0	1	0	0	0	23	0	64	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	2	0	0	0	3	8	2	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	561	"AWI"	561	12166	12826	12562	0	0	0	2	0	0	0	18	0	151	0	0	0	0	0	0	0	0	2	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	3	4	5	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	563	"AWI"	563	12252	12835	12600	0	0	0	0	0	0	0	17	0	126	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	565	"AWI"	565	12340	12846	12637	0	0	1	0	0	0	0	12	0	162	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	1	0	0	0	1	4	3	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	569	"AWI"	569	12510	12870	12713	0	0	0	1	0	0	0	13	0	238	0	0	0	0	0	0	0	0	0	0	0	29	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	675	0	0	0	0	1	0	0	0	0	0	1	6	6	0	0	0	0	0	0	0	1	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	577.5	"AWI"	577.5	12749.5	12974	12870.5	0	0	0	0	0	0	0	19	0	211	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	1	5	11	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	585	"AWI"	585	12802	13140	12947	0	0	0	1	0	0	0	26	0	196	0	0	0	0	0	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	1	0	0	0	2	4	3	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	589	"AWI"	589	12821	13265	12984	0	0	0	0	0	0	0	20	0	100	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	888	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	600	"AWI"	600	12868	13544	13088	0	0	0	1	0	0	0	11	0	110	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	1	0	0	0	0	7	8	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	613	"AWI"	613	12940	13729	13227	0	0	0	0	0	0	0	20	0	241	0	1	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	716	0	0	0	0	0	0	1	0	0	0	1	5	4	0	0	0	1	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	621	"AWI"	621	12994	13853	13312	0	0	0	0	0	0	0	18	0	172	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	629	"AWI"	629	13052	13942	13406	0	0	1	0	0	0	0	20	0	281	0	1	0	0	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	777	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	637	"AWI"	637	13090	14076	13491	0	0	0	0	0	0	0	13	0	204	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	1	0	0	0	1	2	12	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	645	"AWI"	645	13165	14148	13579	0	0	0	1	0	0	0	8	0	125	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	653	"AWI"	653	13219	14242	13670	0	0	0	0	0	0	0	10	0	294	0	0	0	0	0	0	0	0	1	0	2	13	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	664	"AWI"	664	13312	14388	13792	0	0	0	1	0	0	0	14	0	57	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	486	0	0	0	0	0	0	1	0	0	0	1	3	3	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	666	"AWI"	666	13338	14404	13817	0	0	0	0	0	0	0	13	0	199	0	0	0	0	0	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	2	0	0	0	2	3	8	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	669	"AWI"	669	13364	14432	13854	0	0	0	0	0	0	0	9	0	227	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	1	4	16	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	671	"AWI"	671	13383	14456	13874	0	0	0	0	0	0	0	11	0	279	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	675	"AWI"	675	13412	14496	13918	0	0	0	0	0	0	0	17	0	365	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	677	"AWI"	677	13426	14520	13939	0	0	0	1	0	0	0	17	0	387	0	1	0	0	0	0	0	0	2	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	3	4	13	0	0	0	0	0	0	5	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	681	"AWI"	681	13464	14573	13984	0	0	0	0	0	0	0	26	0	294	0	1	0	0	0	0	0	0	2	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	3	0	0	0	4	3	17	0	0	1	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	683	"AWI"	683	13489	14589	14004	0	0	0	0	0	0	0	20	0	350	0	0	0	0	0	0	0	0	1	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	2	0	0	0	2	3	8	0	0	0	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	685	"AWI"	685	13510	14601	14028	0	0	0	1	0	0	0	24	0	419	0	0	0	0	0	0	0	0	4	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	1	0	0	0	4	3	19	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	687	"AWI"	687	13533	14621	14051	0	0	0	0	0	0	0	13	0	392	0	1	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	689	"AWI"	689	13556	14637	14075	0	0	0	0	0	0	0	20	0	369	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	4	29	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	697	"AWI"	697	13611	14720	14161	0	0	0	0	0	0	0	23	0	432	0	0	0	0	0	0	0	0	1	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	2	3	42	0	0	0	0	0	0	7	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	700	"AWI"	700	13631	14763	14191	0	0	0	0	0	0	0	16	0	361	0	0	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	6	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	702	"AWI"	702	13663	14778	14214	0	0	0	0	0	0	0	32	0	300	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	2	4	51	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	705	"AWI"	705	13697	14794	14250	0	0	0	0	0	0	0	21	0	349	0	0	0	0	0	0	0	0	1	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	5	78	0	0	0	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	708	"AWI"	708	13732	14817	14283	0	0	0	0	0	0	0	24	0	371	0	0	0	0	0	0	0	0	1	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	2	39	0	0	0	0	0	0	6	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	711	"AWI"	711	13768	14847	14318	0	0	1	0	0	0	0	14	0	386	0	2	0	0	0	0	0	0	1	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	713	"AWI"	713	13792	14871	14342	0	0	0	0	0	0	0	10	0	348	0	1	0	0	0	0	0	0	0	0	0	25	19	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	11	0	0	1	0	0	0	7	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	716	"AWI"	716	13822	14900	14378	0	0	0	0	0	0	0	11	0	132	0	1	0	0	0	0	0	0	3	0	0	19	24	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	719	"AWI"	719	13846	14932	14411	0	0	0	0	0	0	0	9	0	69	0	0	0	0	0	0	0	0	3	0	2	18	52	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	12	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	721	"AWI"	721	13867	14954	14433	0	0	0	0	0	0	0	9	0	45	0	2	0	0	0	0	0	0	4	0	0	26	35	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	723	"AWI"	723	13893	14972	14452	0	0	0	2	0	0	0	15	0	45	0	2	0	0	0	0	0	0	5	0	0	28	20	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	2	11	0	0	0	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	725	"AWI"	725	13919	14989	14472	0	0	1	1	0	0	0	27	0	37	0	7	0	0	0	0	0	0	6	0	1	21	18	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	1	14	0	0	1	0	0	0	1	0	0	0	0	0
