"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
9834	14556	"Sheheree Bog"	52.039974	-9.48127	556	"AWI"	556	10178	14560	11843	0	0	7	0	0	3	0	0	0	56	0	0	0	0	0	0	448	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	81	0	0	0	0	11	0	0	0	3	0	0	0	0	11	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	558	"AWI"	558	10227	14636	11907	0	0	0	0	0	3	0	0	0	58	0	0	0	0	0	0	423	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	61	0	0	0	0	13	0	0	0	3	0	0	0	0	13	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	564	"AWI"	564	10331	14893	12103	0	0	0	0	0	2	0	0	0	47	0	0	0	0	0	0	512	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	94	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	566	"AWI"	566	10366	14965	12164	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	486	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	53	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	572	"AWI"	572	10468	15248	12339	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	415	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	80	0	0	0	0	13	0	0	0	1	0	0	0	0	8	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	576	"AWI"	576	10566	15364	12466	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	506	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	13	0	0	0	0	7	0	0	0	2	0	0	0	0	3	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	580	"AWI"	580	10662	15488	12585	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	235	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	584	"AWI"	584	10754	15640	12712	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	1	0	0	0	0	20	0	26	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	74	0	0	0	0	0	5	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	588	"AWI"	588	10821	15849	12832	0	0	0	0	0	1	0	0	0	108	0	0	0	0	12	6	6	0	0	9	0	0	0	0	0	1	0	0	0	0	90	0	271	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	82	0	0	0	2	0	12	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	592	"AWI"	592	10884	16019	12953	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	1	7	0	1	3	0	0	0	0	0	36	0	0	0	0	65	0	415	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	1	2	0	0	0	45	0	0	0	0	0	12	0	0	1	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	595	"AWI"	595	10999	16110	13051	0	0	2	0	0	1	0	2	0	24	0	0	0	0	6	1	6	0	0	9	0	0	0	0	0	0	0	0	0	1	19	0	422	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	43	0	0	0	0	0	26	0	0	2	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	597	"AWI"	597	11036	16188	13107	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	8	1	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	386	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	36	0	0	0	0	0	14	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	599	"AWI"	599	11070	16233	13161	0	0	0	0	0	0	0	1	0	6	0	0	0	0	5	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	10	0	468	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	7	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	602	"AWI"	602	11119	16333	13256	0	0	0	0	0	0	0	1	0	2	0	0	0	0	4	7	0	0	0	18	0	0	0	0	0	0	0	0	0	0	86	0	489	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	603	"AWI"	603	11153	16363	13285	0	0	0	2	0	0	0	1	0	11	0	0	0	0	5	21	2	0	0	57	0	0	0	0	0	0	0	0	0	0	34	0	195	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	21	0	2	0	0	0	16	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	607	"AWI"	607	11231	16514	13400	0	0	0	0	0	0	0	22	0	0	0	0	0	0	11	2	4	0	0	21	1	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	1	0	0	0	16	0	0	0	0	0	5	0	0	0	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	609	"AWI"	609	11265	16616	13463	0	0	0	0	0	0	0	27	0	7	0	2	0	0	58	1	13	0	0	103	0	0	3	0	0	0	0	0	0	0	90	0	1	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	39	0	0	1	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	611	"AWI"	611	11291	16707	13523	0	0	2	4	0	0	0	14	0	18	0	0	0	0	62	1	16	2	1	124	1	0	0	0	0	0	0	1	1	0	285	0	2	0	0	0	0	0	2	0	0	0	11	0	4	0	0	2	0	0	6	1	0	0	0	99	0	0	0	0	0	8	0	0	1	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	612	"AWI"	612	11304	16752	13555	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	4	2	1	0	20	0	0	0	0	0	0	0	0	0	0	19	0	439	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	35	0	1	0	0	0	7	0	0	0	0	0
