"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16654	26431	"Fuschlsee"	47.8042	13.27474	783	"AWI"	783	8889	9446	9195	0	2.86054827175209	2.38379022646007	0	0	0.119189511323004	0	0	0	5.72109654350417	0	0	0	0	0	0	0	42.4314660309893	0	1.78784266984505	0	0	0	0	0	0	0	0.715137067938021	0	0	0	0	0	0	0	0	17.2824791418355	0	0	0	0	0	0	8.22407628128725	0	0	0	0.119189511323004	0	0	0	0	0.119189511323004	0	0	5.95947556615018	12.2765196662694	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	793	"AWI"	793	9157	9588	9403	0	3.96732788798133	2.21703617269545	0	0	0	0.466744457409568	0	0	4.55075845974329	0	0	0	0	0	0	0	46.7911318553092	0	1.63360560093349	0	0	0	0	0	0	0	0.350058343057176	0	0	0	0	0	0	0	0	11.901983663944	0	0	0	0	0	0	6.88448074679113	0	0	0	0	0	0	0	0	0	0	0	7.3512252042007	13.8856476079347	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	798	"AWI"	798	9209	9804	9494	0	2.91363163371488	3.6420395421436	0	0.104058272632674	0.520291363163372	0.416233090530697	0	0	6.45161290322581	0.104058272632674	0	0	0	0	0	0	44.4328824141519	0	1.76899063475546	0.104058272632674	0	0	0	0	0	0	2.80957336108221	0	0	0	0	0	0	0	0	12.5910509885536	7.07596253902185	0	0	0	0	0	4.37044745057232	0	0	0	0.104058272632674	0	0	0	0.104058272632674	0	0	0.104058272632674	5.72320499479709	6.65972944849116	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	803	"AWI"	803	9393	9969	9682	0	1.86915887850467	1.75233644859813	0	0	0	0.350467289719626	0	0	8.99532710280374	0	0	0	0	0	0	0	38.785046728972	0	0.700934579439252	0	0	0	0	0	0	0	0.350467289719626	0	0	0	0	0	0	0	0	16.2383177570093	11.5654205607477	0	0	0	0	0	6.07476635514019	0	0	0	0.116822429906542	0	0.116822429906542	0	0	0	0	0	5.37383177570093	7.71028037383178	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	808	"AWI"	808	9501	10198	9876	0	1.79573512906846	2.69360269360269	0	0	0.112233445566779	0.336700336700337	0	0	8.08080808080808	0	0	0	0	0	0	0	52.8619528619529	0	0.785634118967452	0	0	0	0	0	0	0	1.12233445566779	0	0	0	0	0	0	0	0	9.76430976430976	0	0	0	0	0	0	9.98877665544332	0	0	0	0.112233445566779	0	0	0	0	0	0	0.112233445566779	5.49943883277217	6.73400673400673	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	813	"AWI"	813	9566	10513	10066	0	2.46913580246914	2.74348422496571	0	0.137174211248285	0	0.960219478737997	0	0	10.4252400548697	0	0	0	0	0	0	0	40.4663923182442	0	0.960219478737997	0	0	0	0	0	0	0	0.548696844993141	0	0	0	0	0	0	0	0	8.3676268861454	0	0	0	0	0	0	9.3278463648834	0	0	0	0.274348422496571	0	0.137174211248285	0	0	0	0	0	8.23045267489712	14.9519890260631	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	818	"AWI"	818	9874	10594	10226	0	2.17729393468118	2.02177293934681	0	0	0.15552099533437	0.622083981337481	0	0	14.1524105754277	0	0	0	0	0	0	0	35.4587869362364	0	0.777604976671851	0	0	0	0	0	0	0	0.46656298600311	0	0	0	0	0	0	0	0	12.7527216174184	0	0	0	0	0	0	5.13219284603421	0	0	0	0	0	0	0	0	0	0	0.15552099533437	6.53188180404355	19.5956454121306	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	823	"AWI"	823	10159	10674	10393	0	1.28205128205128	1.6025641025641	0	0	0	0.480769230769231	0	0	7.53205128205128	0	0	0	0	0	0	0	42.6282051282051	0	0.480769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6346153846154	0	0	0	0	0	0	7.37179487179487	0	0	0	0.16025641025641	0	0.16025641025641	0	0	0	0	0	4.48717948717949	12.1794871794872	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	833	"AWI"	833	10364	10980	10656	0	1.88356164383562	3.5958904109589	0	0	0.171232876712329	0.342465753424658	0	0	14.7260273972603	0	0	0.171232876712329	0	0	0	0	38.8698630136986	0	1.88356164383562	0	0	0	0	0	0	0	0	0	0	0.171232876712329	0	0	0	0	0	11.986301369863	0	0	0	0	0	0	4.28082191780822	0	0	0	0.171232876712329	0	0.342465753424658	0	0	0	0	0	8.56164383561644	12.8424657534247	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	843	"AWI"	843	10474	11331	10816	0	0.166389351081531	6.65557404326123	0.166389351081531	0	0	1.33111480865225	0	0	38.7687188019967	0	0	0	0	0	0	0	11.1480865224626	0	1.49750415973378	0	0	0	0	0	0	0	0.166389351081531	0	0	0	0	0	0	0	0	15.4742096505824	0	0	0	0	0	0	0.998336106489185	0	0	0	0.166389351081531	0	0.998336106489185	0	0	0	0	0.332778702163062	2.1630615640599	19.9667221297837	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	853	"AWI"	853	10674	11629	10988	0	0	6.12244897959184	0	0	0	1.74927113702624	0	0	67.9300291545189	0	0	0	0	0	0	0	0.87463556851312	0	2.04081632653061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28862973760933	0	0	0	0	0	0	0	0	0	0	0.87463556851312	0	0.291545189504373	0	0	0	0	0.291545189504373	0	12.536443148688	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	863	"AWI"	863	11440	12333	11761	0	0	4.85436893203883	0.485436893203883	0	0	2.42718446601942	0	0	79.126213592233	0	0	0	0	0	0	0.485436893203883	0	0	4.85436893203883	0	0	0	0	0	0	0	0	0	0	0.485436893203883	0	0	0	0	0	2.9126213592233	0	0	0	0	0	0	0.485436893203883	0	0	0	0.485436893203883	0	1.45631067961165	0	0	0	0	0.970873786407767	0	0.970873786407767	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	873	"AWI"	873	12641	13825	13387	0	0	4.62287104622871	0.121654501216545	0.851581508515815	0	7.78588807785888	0	0	73.9659367396594	0	0	0	0	0	0	0.24330900243309	0	0	6.44768856447689	0	0	0	0	0	0	0	0	0	0	2.18978102189781	0	0	0	0	0	0.72992700729927	0	0	0	0	0.121654501216545	0	0	0	0	0	0.48661800486618	0	1.21654501216545	0	0	0	0	1.09489051094891	0	0	0.121654501216545	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	878	"AWI"	878	13208	14072	13707	0	0	1.19047619047619	0	0	0	20.2380952380952	0	0	46.4285714285714	0	0	0	0	0	0	0	0	0	20.2380952380952	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	5.95238095238095	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	883	"AWI"	883	13609	14223	13940	0	0	0.0944287063267233	0	0	0	0.84985835694051	0	0	1.69971671388102	0	0	0	0	0	0	0.0944287063267233	0	0	0.377714825306893	0	0	0	0	0	0	0	0	0	0	0.0944287063267233	0	0	0	0	0	0.188857412653447	96.3172804532578	0	0	0	0	0	0.0944287063267233	0	0	0	0	0	0	0	0.0944287063267233	0	0	0.0944287063267233	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	893	"AWI"	893	13937	14857	14307	0	0	1.61812297734628	3.23624595469256	1.94174757281553	0	27.831715210356	0	0	34.9514563106796	0	0	0	0	0	0	0.323624595469256	0	0	18.1229773462783	0	0.323624595469256	0	0	0	0	0	0	0	0	3.23624595469256	0	0	0	0	0	0.647249190938511	0	0	0	0	0	0	0	0	0	0	1.61812297734628	0	0.970873786407767	0	0.323624595469256	0	0	4.53074433656958	0	0.323624595469256	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	904	"AWI"	904	14169	15208	14603	0	0	1.8018018018018	0	0	0	5.85585585585586	0	0	81.5315315315315	0	0	0	0	0	0	0	0	0	7.20720720720721	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	0	1.35135135135135	0	0	0	0	1.35135135135135	0	0	0	0	0
