"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
16042	24753	"Les Naudières"	47.5375	0.70222	225	"AWI"	225	1103	1250	1186	0	0	8.46153846153846	0.769230769230769	3.07692307692308	0	0	0	0.769230769230769	0	0	0	0	3.84615384615385	0	0	4.61538461538462	0	6.92307692307692	0	33.8461538461538	0.769230769230769	0	0	0	0	0	0	0	0	0.769230769230769	0	0	3.84615384615385	0	0	0	0	0	0	0.769230769230769	0	7.69230769230769	0	0	0	0	18.4615384615385	2.30769230769231	0	0	1.53846153846154	0	0	0	0.769230769230769	0	0	0	0.769230769230769	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	228	"AWI"	228	1111	1254	1194	0	0	11.038961038961	0.649350649350649	0.649350649350649	0	0.649350649350649	0	0	0	1.2987012987013	0	0	4.54545454545455	0	0	3.24675324675325	0	5.84415584415584	0.649350649350649	37.012987012987	1.94805194805195	0	0	0	0	0.649350649350649	0	0	0	0	0	0	0.649350649350649	0	0	0	0	0	0	0	0	11.038961038961	0	0	0	0	16.8831168831169	1.94805194805195	0	0	0.649350649350649	0	0	0	0	0	0	0	0	0.649350649350649	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	232	"AWI"	232	1119	1261	1206	0	0	8	0.666666666666667	0.666666666666667	0	0.666666666666667	0	0.666666666666667	0	1.33333333333333	0	0	2.66666666666667	0	0	1.33333333333333	0	7.33333333333333	0.666666666666667	39.3333333333333	2.66666666666667	0	0	0	0	0	0	0	0	1.33333333333333	0	0	2	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	20	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	235	"AWI"	235	1124	1268	1214	0	0	22.1518987341772	0.632911392405063	3.79746835443038	0	0	0	0.632911392405063	0	1.26582278481013	0	0	2.53164556962025	0	0	4.43037974683544	0	12.0253164556962	0.632911392405063	26.5822784810127	0.632911392405063	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	1.26582278481013	4.43037974683544	0	0	0	0	13.2911392405063	2.53164556962025	0	0	0.632911392405063	0	0	0.632911392405063	0.632911392405063	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	240	"AWI"	240	1139	1282	1230	0	0	9.35251798561151	1.43884892086331	0.719424460431655	0	0.719424460431655	0	0	0	0.719424460431655	0	0	2.15827338129496	0	0	1.43884892086331	0	10.0719424460432	0	45.3237410071942	1.43884892086331	0	0	0	0	0	0	0	0	0	0	0	1.43884892086331	0	0	0	0	0	0	0	0.719424460431655	5.75539568345324	0	0	0	0	14.3884892086331	1.43884892086331	0	0	0.719424460431655	0	1.43884892086331	0	0.719424460431655	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	245	"AWI"	245	1164	1298	1249	0	0	13.2352941176471	0	0.735294117647059	0	0	0	0	0	0	0	0	2.20588235294118	0	0	2.94117647058824	0	5.14705882352941	0	44.1176470588235	0	0	0	0	0	1.47058823529412	0	0	0.735294117647059	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	8.08823529411765	0	0	0	0	16.1764705882353	2.20588235294118	0	0	0	0	0.735294117647059	0	0	0	0	0	1.47058823529412	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	250	"AWI"	250	1181	1329	1268	0	0	14.2011834319527	0	1.18343195266272	0	0.591715976331361	0	0	0	0	0.591715976331361	0	1.77514792899408	0	0	1.18343195266272	0	15.3846153846154	0	21.301775147929	1.18343195266272	0	0	0	0	0	0	0	0	0	0	0	2.36686390532544	0	0	0	0	0	0	0	1.18343195266272	3.55029585798817	0	0	0	0	28.9940828402367	2.36686390532544	0	0	0.591715976331361	0	0	0	0.591715976331361	0	0	0	1.77514792899408	0.591715976331361	0.591715976331361	0
16042	24753	"Les Naudières"	47.5375	0.70222	255	"AWI"	255	1194	1368	1286	0	0	20.4819277108434	0.602409638554217	1.80722891566265	0	1.20481927710843	0	1.20481927710843	0	0	0.602409638554217	0	5.42168674698795	0	0	1.80722891566265	0	10.2409638554217	0	24.0963855421687	0.602409638554217	0	0	0	0.602409638554217	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0.602409638554217	0	0	13.2530120481928	0	0	0	0	12.6506024096386	1.20481927710843	0	0	0	0	0.602409638554217	0.602409638554217	0	0	0	0	0	0.602409638554217	0.602409638554217	0
16042	24753	"Les Naudières"	47.5375	0.70222	260	"AWI"	260	1225	1394	1305	0	0	11.5384615384615	0	3.2967032967033	0	0.549450549450549	0	1.0989010989011	0	0.549450549450549	0	0	4.3956043956044	0	0	1.0989010989011	0	8.79120879120879	0.549450549450549	36.8131868131868	0	0	0	0	0	0.549450549450549	0	0	0	0	0.549450549450549	0	1.64835164835165	0	0	0	0	0	0	0	3.2967032967033	4.3956043956044	0	0	0	0	17.032967032967	2.1978021978022	0	0	0	0	0.549450549450549	0	1.0989010989011	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	265	"AWI"	265	1264	1421	1327	0	0	13.8364779874214	1.25786163522013	3.77358490566038	0	1.25786163522013	0	0	0	0.628930817610063	0	0	10.062893081761	0	0	0.628930817610063	0	10.062893081761	0	22.6415094339623	0	0	0	0	0	0.628930817610063	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	5.0314465408805	10.6918238993711	0	0	0	0	15.0943396226415	0.628930817610063	0	0	0.628930817610063	0	0.628930817610063	0	0	0	0	0	0	0.628930817610063	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	270	"AWI"	270	1293	1453	1349	0	0	7.05882352941176	0	1.17647058823529	0	0.588235294117647	0	0	0	0	0	0	17.6470588235294	0	0	0	0	8.82352941176471	0.588235294117647	31.7647058823529	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82352941176471	4.11764705882353	0	0	0	0	15.2941176470588	1.17647058823529	0	0	0	0	0.588235294117647	0.588235294117647	0	0	0	0	1.17647058823529	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	275	"AWI"	275	1308	1492	1371	0	0	6.06060606060606	0.757575757575758	3.03030303030303	0	0	0	0	0	0.757575757575758	0	0.757575757575758	17.4242424242424	0	0	0.757575757575758	0	3.78787878787879	0.757575757575758	23.4848484848485	0.757575757575758	0.757575757575758	0	0	0	0.757575757575758	0	0	0	0	0	0	0.757575757575758	0.757575757575758	0	0	0	0	0	0	3.03030303030303	7.57575757575758	0	0	0	0	25.7575757575758	1.51515151515152	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0
