"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26991	47520	"Prášilské jezero"	49.075004	13.399778	1660.25	"AWI"	1660.25	9412	10237.75	9824.5	0	0	2	0	0	0	1	0	63	0	0	0	0	0	0	155	3	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	88	155	0	0	0	0	1	0	8	0	0	1	1	5	0	0	0	0	5	26	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1661.25	"AWI"	1661.25	9452.5	10285.5	9905.75	0	0	3	0	0	0	1	0	76	0	0	0	0	0	0	228	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	38	161	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	1	7	21	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1662.25	"AWI"	1662.25	9483.75	10355.25	9984	0	0	1	0	0	0	2	0	81	0	0	0	0	0	0	184	9	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	17	214	0	0	0	0	1	0	20	0	0	0	1	4	0	0	0	1	3	16	1	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1663.25	"AWI"	1663.25	9549.25	10430	10055.75	0	0	1	0	0	0	3	0	73	0	0	0	0	0	0	169	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	166	0	0	0	0	2	0	10	0	0	1	1	2	0	0	0	0	4	15	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1664.25	"AWI"	1664.25	9703.5	10450.75	10115.75	0	0	5	0	0	0	4	0	73	0	0	0	0	0	0	130	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	197	0	0	0	0	0	0	8	0	0	2	2	5	0	0	0	0	1	22	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1665.25	"AWI"	1665.25	9845.5	10474.75	10179.25	0	0	3	0	0	0	4	0	96	0	0	0	1	0	0	125	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	263	0	0	0	0	4	0	4	0	0	0	0	3	0	0	0	0	0	15	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1666.25	"AWI"	1666.25	9971	10504.25	10245.5	0	0	0	0	0	0	0	0	68	0	1	0	1	0	0	162	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	280	0	0	0	0	1	0	2	0	0	0	1	6	0	0	0	0	1	13	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1667.25	"AWI"	1667.25	10074	10549.25	10315.75	0	0	0	0	0	0	7	0	141	0	0	0	0	0	0	156	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	339	0	0	0	0	1	0	3	0	0	1	0	2	0	0	0	0	0	13	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1668.25	"AWI"	1668.25	10149.25	10605.5	10377.5	0	1	1	0	0	0	3	0	56	0	0	0	0	0	0	164	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	447	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	13	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1669.25	"AWI"	1669.25	10217.25	10624.5	10411.5	0	0	1	0	0	0	1	0	97	0	0	0	0	0	0	74	7	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	261	0	0	0	0	1	0	1	0	0	2	0	3	0	0	0	2	0	7	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1670.25	"AWI"	1670.25	10261.5	10648.5	10445.25	0	0	2	1	0	0	1	0	144	0	0	0	0	0	0	84	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	327	0	0	0	0	1	0	0	0	0	1	1	7	0	0	0	0	0	8	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1671.25	"AWI"	1671.25	10279	10683.5	10478.75	0	0	2	0	0	0	3	0	67	0	0	0	0	0	0	54	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	319	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	0	10	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1672.25	"AWI"	1672.25	10295	10737.25	10513.75	0	0	1	0	0	0	3	0	108	0	0	0	2	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	331	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	5	3	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1673.25	"AWI"	1673.25	10314.75	10790.5	10546.75	0	2	4	0	0	0	4	0	139	0	0	0	3	0	0	25	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	275	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	11	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1674.25	"AWI"	1674.25	10343.25	10810.25	10574.25	0	1	1	0	0	0	1	0	122	0	0	0	3	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	287	0	0	0	0	3	0	0	0	0	0	1	5	0	0	0	1	0	2	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1675.25	"AWI"	1675.25	10363.25	10835.75	10602.75	0	0	0	0	0	0	1	0	100	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	292	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	11	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1676.25	"AWI"	1676.25	10378.25	10864.75	10630	0	0	5	0	0	0	3	0	124	0	0	0	0	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	340	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	6	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1677.25	"AWI"	1677.25	10388.75	10902.5	10657.25	0	1	1	0	0	0	3	0	63	0	0	0	0	0	0	73	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	372	0	0	0	0	1	0	1	0	0	1	1	3	0	0	0	0	0	11	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1678.25	"AWI"	1678.25	10413	10941	10683.25	0	0	1	0	0	0	1	0	131	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	5	0	0	0	0	1	1	5	0	0	0	0	0	12	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1679.25	"AWI"	1679.25	10459	10957.25	10712.75	0	0	2	1	0	0	3	0	186	0	0	0	0	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	297	0	0	0	0	1	0	1	0	0	0	2	8	0	0	0	0	0	8	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1680.25	"AWI"	1680.25	10486.75	10976	10743.5	0	0	1	0	0	0	2	0	146	0	1	0	0	0	0	9	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1681.25	"AWI"	1681.25	10512.5	11001.25	10773.5	0	0	0	0	0	0	8	0	162	0	0	0	1	0	0	23	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	288	0	0	0	0	2	0	0	0	0	2	1	10	0	0	0	1	0	13	3	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1682.25	"AWI"	1682.25	10533	11031.5	10803	0	0	3	0	0	0	4	0	179	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	277	0	0	0	0	0	0	3	0	0	0	2	4	0	0	0	1	0	7	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1683.25	"AWI"	1683.25	10555.5	11060	10831	0	0	1	0	0	0	3	0	101	0	0	0	0	0	0	74	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	344	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	10	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1684.25	"AWI"	1684.25	10596.5	11071.75	10858.75	0	0	2	0	0	0	3	0	170	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	240	0	0	0	0	1	0	1	0	0	0	0	9	0	0	0	2	0	3	5	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1685.25	"AWI"	1685.25	10632.5	11083.75	10886.25	0	0	7	0	0	0	7	0	223	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	279	0	0	0	0	0	0	1	0	0	1	1	8	0	0	0	1	0	2	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1686.25	"AWI"	1686.25	10660.25	11099.5	10915	0	0	6	0	0	0	1	0	233	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	196	0	0	0	0	0	0	3	0	0	1	2	4	0	0	0	1	0	3	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1687.25	"AWI"	1687.25	10681.75	11121.25	10943	0	0	0	0	0	0	4	0	385	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	278	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	3	0	3	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1688.25	"AWI"	1688.25	10714	11149.75	10975.25	0	0	3	0	0	0	4	0	260	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	197	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	3	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1689.25	"AWI"	1689.25	10769.5	11168	11021	0	0	2	3	0	0	6	0	297	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	257	0	0	0	0	0	0	0	0	0	2	1	8	0	1	0	0	0	3	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1690.25	"AWI"	1690.25	10806.25	11204	11065.5	0	1	6	2	0	0	3	0	275	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	220	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	6	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1691.25	"AWI"	1691.25	10826.75	11269.75	11098.5	0	0	3	0	0	0	5	0	278	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	241	0	0	0	0	0	0	1	0	0	1	5	10	0	0	0	1	0	1	3	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1692.25	"AWI"	1692.25	10845.25	11355.25	11127.75	0	0	7	0	0	0	4	0	212	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	230	0	0	0	0	0	0	2	0	0	1	1	4	0	0	0	2	0	0	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1693.25	"AWI"	1693.25	10869.25	11444.75	11160.5	0	0	1	0	0	0	7	0	146	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	212	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1694.25	"AWI"	1694.25	10910.75	11524	11209	0	0	1	0	0	0	9	0	224	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	196	0	0	0	0	0	0	1	0	0	0	3	7	0	0	0	1	0	2	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1695.25	"AWI"	1695.25	10939	11617.25	11252.25	3	1	1	0	0	0	6	0	189	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	2	5	5	0	0	0	0	0	3	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1696.25	"AWI"	1696.25	10957.5	11750.75	11293.75	0	1	2	0	0	0	17	0	226	0	0	0	0	0	0	5	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1697.25	"AWI"	1697.25	10971.5	11887.25	11335.5	2	0	2	1	0	0	10	0	124	0	0	0	0	0	0	4	18	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	0	3	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1698.25	"AWI"	1698.25	10985.5	12028.25	11373.5	1	0	1	1	0	0	12	0	147	0	0	0	0	0	0	6	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	237	0	0	0	0	0	0	1	0	0	2	1	6	0	0	0	0	0	1	1	0	0
