"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Montiaceae"	"Myrica"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14573	22849	"Lake Racze"	53.96802	14.60637	942	"AWI"	942	3264	3883	3552	0	0.128205128205128	21.9230769230769	0.769230769230769	0	0.384615384615385	0	0	1.15384615384615	0	0	0	0	0	0	0	0	0	0	0	0	14.8717948717949	0	2.43589743589744	0	0	0	0	0	0	4.1025641025641	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0.256410256410256	30.8974358974359	0	0	0	0	0	0.256410256410256	0	14.4871794871795	0	0	0	0.256410256410256	0	0	0	0	0	0	0	0	0.128205128205128	0	1.92307692307692	1.53846153846154	1.28205128205128	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	944	"AWI"	944	3509	4048	3773	0	0.14265335235378	24.5363766048502	0.570613409415121	0	0	0	0	1.71184022824536	0	0	0	0	0	0	0	0	0	0	0	0	13.2667617689016	0	2.56776034236805	0	0	0	0	0	0	2.85306704707561	0	0.713266761768902	0	0	0	0	0	0	0	0	0	0	0	0	2.1398002853067	0	0.427960057061341	34.5221112696148	0	0	0	0	0	0	0	12.6961483594864	0	0	0	0.14265335235378	0	0	0	0	0	0	0	0	0	0	1.71184022824536	1.28388017118402	0.713266761768902	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	946	"AWI"	946	3722	4258	3995	0	0	24.2825607064018	0.22075055187638	0	0.441501103752759	0.441501103752759	0	1.54525386313466	0	0	0	0	0	0	0	0	0	0	0	0	12.3620309050773	0	2.86975717439294	0	0	0	0.22075055187638	0	0	2.2075055187638	0	1.76600441501104	0	0	0	0.22075055187638	0	0	0	0	0	0	0	0	0.662251655629139	0	0	31.5673289183223	0	0	0	0	0	0.22075055187638	0	15.4525386313466	0	0	0	0.22075055187638	0	0	0	0	0	0	0	0	0	0	3.09050772626932	1.32450331125828	0.883002207505519	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	948	"AWI"	948	3900	4512	4220	0.0821018062397373	0.410509031198686	17.9802955665025	0.0821018062397373	0	0	0.164203612479475	0	0.328407224958949	0	0	0	0	0	0	0	0	0	0	0	0	24.2200328407225	0	0.574712643678161	0	0	0	0	0	0	3.69458128078818	0.164203612479475	3.20197044334975	0	0	0	0	0	0	0	0	0	0	0	0	1.23152709359606	0	0.0821018062397373	16.9129720853859	0	0	0	0	0	0.164203612479475	0	22.9885057471264	0	0	0	0.246305418719212	0	0	0	0.164203612479475	0	0	0	0	0.0821018062397373	0.0821018062397373	4.10509031198686	2.70935960591133	0.328407224958949	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	949	"AWI"	949	3979	4652	4332	0	0.257953568357696	19.4325021496131	0	0	0.0859845227858985	0.429922613929493	0	0.343938091143594	0	0	0	0	0	0	0	0	0	0	0	0	20.9802235597592	0	0.687876182287188	0	0	0	0	0	0	0.171969045571797	0.0859845227858985	5.33104041272571	0	0	0	0	0	0	0	0	0	0	0	0	0.257953568357696	0	0.257953568357696	16.2510748065348	0	0	0	0	0	0.343938091143594	0	26.7411865864144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53482373172829	1.46173688736028	0.343938091143594	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	950	"AWI"	950	4056	4795	4442	0	0.45662100456621	15.8675799086758	0.114155251141553	0	0	0.114155251141553	0	0.342465753424658	0	0	0	0	0	0	0	0	0	0	0	0	31.3926940639269	0	0.799086757990868	0	0	0	0	0	0	0.114155251141553	0	2.62557077625571	0	0	0	0.114155251141553	0	0	0	0	0	0	0	0	0.45662100456621	0	0.114155251141553	11.5296803652968	0	0	0	0	0	0.228310502283105	0	26.4840182648402	0	0	0	0	0	0	0	0.114155251141553	0	0	0	0	0	0	6.27853881278539	2.62557077625571	0.228310502283105	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	952	"AWI"	952	4231	4858	4553	0.0858369098712446	0	18.7124463519313	0	0	0	0	0	0.600858369098712	0	0	0	0	0	0	0	0	0	0	0	0	38.5407725321888	0	0.515021459227468	0	0	0	0	0	0	0.171673819742489	0.0858369098712446	1.45922746781116	0	0	0	0	0	0	0	0	0.0858369098712446	0	0	0	0.0858369098712446	0	0.0858369098712446	9.44206008583691	0	0	0	0	0	0.0858369098712446	0	22.0600858369099	0	0	0	0	0	0	0	0.0858369098712446	0	0	0	0.171673819742489	0.0858369098712446	0	5.06437768240343	2.48927038626609	0.0858369098712446	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	954	"AWI"	954	4371	4945	4663	0	0.551876379690949	15.5629139072848	0	0	0.11037527593819	0	0	0.22075055187638	0	0	0	0	0	0	0	0	0	0	0	0	36.0927152317881	0	0.993377483443709	0	0	0	0	0	0	0.551876379690949	0	2.53863134657837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33112582781457	11.4790286975717	0	0	0	0	0	0.11037527593819	0	22.1854304635762	0	0	0	0	0	0	0	0.11037527593819	0	0	0	0.11037527593819	0	0	6.29139072847682	2.64900662251656	0.11037527593819	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	956	"AWI"	956	4471	5066	4780	0	0.2	17.5	0.1	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	35.1	0	0.9	0	0	0	0	0	0	0.4	0	2.5	0	0	0	0	0	0	0	0	0.1	0	0	0	0.5	0	0.2	9.4	0	0	0	0	0	0.4	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2	3	0.1	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	958	"AWI"	958	4535	5227	4893	0	0.498753117206983	20.1163757273483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1770573566085	0	0.914380714879468	0	0	0	0	0	0	0.498753117206983	0	2.49376558603491	0	0	0	0	0	0	0	0	0.166251039068994	0	0	0	0	0	0.166251039068994	15.211970074813	0	0	0	0	0	0.249376558603491	0	20.7813798836243	0	0	0	0	0	0	0	0.0831255195344971	0	0	0	0	0	0	8.22942643391521	1.16375727348296	0.249376558603491	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	960	"AWI"	960	4589	5411	5007	0	0.397219463753724	19.9602780536246	0	0	0	0	0	0.198609731876862	0	0	0	0	0	0	0	0	0	0	0	0	31.0824230387289	0	0.397219463753724	0.099304865938431	0	0	0	0	0	0.099304865938431	0.099304865938431	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0.099304865938431	0	0	11.8172790466733	0	0	0	0	0	0.099304865938431	0	24.6276067527309	0	0	0	0	0	0	0	0.099304865938431	0	0	0	0	0	0	7.34856007944389	1.68818272095333	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	962	"AWI"	962	4694	5448	5071	0	0.481154771451484	18.5244587008821	0	0	0.0801924619085806	0.0801924619085806	0	0.0801924619085806	0	0	0	0	0	0	0	0	0	0	0	0	24.0577385725742	0	1.12269446672013	0	0	0	0	0	0	0.240577385725742	0.240577385725742	1.76423416198877	0	0	0	0.0801924619085806	0	0	0	0	0.0801924619085806	0	0	0	0	0	0.240577385725742	14.3544506816359	0	0	0	0	0	0.160384923817161	0	27.2654370489174	0	0	0	0	0	0	0	0.0801924619085806	0	0	0	0	0	0.0801924619085806	7.37770649558941	3.20769847634322	0.400962309542903	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	964	"AWI"	964	4784	5514	5138	0	0.213675213675214	17.5213675213675	0	0	0.106837606837607	0.641025641025641	0	0.106837606837607	0	0	0	0	0	0	0	0	0	0	0	0	17.7350427350427	0	0.854700854700855	0	0	0	0	0	0	0.213675213675214	0.106837606837607	2.45726495726496	0	0	0	0	0	0	0.106837606837607	0	0	0	0	0	0	0	0	10.042735042735	0	0	0	0	0	0.427350427350427	0	34.6153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0.106837606837607	0	8.76068376068376	5.98290598290598	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	966	"AWI"	966	4866	5587	5205	0	0.464037122969838	17.7494199535963	0	0	0	0.696055684454756	0	0.116009280742459	0	0	0	0	0	0	0	0	0	0	0	0	18.0974477958237	0	0.580046403712297	0	0	0	0	0	0	0	0	3.7122969837587	0	0	0	0	0	0	0	0	0	0	0	0	0.116009280742459	0	0.348027842227378	12.7610208816705	0	0	0	0	0	0.232018561484919	0	31.7865429234339	0	0	0	0	0	0	0	0.116009280742459	0	0	0	0	0.232018561484919	0	8.58468677494199	4.292343387471	0.116009280742459	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	968	"AWI"	968	4915	5691	5271	0	0.231481481481481	18.6342592592593	0	0	0	0.115740740740741	0	0.462962962962963	0	0	0	0	0	0	0	0	0	0	0	0	14.0046296296296	0	1.15740740740741	0	0	0	0	0	0	0.231481481481481	0.231481481481481	3.93518518518519	0	0	0	0	0	0	0.115740740740741	0	0	0	0	0	0.347222222222222	0	0.115740740740741	13.5416666666667	0	0	0	0	0	1.04166666666667	0	34.0277777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17592592592593	4.62962962962963	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	970	"AWI"	970	4949	5825	5331	0.10183299389002	0.712830957230143	20.3665987780041	0	0	0.10183299389002	0.203665987780041	0	0.203665987780041	0	0	0	0	0	0	0	0	0	0	0	0	16.2932790224033	0	0.712830957230143	0	0	0	0	0	0	0.10183299389002	0	3.25865580448065	0	0	0	0	0	0	0	0	0	0	0	0	0.305498981670061	0	0.203665987780041	16.3951120162933	0	0	0	0	0	0.203665987780041	0	29.4297352342159	0	0	0	0	0	0	0	0.305498981670061	0	0	0	0	0	0	8.85947046843177	1.93482688391039	0.203665987780041	0	0.10183299389002
14573	22849	"Lake Racze"	53.96802	14.60637	972	"AWI"	972	5091	5893	5413	0	0.233100233100233	18.4149184149184	0.0777000777000777	0	0	0	0	0.466200466200466	0	0	0	0	0	0	0	0	0	0	0	0	22.9215229215229	0	0.699300699300699	0	0	0	0	0	0	0.155400155400155	0.0777000777000777	2.40870240870241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777000777000777	24.2424242424242	0	0	0	0	0	0.388500388500388	0	19.6581196581197	0	0	0	0	0	0	0	0.0777000777000777	0	0	0	0	0	0	8.003108003108	2.02020202020202	0.0777000777000777	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	974	"AWI"	974	5215	6005	5495	0	0.382043935052531	21.585482330468	0	0	0	0.286532951289398	0	0.573065902578797	0	0	0	0	0	0	0	0	0	0	0	0	29.3218720152818	0	0.382043935052531	0	0	0	0	0	0	0.0955109837631328	0	1.91021967526266	0	0	0	0	0	0	0	0	0	0	0	0.286532951289398	0	0	0.0955109837631328	14.1356255969436	0	0	0	0	0	0.382043935052531	0	17.956064947469	0	0	0	0	0	0	0	0.0955109837631328	0	0	0	0.191021967526266	0	0	10.2196752626552	1.52817574021012	0.573065902578797	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	976	"AWI"	976	5296	6173	5574	0	0.554323725055432	18.8470066518847	0	0	0.110864745011086	0.332594235033259	0	0.221729490022173	0	0	0	0	0	0	0	0	0	0	0	0	26.8292682926829	0	0.554323725055432	0	0	0	0	0	0	0	0	0.886917960088692	0	0	0	0	0	0	0	0	0	0	0	0	0.110864745011086	0	0.221729490022173	21.6186252771619	0	0	0	0	0	0.554323725055432	0	20.1773835920177	0	0	0	0	0	0	0	0.110864745011086	0	0	0	0	0	0	7.20620842572062	1.55210643015521	0.110864745011086	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	978	"AWI"	978	5339	6334	5657	0	0	17.6710929519918	0	0	0.204290091930541	0.204290091930541	0	0.204290091930541	0	0	0	0.102145045965271	0	0	0	0	0	0	0	0	15.5260469867211	0	0.817160367722165	0	0	0	0	0	0	0	0	2.14504596527068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306435137895812	21.9611848825332	0	0	0	0	0	1.32788559754852	0	32.3799795709908	0	0	0	0	0	0	0	0.102145045965271	0	0	0	0	0	0	5.31154239019408	1.7364657814096	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	980	"AWI"	980	5375	6509	5738	0	0.0978473581213307	19.5694716242661	0.0978473581213307	0	0	0	0	0.0978473581213307	0	0	0	0	0	0	0	0	0	0	0	0	14.187866927593	0	0.978473581213307	0	0	0	0	0	0	0.0978473581213307	0	2.05479452054794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195694716242661	24.9510763209393	0	0	0	0	0	1.36986301369863	0	26.614481409002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0978473581213307	5.18590998043053	4.30528375733855	0.0978473581213307	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	982	"AWI"	982	5679	6938	6233	0	0	16.3484486873508	0.119331742243437	0	0.477326968973747	0	0	0.238663484486874	0	0	0	0	0	0	0	0	0	0	0	0	12.0525059665871	0	0.954653937947494	0	0	0	0	0	0	0	0.119331742243437	2.2673031026253	0	0	0	0.119331742243437	0	0	0	0	0	0	0	0	0	0	0.119331742243437	38.7828162291169	0	0	0	0	0	0.596658711217184	0	16.8257756563246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01193317422434	5.60859188544153	0.35799522673031	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	984	"AWI"	984	5832	7543	6712	0	0	16.1624891961971	0	0	0.345721694036301	0.0864304235090752	0	0.17286084701815	0	0	0	0	0	0	0	0	0	0	0	0	16.5082108902334	0	0.691443388072602	0	0	0	0	0	0	0	0	0.777873811581677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6724286949006	0	0	0	0	0	0.950734658599827	0	9.4209161624892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0864304235090752	3.54364736387208	4.49438202247191	0.0864304235090752	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	986	"AWI"	986	5941	8236	7184	0	0	19.6367763904654	0	0	0	0	0	0.227014755959137	0	0	0	0	0	0	0	0	0	0	0	0	17.8206583427923	0	0.794551645856981	0	0	0	0	0	0	0	0	0.113507377979569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.105561861521	0	0	0	0	0	0.908059023836549	0	8.05902383654938	0	0	0	0	0	0	0	0.113507377979569	0	0	0	0	0	0.113507377979569	1.58910329171396	3.40522133938706	0.113507377979569	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	988	"AWI"	988	6061	8997	7656	0	0	19.126213592233	0	0	0.0970873786407767	0.194174757281553	0	0.194174757281553	0	0	0	0	0	0	0	0	0	0	0	0	22.3300970873786	0	0.388349514563107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29126213592233	44.1747572815534	0	0	0	0	0	0.679611650485437	0	6.11650485436893	0	0	0	0	0	0	0	0.29126213592233	0	0	0	0	0	0	1.2621359223301	4.85436893203883	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	990	"AWI"	990	6163	9788	8118	0	0	17.8657074340528	0	0	0	0	0	0.239808153477218	0	0	0	0	0	0	0	0	0	0	0	0	23.621103117506	0	0.959232613908873	0	0	0	0	0	0	0	0	0.239808153477218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0815347721823	0	0	0	0	0	0.119904076738609	0	5.15587529976019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23741007194245	0.479616306954436	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	992	"AWI"	992	7032	9853	8539	0	0	20.6349206349206	0	0	0.340136054421769	0.226757369614512	0	0.113378684807256	0	0	0	0	0	0	0	0	0	0	0	0	22.2222222222222	0.113378684807256	0.793650793650794	0	0	0	0	0	0	0	0	0.113378684807256	0	0	0	0	0	0	0.113378684807256	0	0	0	0	0	0	0	0	37.5283446712018	0	0	0	0	0	0.453514739229025	0	10.2040816326531	0	0.113378684807256	0	0	0	0	0	0	0	0	0	0	0	0.113378684807256	1.58730158730159	5.10204081632653	0.226757369614512	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	994	"AWI"	994	7897	9942	8965	0	0	8.75462392108508	0	0	0.123304562268804	0	0	0.61652281134402	0	0	0	0	0	0	0	0	0	0	0	0	24.9075215782984	0	1.72626387176326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.2404438964242	0	0	0	0	0	0.739827373612824	0	4.43896424167694	0	0	0	0	0	0	0	0.123304562268804	0	0	0	0	0	0	0.369913686806412	2.46609124537608	0.369913686806412	0	0.123304562268804
14573	22849	"Lake Racze"	53.96802	14.60637	996	"AWI"	996	8712	10041	9392	0	0	5.59585492227979	0	0	0.414507772020725	0	0	0.310880829015544	0	0	0	0.103626943005181	0	0	0	0	0	0	0	0	26.839378238342	0	1.45077720207254	0	0	0	0	0	0	0	0	0.310880829015544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.7927461139896	0	0	0	0	0	0.725388601036269	0	2.38341968911917	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103626943005181	0	1.86528497409326	0.103626943005181	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	998	"AWI"	998	9325	10237	9816	0	0.0580046403712297	1.91415313225058	0	0	0.116009280742459	0	0	0.522041763341067	0	0	0	0	0	0	0	0	0	0	0	0	27.4361948955916	0	1.74013921113689	0	0	0	0	0	0	0	0	0.116009280742459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.8190255220418	0	0	0	0	0	1.62412993039443	0	1.85614849187935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232018561484919	0	1.39211136890951	0.174013921113689	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1000	"AWI"	1000	9598	10865	10264	0	0	0.214592274678112	0	0	0	0	0.429184549356223	0.536480686695279	0	0	0	0	0	0	0	0	0	0	0	0	18.0257510729614	0	1.18025751072961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.5364806866953	0	0	0	0	0	1.931330472103	0	0.643776824034335	0	0	0	0.107296137339056	0	0	0	0	0	0	0	0	0	0.107296137339056	0	1.28755364806867	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1006	"AWI"	1006	10287	11046	10673	0	0	0.0946969696969697	0	0	0	0	0.189393939393939	0.284090909090909	0	24.3371212121212	0	0	0	0	0	0	0	0	0	0	13.3522727272727	0	1.42045454545455	0	0	0	0	0	0	0	0	0.189393939393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.7765151515151	0	0	0	0	0	2.27272727272727	0	0.662878787878788	0	0.0946969696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13636363636364	0.189393939393939	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1008	"AWI"	1008	10454	11146	10804	0	0	0	0	0	0	0	0	0.256849315068493	0	39.7260273972603	0	0	0	0	0	0	0	0	0	0	2.73972602739726	0	1.45547945205479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.6541095890411	0	0	0	0	0	2.48287671232877	0	0	0	0	0	0.0856164383561644	0	0	0	0	0	0	0	0	0	0	0	0.342465753424658	0.256849315068493	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1012	"AWI"	1012	10665	11460	11058	0	0	0	0	0	0.0957854406130268	0	0	0.383141762452107	0	76.2452107279694	0	0	0	0	0	0	0	0	0	0	0	0	1.0536398467433	0	0	0	0	0	0	0	0	0	0	0	0	0.383141762452107	0	0	0	0	0	0	0	0	0	0	0	17.5287356321839	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0957854406130268	0	0.0957854406130268	0.670498084291188	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1014	"AWI"	1014	10739	11709	11168	0	0	0	0.0462962962962963	0	0.138888888888889	0	0	0.694444444444444	0	48.1481481481481	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0.231481481481481	0	0	0	0	0	0	0.0462962962962963	0	0	0.509259259259259	0	0	0	0	0	0	0	0	0	0	0	41.4351851851852	0	0	0	0	0	2.91666666666667	0	0	0	0	0	0.0462962962962963	0	1.38888888888889	0	0	0	0	0	0	0	0.277777777777778	0	0.0462962962962963	0.740740740740741	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1016	"AWI"	1016	10786	11962	11271	0	0	0	0.515463917525773	0	0.147275405007364	0	0	2.72459499263623	0	38.7334315169367	0	0	0	0	0	0	0	0	0	0	0.0736377025036819	0	7.65832106038292	0	0	2.72459499263623	0	0	0	0	0	0	0.0736377025036819	0	0	10.0147275405007	0	0	0	0	0	0	0	0	0	0	0.0736377025036819	34.3151693667158	0	0	0	0	0	0.515463917525773	0	0	0	0.0736377025036819	0	0.441826215022091	0	1.69366715758468	0	0	0	0	0	0	0	0	0	0	0.220913107511046	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1018	"AWI"	1018	10825	12254	11368	0	0	0	0.92378752886836	0	0.346420323325635	0	0	3.23325635103926	0	29.7921478060046	0	0	0	0	0	0	0	0	0	0	0	0	10.9699769053118	0	0	0	0	0	0	0	0	0	0	0	0	20.4387990762125	0	0	0	0	0	0	0	0	0	0	0	29.9076212471132	0	0	0	0	0	0.115473441108545	0	0	0	0	0	0.46189376443418	0	3.34872979214781	0	0	0	0	0	0	0	0.46189376443418	0	0	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1020	"AWI"	1020	10857	12557	11466	0	0	0	0.379506641366224	0	0.094876660341556	0	0	4.45920303605313	0	28.6527514231499	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0	11.1954459203036	0	0	0	0	0	0	0	0	0	0	0	0	22.865275142315	0	0.094876660341556	0	0	0	0	0	0	0	0	0	28.2732447817837	0	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0	3.32068311195446	0	0	0	0	0	0	0	0.284629981024668	0	0	0.189753320683112	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1022	"AWI"	1022	10963	12638	11595	0	0	0	0.788643533123028	0	0.867507886435331	0	0	5.28391167192429	0	29.1009463722398	0	0	0	0	0	0	0	0	0	0	0.157728706624606	0	8.51735015772871	0	0	0	0	0	0	0	0	0	0	0	0	23.0283911671924	0	0	0	0	0	0	0	0	0	0	0	27.7602523659306	0	0	0	0	0	0.0788643533123028	0	0	0	0	0	0.315457413249211	0	3.54889589905363	0	0	0	0	0	0	0	0.315457413249211	0	0	0.236593059936909	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1024	"AWI"	1024	11035	12748	11724	0	0	0.0987166831194472	0.789733464955577	0	0.197433366238894	0	0.0987166831194472	6.02171767028628	0	32.7739387956565	0	0	0	0	0	0	0.0987166831194472	0	0	0	0.493583415597236	0	8.88450148075025	0	0.0987166831194472	0	0	0	0	0	0	0	0.0987166831194472	0	0	19.0523198420533	0	0	0	0	0	0	0	0	0	0	0.197433366238894	24.9753208292201	0	0	0	0	0	0.0987166831194472	0	0.0987166831194472	0	0	0	0.197433366238894	0	5.2319842053307	0	0	0	0	0	0	0	0.197433366238894	0	0.0987166831194472	0.197433366238894	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1026	"AWI"	1026	11091	12871	11849	0	0	0.113507377979569	0.340522133938706	0	0.340522133938706	0	0	6.35641316685585	0	25.7661748013621	0	0.113507377979569	0	0	0	0	0	0	0	0	0	0	12.1452894438138	0	0	0	0	0	0	0	0	0	0.113507377979569	0	0	29.1713961407492	0	0	0	0	0	0	0	0	0	0	0.113507377979569	18.7287173666288	0	0	0	0	0	0	0	0	0	0	0	0.340522133938706	0	5.90238365493757	0	0	0	0	0	0	0	0.227014755959137	0	0.113507377979569	0.113507377979569	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1028	"AWI"	1028	11140	13037	11975	0	0	0.471698113207547	0.943396226415094	0	0.471698113207547	0	0	1.88679245283019	0	16.0377358490566	0	0	0	0	0	0	0	0	0	0	0	0	9.90566037735849	0	0	0	0	0	0	0	0	0	0	0	0	43.1603773584906	0	0	0	0	0	0	0	0	0	0	0	22.6415094339623	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00943396226415	0	0	0	0	0	0	0	0	0	0	0.471698113207547	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1030	"AWI"	1030	11182	13267	12093	0	0	0.72992700729927	0.72992700729927	0	0.72992700729927	0	0	5.83941605839416	0	25.9124087591241	0	0	0	0	0	0	0	0	0	0	0	0	8.02919708029197	0	0	0	0	0	0	0	0	0	0	0	0	33.2116788321168	0	0	0	0	0	0	0	0	0	0	0	23.3576642335766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	0.364963503649635	0.72992700729927	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1033	"AWI"	1033	11383	13375	12286	0	0	0	0	0	0	0	0	4.01929260450161	0	24.7588424437299	0	0	0	0	0	0	0	0	0	0	0	0	4.5016077170418	0	0.160771704180064	0	0	0	0	0	0	0	0	0	0	45.016077170418	0	0	0	0	0	0	0	0	0	0	0	17.0418006430868	0	0	0	0	0	0	0	0	0	0	0	0.160771704180064	0	3.69774919614148	0	0	0	0	0	0	0	0.482315112540193	0	0	0.160771704180064	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1035	"AWI"	1035	11477	13492	12407	0	0	0	0	0	0	0	0	5.6710775047259	0	22.8733459357278	0	0	0	0	0	0	0	0	0	0	0	0	7.93950850661626	0	0	0	0	0	0	0	0	0	0	0	0	37.9962192816635	0	0.189035916824197	0	0	0	0	0	0	0	0	0.189035916824197	20.7939508506616	0	0	0	0	0	0	0	0	0	0	0	0.378071833648393	0	3.96975425330813	0	0	0	0	0	0	0	0	0	0	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	1037	"AWI"	1037	11538	13631	12538	0	0	0	0.639658848614073	0	0.533049040511727	0	0.213219616204691	3.73134328358209	0	22.6012793176972	0	0.106609808102345	0	0	0	0	0	0	0	0	0	0	9.59488272921109	0	0	0	0	0	0	0	0	0	0.106609808102345	0	0	39.8720682302772	0	0	0	0	0	0	0	0	0	0	0.213219616204691	17.8038379530917	0	0	0	0	0	0.426439232409382	0	0	0	0	0	0.213219616204691	0	2.87846481876333	0	0	0	0	0	0	0	0.639658848614073	0	0	0.426439232409382	0	0
