"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Tamaricaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23671	40958	"Durchenbergried"	47.77488	8.978824	278	"AWI"	278	3116	3496	3336	6	0	84	0	0	0	0	2	0	0	74	0	0	0	0	0	0	0	0	0	0	0	90	6	0	0	0	0	0	121	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	78	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	280	"AWI"	280	3128	3566	3374	8	1	74	1	0	0	0	10	0	0	35	0	0	0	0	1	0	0	0	0	0	0	69	17	0	0	0	0	0	41	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	1	0	0	186	0	0	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	281	"AWI"	281	3162	3576	3391	8	0	62	0	0	0	0	5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	51	17	0	0	0	0	0	33	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	145	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	282	"AWI"	282	3192	3588	3411	22	0	93	0	1	0	0	5	0	0	40	0	0	0	0	0	0	0	0	0	0	0	56	27	0	0	0	0	0	80	0	4	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	125	0	0	0	1	5	0	0	0	0	0	0	0	3	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	283	"AWI"	283	3221	3601	3429	9	0	81	2	0	0	0	4	0	0	45	0	0	0	0	0	0	0	0	0	0	0	57	21	0	0	0	0	0	58	0	2	0	0	0	0	11	0	0	1	0	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	110	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	284	"AWI"	284	3250	3612	3448	4	0	50	2	0	0	0	2	0	0	46	0	1	0	0	0	0	0	0	0	0	0	57	48	0	0	0	0	0	69	0	3	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	89	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	285	"AWI"	285	3272	3624	3469	8	0	47	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	29	40	0	0	0	0	0	43	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	51	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	286	"AWI"	286	3287	3640	3489	2	0	104	0	0	0	0	5	0	0	69	0	1	0	0	0	0	0	0	0	0	0	64	17	0	0	0	0	0	104	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	81	0	0	1	2	1	0	0	0	0	0	0	0	0	3	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	287	"AWI"	287	3298	3653	3510	8	0	94	1	0	0	0	3	0	0	44	0	0	0	0	0	0	0	0	0	0	0	69	24	0	0	2	0	0	74	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	88	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	288	"AWI"	288	3307	3673	3528	8	0	47	0	0	0	0	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	44	11	0	0	0	0	0	72	0	4	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	6	4	0	0	0	0	0	0	0	86	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	289	"AWI"	289	3320	3698	3547	5	0	53	0	0	0	0	5	0	0	28	0	0	0	0	0	0	0	0	0	0	0	52	21	0	0	0	0	0	72	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	102	0	0	2	2	3	0	0	0	0	0	1	1	1	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	290	"AWI"	290	3327	3719	3567	8	1	81	0	0	0	0	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	53	30	0	0	0	0	0	72	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	64	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	291	"AWI"	291	3333	3742	3588	8	1	46	0	0	0	0	8	0	0	30	0	0	0	0	0	0	0	0	0	0	1	30	27	0	0	0	0	0	68	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6	0	0	0	0	0	0	0	106	0	0	0	2	5	0	0	0	0	0	0	0	0	2	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	292	"AWI"	292	3341	3770	3607	6	0	68	1	0	0	0	5	0	0	21	0	0	0	0	0	0	0	0	0	0	0	37	13	0	0	0	0	0	62	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	108	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	293	"AWI"	293	3351	3802	3629	11	0	71	0	0	0	0	7	0	0	36	0	0	0	0	0	0	0	0	0	0	0	43	5	0	0	4	0	0	78	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	1	0	0	112	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	294	"AWI"	294	3360	3831	3647	11	0	74	0	0	0	0	13	0	0	49	0	0	0	0	1	0	0	0	0	0	0	36	16	0	0	0	0	0	74	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	135	0	0	0	5	2	1	0	0	0	0	0	0	2	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	295	"AWI"	295	3394	3834	3659	5	1	69	1	0	0	0	6	0	0	33	0	0	0	0	0	0	0	0	1	0	0	89	16	0	0	0	0	0	36	0	3	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	62	0	0	2	1	2	2	0	0	0	0	0	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	296	"AWI"	296	3430	3840	3671	2	0	81	0	0	0	0	7	0	0	47	0	0	0	0	0	0	0	0	0	0	0	49	23	0	0	0	0	0	63	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	1	96	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	297	"AWI"	297	3462	3846	3682	9	0	66	1	0	0	0	9	0	0	26	0	2	0	0	0	0	0	0	0	0	0	44	10	0	0	0	0	0	60	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	131	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	298	"AWI"	298	3496	3850	3694	6	0	58	1	0	0	0	6	0	0	45	0	0	1	0	0	0	0	0	0	0	0	42	8	0	0	0	0	0	72	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	117	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	299	"AWI"	299	3524	3857	3706	7	1	75	1	0	0	0	5	0	0	52	0	0	0	0	0	0	0	0	0	0	0	37	14	0	0	0	0	0	57	1	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	148	0	0	0	2	1	0	0	0	0	0	0	0	1	1	1	1	0
23671	40958	"Durchenbergried"	47.77488	8.978824	300	"AWI"	300	3553	3868	3718	4	0	87	0	0	0	0	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	42	22	0	0	0	0	0	74	1	3	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	2	0	1	5	0	0	0	0	1	0	0	166	0	0	1	2	1	0	0	0	0	0	0	0	5	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	301	"AWI"	301	3576	3876	3731	12	0	73	1	0	0	0	8	0	0	49	0	0	0	0	1	0	0	0	0	0	0	41	11	0	0	0	0	0	78	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	123	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	302	"AWI"	302	3601	3889	3745	10	0	70	0	0	0	0	5	0	0	60	0	0	0	0	0	0	0	0	0	0	0	38	7	0	0	0	0	0	83	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	119	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	303	"AWI"	303	3619	3901	3760	6	0	54	1	0	0	0	10	0	0	56	0	0	0	0	0	0	0	0	0	0	0	33	4	0	0	0	0	0	75	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	122	0	0	1	2	0	0	0	0	0	0	0	0	2	4	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	304	"AWI"	304	3636	3913	3774	3	0	59	1	0	0	0	7	0	0	35	0	1	0	0	0	0	0	0	0	0	0	30	16	0	0	0	0	0	71	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	305	"AWI"	305	3649	3928	3786	7	0	123	0	0	0	0	2	0	0	80	0	0	0	0	0	0	0	0	0	0	0	42	8	0	0	0	0	0	86	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	67	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	306	"AWI"	306	3663	3945	3798	8	0	79	0	0	0	0	0	0	0	88	0	0	0	0	1	0	0	0	0	0	0	59	11	0	0	0	0	0	88	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	60	0	0	1	0	1	0	0	0	0	0	0	0	2	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	307	"AWI"	307	3675	3963	3816	11	0	69	0	0	0	0	5	0	0	75	0	0	0	0	0	0	0	0	0	0	0	49	11	0	0	0	0	0	65	0	11	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	78	0	0	0	1	2	0	0	0	0	0	0	0	3	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	308	"AWI"	308	3689	3982	3833	7	0	76	0	0	0	0	4	0	0	96	0	0	0	0	0	0	0	0	0	0	0	62	6	0	0	0	0	0	105	0	5	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	156	0	0	0	2	0	0	0	0	0	0	0	0	1	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	309	"AWI"	309	3701	3990	3844	12	0	78	0	0	0	0	1	0	0	85	0	0	0	1	0	0	0	0	0	0	0	60	10	0	0	10	0	0	84	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	56	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	310	"AWI"	310	3710	3997	3852	14	1	76	0	0	0	0	6	0	0	113	0	0	0	0	1	0	0	0	0	0	0	58	10	0	0	0	0	0	85	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	1	55	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	311	"AWI"	311	3718	4006	3861	10	0	65	0	0	0	0	6	0	0	48	0	0	0	1	0	0	0	0	0	0	0	70	14	0	0	2	0	0	65	1	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	72	0	0	2	0	1	0	0	0	0	0	0	0	2	3	3	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	312	"AWI"	312	3727	4016	3870	5	0	75	0	0	0	0	6	0	0	41	0	0	0	0	0	0	0	0	0	0	0	71	11	0	0	0	0	0	89	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	69	0	0	0	1	1	0	0	0	0	0	0	0	4	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	313	"AWI"	313	3735	4027	3879	10	2	62	0	0	0	0	7	0	0	41	0	0	0	0	0	0	0	0	0	0	0	43	8	0	0	0	0	0	91	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	94	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0
23671	40958	"Durchenbergried"	47.77488	8.978824	314	"AWI"	314	3747	4043	3890	7	0	58	0	0	0	0	7	0	0	48	0	1	0	0	1	0	0	0	0	0	0	54	10	0	0	0	0	0	122	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	315	"AWI"	315	3753	4059	3900	16	0	60	0	0	0	0	5	0	0	36	0	0	0	0	0	0	0	0	0	0	0	42	20	0	0	5	0	0	92	0	10	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	0	0	0	0	2	0	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	316	"AWI"	316	3757	4079	3910	12	2	77	0	0	0	0	7	0	0	28	0	0	0	0	0	0	0	0	0	0	0	52	20	0	0	0	0	0	89	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	83	0	0	0	1	4	0	0	0	0	0	0	0	2	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	317	"AWI"	317	3762	4095	3919	7	0	94	0	0	0	0	4	0	0	53	0	0	0	0	0	0	0	0	0	0	0	79	23	0	0	5	0	0	141	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	318	"AWI"	318	3765	4114	3930	5	0	96	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	57	11	0	0	0	0	0	118	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	59	0	0	0	1	2	0	0	0	0	0	0	0	2	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	319	"AWI"	319	3774	4134	3939	7	0	98	0	0	0	0	1	0	0	61	0	0	0	0	0	0	0	0	0	0	0	61	25	0	0	0	0	0	124	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	58	0	0	0	0	3	1	0	0	0	0	0	0	2	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	320	"AWI"	320	3777	4152	3948	21	0	120	0	0	0	0	2	0	0	42	0	0	0	0	0	0	0	0	0	0	0	78	23	0	0	0	0	0	151	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	86	0	0	0	0	0	1	0	0	0	0	0	0	3	7	0	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	321	"AWI"	321	3780	4172	3958	4	1	89	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	56	21	0	0	0	0	0	92	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	57	0	0	0	0	4	0	0	0	0	0	1	0	1	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	322	"AWI"	322	3784	4192	3967	2	1	112	0	0	0	0	1	0	0	81	0	0	0	0	0	0	0	0	0	0	0	60	20	0	0	0	0	0	149	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	0	59	0	0	1	3	2	0	0	0	0	0	0	0	1	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	323	"AWI"	323	3805	4196	3979	10	0	96	0	0	0	0	2	0	0	47	0	0	0	0	0	0	0	0	0	0	0	64	8	0	0	0	0	0	144	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	76	0	0	1	0	2	0	0	0	0	0	0	0	0	7	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	324	"AWI"	324	3824	4202	3992	9	0	94	0	0	0	1	4	0	0	65	0	0	0	0	0	0	0	0	0	0	0	69	11	0	0	0	0	0	90	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	5	5	0	0	0	0	2	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	325	"AWI"	325	3843	4208	4004	8	2	92	0	0	0	0	2	0	0	52	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	0	85	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	83	0	0	0	0	2	0	0	0	0	0	0	0	3	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	326	"AWI"	326	3865	4214	4016	9	0	73	0	0	0	0	3	0	0	68	0	1	0	0	0	0	0	0	0	0	0	77	22	0	0	0	0	0	117	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	93	0	0	1	0	0	2	0	0	0	0	0	1	3	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	327	"AWI"	327	3884	4225	4030	4	0	72	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	89	9	0	0	0	0	0	83	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	77	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	329	"AWI"	329	3917	4248	4054	9	1	53	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	100	8	0	0	0	0	0	113	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	330	"AWI"	330	3931	4259	4068	8	0	62	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	92	2	0	0	0	0	0	158	0	3	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	0	0	0	76	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	331	"AWI"	331	3945	4276	4081	6	1	67	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	83	10	0	0	0	0	0	116	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	82	0	0	0	1	1	1	0	0	0	0	0	0	1	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	332	"AWI"	332	3956	4287	4094	3	1	62	1	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	0	0	0	86	8	0	0	0	0	0	152	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	333	"AWI"	333	3966	4307	4108	7	0	72	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	81	12	0	0	0	0	0	165	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	63	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	334	"AWI"	334	3975	4326	4121	7	0	89	0	0	0	0	1	0	0	71	0	0	0	0	0	0	0	0	0	0	0	89	11	0	0	0	0	0	148	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	5	0	0	78	0	0	0	0	3	1	0	0	0	0	0	0	2	6	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	335	"AWI"	335	3984	4345	4135	6	1	72	0	0	0	0	0	0	0	59	0	1	0	0	1	0	0	0	0	0	0	55	3	0	0	0	0	0	130	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	336	"AWI"	336	3994	4368	4148	2	2	69	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	62	4	0	0	0	0	0	84	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	3	0	0	58	0	0	0	0	1	0	0	0	0	0	1	0	1	6	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	337	"AWI"	337	4024	4373	4168	7	0	95	0	0	0	0	1	0	0	117	0	0	0	0	0	0	0	0	0	0	0	91	3	0	0	0	0	0	140	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	1	0	0	74	0	0	1	0	1	0	0	0	0	0	1	0	1	11	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	338	"AWI"	338	4055	4381	4188	7	1	107	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	80	67	0	0	2	0	0	87	0	12	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	85	0	0	0	1	3	0	0	0	0	0	1	0	3	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	339	"AWI"	339	4083	4388	4208	10	0	94	0	0	0	0	1	0	0	92	0	1	0	0	0	0	0	0	0	0	0	93	2	0	0	0	0	0	98	0	18	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	74	0	0	0	0	1	2	0	0	0	0	1	0	1	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	340	"AWI"	340	4112	4393	4228	12	0	96	0	0	0	0	4	0	0	81	0	0	0	0	0	0	0	0	0	0	0	81	4	0	0	0	0	0	101	0	12	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	67	0	0	0	0	4	0	0	0	0	0	1	0	2	8	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	341	"AWI"	341	4141	4401	4247	11	1	88	0	0	0	0	1	0	0	111	0	0	0	0	0	0	0	0	0	0	0	86	13	0	0	0	0	0	117	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	63	0	0	0	2	1	1	0	0	0	0	1	0	4	6	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	342	"AWI"	342	4168	4411	4267	12	2	93	0	0	0	0	2	0	0	133	0	0	0	0	0	0	0	0	0	0	0	95	7	0	0	0	0	0	99	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	57	0	0	0	0	5	2	0	0	0	0	1	0	5	1	1	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	343	"AWI"	343	4192	4422	4287	6	2	93	0	0	0	0	1	0	0	115	0	0	0	0	0	0	0	0	0	0	0	87	11	0	0	0	0	0	70	0	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	57	0	0	0	0	3	0	0	0	0	0	0	0	3	2	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	344	"AWI"	344	4215	4438	4307	8	0	94	0	0	0	0	1	0	0	90	0	0	0	0	0	0	0	0	0	0	0	82	6	0	0	0	0	0	74	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	52	0	0	0	0	0	0	0	0	0	0	1	0	4	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	345	"AWI"	345	4236	4453	4327	10	0	89	0	0	0	0	1	0	0	107	0	0	1	0	0	0	0	0	0	0	0	84	6	0	0	0	0	0	108	0	14	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	64	0	0	0	0	2	0	0	0	1	0	0	0	2	8	0	0	0
