"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Malus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3432	4445	"Lake Solsø"	56.12833	8.613126	480	"AWI"	480	6050	6463	6316	0	21.2765957446809	0	0	0.141843971631206	0	0.212765957446809	0	0	28.936170212766	0	0	0	0.0709219858156028	0	0	0	19.1489361702128	0	0	0.851063829787234	0	0	0	0	0	0	0.638297872340425	0	0	0.0709219858156028	0	0	0	0	0	0	0	0	0	0	0.141843971631206	0	6.31205673758865	0	0	0	0	0.141843971631206	0	0	14.8936170212766	0	0	0	0	0	0.0709219858156028	0	0	0	0	0	0	0	0	2.83687943262411	4.25531914893617	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	484	"AWI"	484	6653	7123	6939	0	19.7790055248619	0.220994475138122	0	0	0	0.220994475138122	0	0	23.8674033149171	0	0	0	0	0	0	0	25.0828729281768	0	0	0.662983425414365	0	0	0	0	0	0	0.441988950276243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220994475138122	7.84530386740331	0	0	0	0	0	0	0	14.0331491712707	0	0	0	0	0	0.441988950276243	0	0	0	0	0	0	0	0	2.43093922651934	4.75138121546961	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	488	"AWI"	488	7228	7760	7535	0	21.0802307288936	0	0	0.157315154693235	0	0.10487676979549	0	0	24.698479286838	0	0	0.0524383848977451	0.10487676979549	0	0	0	21.2375458835868	0	0	1.46827477713686	0	0	0	0	0	0	0.524383848977451	0	0	0.157315154693235	0	0	0	0	0	0	0	0	0	0	0	0.0524383848977451	10.1730466701626	0	0	0	0	0.0524383848977451	0	0	13.2144729942318	0	0	0	0	0	0.157315154693235	0	0.10487676979549	0	0	0	0.10487676979549	0	0.0524383848977451	2.35972732039853	4.14263240692187	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	492	"AWI"	492	7397	7820	7635	0	18	0.105263157894737	0	0	0	0.315789473684211	0.105263157894737	0	29.6842105263158	0	0	0	0	0	0	0	21.7894736842105	0	0	1.15789473684211	0	0	0	0	0	0	0.315789473684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105263157894737	9.05263157894737	0	0	0	0	0.105263157894737	0	0	11.7894736842105	0	0	0	0	0	0.421052631578947	0	0	0	0	0	0	0	0	2.63157894736842	4.42105263157895	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	496	"AWI"	496	7555	7888	7731	0	17.5381263616558	0.108932461873638	0	0.108932461873638	0	0.217864923747277	0	0	23.3115468409586	0	0	0	0	0	0	0	27.8322440087146	0	0	1.85185185185185	0	0	0	0	0	0.108932461873638	0.381263616557734	0	0	0.381263616557734	0	0	0	0	0	0	0	0	0	0	0.0544662309368192	0	9.42265795206972	0	0	0	0	0.381263616557734	0	0	10.4575163398693	0	0	0	0	0	0.326797385620915	0	0	0	0	0	0.0544662309368192	0	0	3.48583877995643	3.92156862745098	0.0544662309368192	0
3432	4445	"Lake Solsø"	56.12833	8.613126	500	"AWI"	500	7697	7966	7830	0	16.3819095477387	0	0	0	0	0	0	0	26.4321608040201	0	0	0	0.100502512562814	0	0	0	26.9346733668342	0	0	1.10552763819095	0	0	0	0	0	0	0.301507537688442	0.100502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7537688442211	0	0	0	0	0.100502512562814	0	0	11.2562814070352	0	0	0	0	0	0.100502512562814	0	0	0	0	0	0.201005025125628	0	0	1.90954773869347	4.22110552763819	0.100502512562814	0
3432	4445	"Lake Solsø"	56.12833	8.613126	504	"AWI"	504	7802	8075	7930	0	18.5224839400428	0.0535331905781585	0	0.107066381156317	0	0	0	0	27.9443254817987	0	0	0.0535331905781585	0.0535331905781585	0	0	0	27.8372591006424	0	0	0.588865096359743	0	0	0	0	0	0	0.107066381156317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535331905781585	11.7237687366167	0	0	0	0	0.214132762312634	0	0	8.02997858672377	0	0	0	0	0	0.214132762312634	0	0	0	0	0	0.107066381156317	0	0	1.39186295503212	2.94432548179872	0.0535331905781585	0
3432	4445	"Lake Solsø"	56.12833	8.613126	508	"AWI"	508	7888	8203	8032	0	15.2420185375901	0.102986611740474	0	0	0	0	0	0	34.8094747682801	0	0	0	0.102986611740474	0	0	0	25.1287332646756	0	0	1.44181256436663	0	0	0	0	0	0	0.102986611740474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102986611740474	10.5046343975283	0	0	0	0	0.102986611740474	0	0	6.2821833161689	0	0	0	0	0	0.411946446961895	0	0	0	0	0	0.102986611740474	0	0	2.16271884654995	3.39855818743563	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	512	"AWI"	512	7953	8339	8132	0	14.7815679233992	0.119688809096349	0	0.179533213644524	0	0.0598444045481747	0	0	25.9724715739078	0	0	0	0	0	0	0	32.3758228605625	0	0	0.598444045481747	0	0	0	0	0	0	0.0598444045481747	0	0	0.0598444045481747	0	0	0	0	0	0	0	0	0	0	0	0.0598444045481747	12.327947336924	0	0	0	0	0.418910831837223	0	0	7.54039497307002	0	0	0	0	0	0.478755236385398	0	0	0	0	0	0	0	0	1.25673249551167	3.59066427289048	0.119688809096349	0
3432	4445	"Lake Solsø"	56.12833	8.613126	516	"AWI"	516	8115	8447	8266	0	12.9347826086957	0	0	0	0	0	0	0	29.5652173913043	0	0	0	0.108695652173913	0	0	0	31.7391304347826	0	0	1.19565217391304	0	0	0	0	0	0.108695652173913	0	0.108695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108695652173913	11.8478260869565	0	0	0	0	0.108695652173913	0	0	6.08695652173913	0	0	0	0	0	0.108695652173913	0	0.326086956521739	0	0	0	0	0	0	0.978260869565218	4.67391304347826	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	520	"AWI"	520	8264	8579	8403	0	13.002915451895	0	0	0	0	0	0	0	23.9650145772595	0	0	0	0	0	0	0	35.4518950437318	0	0	1.16618075801749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583090379008746	13.2944606413994	0	0	0	0	0.0583090379008746	0	0	7.5801749271137	0	0	0	0	0	0.233236151603499	0	0	0	0	0	0.174927113702624	0	0	0.75801749271137	4.1399416909621	0.0583090379008746	0.0583090379008746
3432	4445	"Lake Solsø"	56.12833	8.613126	524	"AWI"	524	8388	8737	8548	0	11.2920738327904	0	0	0.217155266015201	0	0.325732899022801	0	0	26.8186753528773	0	0	0	0	0	0	0	34.3105320304017	0	0	0.651465798045603	0	0	0	0	0	0.1085776330076	0.1085776330076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1085776330076	0	15.3094462540717	0	0	0	0	0.217155266015201	0	0	6.29750271444083	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0.1085776330076	3.80021715526602	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	528	"AWI"	528	8490	8911	8698	0	14.0765233821445	0	0	0	0	0	0	0	25.2243741143127	0.0472366556447803	0	0.236183278223902	0	0	0	0	36.3722248464809	0	0	0.803023145961266	0	0	0	0	0	0	0.0944733112895607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0472366556447803	14.832309872461	0	0	0	0	0.330656589513462	0	0	3.73169579593765	0	0	0	0	0	0.283419933868682	0	0	0	0	0	0.0472366556447803	0	0	0.0944733112895607	3.73169579593765	0	0.0472366556447803
3432	4445	"Lake Solsø"	56.12833	8.613126	532	"AWI"	532	8572	9088	8847	0	8.86939571150097	0	0	0	0	0.194931773879142	0	0	26.6081871345029	0	0	0	0	0	0	0	36.5497076023392	0	0	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974658869395711	18.6159844054581	0	0	0	0	0.0974658869395711	0	0	2.82651072124756	0	0	0	0	0	0.487329434697856	0	0	0	0	0	0.0974658869395711	0	0	0.0974658869395711	3.60623781676413	0.0974658869395711	0
3432	4445	"Lake Solsø"	56.12833	8.613126	536	"AWI"	536	8651	9274	8998	0	2.14741729541497	0.116076610562972	0	0	0	0.116076610562972	0	0	22.344747533372	0.0580383052814858	0	0.0580383052814858	0.0580383052814858	0	0	0	47.7074869413813	0	0	2.4376088218224	0	0	0	0	0	0	0	0	0	0.0580383052814858	0	0	0	0	0	0	0	0	0	0	0	0.116076610562972	18.282066163668	0	0	0	0	0.290191526407429	0	0	1.97330237957052	0	0	0	0	0	0.928612884503772	0	0	0	0	0	0.0580383052814858	0	0.0580383052814858	0	3.19210679048172	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	540	"AWI"	540	8860	9396	9160	0.0857632933104631	0.771869639794168	0.0857632933104631	0	0	0	0.0857632933104631	0	0	22.4699828473413	0	0	0	0	0	0	0	47.1698113207547	0	0	1.88679245283019	0	0	0	0	0	0.0857632933104631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0857632933104631	21.5265866209262	0	0	0	0	0.343053173241852	0	0	1.71526586620926	0	0	0	0	0	0.600343053173242	0	0	0	0	0	0.0857632933104631	0	0	0	2.91595197255575	0.0857632933104631	0
3432	4445	"Lake Solsø"	56.12833	8.613126	544	"AWI"	544	9098	9521	9326	0	0.453857791225416	0.100857286938981	0	0.0504286434694907	0	0	0	0	27.231467473525	0	0.151285930408472	0.252143217347453	0	0	0	0	44.9823499747857	0	0	0.806858295511851	0	0	0	0	0	0	0.0504286434694907	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504286434694907	0.0504286434694907	19.5158850226929	0	0	0	0	0.857286938981341	0	0	1.76500252143217	0	0	0	0	0	1.15985879979829	0	0	0	0	0	0.0504286434694907	0	0	0	2.42057488653555	0.0504286434694907	0
3432	4445	"Lake Solsø"	56.12833	8.613126	548	"AWI"	548	9324	9667	9495	0	0.271739130434783	0	0	0	0	0	0	0	22.9166666666667	0	0	0.181159420289855	0	0	0	0	45.1992753623188	0	0	0.815217391304348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0905797101449275	0	0	0	0	0.181159420289855	26.6304347826087	0	0	0	0	0.452898550724638	0	0	0.905797101449275	0	0	0	0	0	0.72463768115942	0	0	0	0	0	0	0	0.0905797101449275	0	1.35869565217391	0	0.181159420289855
3432	4445	"Lake Solsø"	56.12833	8.613126	552	"AWI"	552	9498	9855	9666	0	0.0892060660124889	0	0	0	0	0.0892060660124889	0	0	20.9634255129349	0	0	0.312221231043711	0	0	0	0	48.7065120428189	0	0	1.07047279214987	0	0	0	0	0	0.0892060660124889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446030330062444	24.6654772524532	0	0	0	0	1.56110615521855	0	0	1.07047279214987	0	0	0	0.0446030330062444	0	0	0	0	0	0	0	0.0446030330062444	0	0	0	1.11507582515611	0.0892060660124889	0.0446030330062444
3432	4445	"Lake Solsø"	56.12833	8.613126	556	"AWI"	556	9640	10075	9843	0	0.33178500331785	0	0	0	0	0.06635700066357	0	0	24.684804246848	0	0	0.06635700066357	0	0	0	0	42.4684804246848	0	0	0.72992700729927	0	0	0.06635700066357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6045122760451	0	0	0	0	1.79163901791639	0	0	0.26542800265428	0	0	0	0	0	0.86264100862641	0	0	0	0	0	0	0	0	0	1.06171201061712	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	560	"AWI"	560	9744	10317	10022	0	0.144787644787645	0	0	0	0	0.241312741312741	0	0	30.0675675675676	0	0	0.144787644787645	0	0	0	0	37.1621621621622	0	0	1.54440154440154	0	0	0	0	0	0.0482625482625483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1930501930502	0	0	0	0	2.36486486486486	0	0	0.337837837837838	0	0.0482625482625483	0	0	0	1.3030888030888	0	0	0	0	0	0.0965250965250965	0	0.0482625482625483	0	1.11003861003861	0.144787644787645	0
3432	4445	"Lake Solsø"	56.12833	8.613126	564	"AWI"	564	9998	10540	10260	0	0.398803589232303	0	0	0	0	0	0	0	47.9561316051844	0	0	0.299102691924227	0	0	0	0	16.7497507477567	0	0	1.99401794616152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0159521435693	0	0	0	0	2.29312063808574	0	0	0.299102691924227	0	0	0	0	0	0.997008973080758	0	0	0	0	0	0	0	0.0997008973080758	0	0.498504486540379	0.398803589232303	0
3432	4445	"Lake Solsø"	56.12833	8.613126	568	"AWI"	568	10264	10850	10536	0	0.2870028700287	0.0410004100041	0	0	0	0.0820008200082001	0	0	62.4436244362444	0.0410004100041	0	0.0410004100041	0	0	0	0	1.8860188601886	0	0	1.8860188601886	0	0	0	0	0	0	0	0	0	0	0	0.4510045100451	0	0	0	0	0	0	0	0	0	0	26.2812628126281	0	0	0	0	3.0340303403034	0	0	0.3280032800328	0	0	0	0.0410004100041	0.410004100041	2.0090200902009	0	0	0	0	0	0	0	0	0	0.1640016400164	0.4920049200492	0.0820008200082001
3432	4445	"Lake Solsø"	56.12833	8.613126	572	"AWI"	572	10437	11201	10811	0	0	0	0	0	0	0.509554140127389	0	0	57.9617834394904	2.1656050955414	0	0	0	0	0	0	0	0	0	11.9745222929936	0	0	0	0	0	0	0	0	0	0	0	2.80254777070064	0	0	0	0	0	0	0	0	0	0	11.4649681528662	0	0	0	0	4.07643312101911	0	0	0	0	0	0	0.254777070063694	1.27388535031847	6.24203821656051	0	0	0	0	0	0	0	0.254777070063694	0	0	1.01910828025478	0
3432	4445	"Lake Solsø"	56.12833	8.613126	578	"AWI"	578	10630	11813	11237	0	0	0	0	0	0	1.90217391304348	0	0	30.4347826086957	0.543478260869565	0	0	0	0	0	0	0	0	0	34.5108695652174	0	0	0	0	0	0	0	0	0	0	0	10.8695652173913	0	0	0.543478260869565	0	0	0	0	0	0	0	13.8586956521739	0	0	0	0	1.90217391304348	0	0	0	0	0	0	0	0	1.90217391304348	0	0	0.815217391304348	0	0	0	0	0	0	0	2.71739130434783	0
3432	4445	"Lake Solsø"	56.12833	8.613126	586	"AWI"	586	10862	12678	11800	0	0	0	0	0	0	0.943396226415094	0	0	31.7610062893082	0.628930817610063	0	0	0	0	0	0	0	0	0	43.0817610062893	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0.314465408805031	0	0	0	0.314465408805031	0	0	0	17.2955974842767	0	0	0	0	0.314465408805031	0	0	0	0	0	0	0.314465408805031	0	2.51572327044025	0	0	0	0	0	0	0	0	0	0	0.628930817610063	0
