"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Montiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14522	22749	"Slawsko"	52.66667	18.25	520	"AWI"	520	6289	6853	6573	0	0	13.3474576271186	0.211864406779661	0	1.27118644067797	0	23.0932203389831	0	0	0	0	0	0	11.228813559322	1.0593220338983	0	0	0	0	5.08474576271187	0	0	0	0	0	0	0	0	0.423728813559322	19.7033898305085	0	0	0	0.211864406779661	0	15.4661016949153	0	0	0.423728813559322	0	0	0	0	0.423728813559322	1.27118644067797	6.77966101694915	0
14522	22749	"Slawsko"	52.66667	18.25	530	"AWI"	530	6422	6950	6679	0	0	12.8372093023256	0.0930232558139535	1.2093023255814	2.04651162790698	0	21.0232558139535	0	0	0	0	0	0	13.3953488372093	0.744186046511628	0	0	0	0	3.06976744186047	0	0	0	0	0	0	0	0	0	25.3953488372093	0	0	0	0	0	11.3488372093023	0	0	0.186046511627907	0	0	0	0	1.76744186046512	1.67441860465116	5.2093023255814	0
14522	22749	"Slawsko"	52.66667	18.25	540	"AWI"	540	6562	7049	6785	0	0	13.6154553817847	1.83992640294388	0	1.93192272309108	0	21.8951241950322	0	0	0	0	0	0	11.4075436982521	1.10395584176633	0	0	0	0	1.10395584176633	0	0	0	0	0	0	0	0	0.183992640294388	30.6347746090156	0	0	0	0.367985280588776	0	11.1315547378105	0	0	0.183992640294388	0	0	0	0	0.551977920883165	1.37994480220791	2.57589696412144	0.0919963201471941
14522	22749	"Slawsko"	52.66667	18.25	550	"AWI"	550	6694	7161	6892	0	0	13.3276010318143	9.45829750644884	0	0.773860705073087	0	22.01203783319	0	0	0	0	0	0	9.71625107480654	0.945829750644884	0.343938091143594	0	0	0	1.20378331900258	0	0	0	0	0	0	0	0	0	28.8907996560619	0	0	0	0.0859845227858985	0	8.42648323301806	0	0	0	0	0	0	0	0.773860705073087	1.11779879621668	2.92347377472055	0
14522	22749	"Slawsko"	52.66667	18.25	560	"AWI"	560	6772	7291	6999	0	0	14.5220588235294	0.0919117647058823	0	1.19485294117647	0	17.1875	0	0	0	0	0	0	16.6360294117647	0	0	0	0	0	4.31985294117647	0	0	0	0	0	0	0	0	0.275735294117647	22.8860294117647	0	0	0	0	0	14.5220588235294	0	0	0.275735294117647	0	0	0	0	1.65441176470588	0.919117647058824	5.42279411764706	0.0919117647058823
14522	22749	"Slawsko"	52.66667	18.25	570	"AWI"	570	6857	7426	7107	0	0	13.1063829787234	1.1063829787234	0	1.36170212765957	0	21.0212765957447	0	0	0	0	0	0	13.6170212765957	1.53191489361702	0	0	0	0	2.8936170212766	0	0	0	0	0	0	0	0.0851063829787234	0.340425531914894	31.4893617021277	0	0	0	0.170212765957447	0	6.72340425531915	0	0	0.0851063829787234	0	0.0851063829787234	0	0	1.1063829787234	0.595744680851064	4.51063829787234	0.170212765957447
14522	22749	"Slawsko"	52.66667	18.25	580	"AWI"	580	6938	7567	7215	0	0	8.95660203139428	1.10803324099723	0	2.3084025854109	0	26.8698060941828	0	0	0	0	0	0	8.86426592797784	0.831024930747922	0	0	0	0	0.646352723915051	0	0	0	0	0	0	0	0	0.184672206832872	41.735918744229	0	0	0	0.277008310249307	0	4.15512465373961	0	0	0.646352723915051	0	0	0	0	0.461680517082179	1.10803324099723	1.75438596491228	0.0923361034164358
14522	22749	"Slawsko"	52.66667	18.25	590	"AWI"	590	7035	7698	7321	0	0	12.0035304501324	0.441306266548985	0	1.32391879964696	0	34.5101500441306	0	0	0	0	0	0	10.856134157105	2.20653133274492	0.441306266548985	0	0	0	0.794351279788173	0	0	0	0	0	0	0.176522506619594	0	0.088261253309797	29.9205648720212	0	0	0	0	0	2.55957634598411	0	0	0.176522506619594	0	0.176522506619594	0	0	0.176522506619594	0.706090026478376	3.44218887908208	0
14522	22749	"Slawsko"	52.66667	18.25	600	"AWI"	600	7120	7828	7433	0	0	12.5827814569536	0.0946073793755913	0	1.60832544938505	0	24.5033112582781	0	0	0	0	0	0	18.2592242194891	1.32450331125828	0	0	0.0946073793755913	0	0.946073793755913	0	0	0	0	0	0	0	0	0.0946073793755913	28.476821192053	0	0	0	0.0946073793755913	0	5.3926206244087	0	0	0.378429517502365	0	0.283822138126774	0.0946073793755913	0	0.189214758751183	1.1352885525071	4.3519394512772	0.0946073793755913
14522	22749	"Slawsko"	52.66667	18.25	610	"AWI"	610	7210	7957	7541	0	0	11.9585687382298	0.941619585687382	0	2.16572504708098	0	24.9529190207156	0	0	0	0	0	0	13.0885122410546	1.31826741996234	0	0	0	0	0.753295668549906	0	0	0	0	0	0	0	0	0.282485875706215	35.1224105461394	0	0	0	0.188323917137476	0	4.23728813559322	0	0	0.282485875706215	0	0	0	0	0.282485875706215	1.12994350282486	3.29566854990584	0
14522	22749	"Slawsko"	52.66667	18.25	620	"AWI"	620	7299	8085	7653	0	0	13.2058287795993	0	0	2.18579234972678	0	20.6739526411658	0	0	0	0	0	0	19.9453551912568	1.82149362477231	0.546448087431694	0	0	0	2.18579234972678	0	0	0	0	0	0	0	0	0	24.9544626593807	0	0	0	0	0	8.37887067395264	0	0	0.273224043715847	0	0	0	0	0.182149362477231	0.63752276867031	5.00910746812386	0
14522	22749	"Slawsko"	52.66667	18.25	630	"AWI"	630	7392	8210	7765	0	0	10.3035878564857	0.551977920883165	0	1.10395584176633	0	20.2391904323827	0	0	0	0	0	0	24.0110395584177	2.20791168353266	0	0	0	0	1.01195952161914	0	0	0	0	0	0	0	0	0.0919963201471941	27.3229070837167	0	0	0	0	0	6.99172033118675	0	0	0.275988960441582	0	0.367985280588776	0	0	0.275988960441582	0.827966881324747	4.32382704691812	0.0919963201471941
14522	22749	"Slawsko"	52.66667	18.25	640	"AWI"	640	7487	8337	7876	0	0	5.43893129770992	0	0	1.52671755725191	0	25.4770992366412	0	0	0	0	0	0	15.2671755725191	0.858778625954199	0	0	0	0	0.190839694656489	0	0	0	0	0	0	0	0	0	42.4618320610687	0	0	0	0.190839694656489	0	5.24809160305344	0	0	0	0	0.286259541984733	0	0	0.190839694656489	0.477099236641221	2.38549618320611	0
14522	22749	"Slawsko"	52.66667	18.25	650	"AWI"	650	7576	8467	7982	0	0	2.4390243902439	0	0	0.75046904315197	0	24.484052532833	0	0	0	0	0	0	15.2908067542214	1.50093808630394	0	0	0	0	1.31332082551595	0	0	0	0	0	0	0	0	0	46.9043151969981	0	0	0	0.0938086303939962	0	5.15947467166979	0	0	0	0	0.562851782363977	0	0	0	0.281425891181989	1.21951219512195	0
