"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23673	40963	"Moossee"	47.02139	7.48381	626.15	"AWI"	626.15	5741.1	5869.95	5796.4	13	2	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	73	0	4	0	0	0	0	178	0	25	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	34	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	6	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	626.65	"AWI"	626.65	5748.1	5876.45	5804.4	17	1	0	0	1	0	0	2	0	0	22	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	185	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	28	0	0	1	0	0	0	3	0	0	0	0	0	1	0	4	9	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	627.55	"AWI"	627.55	5759.6	5887.6	5818.25	16	0	0	0	1	0	0	1	0	0	21	0	0	0	0	0	0	0	0	64	0	7	0	1	0	0	166	0	33	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	1	2	0	0	0	0	0	2	0	6	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	628.45	"AWI"	628.45	5769.5	5899.75	5831.75	28	2	0	1	1	0	0	0	0	0	30	1	0	0	0	0	0	0	0	51	0	4	0	0	0	0	129	0	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	0	1	0	8	14	0	0	1
23673	40963	"Moossee"	47.02139	7.48381	628.85	"AWI"	628.85	5773.5	5905.75	5837.75	30	1	91	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	45	0	2	0	0	0	0	172	0	47	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	3	0	0	1
23673	40963	"Moossee"	47.02139	7.48381	629.2	"AWI"	629.2	5779.6	5910.6	5843.8	17	0	0	0	0	0	1	0	0	0	49	0	0	0	0	0	0	0	0	63	0	1	0	0	1	0	135	0	39	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	27	0	0	0	0	0	1	1	0	0	0	0	3	2	0	8	12	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	629.65	"AWI"	629.65	5789.95	5916.45	5852.35	24	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	58	0	10	0	0	0	0	137	0	57	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	38	0	0	1	0	0	1	0	0	0	0	0	0	4	0	7	9	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	630.1	"AWI"	630.1	5799.5	5922.7	5860.8	15	2	0	0	0	0	0	0	0	0	56	1	0	0	0	0	0	0	0	51	0	10	0	0	0	0	137	0	38	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	47	0	0	1	0	0	0	1	0	0	0	0	0	7	0	6	13	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	630.55	"AWI"	630.55	5806.25	5930.35	5868.9	20	0	0	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	68	0	3	0	0	0	0	110	1	31	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	0	4	0	11	16	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	631	"AWI"	631	5813	5938	5877	19	0	105	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	76	0	4	0	0	0	0	134	0	34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	38	0	0	0	0	0	0	2	0	0	0	0	0	5	0	9	18	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	631.4	"AWI"	631.4	5821	5948.8	5883.8	26	5	0	0	1	0	0	1	0	0	59	0	0	0	0	0	0	0	0	68	0	13	0	0	0	0	104	1	40	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	45	0	0	1	0	0	1	1	0	0	0	0	0	5	0	5	22	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	631.8	"AWI"	631.8	5829	5959.6	5890.6	22	0	0	0	0	0	0	1	0	0	72	1	0	0	0	0	0	1	0	50	0	5	0	0	1	0	117	0	37	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	4	0	0	45	0	0	0	0	0	0	2	0	0	1	0	0	7	0	7	12	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	633	"AWI"	633	5853	5998	5915	22	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	59	0	3	0	0	1	0	101	0	17	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	35	0	0	1	0	0	0	1	0	0	0	0	1	2	0	14	20	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	634.25	"AWI"	634.25	5875	6049	5939	22	0	0	1	0	0	0	1	0	0	76	0	0	0	0	0	0	0	0	58	0	14	0	0	0	0	98	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	1	0	6	24	0	1	0
23673	40963	"Moossee"	47.02139	7.48381	634.7	"AWI"	634.7	5891.2	6059.8	5948	25	0	118	1	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	60	0	12	0	0	0	0	99	0	32	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	46	0	0	0	0	0	0	5	0	0	0	0	0	3	0	7	15	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	635.2	"AWI"	635.2	5906	6073.8	5958.6	15	2	0	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	78	0	7	0	0	0	0	90	0	32	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	20	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	635.85	"AWI"	635.85	5919	6095.9	5973.55	18	0	0	0	0	0	2	0	0	0	103	0	0	0	0	0	0	0	0	111	0	6	0	0	0	0	77	0	28	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28	0	0	0	0	0	0	6	0	0	0	0	0	5	0	7	18	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	636.45	"AWI"	636.45	5931	6114.95	5987.8	5	1	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	89	0	8	0	0	0	0	74	0	27	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	30	0	0	0	0	1	0	3	0	0	0	0	0	3	0	3	12	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	636.95	"AWI"	636.95	5941	6130.45	5999.8	6	2	101	0	2	0	1	1	1	0	118	1	0	0	0	0	0	0	0	67	0	6	0	0	0	0	100	0	18	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	3	0	14	11	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	637.45	"AWI"	637.45	5949.65	6141	6012.7	11	1	0	0	0	0	0	2	0	0	138	0	0	0	0	0	0	1	0	77	0	8	0	0	0	0	60	0	29	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	22	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	11	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	638.05	"AWI"	638.05	5959.5	6153.45	6028.25	9	2	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	76	0	3	0	0	0	0	63	0	22	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	23	0	0	0	0	1	0	0	0	0	0	0	1	2	0	7	16	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	638.8	"AWI"	638.8	5967	6175.2	6047	6	1	0	0	0	0	0	2	0	0	126	0	0	0	0	0	0	0	0	99	0	10	0	0	0	0	52	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	9	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	639.5	"AWI"	639.5	5983	6187	6066.5	12	0	117	0	0	0	0	1	0	0	76	0	0	0	0	0	0	0	0	126	0	4	0	0	0	0	63	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	30	0	0	0	0	0	0	3	0	0	0	0	0	3	0	7	15	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	640.05	"AWI"	640.05	5997.85	6193.75	6082.75	9	1	0	0	0	0	0	3	0	0	80	0	0	0	0	0	0	0	0	133	0	10	0	0	0	0	76	0	21	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	40	0	0	0	0	1	0	7	0	0	0	0	1	2	0	4	9	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	640.55	"AWI"	640.55	6006.35	6201.25	6100.25	11	3	0	0	0	0	0	1	0	0	63	0	0	0	0	0	0	0	0	127	0	12	0	0	0	0	97	0	26	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	7	0	0	0	0	0	4	0	5	20	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	641.05	"AWI"	641.05	6014.9	6209.2	6117.1	10	2	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	119	0	6	0	0	0	0	96	0	25	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	38	0	0	0	0	0	0	4	0	0	0	0	1	4	0	7	19	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	641.5	"AWI"	641.5	6023	6220	6127	16	1	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	105	0	2	0	0	0	0	77	0	18	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	0	1	0	0	0	5	0	0	0	0	1	2	1	8	12	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	641.95	"AWI"	641.95	6031.1	6230.8	6136.9	9	0	0	0	0	0	0	1	0	0	74	0	0	0	0	0	0	0	0	98	0	5	0	0	0	0	68	0	29	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	34	0	0	0	0	0	0	6	0	0	0	0	0	4	0	1	20	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	642.45	"AWI"	642.45	6038.75	6239.65	6145.65	9	0	0	0	0	0	1	0	0	0	78	0	0	0	0	0	0	0	0	107	0	6	0	0	0	0	75	0	22	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	33	0	0	0	0	0	0	5	0	0	0	0	0	4	0	3	11	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	643.05	"AWI"	643.05	6047.55	6250.05	6156.05	13	2	137	0	0	0	0	1	0	0	85	0	0	0	0	0	0	0	0	128	0	9	0	0	0	0	57	0	30	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	3	0	0	45	0	0	0	0	0	0	7	0	0	0	0	1	2	0	3	25	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	643.7	"AWI"	643.7	6054.7	6263.7	6169.7	7	0	0	0	0	0	0	1	0	0	65	0	0	0	0	0	0	0	0	111	0	5	0	0	1	0	89	0	33	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	36	0	0	0	0	0	0	8	0	0	0	0	1	6	2	3	15	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	644.3	"AWI"	644.3	6067.3	6273.6	6183.2	7	0	107	0	0	0	0	4	0	0	67	0	0	0	0	0	0	0	0	94	0	4	0	0	0	0	104	0	20	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	33	0	0	0	0	0	0	4	0	0	0	0	0	4	0	5	16	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	644.8	"AWI"	644.8	6082.8	6279.6	6195.2	10	1	103	0	0	0	0	1	0	0	87	0	0	0	0	0	0	0	0	92	0	9	0	0	0	0	74	0	23	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	27	0	0	0	0	0	0	4	0	0	0	0	0	6	0	3	15	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	645.25	"AWI"	645.25	6094.5	6287.25	6206.5	12	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	1	0	99	0	3	0	0	0	0	69	1	20	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	41	0	0	0	0	0	0	9	0	0	0	0	0	7	0	2	22	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	645.85	"AWI"	645.85	6107.7	6299.85	6222.1	7	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	156	0	8	0	0	0	0	80	0	20	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	33	0	0	0	0	0	0	4	0	0	0	0	2	6	0	3	19	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	646.45	"AWI"	646.45	6121.8	6315.6	6237.25	10	1	0	0	0	0	2	1	0	0	30	1	0	0	0	0	0	0	0	116	0	8	0	0	0	0	84	0	22	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	45	0	0	0	0	0	0	8	0	0	0	0	0	3	0	6	23	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	646.95	"AWI"	646.95	6133.8	6329.6	6249.75	10	0	110	0	0	0	0	2	0	0	34	0	0	0	0	0	0	0	0	123	0	10	0	0	2	0	98	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	41	0	0	0	0	1	0	8	0	0	0	0	1	8	0	1	18	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	647.6	"AWI"	647.6	6150	6347.2	6265.4	11	0	111	1	0	0	0	2	0	0	34	0	0	0	0	0	0	0	0	102	0	4	0	0	0	0	80	0	31	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	47	0	0	0	0	0	0	7	0	0	0	0	0	7	0	4	22	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	648.4	"AWI"	648.4	6167.6	6374.4	6285	8	2	0	0	0	0	0	3	0	0	57	1	0	0	0	0	0	0	0	83	0	10	0	0	2	0	95	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	35	0	0	0	0	1	0	3	0	0	0	0	0	7	0	9	18	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	649.1	"AWI"	649.1	6184.3	6400.2	6302.4	6	1	0	0	0	0	0	0	0	0	77	1	0	0	0	0	0	0	0	83	0	6	0	0	0	0	126	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	23	0	0	0	0	0	0	7	0	0	0	0	0	5	0	8	16	0	0	1
23673	40963	"Moossee"	47.02139	7.48381	649.65	"AWI"	649.65	6213.45	6406.8	6315.6	7	0	0	0	0	0	2	0	0	0	69	0	0	0	0	0	0	0	0	98	0	9	0	0	0	0	120	0	21	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	8	0	0	39	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	21	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	650.2	"AWI"	650.2	6238.8	6414.6	6329.6	7	1	0	0	0	0	2	1	0	0	77	0	0	0	0	0	0	0	0	133	0	3	0	0	0	0	108	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	43	0	0	0	0	0	0	6	0	0	0	0	0	8	0	4	19	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	650.8	"AWI"	650.8	6259.2	6425.4	6346.4	8	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	124	0	10	0	0	0	0	94	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	30	0	0	0	0	0	1	5	0	0	0	0	0	9	0	6	23	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	651.35	"AWI"	651.35	6277.55	6435.65	6359.7	12	0	0	0	0	0	0	2	0	0	39	0	0	0	0	0	0	0	0	130	0	11	0	0	0	0	81	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	55	0	0	0	0	0	0	3	0	0	0	0	0	5	0	7	14	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	651.85	"AWI"	651.85	6294.05	6445.15	6370.7	5	1	0	0	0	0	0	1	0	0	24	1	0	0	0	0	0	0	0	114	0	6	0	0	0	0	123	0	25	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	37	0	0	0	0	0	0	7	0	0	0	0	0	4	0	6	25	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	652.4	"AWI"	652.4	6309	6452.4	6382.4	4	1	86	0	0	0	0	2	0	0	36	0	0	0	0	0	0	0	0	122	0	6	0	0	0	0	120	0	29	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	40	0	0	0	0	0	0	5	1	0	0	0	0	9	0	1	32	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	653	"AWI"	653	6324	6459	6395	7	1	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	108	0	8	0	0	1	0	140	0	47	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0	0	7	0	0	36	0	0	1	0	0	0	2	0	0	0	0	0	9	0	6	42	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	653.65	"AWI"	653.65	6331.15	6473.95	6408.65	7	2	105	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	81	0	6	0	0	0	0	113	0	26	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	47	0	0	0	0	0	0	5	0	0	0	0	0	7	0	6	37	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	654.25	"AWI"	654.25	6344.25	6485.25	6420.25	6	1	0	0	0	0	1	0	1	0	31	0	0	0	0	0	0	0	0	109	0	9	0	0	0	0	135	0	39	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	31	0	0	0	0	1	0	10	0	0	0	0	0	10	0	6	26	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	654.85	"AWI"	654.85	6366.45	6493.05	6430.45	8	1	0	1	0	0	1	1	0	0	18	1	0	0	0	0	0	0	0	126	0	6	0	0	0	0	132	1	31	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	32	0	0	1	0	0	0	4	0	0	0	0	2	11	0	8	27	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	655.5	"AWI"	655.5	6385	6504.5	6443	8	3	0	0	0	0	0	1	0	0	19	0	1	0	0	0	0	0	0	121	0	9	0	0	0	0	113	1	29	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	34	0	0	0	0	0	0	5	0	0	0	0	0	7	0	7	31	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	656	"AWI"	656	6398	6514	6453	3	3	0	0	0	0	0	2	0	0	14	1	0	0	0	0	0	0	0	104	0	10	0	0	2	0	153	0	36	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	0	0	2	0	1	0	6	0	1	0	0	0	9	0	9	42	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	656.5	"AWI"	656.5	6407.5	6523.5	6463	4	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	95	0	12	0	0	1	0	183	0	18	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	39	1	0	0	0	0	0	4	0	0	0	0	1	5	0	15	26	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	657.1	"AWI"	657.1	6418.7	6535.2	6474.9	8	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	116	0	9	0	0	1	0	128	0	26	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	1	3	0	0	0	0	1	7	0	6	41	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	657.7	"AWI"	657.7	6428.9	6548.4	6486.3	3	2	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	100	0	6	0	0	0	0	138	0	24	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	29	0	0	0	0	0	0	7	0	0	0	0	1	4	0	9	28	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	658.25	"AWI"	658.25	6436.75	6564	6496.75	6	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	120	0	8	0	0	0	0	145	0	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	5	0	7	35	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	658.7	"AWI"	658.7	6441.7	6580.2	6505.3	9	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	81	0	9	0	0	1	0	148	1	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	53	0	0	2	0	0	0	6	0	0	0	0	1	6	0	12	45	5	0	0
23673	40963	"Moossee"	47.02139	7.48381	659.1	"AWI"	659.1	6447.1	6592.6	6512.9	9	1	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	96	0	3	0	0	0	0	148	1	28	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	4	0	13	37	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	659.55	"AWI"	659.55	6456.55	6599.8	6521.45	4	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	77	0	5	0	0	0	0	136	0	35	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	51	0	0	2	0	0	0	1	0	0	0	0	0	10	0	14	36	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	660	"AWI"	660	6466	6607	6530	7	2	0	1	0	0	2	0	0	0	5	1	0	0	0	0	0	0	0	87	0	4	0	0	0	0	134	1	26	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	39	0	0	0	0	0	0	3	0	0	0	0	0	10	0	12	37	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	660.4	"AWI"	660.4	6471.6	6617	6538	7	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	88	0	10	0	0	3	0	164	0	20	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	32	0	0	1	0	1	0	3	0	0	0	0	0	4	0	10	34	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	660.9	"AWI"	660.9	6478.6	6629.5	6548	12	1	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	90	0	8	0	0	0	0	155	0	45	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	3	0	1	0	0	0	9	0	3	40	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	661.45	"AWI"	661.45	6487.65	6641.9	6557.2	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	98	0	6	0	0	0	0	207	0	19	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27	0	0	1	0	1	1	1	0	1	0	0	0	10	0	11	31	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	661.95	"AWI"	661.95	6496.15	6652.9	6565.2	8	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	101	0	13	0	0	0	0	166	0	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	3	0	1	0	1	0	0	0	0	0	4	0	11	31	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	662.45	"AWI"	662.45	6504.2	6659.85	6574.1	6	1	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	58	0	2	0	0	0	0	158	0	28	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	13	0	22	35	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	663	"AWI"	663	6513	6667	6584	2	2	0	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	46	0	4	0	0	0	0	163	1	42	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	40	0	0	0	0	0	1	1	0	0	0	0	0	11	0	12	22	2	0	0
