"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"
14499	22711	"Loch Clair"	57.55889	-5.34361	450	"AWI"	450	10020	11207	10496	0	1.28205128205128	0	0	0	0	1.28205128205128	0	0	0	5.12820512820513	0	0	0	0	56.4102564102564	0	0	11.5384615384615	0	0	23.0769230769231	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	454	"AWI"	454	10084	11372	10603	0	1.14942528735632	0	0	0	0	2.29885057471264	0	0	0	19.5402298850575	0	0	0	0	44.8275862068966	0	1.14942528735632	0	0	0	31.0344827586207	0	0	0	0	0	0	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	458	"AWI"	458	10155	11540	10709	0	0	0	0	0	0	2.5974025974026	0	0	0	2.5974025974026	0	0	0	0	46.7532467532467	0	1.2987012987013	1.2987012987013	0	0	36.3636363636364	0	0	0	0	0	6.49350649350649	0	0	2.5974025974026	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	462	"AWI"	462	10220	11677	10813	0	0.840336134453782	0	0.840336134453782	0	0	0.840336134453782	0	0	0	5.88235294117647	0	1.68067226890756	0	0	72.2689075630252	0	0	0.840336134453782	0	0	14.2857142857143	0	0	0	0	0	2.52100840336134	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	468	"AWI"	468	10334	11873	10971	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	64	0	0	5.33333333333333	0	0	14.6666666666667	0	0	0	0	0	8	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	472	"AWI"	472	10398	12013	11079	0	0	0	0	0	0	1.92307692307692	0	0	0	15.3846153846154	0	0	0	0	40.3846153846154	0	0	5.76923076923077	0	0	32.6923076923077	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	474	"AWI"	474	10444	12083	11130	0	0	0	0	0	0	2.63157894736842	0	0	0	5.26315789473684	0	0	0	0	44.7368421052632	0	0	7.89473684210526	0	0	36.8421052631579	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0
14499	22711	"Loch Clair"	57.55889	-5.34361	478	"AWI"	478	10525	12203	11232	0	0	0	0	8.10810810810811	0	10.8108108108108	0	0	0	10.8108108108108	0	0	0	0	2.7027027027027	0	0	2.7027027027027	0	0	64.8648648648649	0	0	0	0	0	0	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	480	"AWI"	480	10553	12285	11285	0	0	0	0	0	9.30232558139535	9.30232558139535	0	0	0	13.953488372093	0	2.32558139534884	0	0	16.2790697674419	0	0	2.32558139534884	0	0	41.8604651162791	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	482	"AWI"	482	10585	12361	11335	0	1.23456790123457	0	0	0	0	2.46913580246914	0	0	0	8.64197530864197	0	0	0	0	55.5555555555556	0	0	0	0	0	28.3950617283951	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	484	"AWI"	484	10626	12404	11386	0	0	0	0	0	0	6.15384615384615	0	0	0	12.3076923076923	0	1.53846153846154	0	0	41.5384615384615	0	3.07692307692308	4.61538461538462	0	0	24.6153846153846	0	0	1.53846153846154	0	0	4.61538461538462	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	486	"AWI"	486	10660	12461	11440	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	3.84615384615385	0	0	3.84615384615385	57.6923076923077	0	0	19.2307692307692	0	0	7.69230769230769	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	488	"AWI"	488	10695	12519	11491	0	0	0	0	0	0	9.25925925925926	0	0	0	7.40740740740741	0	3.7037037037037	0	0	3.7037037037037	0	0	0	0	0	66.6666666666667	0	0	5.55555555555556	0	0	3.7037037037037	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	490	"AWI"	490	10730	12594	11547	0	0	0	0	2.89855072463768	0	2.89855072463768	0	0	0	8.69565217391304	0	0	0	0	34.7826086956522	0	1.44927536231884	4.34782608695652	0	0	42.0289855072464	0	0	0	0	0	2.89855072463768	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	492	"AWI"	492	10789	12645	11599	0	0	0	1.58730158730159	7.93650793650794	0	4.76190476190476	0	0	0	36.5079365079365	0	0	0	0	12.6984126984127	1.58730158730159	0	1.58730158730159	0	0	28.5714285714286	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	494	"AWI"	494	10836	12702	11655	0	0	0	0	0	0	0	0	0	0	15.8730158730159	0	0	0	0	34.9206349206349	0	0	14.2857142857143	0	0	25.3968253968254	0	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	496	"AWI"	496	10872	12764	11709	0	0	0	0	0	0	3.92156862745098	0	0	0	3.92156862745098	0	0	0	0	7.84313725490196	0	0	0	0	0	70.5882352941177	0	0	3.92156862745098	0	0	7.84313725490196	0	0	1.96078431372549	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	498	"AWI"	498	10902	12846	11759	0	0	0	0	17.1875	0	9.375	0	0	0	17.1875	0	0	0	0	0	0	6.25	1.5625	0	1.5625	35.9375	0	0	1.5625	0	0	9.375	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	502	"AWI"	502	10980	12964	11864	0	0	0	0	8.06451612903226	0	1.61290322580645	0	0	0	9.67741935483871	0	0	0	0	16.1290322580645	0	1.61290322580645	4.83870967741935	0	0	50	1.61290322580645	0	1.61290322580645	0	0	4.83870967741935	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	504	"AWI"	504	11019	13029	11914	0	1.81818181818182	0	0	0	0	0	0	0	0	7.27272727272727	0	0	0	0	29.0909090909091	0	1.81818181818182	1.81818181818182	0	0	43.6363636363636	0	0	0	0	1.81818181818182	12.7272727272727	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	508	"AWI"	508	11095	13179	12016	0	0	0	0	5	0	2.5	0	0	0	25	0	0	0	0	5	0	0	2.5	0	0	35	0	0	5	0	0	0	17.5	0	0	0	0	2.5	0
14499	22711	"Loch Clair"	57.55889	-5.34361	512	"AWI"	512	11190	13316	12119	0	0	0	0	20	10	3.33333333333333	0	0	0	6.66666666666667	0	3.33333333333333	0	0	0	0	3.33333333333333	3.33333333333333	0	0	33.3333333333333	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0
14499	22711	"Loch Clair"	57.55889	-5.34361	516	"AWI"	516	11248	13459	12218	0	0	0	1.40845070422535	11.2676056338028	0	12.6760563380282	0	0	0	2.8169014084507	0	1.40845070422535	0	0	0	0	8.45070422535211	1.40845070422535	0	0	22.5352112676056	0	0	0	0	0	29.5774647887324	0	1.40845070422535	7.04225352112676	0	0	0	0
