"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3413	4421	"Loch Sionascaig"	58.069	-5.2008	548	"AWI"	548	10958	12863	11750	0	1	0	0	0	0	9	0	2	0	0	24	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	550	"AWI"	550	10984	12961	11799	0	2	1	0	7	10	0	0	1	0	0	33	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	9	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	552	"AWI"	552	11027	13006	11851	0	0	0	0	4	0	0	0	0	0	0	64	0	0	0	0	0	2	0	0	6	0	0	0	0	2	0	0	7	12	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	553	"AWI"	553	11051	13036	11876	1	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	20	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	554	"AWI"	554	11071	13075	11901	0	0	0	0	2	0	0	0	1	0	0	51	0	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	555	"AWI"	555	11092	13107	11924	0	0	1	0	0	0	0	0	1	0	0	33	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	556	"AWI"	556	11110	13144	11948	0	1	0	0	3	0	0	0	2	0	0	38	0	0	0	0	0	12	0	0	9	0	0	0	0	2	0	0	3	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	557	"AWI"	557	11123	13171	11972	0	1	0	0	5	0	0	0	0	0	0	53	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	6	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	559	"AWI"	559	11149	13241	12025	0	1	0	0	2	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	560	"AWI"	560	11161	13278	12050	0	0	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	5	0	0	6	0	0	0	0	1	0	0	9	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	562	"AWI"	562	11205	13338	12103	0	3	0	0	0	0	0	0	1	0	0	40	0	0	0	0	0	11	0	0	2	0	0	0	0	1	0	0	5	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	564	"AWI"	564	11239	13401	12151	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	4	0	0	4	0	0	1	0	0	0	0	10	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	565	"AWI"	565	11255	13443	12175	0	0	2	0	0	0	0	0	2	1	0	30	0	0	0	0	0	16	0	0	5	0	0	0	0	1	0	0	2	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	566	"AWI"	566	11269	13473	12198	0	0	0	0	0	0	1	0	0	0	0	35	0	0	0	0	0	6	0	0	2	0	0	0	0	2	0	0	5	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	568	"AWI"	568	11303	13538	12246	0	1	0	0	0	0	1	0	0	0	0	37	0	0	0	0	0	5	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	570	"AWI"	570	11331	13607	12290	0	1	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	7	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	572	"AWI"	572	11378	13659	12341	0	1	1	0	2	0	0	0	1	0	0	42	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	574	"AWI"	574	11417	13717	12393	0	1	0	0	0	0	2	0	0	0	0	32	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	9	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	576	"AWI"	576	11450	13770	12445	0	0	0	0	0	0	0	0	1	0	0	56	0	0	0	0	0	10	1	0	4	0	0	0	0	0	0	0	13	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	578	"AWI"	578	11475	13842	12493	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	579	"AWI"	579	11491	13879	12518	0	0	0	0	0	0	0	0	1	0	0	48	0	0	0	0	0	15	0	0	3	0	0	0	0	1	0	0	17	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	580	"AWI"	580	11502	13912	12540	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	15	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	581	"AWI"	581	11530	13940	12565	0	0	1	0	0	0	1	0	0	0	0	17	0	0	0	0	0	3	0	0	4	0	0	2	0	1	0	0	42	0	0	0	5	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	583	"AWI"	583	11569	13999	12615	1	0	2	0	0	0	2	0	1	0	0	18	0	0	0	0	0	2	0	0	5	0	0	0	0	1	0	0	35	0	0	0	3	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	584	"AWI"	584	11587	14036	12639	0	0	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	28	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	585	"AWI"	585	11612	14061	12665	0	0	1	0	0	0	0	0	0	0	0	32	1	0	0	0	0	10	0	0	1	0	0	0	0	1	0	0	24	0	0	0	3	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	587	"AWI"	587	11653	14122	12716	0	0	0	0	0	0	0	0	2	0	0	20	1	0	2	0	0	12	0	0	3	0	0	0	0	0	0	0	32	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	589	"AWI"	589	11683	14205	12762	0	1	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	31	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	591	"AWI"	591	11715	14266	12812	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	25	0	0	2	0	0	0	0	0	0	0	35	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	593	"AWI"	593	11756	14320	12864	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	44	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	595	"AWI"	595	11792	14378	12919	0	1	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	45	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	597	"AWI"	597	11819	14446	12970	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	37	0	0	0	4	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	598	"AWI"	598	11831	14473	12995	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	26	0	0	0	2	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	599	"AWI"	599	11852	14514	13019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
