"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3474	4493	"Tourves"	43.41312	5.91072	2355	"AWI"	2355	14227	16346	15208	0	0	0.462962962962963	0.462962962962963	0.925925925925926	0.462962962962963	0	4.16666666666667	0	1.85185185185185	1.85185185185185	0	1.85185185185185	0	2.31481481481481	0	0	11.5740740740741	0	0	0	0.925925925925926	0	0	0	0	2.77777777777778	0	0	0.462962962962963	0	0	0	0	0.925925925925926	0	0	0	0	0	32.8703703703704	0	0	12.962962962963	0	0.462962962962963	0.462962962962963	0	0	0	21.7592592592593	0	0.462962962962963	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	2385	"AWI"	2385	14300	16470	15303	0	0	0	1.13636363636364	22.7272727272727	0	0	22.7272727272727	0	3.40909090909091	1.13636363636364	1.13636363636364	0	0	3.40909090909091	0	1.13636363636364	1.13636363636364	0	0	0	0	0	0	0	0	0	0	5.68181818181818	0	0	0	0	0	0	0	0	0	0	0	0	2.27272727272727	0	11.3636363636364	0	0	0	0	0	0	17.0454545454545	0	0	0	2.27272727272727	0	0	3.40909090909091	0
3474	4493	"Tourves"	43.41312	5.91072	2411	"AWI"	2411	14372	16574	15387	0	0	0.763358778625954	2.29007633587786	7.63358778625954	0	0	11.4503816793893	0	1.52671755725191	2.29007633587786	0	0	0	2.29007633587786	0	0.763358778625954	0.763358778625954	0	0	0	0.763358778625954	0	0	0	0	4.58015267175572	0	0	0	0	0	0	0	0	0.763358778625954	0	22.1374045801527	0	0	21.3740458015267	0.763358778625954	0	6.10687022900763	0	0	0.763358778625954	0	0	0.763358778625954	5.34351145038168	3.05343511450382	0	0	0	0.763358778625954	0	3.05343511450382	0
3474	4493	"Tourves"	43.41312	5.91072	2423	"AWI"	2423	14401	16629	15425	0	0.387596899224806	0	0.775193798449612	1.16279069767442	0	0	2.71317829457364	0	1.93798449612403	0	0	0	0	0.775193798449612	0	0.387596899224806	1.55038759689922	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0.387596899224806	0	0	0	0	0	0	0	22.4806201550388	0	0.387596899224806	40.3100775193798	0	0	10.4651162790698	0	1.55038759689922	0	0	0	0.387596899224806	8.52713178294574	1.16279069767442	0	0	0	0	0	3.87596899224806	0
3474	4493	"Tourves"	43.41312	5.91072	2446	"AWI"	2446	14462	16724	15500	0	0.240384615384615	0	1.68269230769231	9.13461538461538	0	0	6.49038461538462	0	3.60576923076923	0.240384615384615	0	0.240384615384615	0	0.480769230769231	0	0	0.480769230769231	0	0	0	0.480769230769231	0	0	0	0.240384615384615	1.20192307692308	0	0	0	0.240384615384615	0	0	0	0.240384615384615	0	0	16.5865384615385	0	0	27.4038461538462	0.240384615384615	0	5.28846153846154	0	0	0.240384615384615	0	0	0.240384615384615	20.4326923076923	1.20192307692308	0	0.480769230769231	0	0.240384615384615	0	2.64423076923077	0
3474	4493	"Tourves"	43.41312	5.91072	2457	"AWI"	2457	14490	16770	15538	0	0	0.29673590504451	0	3.56083086053412	0	0	3.26409495548961	0	5.04451038575668	0.29673590504451	0	0.29673590504451	0	1.48367952522255	0	0	0.593471810089021	0.593471810089021	0	0	0.593471810089021	1.18694362017804	0	0	0.29673590504451	0.890207715133531	0	0	0	0	0.29673590504451	0	0	0	0	0	13.6498516320475	0	0	21.3649851632047	0	0	5.04451038575668	0	0.593471810089021	0	0	0	0.29673590504451	37.3887240356083	0	0	0	0	0	1.78041543026706	1.18694362017804	0
3474	4493	"Tourves"	43.41312	5.91072	2480	"AWI"	2480	14553	16865	15614	0	0	0	1.27388535031847	5.4140127388535	0	0	9.55414012738854	0	0.318471337579618	0.636942675159236	0	0	0.636942675159236	0.955414012738854	0	0.955414012738854	0	0	3.82165605095541	0	0.955414012738854	0	0	0	0	4.45859872611465	0	0	0	0.636942675159236	0	0	0	0	0	0	46.4968152866242	0	0	18.7898089171975	0	0	3.18471337579618	0	0	0	0	0	0	1.27388535031847	0	0	0.636942675159236	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	2486	"AWI"	2486	14572	16882	15632	0	0.366300366300366	0	1.46520146520147	7.32600732600733	0	0	7.69230769230769	0	0.366300366300366	0.366300366300366	0.366300366300366	0	0.366300366300366	1.46520146520147	0.366300366300366	0.366300366300366	0.366300366300366	0.366300366300366	0	0	0.732600732600733	0	0	0	0	3.66300366300366	0	0	0	0	0.366300366300366	0	0	0	0	0	20.5128205128205	0	0	38.8278388278388	0.366300366300366	0	5.49450549450549	0	0.366300366300366	0	0	0	0	5.86080586080586	1.46520146520147	0	0	0	0	0	1.0989010989011	0
3474	4493	"Tourves"	43.41312	5.91072	2491	"AWI"	2491	14586	16899	15648	0.510204081632653	0.510204081632653	1.02040816326531	0	7.14285714285714	0	0	3.57142857142857	0	2.04081632653061	0	0	0	0	0.510204081632653	0.510204081632653	0	5.10204081632653	0	0	0	0	0	0	0	0	6.12244897959184	0	0	1.02040816326531	0	0	0	0	0	0	0	0	0	0.510204081632653	38.265306122449	0.510204081632653	0	8.6734693877551	0	0	0.510204081632653	0	0	1.02040816326531	20.4081632653061	1.53061224489796	0	0	0	0	0	0.510204081632653	0
3474	4493	"Tourves"	43.41312	5.91072	2508	"AWI"	2508	14631	16977	15701	0	0.896860986547085	0	2.24215246636771	1.34529147982063	0	0	8.52017937219731	0	6.72645739910314	0.896860986547085	0.448430493273543	0.448430493273543	0.448430493273543	0.896860986547085	1.79372197309417	0	0.896860986547085	0	0	0	0.448430493273543	0	0	0	0	2.24215246636771	0	0	0	0	0	0	0	0	0	0	42.6008968609865	0	0	0	0	0	13.9013452914798	0	0.448430493273543	0	0	0	0	5.82959641255605	3.58744394618834	0	0.448430493273543	0	0.448430493273543	0	4.48430493273543	0
3474	4493	"Tourves"	43.41312	5.91072	2536	"AWI"	2536	14714	17093	15795	0	0	0	0.325732899022801	14.9837133550489	0	0	4.88599348534202	0	1.30293159609121	0.651465798045603	0	0.651465798045603	0.325732899022801	0.325732899022801	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	15.3094462540717	0	0.325732899022801	44.9511400651466	0.325732899022801	0	1.95439739413681	0	0.325732899022801	0	0	0	0	9.44625407166124	0.325732899022801	0	0.325732899022801	0	0	0	2.60586319218241	0
3474	4493	"Tourves"	43.41312	5.91072	2542	"AWI"	2542	14728	17122	15816	0	0	0	0.421940928270042	5.06329113924051	0	0	5.48523206751055	0	3.79746835443038	0.843881856540084	0	0.421940928270042	0.421940928270042	0.843881856540084	0	0.421940928270042	0.843881856540084	0	0	0	0.421940928270042	0	0	0	0	0.843881856540084	0	0	0.843881856540084	0	0	0	0	0	0	0	32.9113924050633	0	0	32.0675105485232	0.421940928270042	0	3.37552742616034	0	0	0	0	0	0	5.06329113924051	1.26582278481013	0	1.26582278481013	0	0	0	2.9535864978903	0
3474	4493	"Tourves"	43.41312	5.91072	2548	"AWI"	2548	14740	17148	15838	0	0	0	1.81818181818182	2.18181818181818	0.363636363636364	0	6.90909090909091	0	28.7272727272727	0.363636363636364	0	0	0	0.727272727272727	0	0	0	0.363636363636364	0	0	0.363636363636364	0	0	0	0	0.727272727272727	0	0.363636363636364	0	0	0	0	0	0	0	0	6.90909090909091	0	0.363636363636364	29.8181818181818	0.363636363636364	0	10.9090909090909	0	0	0	1.09090909090909	0	0	4.36363636363636	0	0	0.727272727272727	0	1.09090909090909	0	1.45454545454545	0
3474	4493	"Tourves"	43.41312	5.91072	2554	"AWI"	2554	14756	17175	15858	0	0.357142857142857	0	1.42857142857143	3.92857142857143	0	0	5	0	3.57142857142857	0.357142857142857	0	0	0.357142857142857	0.357142857142857	0	0.357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	27.8571428571429	0	0	30	0.714285714285714	0	6.07142857142857	0	0	0.357142857142857	0	0	0.714285714285714	10.7142857142857	0	0	0.357142857142857	0	0.357142857142857	1.78571428571429	5	0
3474	4493	"Tourves"	43.41312	5.91072	2560	"AWI"	2560	14776	17199	15878	0	0	0.313479623824451	0.313479623824451	2.50783699059561	0	0	5.32915360501567	8.46394984326019	3.44827586206897	1.56739811912226	0	0.313479623824451	0.626959247648903	1.25391849529781	2.19435736677116	0.313479623824451	0.313479623824451	0	0	0	0.313479623824451	0	0	0	0	2.50783699059561	0	0	0	0.313479623824451	0.313479623824451	0	0	0	0	0	23.1974921630094	0	0	22.884012539185	0	0	5.01567398119122	0	0.313479623824451	0	0	0	0.313479623824451	12.5391849529781	1.25391849529781	0	0	0	0	0	4.07523510971787	0
3474	4493	"Tourves"	43.41312	5.91072	2566	"AWI"	2566	14797	17224	15899	0.294117647058824	0	0	2.05882352941176	1.76470588235294	0	0	3.52941176470588	5.88235294117647	1.76470588235294	0.294117647058824	0.294117647058824	0	0	0.882352941176471	0	0	1.17647058823529	0	0	0	0.588235294117647	0	0	0	0	1.47058823529412	0	0	0.294117647058824	0	0	0	0	0	0	0	32.3529411764706	0	0.294117647058824	30.8823529411765	0	0	6.17647058823529	0	0	0.294117647058824	0	0	0.294117647058824	5.58823529411765	1.17647058823529	0	0	0	0.294117647058824	0	2.35294117647059	0
3474	4493	"Tourves"	43.41312	5.91072	2572	"AWI"	2572	14813	17248	15920	0	0.232018561484919	0	3.01624129930394	1.62412993039443	0	0	3.48027842227378	0	16.9373549883991	0.928074245939675	0	0	0	0.464037122969838	0	0.232018561484919	0.232018561484919	0	1.62412993039443	0	0	0	0	0	0	7.88863109048724	0	0	0	0.232018561484919	0	0	0	0	0	0	12.9930394431555	0	0.696055684454756	34.5707656612529	1.16009280742459	0	3.94431554524362	0	0.464037122969838	0	0.464037122969838	0	0.232018561484919	7.65661252900232	0.464037122969838	0	0.232018561484919	0	0	0	0.232018561484919	0
3474	4493	"Tourves"	43.41312	5.91072	2578	"AWI"	2578	14832	17281	15941	0	0.311526479750779	0.623052959501558	1.24610591900312	5.29595015576324	0	0	5.9190031152648	0	11.214953271028	1.24610591900312	0	0	0	1.24610591900312	0	0	1.24610591900312	0	0	0	0.623052959501558	0	0	0	0.311526479750779	2.80373831775701	0	0	0	0.311526479750779	0	0	0	0	0	0	18.6915887850467	0	0	34.2679127725857	0	0	3.11526479750779	0	0.311526479750779	0	0	0	1.24610591900312	7.47663551401869	0	0	0.311526479750779	0	0.311526479750779	0	1.86915887850467	0
3474	4493	"Tourves"	43.41312	5.91072	2584	"AWI"	2584	14851	17304	15962	0.366300366300366	0	0.366300366300366	2.1978021978022	7.32600732600733	0	0	4.3956043956044	0	10.989010989011	0.366300366300366	0	0	0	1.0989010989011	0	0.366300366300366	0.732600732600733	0.732600732600733	0	0	1.0989010989011	0	0	0	0.366300366300366	3.2967032967033	0	0	0	0	0	0	0	0	0	0	29.6703296703297	0	0	27.1062271062271	0	0	2.93040293040293	0	0	0.732600732600733	0	0	0.366300366300366	4.02930402930403	0.366300366300366	0	0.366300366300366	0	0	0	0.732600732600733	0
3474	4493	"Tourves"	43.41312	5.91072	2590	"AWI"	2590	14871	17333	15987	0	0	0.609756097560976	0	7.31707317073171	0	0	4.26829268292683	0	1.21951219512195	1.21951219512195	0	0.609756097560976	0	1.21951219512195	0	0	0.609756097560976	0	0	0	0	0	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	0	0	23.780487804878	0	0	27.4390243902439	0	0	8.53658536585366	0	0	0.609756097560976	0	0	0	19.5121951219512	0	0	1.21951219512195	0	0	0	0.609756097560976	0
3474	4493	"Tourves"	43.41312	5.91072	2596	"AWI"	2596	14890	17357	16009	0	0	0.492610837438424	0	5.91133004926108	0	0	5.41871921182266	0	1.97044334975369	0	0	0	0	1.47783251231527	0	0.492610837438424	0.492610837438424	0	0	0	0	0	0	0	0.492610837438424	3.44827586206897	0	0	0	0	0	0	0	0	0	0	32.0197044334975	0	0	21.1822660098522	0.492610837438424	0	3.94088669950739	0	0	0.492610837438424	1.47783251231527	0	0	10.8374384236453	7.88177339901478	0	0.492610837438424	0	0	0.492610837438424	0.492610837438424	0
