"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14560	22828	"Preluca Tiganului"	47.809986	23.52917	730.5	"AWI"	730.5	12198.5	13021.5	12794	0	0	6	2	0	0	18	0	40	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	22	200	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	733	"AWI"	733	12218	13047	12822	0	0	4	4	4	0	60	0	98	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	268	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	737.5	"AWI"	737.5	12264.5	13095	12868.5	0	0	2	6	0	0	17	0	39	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	355	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	742	"AWI"	742	12293	13157	12912	0	0	7	8	3	0	74	0	21	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	244	0	0	0	0	0	0	0	2	0	7	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	744	"AWI"	744	12312	13169	12924	0	0	9	11	0	0	92	0	30	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	183	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	748.5	"AWI"	748.5	12361	13196	12952	0	0	26	8	2	0	100	0	137	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	183	0	0	0	0	0	0	0	2	0	3	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	753	"AWI"	753	12408	13227	12980	0	0	6	19	3	0	92	0	39	0	0	0	0	0	1	0	0	53	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	252	0	0	0	0	0	0	0	4	0	3	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	758	"AWI"	758	12462	13271	13011	0	0	4	11	2	0	61	0	33	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	284	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	764.5	"AWI"	764.5	12536	13295	13047	0	0	3	11	3	0	75	0	40	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	210	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	771.5	"AWI"	771.5	12627.5	13339	13088	0	0	3	8	1	0	105	0	20	1	0	0	0	0	1	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	260	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	776.5	"AWI"	776.5	12682	13372.5	13117.5	0	0	4	32	0	0	49	0	5	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	116	0	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	781	"AWI"	781	12732	13389	13142	0	0	1	10	3	0	37	0	10	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	152	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	785.5	"AWI"	785.5	12774.5	13411	13171	0	0	3	17	4	0	123	0	30	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	125	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	795	"AWI"	795	12872	13471	13225	0	0	6	13	3	0	44	0	31	0	0	0	1	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	195	0	0	0	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	804	"AWI"	804	12971	13512	13281	0	0	9	12	3	0	39	0	60	0	0	0	0	0	1	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	178	0	0	0	1	0	0	0	1	0	1	0	0	3	0	5	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	808	"AWI"	808	13004	13534	13305	0	0	13	4	2	0	8	0	45	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	181	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	811	"AWI"	811	13043	13544	13322	0	0	17	2	2	0	11	0	98	0	0	0	0	0	1	0	5	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	74	106	0	0	0	3	0	0	0	5	0	5	0	0	3	0	4	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	813	"AWI"	813	13071	13555	13333	0	0	17	5	1	0	14	0	51	0	0	0	1	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	165	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	817.5	"AWI"	817.5	13117.5	13577.5	13360.5	0	0	66	5	3	0	25	0	93	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	155	0	0	0	0	0	0	0	2	0	2	0	0	10	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	822	"AWI"	822	13152	13604	13389	0	0	60	8	2	0	25	0	102	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	200	0	0	0	0	0	0	0	6	0	6	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	827	"AWI"	827	13195	13632	13423	0	0	3	9	0	0	30	0	42	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	193	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	829.5	"AWI"	829.5	13224	13646.5	13440.5	0	0	5	7	3	0	29	0	31	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	175	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	834	"AWI"	834	13262	13678	13471	0	0	11	6	4	0	24	0	80	0	0	0	0	0	0	1	1	18	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	105	208	0	0	0	0	0	0	0	2	0	7	0	0	0	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	836.5	"AWI"	836.5	13278	13704.5	13490	0	0	28	1	5	0	16	0	49	0	0	0	0	0	1	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	244	0	0	0	0	0	0	0	2	0	4	0	0	2	0	0	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	841.5	"AWI"	841.5	13301.5	13753	13523.5	0	0	27	2	0	0	12	0	50	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	20	307	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	846	"AWI"	846	13344	13775	13557	0	0	9	5	2	0	17	0	57	0	0	0	0	0	3	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	274	0	0	0	2	0	0	0	2	0	1	0	0	0	0	10	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	848	"AWI"	848	13360	13788	13572	0	0	15	1	3	0	27	0	50	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	317	0	0	0	0	0	0	0	3	0	1	0	0	1	0	2	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	853	"AWI"	853	13390	13831	13607	0	0	11	1	4	0	23	0	64	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	340	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	857.5	"AWI"	857.5	13415	13881.5	13636.5	0	0	3	9	6	0	35	0	50	0	0	0	1	0	0	1	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	355	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	862	"AWI"	862	13468	13907	13668	0	0	4	0	1	0	18	0	13	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	350	0	0	0	0	0	0	0	1	0	2	0	0	3	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	866.5	"AWI"	866.5	13504.5	13937	13704.5	0	0	4	0	3	0	23	0	16	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	869	"AWI"	869	13520	13961	13724	0	0	8	0	0	0	18	0	57	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	352	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	872	"AWI"	872	13533	13990	13747	0	0	5	3	1	0	10	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	400	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	876.5	"AWI"	876.5	13569	14021	13775.5	0	0	1	2	1	0	5	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	882	"AWI"	882	13611	14048	13807	0	0	6	6	5	0	24	0	17	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	311	0	0	0	2	0	0	0	4	0	4	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	887	"AWI"	887	13636	14087	13838	0	0	1	1	0	0	13	0	26	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	894	"AWI"	894	13681	14140	13879	0	0	8	1	0	0	21	0	35	0	0	0	0	0	0	1	0	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	308	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	899	"AWI"	899	13711	14173	13911	0	0	7	5	3	0	19	0	25	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	385	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	904	"AWI"	904	13734	14216	13942	0	0	3	3	2	0	24	0	45	0	0	0	1	0	0	1	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	300	0	0	0	0	0	0	0	2	0	5	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	911.5	"AWI"	911.5	13795	14265.5	13990	0	0	0	1	0	0	4	0	270	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	917.5	"AWI"	917.5	13834	14308	14029.5	0	0	10	2	4	0	12	0	39	0	0	0	0	0	0	1	1	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	922	"AWI"	922	13855	14345	14058	0	0	5	2	1	0	8	0	19	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	929	"AWI"	929	13914	14401	14107	0	0	8	0	2	0	5	0	34	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	385	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	934	"AWI"	934	13946	14444	14145	0	0	0	0	1	0	4	0	11	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	941	"AWI"	941	13984	14528	14197	0	0	3	0	0	0	2	0	10	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	943	"AWI"	943	14001	14542	14214	0	0	0	1	2	0	3	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	375	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	947.5	"AWI"	947.5	14029.5	14584	14254.5	0	0	4	3	2	0	3	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	953	"AWI"	953	14053	14658	14305	0	0	6	3	2	0	10	0	22	0	0	2	0	0	1	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	284	0	0	0	0	0	0	0	5	0	3	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	958	"AWI"	958	14088	14721	14349	0	0	2	2	3	0	10	0	26	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	350	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	965	"AWI"	965	14125	14774	14422	0	0	1	2	1	0	11	0	8	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	304	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	973	"AWI"	973	14155	14873	14502	0	0	0	2	0	0	16	0	20	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	977.5	"AWI"	977.5	14187	14900	14556	0	0	0	2	0	0	5	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	983	"AWI"	983	14215	14957	14630	0	0	0	1	2	0	3	0	16	0	0	0	0	0	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	0	0	0	0	0	0	0	1	0	7	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	989	"AWI"	989	14244	15041	14698	0	0	2	2	3	0	9	0	19	0	0	0	0	0	0	0	2	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	0
