"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sequoia"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"	"Violaceae"	"Vitaceae"
16102	24865	"Marais de Lisle"	47.42972	-1.49444	215	"AWI"	215	1288	1925	1547	0.766283524904214	0.766283524904214	19.1570881226054	0.766283524904214	8.81226053639847	0.766283524904214	0.766283524904214	0.383141762452107	0	2.29885057471264	0	0.383141762452107	0	0	0	0	0.383141762452107	0.383141762452107	0	0	0	0	7.27969348659004	0	1.91570881226054	2.29885057471264	0	0.766283524904214	0	2.68199233716475	0.766283524904214	0	0	0.383141762452107	0	0	1.14942528735632	1.53256704980843	0.766283524904214	0	0	0.766283524904214	0	0.766283524904214	0	0.766283524904214	0	0.766283524904214	3.06513409961686	0	0	2.29885057471264	0	0	0.766283524904214	14.5593869731801	0	0	0	0	0.766283524904214	1.91570881226054	10.3448275862069	0	0	1.53256704980843	0	0.766283524904214	1.91570881226054	0.383141762452107	0.766283524904214	0	1.14942528735632	0.766283524904214	0	0.766283524904214
16102	24865	"Marais de Lisle"	47.42972	-1.49444	220	"AWI"	220	1317	2036	1610	1.17647058823529	0.784313725490196	21.5686274509804	0.784313725490196	1.96078431372549	0.784313725490196	0.784313725490196	0.392156862745098	0	1.17647058823529	0	0.784313725490196	0	0.784313725490196	0	0	0.784313725490196	0	0	0	0	0.392156862745098	5.49019607843137	0	4.31372549019608	1.56862745098039	0	0	0	4.31372549019608	1.17647058823529	0	0	0	0	0	1.17647058823529	0	0.784313725490196	0.392156862745098	0	1.17647058823529	0	0.784313725490196	0	0.784313725490196	0	0.784313725490196	2.35294117647059	0	0	2.74509803921569	0	1.56862745098039	1.17647058823529	14.5098039215686	0	0	0.392156862745098	0	0.784313725490196	2.74509803921569	14.5098039215686	0	0	1.17647058823529	0	0.392156862745098	0	0	0.784313725490196	0	0.784313725490196	0.784313725490196	0	0.392156862745098
16102	24865	"Marais de Lisle"	47.42972	-1.49444	230	"AWI"	230	1447	2255	1783	0.352112676056338	0	34.1549295774648	0.704225352112676	0	0.704225352112676	0.704225352112676	0.704225352112676	0	5.63380281690141	0	0.704225352112676	0	0	0	0	1.05633802816901	0.352112676056338	0	0	1.05633802816901	0.352112676056338	4.92957746478873	0	1.05633802816901	1.76056338028169	0	0	0	5.63380281690141	1.05633802816901	0	0	0	0.704225352112676	0	0.704225352112676	1.40845070422535	0.704225352112676	0	0	0.704225352112676	0	0	0	1.05633802816901	0	0.704225352112676	2.11267605633803	0	0.352112676056338	0	0.352112676056338	0	1.40845070422535	12.6760563380282	0	0	0.704225352112676	0	0.352112676056338	0	9.50704225352113	0.352112676056338	0.352112676056338	1.40845070422535	0	0	0.704225352112676	0	0.704225352112676	0	2.11267605633803	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	235	"AWI"	235	1540	2332	1872	0.617283950617284	0.308641975308642	31.4814814814815	0.617283950617284	1.54320987654321	0.617283950617284	0.617283950617284	0	0	2.46913580246914	0	0.308641975308642	0.308641975308642	0.308641975308642	0.617283950617284	0	0.617283950617284	0	0	0	0	0	6.48148148148148	0	3.7037037037037	0	0	0	0	3.08641975308642	4.93827160493827	0	0	0	0.617283950617284	0	0.308641975308642	1.85185185185185	0.617283950617284	0	0	0.617283950617284	0.308641975308642	0	0	0.617283950617284	0	0.308641975308642	0.617283950617284	0	0	0	0	0.925925925925926	0.617283950617284	8.95061728395062	0	0	0.617283950617284	1.23456790123457	0.308641975308642	1.54320987654321	16.0493827160494	0	0	0.925925925925926	0	0.925925925925926	0	0	0.617283950617284	0	1.54320987654321	0.617283950617284	0	0.617283950617284
16102	24865	"Marais de Lisle"	47.42972	-1.49444	240	"AWI"	240	1603	2446	1961	0.647249190938511	0.647249190938511	28.8025889967638	0.647249190938511	1.29449838187702	0.647249190938511	0.647249190938511	0.970873786407767	0	1.94174757281553	0	0.647249190938511	0	0	0	0	0.323624595469256	0.323624595469256	0	0	0	0	6.79611650485437	0	5.17799352750809	0	0	0	0	5.8252427184466	2.26537216828479	0	0	0	0.323624595469256	0.323624595469256	0	0	0.647249190938511	0	0	0.647249190938511	0	0	0.323624595469256	0.970873786407767	0	0.647249190938511	2.58899676375405	0	0	0	0	0	0.647249190938511	14.5631067961165	0	1.61812297734628	0.323624595469256	0	0.323624595469256	0	13.2686084142395	0	0	0	0	0.647249190938511	0.647249190938511	0	0.647249190938511	0	1.94174757281553	0.647249190938511	0	0.647249190938511
16102	24865	"Marais de Lisle"	47.42972	-1.49444	245	"AWI"	245	1703	2523	2056	0.735294117647059	0.735294117647059	24.2647058823529	0.735294117647059	4.04411764705882	0.735294117647059	0.735294117647059	0.367647058823529	0	4.77941176470588	1.10294117647059	0	0	0.735294117647059	0.367647058823529	0	0.735294117647059	0.735294117647059	0	0	0	0	7.35294117647059	0	3.67647058823529	0	0	0	0	3.67647058823529	6.98529411764706	0	0	0.735294117647059	0.735294117647059	0	0.735294117647059	0	1.10294117647059	0	0	1.10294117647059	0	0	0	0.367647058823529	0	0.735294117647059	2.94117647058824	0	0	0	0	0	0.735294117647059	13.9705882352941	0	0	0.735294117647059	0	0.735294117647059	1.47058823529412	7.35294117647059	0.367647058823529	0	0	0	0	0	0	1.10294117647059	0	1.10294117647059	0.735294117647059	0	0.735294117647059
16102	24865	"Marais de Lisle"	47.42972	-1.49444	250	"AWI"	250	1767	2651	2146	1.11940298507463	0.746268656716418	21.6417910447761	0.746268656716418	1.49253731343284	1.11940298507463	0.746268656716418	0.373134328358209	0	3.35820895522388	0	0.373134328358209	0.373134328358209	0	0.746268656716418	0	1.11940298507463	0	0	0	0.746268656716418	0	4.85074626865672	0.373134328358209	5.22388059701492	0	0	0	0	3.73134328358209	2.61194029850746	0	0.373134328358209	0.373134328358209	0	0	0.746268656716418	0	0.746268656716418	0	0	1.11940298507463	0	0.373134328358209	0	0.746268656716418	0	0.746268656716418	1.86567164179104	0	0	2.61194029850746	0.373134328358209	0	0.746268656716418	22.3880597014925	0	0	0.373134328358209	0	0	2.23880597014925	7.08955223880597	0.746268656716418	0	1.86567164179104	0	0	0.746268656716418	0	0.746268656716418	0	0.746268656716418	0.746268656716418	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	255	"AWI"	255	1891	2754	2230	0.921658986175115	0.460829493087558	21.1981566820277	0.921658986175115	2.30414746543779	0.921658986175115	0.921658986175115	0.460829493087558	0	5.52995391705069	0	0	0	0	0	0	1.38248847926267	0	0	0	0	0	7.83410138248848	0	5.99078341013825	1.84331797235023	0	0	0	2.30414746543779	1.38248847926267	0	0	0	0.460829493087558	0	0.921658986175115	0	1.38248847926267	0	0	0.921658986175115	0	0	0	0.921658986175115	0	0.921658986175115	3.2258064516129	0	0	0	0	0	0	27.1889400921659	0	0	0.921658986175115	0	0.921658986175115	2.30414746543779	2.30414746543779	0	0	0	0	0	0	0	0.921658986175115	0	0.921658986175115	0.921658986175115	0	0.460829493087558
16102	24865	"Marais de Lisle"	47.42972	-1.49444	260	"AWI"	260	1974	2875	2318	0.775193798449612	0	50.3875968992248	0	4.65116279069767	0.775193798449612	0	0	0	3.10077519379845	0	0.775193798449612	0	0	0	0	0	0	0	0	0	0	10.8527131782946	0	3.10077519379845	0	0	0	0	3.87596899224806	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0.775193798449612	0	0	0	0	0	0	7.75193798449612	0	0	0	0	0	0	5.42635658914729	0	0	0.775193798449612	0	0	2.32558139534884	3.10077519379845	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	265	"AWI"	265	2171	3084	2548	0.847457627118644	0.847457627118644	37.2881355932203	0.847457627118644	2.96610169491525	0.847457627118644	0.847457627118644	0.423728813559322	0	3.8135593220339	0	0	0	0.423728813559322	0	0	1.27118644067797	0	0	0	0	0.847457627118644	5.08474576271187	0	5.08474576271187	0	0	0	0	1.69491525423729	0.847457627118644	0	0.423728813559322	0	0.847457627118644	0	0.423728813559322	0	0	0	0	0	0	0.423728813559322	0	0.423728813559322	0.423728813559322	0.847457627118644	5.08474576271187	0	0	0	0	0	0	13.5593220338983	0	1.69491525423729	0	0	0	0	5.50847457627119	0	0	0	0.423728813559322	0	0	0	3.8135593220339	0.423728813559322	0.847457627118644	0.847457627118644	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	270	"AWI"	270	2249	3507	2758	0.881057268722467	0.440528634361234	32.5991189427313	0.881057268722467	0	0.881057268722467	0.881057268722467	0.440528634361234	0	2.6431718061674	0.440528634361234	0	0	0.881057268722467	0	0	1.3215859030837	0	0	0	0	0	6.16740088105727	0	1.76211453744493	0	0	0	0	2.20264317180617	0	0	0.440528634361234	0	0.881057268722467	0	0	7.04845814977974	0.881057268722467	0	0	1.3215859030837	0	0	0	0.881057268722467	0	0.881057268722467	4.84581497797357	0	0.440528634361234	0	0	0	0.881057268722467	11.0132158590308	0	5.72687224669604	0	0	0	0	8.81057268722467	0	0	0	0	0	0	0.881057268722467	1.3215859030837	0	0.881057268722467	0	0.440528634361234	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	275	"AWI"	275	2589	3701	3147	0	1.0989010989011	45.0549450549451	1.0989010989011	0	1.0989010989011	0.549450549450549	0.549450549450549	0	2.74725274725275	0	0	0	0	0	0	1.64835164835165	0	0	0	0	0	6.04395604395604	0	2.1978021978022	0	0	0	0	2.1978021978022	0	0	0	0	0.549450549450549	0	0.549450549450549	0	1.0989010989011	0	0	2.1978021978022	0	0	0	0.549450549450549	0	1.0989010989011	4.3956043956044	0	0	0	0	0	0.549450549450549	13.1868131868132	0	3.2967032967033	0	0	0	0	2.74725274725275	0	0	0	0	0	0	0	4.3956043956044	0	0.549450549450549	0	0	0.549450549450549
16102	24865	"Marais de Lisle"	47.42972	-1.49444	280	"AWI"	280	2750	4049	3561	1.01522842639594	0	46.7005076142132	1.52284263959391	0	0.50761421319797	1.01522842639594	0	0	4.56852791878173	0	0	0.50761421319797	0	0	0	1.52284263959391	0	0	0	0	0	9.64467005076142	0	0	0	0	0	0	2.03045685279188	1.52284263959391	0	0.50761421319797	0	0	0	0	0	0	0	0	1.01522842639594	0.50761421319797	0	0	0.50761421319797	0	1.01522842639594	4.56852791878173	0	0	0	0	0	0	12.1827411167513	0	0	0	0	0	1.52284263959391	1.01522842639594	0	0	0	0	0	0	0	4.06091370558376	0	1.01522842639594	0.50761421319797	0	1.01522842639594
16102	24865	"Marais de Lisle"	47.42972	-1.49444	285	"AWI"	285	3611	4148	3900	1.68067226890756	0	31.9327731092437	0	0	0	0	0	0	2.52100840336134	0	1.68067226890756	0	0	0	0	1.68067226890756	0	0	0	0	0	10.0840336134454	0	1.68067226890756	0	0	0	0	0	0.840336134453782	0	0	0	0	0	4.20168067226891	0	0	0	0	0	0	0	0	2.52100840336134	0	0.840336134453782	8.40336134453782	0	0	0	0	0	0	6.72268907563025	0	16.8067226890756	0	0	0	0	1.68067226890756	0	0	0	0	0	0	0	5.04201680672269	0	1.68067226890756	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	290	"AWI"	290	4029	4607	4258	0.632911392405063	0.632911392405063	24.6835443037975	1.26582278481013	0	0.632911392405063	1.26582278481013	0	0	1.26582278481013	0	0	0	0	0	0	0.632911392405063	0	0	0	0	0	9.49367088607595	0	7.59493670886076	0	0	0	0	1.26582278481013	0.632911392405063	0	0	0	0	0	0	0	2.53164556962025	0	0	1.89873417721519	0	0	0	0	0	0	6.9620253164557	0	0	0	0	0	0	20.253164556962	0	3.16455696202532	0	0	0	3.79746835443038	6.32911392405063	0	0	0	0	0	0	0	3.79746835443038	0	0	0	0	1.26582278481013
16102	24865	"Marais de Lisle"	47.42972	-1.49444	300	"AWI"	300	4347	5905	5126	0	0.448430493273543	52.914798206278	0	0	0.896860986547085	0	0	0	5.38116591928251	0	0	0	0	0	0	1.34529147982063	0	0	0	0	0	12.5560538116592	0	0.896860986547085	0	0	0	0	0.448430493273543	0	0	0	0	0	0	1.34529147982063	0	0	0	0	0.896860986547085	0	0	0	0.448430493273543	0	0.896860986547085	5.82959641255605	0	0	0	0	0	0	1.34529147982063	0	4.03587443946188	0	0	0	0	0.896860986547085	0	0	0	0	0	0	0	8.96860986547085	0	0.448430493273543	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	305	"AWI"	305	5137	5985	5561	0.454545454545455	0.909090909090909	31.8181818181818	0	0	0.454545454545455	0	0.454545454545455	0	4.54545454545455	0	0.909090909090909	0	0	0.909090909090909	0	1.36363636363636	0	0	0	0	0	22.7272727272727	0	1.36363636363636	0	0	0	0	0.909090909090909	1.36363636363636	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0.454545454545455	0	0	5.45454545454545	0	0	0	0	0	0.454545454545455	4.54545454545455	0	0	0	0	0	0	2.72727272727273	0	0	1.81818181818182	0	0	0	0.454545454545455	11.3636363636364	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	310	"AWI"	310	5751	6174	6000	0.37593984962406	0	45.1127819548872	0.75187969924812	0	0.37593984962406	0	0	0	2.63157894736842	0	0	0	0	0	0	2.25563909774436	0	0	0	0	0	15.0375939849624	0	0.75187969924812	0	0	0	0	0.37593984962406	0.37593984962406	0	0	0	0.75187969924812	0	0	0	0	0.37593984962406	0	1.12781954887218	0	0	0	0	0	0	5.6390977443609	0	0	0	0	0	0	7.5187969924812	0	2.25563909774436	0	0	0	0	0.37593984962406	0	0	0	0	0	0	0	13.9097744360902	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	315	"AWI"	315	5848	6226	6070	0.91324200913242	0.45662100456621	53.8812785388128	1.36986301369863	0	0	0	0	0	3.65296803652968	0	0	0	0	0	0	0.91324200913242	0	0	0	0	0	10.5022831050228	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45662100456621	2.73972602739726	0	0	0	0	0	0	7.76255707762557	0	0	0	0	0	0	0.91324200913242	0	0	0	0	0	0	0.91324200913242	14.1552511415525	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	325	"AWI"	325	6015	6375	6195	0.4	0	41.6	0.8	0	0	0	0	0	2.8	0	0	0	0	0	0	2.4	0	0	0	0	0	16	0	0.8	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	1.2	0	0	0	0	0	0.4	1.6	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	24.4	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	330	"AWI"	330	6064	6443	6251	0	0	35.7541899441341	1.11731843575419	0	0	0	0	0	3.35195530726257	0	0	0	0	0	0	0	0	0	0	0	0	6.70391061452514	0	1.11731843575419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67597765363128	0	0	0	0	0	0	1.67597765363128	0	0	0	0	0	0	6.14525139664804	0	0	0	0	0	0	2.23463687150838	0	0	0	0	0	0	0	40.2234636871508	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	335	"AWI"	335	6159	6486	6301	0	0	27.5862068965517	0	0	0.383141762452107	0	0	0	3.83141762452107	0	0	0	0.766283524904214	0.383141762452107	0	0.383141762452107	0	0	0	0	0	9.19540229885057	0	0	0	0	0	0	0.383141762452107	0	0	0	0	0	0	0	0	0	0	0	0.766283524904214	0	0	0	0	0	0.383141762452107	0.766283524904214	0	0	0	0.383141762452107	0	0	9.19540229885057	0	1.14942528735632	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	41.7624521072797	0	0.383141762452107	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	345	"AWI"	345	6320	6674	6442	0.881057268722467	0	18.942731277533	0	0	0	0.440528634361234	0	0	3.52422907488987	0	0.440528634361234	0	0	0	0	0.881057268722467	0	0	0	0	0	9.69162995594714	0	2.6431718061674	0	0	0	0	0	0	0	0	0	0.881057268722467	0	0	0	0	0	0	0	0	0	0	0.881057268722467	0	1.3215859030837	1.3215859030837	0	0	0	0	0	0	2.6431718061674	0	0	0	0	0	0	2.6431718061674	0	0	0	0	0	0	0	52.863436123348	0	0	0	0	0
