"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cryptomeria"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Engelhardia"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglandaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Magnolia"	"Melanthiaceae"	"Myrica"	"Nyssa"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Podocarpus"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sciadopitys"	"Scrophulariaceae"	"Sequoia"	"Sorbus"	"Symplocos"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
15745	24181	"Labský dul"	50.762596	15.551962	1170	"AWI"	1170	15067	20807	17677	0	0	0	4	0	0	0	22	0	27	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	18	0	12	0	0	0	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	1	0	0	0	0	3	307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1180	"AWI"	1180	15432	21178	18079	0	0	0	6	0	0	0	36	0	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	22	0	8	0	0	0	0	0	3	0	3	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	10	100	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1233	"AWI"	1233	17146	23330	20135	0	0	0	2	0	0	0	20	0	115	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	11	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1250	"AWI"	1250	17755	24010	20799	0	0	0	3	0	0	0	40	0	85	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	20	1	0	0	0	0	1	0	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	1	537	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	58	0	0	0	0	0	0	0	19	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1260	"AWI"	1260	18085	24368	21162	0	0	0	1	0	0	0	17	0	65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	3	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	13	2	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	1265	"AWI"	1265	18262	24562	21356	0	0	0	1	0	0	0	20	0	61	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	27	2	0	3	0	2	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1273	"AWI"	1273	18562	24760	21679	0	0	0	9	0	0	0	49	0	221	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	25	0	0	0	0	0	0	0	1	0	2	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	2	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	9	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1320	"AWI"	1320	20319	26307	23538	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1330	"AWI"	1330	20744	26534	23913	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1340	"AWI"	1340	21110	26897	24317	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	3	88	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1350	"AWI"	1350	21622	27157	24693	0	0	8	1	0	0	0	18	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	6	0	11	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	102	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1360	"AWI"	1360	22030	27473	25092	0	0	0	3	0	0	0	21	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	1	0	2	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	120	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1370	"AWI"	1370	22454	27820	25464	0	0	0	2	0	0	0	21	0	34	0	0	0	0	0	3	0	0	8	0	2	0	3	0	20	4	0	38	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	3	4	0	0	0	0	6	64	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1380	"AWI"	1380	22897	28031	25875	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1400	"AWI"	1400	23832	28560	26649	0	0	23	4	0	0	0	15	0	91	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	9	0	30	0	0	0	0	1	0	7	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	1	14	310	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1428	"AWI"	1428	25234	29221	27700	0	0	0	2	0	0	0	12	0	11	0	0	0	0	0	9	0	0	0	0	0	1	1	0	4	15	0	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	5	0	1	1	0	0	0	0	13	88	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1438	"AWI"	1438	25634	29493	28085	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1448	"AWI"	1448	26386	29663	28429	2	0	0	1	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	1	3	6	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1458	"AWI"	1458	27008	29814	28812	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	1	7	0	0	0	1	0	0	0	0	0	2	0	0	0	0	21	217	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1490	"AWI"	1490	29034	30492	29907	0	0	0	2	0	0	0	28	0	0	0	0	0	0	0	2	0	0	0	0	6	0	4	0	10	8	0	2	0	0	0	0	0	0	2	0	2	0	3	0	1	0	0	0	0	1	1	0	0	0	0	10	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	1	0	0	0	0
