"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23667	40949	"Feuenried"	47.743308	8.902438	355	"AWI"	355	8457	8690	8534	0	1	5	0	0	0	1	2	0	0	10	0	0	0	0	0	0	0	0	0	0	81	157	0	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0
23667	40949	"Feuenried"	47.743308	8.902438	360	"AWI"	360	8473	8721	8561	0	1	5	0	0	0	2	3	0	0	11	0	0	0	0	0	0	0	0	0	0	66	144	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	11	27	0	0
23667	40949	"Feuenried"	47.743308	8.902438	365	"AWI"	365	8485	8778	8585	0	1	8	0	1	0	2	2	0	0	16	0	0	0	0	0	0	0	0	0	0	122	80	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	0	0	0	0	0	0	0	107	0	0	1	0	0	0	0	0	0	0	1	0	12	51	0	0
23667	40949	"Feuenried"	47.743308	8.902438	370	"AWI"	370	8561	8832	8663	1	0	1	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	35	278	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	1	0	14	15	0	0
23667	40949	"Feuenried"	47.743308	8.902438	375	"AWI"	375	8618	8929	8778	0	0	7	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	82	122	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	1	0	10	30	0	0
23667	40949	"Feuenried"	47.743308	8.902438	380	"AWI"	380	8658	9075	8887	0	3	3	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	184	43	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	87	0	0	0	0	0	0	1	0	0	0	3	0	10	25	0	0
23667	40949	"Feuenried"	47.743308	8.902438	385	"AWI"	385	8700	9245	8991	0	0	6	0	0	0	1	1	0	0	13	0	1	0	2	0	0	0	0	0	0	189	33	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	69	0	0	1	0	0	0	0	0	0	0	0	0	16	25	0	0
23667	40949	"Feuenried"	47.743308	8.902438	390	"AWI"	390	8918	9366	9156	0	1	6	0	8	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	185	34	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	13	37	0	0
23667	40949	"Feuenried"	47.743308	8.902438	395	"AWI"	395	9035	9547	9329	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	175	58	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	72	0	0	0	0	0	0	1	0	0	0	1	0	6	29	0	0
23667	40949	"Feuenried"	47.743308	8.902438	400	"AWI"	400	9094	9833	9494	0	1	2	0	0	0	0	2	0	0	7	0	0	0	0	2	0	0	0	0	0	177	47	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	20	34	0	0
23667	40949	"Feuenried"	47.743308	8.902438	405	"AWI"	405	9182	10056	9643	1	1	2	0	0	0	1	1	0	0	24	0	0	0	0	1	0	0	0	0	0	186	48	0	0	0	0	0	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	12	31	0	0
23667	40949	"Feuenried"	47.743308	8.902438	410	"AWI"	410	9296	10122	9752	0	3	5	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	183	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	79	0	0	0	0	0	0	1	0	0	0	0	0	10	36	0	0
23667	40949	"Feuenried"	47.743308	8.902438	415	"AWI"	415	9394	10213	9870	0	0	4	0	0	0	2	1	0	0	20	0	0	0	0	0	0	0	0	0	0	193	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	97	0	0	0	0	0	1	1	0	0	0	0	0	16	39	0	0
23667	40949	"Feuenried"	47.743308	8.902438	420	"AWI"	420	9464	10366	9981	0	2	3	1	0	0	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0	179	15	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	69	0	0	1	0	0	0	3	0	0	0	0	1	10	30	0	0
23667	40949	"Feuenried"	47.743308	8.902438	425	"AWI"	425	9645	10451	10089	0	1	5	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	181	27	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	13	41	0	0
23667	40949	"Feuenried"	47.743308	8.902438	430	"AWI"	430	9866	10488	10189	0	2	1	0	0	0	4	3	0	0	19	0	0	0	1	0	0	0	0	0	0	251	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	9	47	0	0
23667	40949	"Feuenried"	47.743308	8.902438	435	"AWI"	435	10059	10541	10287	0	2	7	0	0	0	2	4	0	0	22	0	0	0	0	0	0	0	0	0	0	232	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	53	0	0	0	0	0	0	1	0	0	0	0	0	7	39	0	0
23667	40949	"Feuenried"	47.743308	8.902438	440	"AWI"	440	10213	10648	10393	0	3	3	0	0	0	0	6	0	0	17	0	0	0	0	0	0	0	0	0	0	232	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	4	31	0	0
23667	40949	"Feuenried"	47.743308	8.902438	445	"AWI"	445	10709	11057	10852	1	1	7	0	0	0	1	2	0	0	67	0	0	0	0	0	0	0	0	0	0	174	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	2	32	0	0
23667	40949	"Feuenried"	47.743308	8.902438	450	"AWI"	450	11146	11565	11305	0	1	2	0	0	0	0	2	0	0	142	0	0	0	0	0	0	0	0	0	0	73	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	1	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	16	0	0
23667	40949	"Feuenried"	47.743308	8.902438	455	"AWI"	455	11523	12078	11759	0	2	2	0	0	0	0	5	0	0	127	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	164	0	0	0	0	1	0	0	6	0	0	1	0	1	0	0	0	0	0	0	1	0	12	0	0
23667	40949	"Feuenried"	47.743308	8.902438	460	"AWI"	460	11867	12472	12150	0	0	2	0	0	0	0	13	0	0	161	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0
23667	40949	"Feuenried"	47.743308	8.902438	465	"AWI"	465	12185	12621	12403	0	0	1	0	0	0	0	11	0	0	195	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	3	0	4	0	0
23667	40949	"Feuenried"	47.743308	8.902438	470	"AWI"	470	12484	12771	12636	0	0	0	0	0	0	0	12	0	0	221	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	246	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0
23667	40949	"Feuenried"	47.743308	8.902438	472.5	"AWI"	472.5	12608.5	12889	12747	0	0	0	0	0	0	0	5	0	0	108	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	294	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	475	"AWI"	475	12724	13022	12849	0	0	0	1	0	0	0	10	0	0	57	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	477.5	"AWI"	477.5	12866	13186.5	12994.5	0	0	0	1	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	365	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	480	"AWI"	480	13093	13399	13215	0	0	0	1	0	0	0	17	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	482.5	"AWI"	482.5	13292.5	13636	13432.5	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	355	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	485	"AWI"	485	13480	13908	13654	0	0	0	0	0	0	0	6	0	0	91	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	487.5	"AWI"	487.5	13652	14211.5	13872	0	0	0	0	0	0	0	10	0	0	205	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	143	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	490	"AWI"	490	13817	14493	14088	0	0	0	1	0	0	0	22	0	0	281	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	1	0	11	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	492.5	"AWI"	492.5	13971.5	14767.5	14308	0	0	1	0	0	0	0	22	0	0	233	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	22	0	0	0	0	2	1	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	495	"AWI"	495	14122	15063	14527	0	0	0	0	0	0	0	16	0	0	296	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	497	"AWI"	497	14423	15217	14757	0	0	0	0	0	0	0	21	0	0	245	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	497.5	"AWI"	497.5	14493	15260.5	14815	3	0	0	0	0	0	0	28	0	0	221	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	499	"AWI"	499	14694	15361	14991	0	0	0	0	0	0	0	5	0	0	236	0	0	0	0	0	0	0	0	1	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	500	"AWI"	500	14816	15439	15108	0	0	0	0	0	0	0	16	0	0	246	0	0	0	0	0	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	501	"AWI"	501	14933	15541	15225	0	0	0	0	0	0	0	14	0	0	233	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	9	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	502	"AWI"	502	15037	15633	15341	0	0	1	0	0	0	0	77	0	0	64	0	0	0	1	0	0	0	0	11	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	7	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	503	"AWI"	503	15134	15751	15458	0	0	0	1	0	0	0	66	0	0	33	0	0	0	0	0	0	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	4	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	504	"AWI"	504	15234	15866	15578	0	0	0	2	0	0	0	31	0	0	25	0	0	0	0	0	0	0	0	7	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	3	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	505	"AWI"	505	15313	15998	15695	0	0	0	0	0	0	0	46	0	0	36	0	0	0	1	0	0	0	0	11	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	1	0	0	0	9	0	0	1	0
23667	40949	"Feuenried"	47.743308	8.902438	507	"AWI"	507	15483	16287	15934	0	0	0	1	0	0	0	32	0	0	16	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	509	"AWI"	509	15634	16577	16172	0	0	0	0	0	0	0	11	0	0	39	0	0	0	0	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	510	"AWI"	510	15704	16720	16291	0	0	0	0	0	0	0	25	0	0	12	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	515	"AWI"	515	16023	17291	16756	0	0	0	0	0	0	0	30	0	0	14	0	2	0	0	0	0	0	0	7	0	0	7	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	520	"AWI"	520	16195	17565	16959	0	0	0	1	1	0	0	21	0	0	17	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	525	"AWI"	525	16364	17938	17159	0	0	0	0	0	0	0	43	0	0	20	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	3	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	530	"AWI"	530	16447	18391	17350	0	0	0	0	0	0	0	18	0	0	5	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	535	"AWI"	535	16719	18652	17563	0	0	0	1	0	0	0	29	0	0	7	0	1	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	540	"AWI"	540	16915	18809	17798	0	0	0	1	0	0	0	23	0	0	9	0	0	0	0	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	545	"AWI"	545	17077	19026	18048	0	0	0	0	0	0	0	15	0	0	5	0	0	0	0	0	0	0	0	9	0	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	550	"AWI"	550	17187	19346	18273	0	0	0	1	0	0	0	29	0	0	3	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0
