"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Dioscoreaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15746	40452	"Etang de la Gruère"	47.24056	7.05	515	"AWI"	515	10130	10807	10445	0	0	0	0	0	0	0	5	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	16	0	186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	3	0	0	0	0	0	0	1	0	1	1	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	517	"AWI"	517	10159	10865	10504	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	4	0	126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	519	"AWI"	519	10187	10946	10559	0	0	0	1	0	0	0	2	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	2	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	521	"AWI"	521	10272	11012	10622	0	0	0	0	0	0	0	3	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	0	155	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	523	"AWI"	523	10389	11042	10700	0	0	0	1	0	0	0	5	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	293	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	525	"AWI"	525	10474	11094	10780	0	0	0	0	0	0	0	5	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	527	"AWI"	527	10538	11190	10862	0	0	0	0	0	0	0	7	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	529	"AWI"	529	10583	11349	10948	0	0	0	0	0	0	0	6	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	531	"AWI"	531	10678	11476	11051	0	0	0	0	0	0	0	7	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	533	"AWI"	533	10787	11591	11191	0	0	0	0	0	0	0	10	0	0	59	0	0	0	0	0	0	0	0	0	1	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	535	"AWI"	535	10848	11754	11332	0	0	0	0	0	0	0	22	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	537	"AWI"	537	10897	11960	11469	0	0	0	2	0	0	0	20	0	0	49	0	0	0	0	0	0	0	0	0	2	0	0	0	0	196	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	539	"AWI"	539	10952	12185	11606	0	0	0	2	0	0	0	75	0	0	40	0	1	0	0	0	0	0	0	0	3	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	541	"AWI"	541	11116	12337	11736	0	0	0	5	0	0	0	57	0	0	64	0	0	0	0	0	0	0	0	0	3	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	543	"AWI"	543	11388	12386	11875	0	0	0	5	0	0	0	54	0	0	21	0	4	0	0	0	0	0	0	0	1	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0
