"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Chamaerops"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3399	4404	"San Rafael"	36.77361	-2.60139	1720	"AWI"	1720	11395	12444	11789	0	0	0	35	5	0	34	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	3	2	0	0	0	3	7	0	0	0	1	0	5	0	7	0	0	0	7	30	1	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1730	"AWI"	1730	11693	13414	12461	1	0	1	19	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	9	0	11	0	0	0	8	32	1	0	0	0	1	0	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1740	"AWI"	1740	11848	14842	13116	0	0	0	3	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1750	"AWI"	1750	11959	16369	13794	0	1	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	13	4	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1760	"AWI"	1760	12049	17879	14447	0	0	0	3	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	2	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1770	"AWI"	1770	12439	19005	15153	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1790	"AWI"	1790	13844	19385	16835	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	7	1	7	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1810	"AWI"	1810	14465	20036	18730	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1830	"AWI"	1830	15734	20359	19546	0	0	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	1	5	0	0	0	4	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1850	"AWI"	1850	16082	20652	20259	0	0	0	46	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	94	0	0	0	0	0	15	2	12	0	0	0	18	36	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1860	"AWI"	1860	16239	21477	20574	0	0	0	15	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	3	1	3	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
