"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
24268	42716	"Großer Krebssee"	52.845046	14.09915	314	"AWI"	314	2249	2612	2439	0.170357751277683	0	31.3458262350937	0.340715502555366	0	0	2.0442930153322	0	16.3543441226576	0.340715502555366	0	0	0	0	0	0	5.45144804088586	0.851788756388416	0	0	0	0	5.62180579216354	0	0.851788756388416	0	0	0.170357751277683	0	0	0	0	0	0	0	5.45144804088586	0	0.170357751277683	10.221465076661	0	0	0	0	0	0	18.3986371379898	0	0	0	0.681431005110733	0.340715502555366	0	0	0	0.170357751277683	0	0	0	0	0	0.851788756388416	0.170357751277683	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	306	"AWI"	306	2164	2544	2355	0.308166409861325	0	24.3451463790447	0.770416024653313	0	0.154083204930663	2.92758089368259	0	12.326656394453	0.154083204930663	0	0	0	0	0	0	6.1633281972265	1.69491525423729	0	0	0	0	9.39907550077042	0	0.154083204930663	0	0	0.462249614791988	0	0	0	0	0	0	0	6.31741140215717	0	0	16.1787365177196	0	0	0	0	0	0	16.9491525423729	0	0	0	0.61633281972265	0.308166409861325	0.154083204930663	0	0	0	0	0	0	0	0	0.61633281972265	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	180	"AWI"	180	1202	1458	1329	0.443131462333826	0	23.3382570162482	0.295420974889217	0	0	1.47710487444609	0	10.4874446085672	0.147710487444609	0	0	0	0	0	0	3.54505169867061	0.738552437223043	0	0	0	0	9.89660265878877	0	0.443131462333826	0	0	0.147710487444609	0	0	0	0	0	0	0	5.31757754800591	0	0.147710487444609	22.5997045790251	0	0	0	0	0	0	19.0546528803545	0	0	0	0.738552437223043	0.590841949778434	0	0	0	0	0	0	0	0	0	0.590841949778434	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	426	"AWI"	426	3373	3766	3580	0.251572327044025	0	23.7735849056604	0.377358490566038	0	0.125786163522013	1.25786163522013	0	12.7044025157233	0	0	0.377358490566038	0	0	0	0	7.0440251572327	0.880503144654088	0	0	0	0	2.38993710691824	0	0.628930817610063	0	0	0.251572327044025	0	0	0	0	0	0	0	2.64150943396226	0	0.125786163522013	33.2075471698113	0	0	0	0	0	0	11.3207547169811	0	0	0	1.25786163522013	0.50314465408805	0	0	0	0	0	0	0	0	0	0.880503144654088	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	474	"AWI"	474	3750	4161	3952	0.623700623700624	0	11.1226611226611	0.51975051975052	0	0	0.727650727650728	0	3.32640332640333	0.103950103950104	0	0	0	0	0	0	9.35550935550936	1.45530145530146	0	0	0	0	3.22245322245322	0	0	0	0	0	0	0.103950103950104	0	0	0	0	0	1.14345114345114	0	0.311850311850312	56.3409563409563	0	0	0	0	0	0	9.35550935550936	0	0	0	0.51975051975052	0.103950103950104	0	0	0	0.103950103950104	0	0	0	0	0	1.55925155925156	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	330	"AWI"	330	2439	2728	2605	0.303490136570561	0	27.7693474962064	0.606980273141123	0	0	2.12443095599393	0	14.7192716236722	0	0	0.151745068285281	0	0	0	0	3.9453717754173	2.73141122913505	0	0	0	0	6.67678300455235	0	0.455235204855842	0	0	0	0	0	0	0	0	0	0	4.7040971168437	0	0	17.298937784522	0	0	0	0	0	0	15.3262518968134	0	0	0	1.51745068285281	0.303490136570561	0	0	0	0	0	0	0	0	0	1.36570561456753	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	462	"AWI"	462	3659	4061	3858	0.139275766016713	0.139275766016713	15.5988857938719	0.139275766016713	0	0	1.39275766016713	0	6.4066852367688	0	0	0	0	0	0	0	11.4206128133705	2.50696378830084	0	0	0	0	3.76044568245125	0	0.139275766016713	0	0	0	0	0	0	0	0	0	0	2.64623955431755	0	0.417827298050139	33.2869080779944	0	8.91364902506964	0	0	0	0	11.0027855153203	0	0	0	0.278551532033426	0	0	0	0	0	0	0	0	0	0	1.81058495821727	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	570	"AWI"	570	4477	5114	4764	0.154798761609907	0.154798761609907	21.0526315789474	0.154798761609907	0	0	0.928792569659443	0	13.0030959752322	0	0	0	0	0	0	0	9.44272445820433	1.08359133126935	0	0	0	0	0.928792569659443	0	1.23839009287926	0	0	0.154798761609907	0	0	0.154798761609907	0	0.154798761609907	0	0	2.63157894736842	0	0.309597523219814	35.2941176470588	0	0	0	0	0	0	10.061919504644	0	0	0.309597523219814	0.309597523219814	0.154798761609907	0	0	0	0	0	0	0	0	0	2.32198142414861	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	466	"AWI"	466	3689	4096	3889	0.247831474597274	0	11.0285006195787	0.743494423791822	0	0	1.61090458488228	0	1.98265179677819	0	0	0	0	0	0	0	11.276332094176	1.98265179677819	0	0	0	0	2.72614622057001	0	0.495662949194548	0	0	0.247831474597274	0	0	0	0	0	0	0	4.08921933085502	0	1.11524163568773	45.9727385377943	0	0	0	0	0	0	14.1263940520446	0	0	0	0.867410161090459	0.123915737298637	0	0	0	0	0	0	0	0	0	1.36307311028501	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	446	"AWI"	446	3531	3932	3734	0.336700336700337	0.168350168350168	31.4814814814815	0	0	0	2.86195286195286	0	12.4579124579125	0	0	0	0	0	0	0	8.75420875420875	0.841750841750842	0	0	0	0	2.02020202020202	0	0.505050505050505	0	0	0.168350168350168	0	0	0.168350168350168	0	0.168350168350168	0	0	4.88215488215488	0	0.336700336700337	21.8855218855219	0	0	0	0	0	0	11.2794612794613	0	0	0	0.673400673400673	0.168350168350168	0	0	0	0	0	0	0	0	0	0.841750841750842	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	286	"AWI"	286	1972	2363	2144	0.16750418760469	0	24.6231155778894	0.16750418760469	0	0	1.34003350083752	0	10.2177554438861	0.16750418760469	0	0.33500837520938	0	0	0	0	6.19765494137353	2.34505862646566	0	0	0	0	10.2177554438861	0	0.50251256281407	0	0	0.16750418760469	0	0	0	0	0.16750418760469	0	0	7.03517587939699	0	0.50251256281407	16.4154103852596	0	0	0	0	0	0	17.4204355108878	0	0	0	0.33500837520938	0.33500837520938	0	0	0	0	0	0	0	0	0	1.17252931323283	0.16750418760469	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	140	"AWI"	140	832	1195	1023	0	0	10.989010989011	0.274725274725275	0.137362637362637	0	1.37362637362637	0	20.6043956043956	0	0	0.274725274725275	0	0	0	0	3.43406593406593	2.33516483516484	0	0	0	0	6.73076923076923	0	0.412087912087912	0	0	0.274725274725275	0	0	0	0	0.137362637362637	0	0	5.49450549450549	0.137362637362637	0	22.2527472527473	0	0	0	0	0	0	23.9010989010989	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	0.549450549450549	0	0.137362637362637
24268	42716	"Großer Krebssee"	52.845046	14.09915	442	"AWI"	442	3499	3897	3703	0.332963374028857	0.110987791342952	16.7591564927858	0.332963374028857	0	0	1.33185349611543	0	3.99556048834628	0	0	0	0	0	0	0	10.6548279689234	1.66481687014428	0	0	0	0	3.55160932297447	0	0.443951165371809	0	0	0.110987791342952	0	0	0	0	0	0	0	3.88457269700333	0	0.221975582685905	40.1775804661487	0.554938956714761	0	0	0	0	0	13.0965593784684	0	0	0	0.443951165371809	0.110987791342952	0.110987791342952	0	0	0	0	0	0.110987791342952	0	0	1.99778024417314	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	188	"AWI"	188	1306	1499	1382	0.30441400304414	0	27.8538812785388	0.30441400304414	0	0	2.13089802130898	0	12.6331811263318	0	0	0	0	0	0	0	2.73972602739726	0.91324200913242	0	0	0	0	7.30593607305936	0	0.30441400304414	0	0	0.30441400304414	0	0.15220700152207	0	0.15220700152207	0	0	0	6.54490106544901	0	0.30441400304414	18.8736681887367	0	0	0	0	0	0	17.351598173516	0	0	0	0.91324200913242	0.45662100456621	0	0	0	0	0	0	0	0	0	0.45662100456621	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	358	"AWI"	358	2713	3106	2915	0.33167495854063	0	20.5638474295191	0.33167495854063	0.165837479270315	0	0.497512437810945	0	13.1011608623549	0.165837479270315	0	0.165837479270315	0	0	0	0	4.31177446102819	2.32172470978441	0.165837479270315	0	0	0	5.63847429519071	0	0	0	0	0.165837479270315	0	0	0	0	0	0	0	5.14096185737977	0	0.33167495854063	26.3681592039801	0	0	0	0	0	0	18.2421227197347	0	0	0.165837479270315	0.66334991708126	0.66334991708126	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	294	"AWI"	294	2041	2438	2231	0.158982511923688	0	28.1399046104928	0.317965023847377	0	0	1.27186009538951	0	12.5596184419714	0.158982511923688	0	0	0	0	0	0	6.35930047694753	2.06677265500795	0	0	0	0	7.47217806041335	0	0	0	0	0.476947535771065	0	0	0	0	0.158982511923688	0	0	2.86168521462639	0	0.476947535771065	18.7599364069952	0	0	0	0	0	0.158982511923688	15.7392686804452	0	0	0.158982511923688	1.11287758346582	0.95389507154213	0	0	0	0	0	0	0	0	0	0.317965023847377	0.317965023847377	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	196	"AWI"	196	1363	1575	1443	0.706214689265537	0.282485875706215	17.3728813559322	0.141242937853107	0	0	0.423728813559322	0	8.05084745762712	0	0	0.141242937853107	0	0	0	0	3.10734463276836	0.847457627118644	0	0	0	0	10.0282485875706	0.141242937853107	0.282485875706215	0	0	0	0	0.282485875706215	0	0	0	0	0	11.864406779661	0	0.564971751412429	26.9774011299435	0.706214689265537	0	0	0	0	0	16.2429378531073	0	0	0	0.423728813559322	0.423728813559322	0	0	0	0	0	0	0	0	0	0.988700564971752	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	346	"AWI"	346	2593	2965	2782	0.963081861958266	0	25.6821829855538	0.321027287319422	0	0	0.802568218298555	0	10.9149277688604	1.12359550561798	0	0	0	0	0	0	3.53130016051364	2.08667736757624	0.160513643659711	0	0	0	7.223113964687	0	0.321027287319422	0	0	0	0	0	0.160513643659711	0	0.802568218298555	0	0	4.97592295345104	0	0	22.6324237560193	0	0	0	0	0	0	15.8908507223114	0	0	0	0.802568218298555	0.321027287319422	0	0	0	0	0.160513643659711	0	0	0	0	1.12359550561798	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	350	"AWI"	350	2633	3019	2826	0.441826215022091	0	19.1458026509573	0	0	0	0.589101620029455	0	8.83652430044183	0	0	0.147275405007364	0	0	0.147275405007364	0	4.860088365243	3.09278350515464	0	0	0	0	7.06921944035346	0	0.147275405007364	0	0	0.147275405007364	0	0.147275405007364	0	0	0.294550810014728	0	0	5.74374079528719	0	0	30.9278350515464	0	0	0	0	0	0	16.9366715758468	0	0	0	0.736377025036819	0	0	0	0	0.147275405007364	0	0	0	0	0	0.441826215022091	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	298	"AWI"	298	2083	2471	2272	0.147710487444609	0	22.5997045790251	0.147710487444609	0.443131462333826	0	3.54505169867061	0	19.2023633677991	0.443131462333826	0	1.18168389955687	0	0	0	0	5.31757754800591	1.18168389955687	0	0	0	0	5.31757754800591	0.147710487444609	0.147710487444609	0	0	0.295420974889217	0	0	0	0	0	0	0	3.10192023633678	0	0.147710487444609	16.3958641063516	0	0	0	0	0	0	15.8050221565731	0	0	0.295420974889217	2.06794682422452	1.32939438700148	0.147710487444609	0	0.147710487444609	0	0	0	0	0	0	0.443131462333826	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	438	"AWI"	438	3464	3864	3673	0.151975683890578	0.151975683890578	26.8996960486322	0.455927051671732	0.151975683890578	0	4.40729483282675	0	12.4620060790274	0	0	0	0	0	0	0	9.11854103343465	0.911854103343465	0	0	0	0	3.19148936170213	0	0.303951367781155	0	0	0.303951367781155	0	0	0.151975683890578	0	0	0	0	3.79939209726444	0	0.151975683890578	21.580547112462	0	0	0	0	0	0	10.4863221884498	0	0	0.151975683890578	2.88753799392097	0.455927051671732	0	0	0	0	0	0	0	0	0	1.82370820668693	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	120	"AWI"	120	668	1055	869	0.125628140703518	0	10.929648241206	0.50251256281407	0	0	1.13065326633166	0	7.1608040201005	0.376884422110553	0	6.03015075376884	0	0	0	0	2.1356783919598	1.63316582914573	0	0	0	0	4.52261306532663	0	0.125628140703518	0	0	0.125628140703518	0	0	0	0.125628140703518	0	0	0	1.50753768844221	0	0.251256281407035	45.2261306532663	0	0	0	0	0	0	13.4422110552764	0	0	0	2.8894472361809	0.753768844221105	0	0	0	0.125628140703518	0	0	0	0	0	0.879396984924623	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	128	"AWI"	128	735	1111	931	0	0	8	1.12820512820513	0.102564102564103	0	1.02564102564103	0	7.8974358974359	0.512820512820513	0	4.20512820512821	0	0	0	0	1.74358974358974	2.46153846153846	0	2.05128205128205	0	0	2.76923076923077	0	0	0	0	0	0	0.205128205128205	0	0	0	0	0	2.05128205128205	0	0.205128205128205	46.4615384615385	0	0	0	0	0	0	16.9230769230769	0	0	0.102564102564103	0.82051282051282	0.41025641025641	0	0	0	0.102564102564103	0	0	0	0	0	0.82051282051282	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	104	"AWI"	104	542	940	745	0	0	2.59009009009009	1.12612612612613	0	0	1.01351351351351	0	1.8018018018018	0.112612612612613	0	0.675675675675676	0	0	0	0	0.788288288288288	3.15315315315315	0	0	0	0	1.57657657657658	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	1.35135135135135	0	0.112612612612613	42.5675675675676	0	35.2477477477478	0	0	0	0.112612612612613	4.72972972972973	0	0	0	1.8018018018018	0.225225225225225	0	0	0	0	0	0	0	0	0	0.675675675675676	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	112	"AWI"	112	604	1000	805	0.134228187919463	0	1.87919463087248	0.268456375838926	0	0	0.268456375838926	0	1.34228187919463	0.134228187919463	0	1.47651006711409	0	0	0	0	0.939597315436242	1.47651006711409	0	0	0	0	2.81879194630872	0	0	0	0	0.134228187919463	0	0	0	0	0.134228187919463	0	0	1.20805369127517	0	0.268456375838926	61.2080536912752	0.671140939597315	18.7919463087248	0.134228187919463	0	0	0	6.44295302013423	0	0	0	0.268456375838926	0	0	0	0	0	0	0	0	0	0	0	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	100	"AWI"	100	510	913	712	0	0	11.214953271028	1.86915887850467	0.778816199376947	0.467289719626168	2.80373831775701	0	11.8380062305296	0.311526479750779	0	2.64797507788162	0	0	0	0.155763239875389	1.24610591900312	4.04984423676012	0	0	0	0	2.33644859813084	0.155763239875389	0	0	0	0.311526479750779	0	0.467289719626168	0	0	0	0	0	0.155763239875389	0	0.311526479750779	39.2523364485981	0	0	0	0	0	0	6.85358255451713	0	0	0	8.56697819314642	2.64797507788162	0	0	0	0	0.155763239875389	0	0	0	0	1.09034267912773	0.311526479750779	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	116	"AWI"	116	636	1028	837	0.123456790123457	0	12.8395061728395	1.11111111111111	0.37037037037037	0	1.35802469135802	0	11.1111111111111	0.123456790123457	0	6.17283950617284	0	0	0	0.123456790123457	0.864197530864197	1.72839506172839	0	0	0	0	3.58024691358025	0	0.246913580246914	0	0	0.740740740740741	0	0.37037037037037	0.37037037037037	0	0.123456790123457	0	0	0.617283950617284	0	0.123456790123457	36.4197530864198	0	0	0	0	0	0	14.0740740740741	0	0	0	3.08641975308642	4.19753086419753	0.123456790123457	0	0	0	0	0	0	0	0	0	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	108	"AWI"	108	571	968	775	0	0	7.44920993227991	1.12866817155756	0	0	1.8058690744921	0	5.64334085778781	0.564334085778781	0	2.48306997742664	0	0	0	0	1.8058690744921	2.48306997742664	0	0	0	0	2.59593679458239	0.112866817155756	0.112866817155756	0	0	0.225733634311512	0	0.112866817155756	0.112866817155756	0	0	0	0	1.58013544018059	0	0.112866817155756	25.6207674943567	0	34.4243792325056	0	0	0	0	7.67494356659142	0	0	0	2.14446952595937	1.01580135440181	0.112866817155756	0	0	0.112866817155756	0	0	0	0	0	0.451467268623025	0.112866817155756	0
