"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Colchicaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	428	"AWI"	428	5453	5762	5575	3	0	55	0	0	0	2	2	0	0	41	0	0	0	0	0	0	0	0	0	126	1	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	24	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	430	"AWI"	430	5497	5837	5632	0	1	77	0	0	0	0	3	0	0	40	0	0	0	0	0	0	0	0	0	126	4	0	0	0	0	5	0	26	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	180	0	0	0	0	1	0	0	0	3	0	15	17	3	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	432	"AWI"	432	5531	5890	5681	0	3	69	0	0	0	1	2	0	0	30	0	0	0	0	0	0	0	0	0	179	4	0	0	0	0	7	0	16	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	152	0	0	0	0	1	0	0	0	0	0	27	27	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	434	"AWI"	434	5556	5978	5730	1	3	46	0	0	0	1	3	0	0	31	0	0	0	0	0	0	0	0	0	168	1	0	0	0	0	5	0	33	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	182	0	0	0	0	1	1	0	0	1	0	20	32	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	436	"AWI"	436	5707	6131	5879	3	3	49	0	0	0	0	3	0	0	27	0	0	0	0	0	0	0	0	0	136	3	0	0	0	0	7	0	24	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	172	0	0	0	0	1	1	0	0	0	1	24	42	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	438	"AWI"	438	5945	6337	6135	2	3	49	0	0	0	0	1	0	0	36	0	0	0	0	0	0	0	0	0	113	3	0	0	0	0	7	0	39	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	179	0	0	0	0	1	1	0	0	1	0	25	21	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	440	"AWI"	440	6135	6586	6393	2	3	65	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	118	15	0	0	0	0	6	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	208	0	0	0	0	0	0	0	0	1	1	24	23	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	442	"AWI"	442	6279	6866	6650	1	3	62	1	0	0	1	1	0	0	24	0	0	0	0	0	0	0	0	0	133	4	0	12	0	0	2	0	29	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	1	0	39	46	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	444	"AWI"	444	6420	7177	6902	2	2	64	0	0	0	0	1	0	0	30	0	0	0	0	0	0	0	0	0	140	7	0	0	0	0	3	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	1	0	1	0	1	0	10	47	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	446	"AWI"	446	6627	7353	7076	0	0	44	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	107	3	0	0	0	0	2	0	36	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	448	"AWI"	448	6891	7375	7181	1	0	57	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	112	8	0	0	1	0	1	0	39	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	145	0	0	0	1	0	0	0	0	0	0	29	67	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	450	"AWI"	450	7153	7416	7291	0	1	73	0	1	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	78	2	0	32	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	149	0	0	1	0	1	0	0	0	0	0	18	55	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	455	"AWI"	455	7276	8022	7547	0	0	38	0	0	0	2	1	0	0	38	0	0	0	0	0	0	0	0	0	148	6	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	110	0	0	0	0	2	0	0	0	0	0	36	71	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	460	"AWI"	460	7396	8108	7762	0	0	36	0	0	0	0	3	0	0	68	0	0	0	0	0	0	0	0	0	224	5	0	3	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	26	92	0	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	465	"AWI"	465	7461	8320	7958	0	0	31	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	210	7	0	2	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	1	0	1	0	20	56	0	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	470	"AWI"	470	7811	8354	8119	0	0	26	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	95	0	0	0	0	0	0	0	0	0	0	22	51	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	475	"AWI"	475	8055	8463	8308	29	2	41	0	0	0	1	2	0	0	27	0	0	0	0	0	0	0	0	0	158	12	0	12	0	0	33	0	10	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	96	0	0	0	1	1	0	0	0	0	0	10	38	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	480	"AWI"	480	8228	8520	8403	0	0	15	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	265	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	91	0	0	0	0	0	1	0	0	0	0	16	51	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	485	"AWI"	485	8336	8712	8505	0	0	12	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	12	56	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	490	"AWI"	490	8422	8764	8588	0	0	32	0	0	0	2	0	0	0	28	0	0	0	0	0	0	0	0	0	269	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	12	62	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	495	"AWI"	495	8461	8889	8663	0	1	15	0	0	0	1	1	0	0	52	0	0	0	0	0	0	0	0	0	259	1	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	113	0	0	0	1	0	0	0	0	0	1	13	57	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	500	"AWI"	500	8574	8929	8751	0	0	5	0	0	0	3	2	0	0	25	0	0	0	0	0	0	0	0	0	259	5	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	1	16	65	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	505	"AWI"	505	8635	9001	8841	0	1	11	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	259	8	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	20	75	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	510	"AWI"	510	8777	9052	8911	0	0	4	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	328	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	15	37	0	1	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	515	"AWI"	515	8822	9181	9005	0	2	3	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	345	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	0	1	0	0	0	7	37	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	520	"AWI"	520	8905	9226	9068	0	0	3	0	0	0	0	3	0	0	38	0	0	0	0	0	0	0	0	0	311	8	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	72	0	0	1	0	0	0	1	0	0	0	8	38	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	525	"AWI"	525	8952	9316	9132	0	0	5	0	0	0	0	2	0	0	26	0	0	0	0	0	0	0	0	0	368	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	8	38	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	530	"AWI"	530	9047	9383	9207	1	0	1	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	389	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	4	42	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	535	"AWI"	535	9102	9490	9282	1	0	3	0	0	0	0	3	0	0	31	0	0	0	0	0	0	0	0	0	362	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	1	2	54	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	540	"AWI"	540	9174	9560	9359	0	0	1	1	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	346	16	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	545	"AWI"	545	9204	9716	9431	0	0	3	0	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	0	357	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	550	"AWI"	550	9285	9767	9506	0	1	6	0	0	0	1	4	0	0	38	0	0	0	0	0	0	0	0	0	337	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1	57	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	555	"AWI"	555	9334	9876	9582	0	1	7	0	0	0	2	1	0	0	33	0	0	0	0	0	0	0	0	0	441	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	1	1	0	51	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	560	"AWI"	560	9446	9935	9658	0	1	1	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	0	338	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	565	"AWI"	565	9502	10046	9736	0	0	5	0	0	0	0	3	0	0	47	0	0	0	0	0	0	0	0	0	308	7	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	570	"AWI"	570	9622	10107	9811	0	0	1	0	0	0	0	5	0	0	60	0	0	0	0	0	0	0	0	0	302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	2	0	0	0	0	0	0	26	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	575	"AWI"	575	9675	10220	9889	0	1	2	0	0	0	0	5	0	0	85	0	0	0	0	0	0	0	0	0	191	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	267	0	0	0	0	1	0	0	11	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0
