"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
17506	29236	"Praz Rodet"	46.56667	6.17361	408	"AWI"	408	11174	12005	11438	0	0	0	1	0	0	0	56	0	42	0	1	0	0	0	0	0	0	0	0	4	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	412	"AWI"	412	11274	12325	11643	0	0	0	1	0	0	0	25	0	55	0	0	0	0	0	0	0	0	0	0	2	0	1	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	2	0	0	0	0	0	5	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	416	"AWI"	416	11369	12670	11889	0	0	0	1	2	0	0	34	0	76	0	0	0	0	0	0	0	0	0	0	3	0	1	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	4	0	0	0	1	0	4	0	0	0	1	0
17506	29236	"Praz Rodet"	46.56667	6.17361	420	"AWI"	420	11423	13209	12109	0	0	0	3	0	0	0	60	0	144	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	7	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	424	"AWI"	424	11618	13350	12369	0	0	0	3	0	0	0	52	0	56	0	0	0	0	0	0	0	0	0	1	8	0	0	0	27	2	0	0	0	0	0	0	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	428	"AWI"	428	11704	13635	12624	0	0	0	0	0	0	0	71	0	156	0	0	0	0	0	0	0	0	0	0	6	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	7	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	432	"AWI"	432	11911	13884	12854	0	0	0	2	0	0	0	85	0	128	0	0	0	0	0	0	0	0	0	0	3	0	0	0	47	3	0	0	0	0	0	0	1	0	0	0	0	0	0	111	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	18	0	0	0	0	0	5	0	1	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	436	"AWI"	436	12114	14043	13129	0	0	0	0	0	0	0	97	0	134	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	10	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	440	"AWI"	440	12254	14324	13378	0	0	0	2	0	0	0	47	0	103	0	0	0	0	0	0	0	0	0	0	2	0	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	10	0	0	0	0	0	4	0	1	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	444	"AWI"	444	12602	14436	13614	0	0	0	7	1	0	0	67	0	97	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	0	0	0	18	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	448	"AWI"	448	12820	14596	13862	0	0	0	2	0	0	0	19	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	3	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	452	"AWI"	452	13094	14787	14077	0	0	0	3	1	0	0	48	0	47	0	3	0	0	0	0	0	0	0	0	7	0	2	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	13	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	456	"AWI"	456	13368	14915	14294	0	0	0	6	0	0	0	44	0	20	0	0	0	0	0	0	0	0	0	2	5	1	1	0	6	0	3	0	0	0	0	0	2	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	4	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	460	"AWI"	460	13562	15162	14508	0	0	0	12	0	0	0	88	0	4	0	2	0	0	0	0	0	0	0	0	13	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	5	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	464	"AWI"	464	13687	15338	14650	0	0	0	9	0	0	0	55	0	2	0	2	0	0	0	0	0	0	0	0	11	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	6	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	468	"AWI"	468	13795	15648	14779	0	0	0	12	0	0	0	126	0	8	0	3	0	0	0	0	0	0	0	0	20	0	0	0	17	0	5	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	5	0	0	10	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	472	"AWI"	472	13891	15919	14903	0	0	0	10	0	0	0	111	0	3	0	2	0	0	0	0	0	0	0	0	16	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	4	0	0	0	0	0
