"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15910	24497	"Couëdic"	47.21389	-1.55722	1870	"AWI"	1870	7739	9140	8481	0	0	16.5289256198347	7.43801652892562	0.826446280991736	0.413223140495868	0.826446280991736	0	3.71900826446281	0	0	0	0	0	0	0	0	0	16.5289256198347	0	1.2396694214876	0	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	14.0495867768595	0	0	0	0	0	33.0578512396694	0	0.413223140495868	0	0	0	0	0	0	0	0	0	2.06611570247934	2.47933884297521	0	0
15910	24497	"Couëdic"	47.21389	-1.55722	1900	"AWI"	1900	7837	9216	8551	0	0	17.3913043478261	5.53359683794466	0.790513833992095	0	0.395256916996047	0	1.97628458498024	0	0	0.395256916996047	0	0	0	0	0	0.395256916996047	12.6482213438735	0	1.58102766798419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.99604743083	0	0	0	0	0	35.9683794466403	0	0	0	0	0	0	0	0	0	0	0	3.16205533596838	2.76679841897233	0	0
15910	24497	"Couëdic"	47.21389	-1.55722	1930	"AWI"	1930	7919	9284	8619	0	0	14.9019607843137	6.27450980392157	0.784313725490196	0.784313725490196	1.17647058823529	0	1.56862745098039	0	0	0	0	0	0	0	0	0.392156862745098	14.1176470588235	0	2.35294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23529411764706	0	0	0	0	0	37.2549019607843	0	0.392156862745098	0	0	0	0	0	0	0	0	0	7.45098039215686	3.52941176470588	0	0.784313725490196
15910	24497	"Couëdic"	47.21389	-1.55722	1960	"AWI"	1960	8029	9326	8689	0.332225913621262	0	15.6146179401993	5.3156146179402	0.332225913621262	0.332225913621262	0.996677740863787	0	2.32558139534884	0	0	0	0	0	0	0.332225913621262	0	0	15.6146179401993	0	1.66112956810631	0	0	0	0	0	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	9.30232558139535	0	0	5.3156146179402	0	0	35.5481727574751	0	0.664451827242525	0	0	0	0	0	0.664451827242525	0	0	0.332225913621262	2.32558139534884	1.99335548172757	0.332225913621262	0.332225913621262
15910	24497	"Couëdic"	47.21389	-1.55722	1990	"AWI"	1990	8127	9382	8760	0	0	14.4295302013423	7.38255033557047	0.335570469798658	0	0.335570469798658	0	2.3489932885906	0	0	0	0	0	0	0	0	0	17.7852348993289	0	1.34228187919463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4026845637584	0	0	0	0	0	31.2080536912752	0	1.00671140939597	0	0	0	0	0	0	0	0	0	6.3758389261745	6.04026845637584	0	1.00671140939597
15910	24497	"Couëdic"	47.21389	-1.55722	2030	"AWI"	2030	8234	9481	8857	0	0	13.9194139194139	2.93040293040293	0	0.732600732600733	0.732600732600733	0	2.1978021978022	0	0	0	0	0	0	0	0	0	24.5421245421245	0	1.83150183150183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.79120879120879	0	0	0	0	0	34.4322344322344	0	0.732600732600733	0	0	0	0	0.366300366300366	0	0	0	0	3.66300366300366	4.3956043956044	0	0.732600732600733
15910	24497	"Couëdic"	47.21389	-1.55722	2050	"AWI"	2050	8315	9509	8902	0	0	13.8709677419355	2.25806451612903	0.32258064516129	0.645161290322581	0.645161290322581	0	0.967741935483871	0	0	0	0	0	0	0.32258064516129	0	0	13.8709677419355	0	0	0	0	0	0	0	0.32258064516129	0	0	0	0	0.32258064516129	0	0	0	0	0	0	6.12903225806452	0	0	5.80645161290323	0	0	45.8064516129032	0	0.32258064516129	0	0	0	0	0	0	0	0	0	5.48387096774194	2.90322580645161	0	0
15910	24497	"Couëdic"	47.21389	-1.55722	2090	"AWI"	2090	8455	9589	9001	0	0.325732899022801	14.0065146579805	0.325732899022801	0.325732899022801	0.325732899022801	0	0	1.95439739413681	0	0	0.325732899022801	0	0	0	0	0	0	27.0358306188925	0	1.62866449511401	0	0	0	0	0	0	0	0	0	0.325732899022801	0	0	0.325732899022801	0	0	0	0	6.84039087947883	0	0	0	0	0	36.8078175895765	0	0	0	0	0	0	0.325732899022801	0	0	0	0	4.23452768729642	3.58306188925081	0.651465798045603	0.651465798045603
15910	24497	"Couëdic"	47.21389	-1.55722	2120	"AWI"	2120	8525	9661	9074	0	0	4.23728813559322	0.423728813559322	0.423728813559322	0	0.847457627118644	0	0.847457627118644	0	0	0	0	0	0	0.423728813559322	0	0	24.1525423728814	0	1.27118644067797	0	0	0	0	0	0.423728813559322	0	0	0	0	0	0	0	0	0	0	0	16.1016949152542	0	0	0	0	0	39.4067796610169	0	0.847457627118644	0	0	0.423728813559322	0	0	0	0	0	0	2.54237288135593	5.50847457627119	0.847457627118644	1.27118644067797
15910	24497	"Couëdic"	47.21389	-1.55722	2140	"AWI"	2140	8558	9731	9125	0	0	3.3210332103321	0.3690036900369	0.738007380073801	0.738007380073801	0	0	0	0	0	0	0	0	0	0.3690036900369	0	0	23.9852398523985	0	1.8450184501845	0	0	0	0	0	0	0	0	0	0	0	0	0.738007380073801	0	0	0	0	5.90405904059041	0	0	0	0	0	51.6605166051661	0	0.3690036900369	0	0	0.738007380073801	0	1.4760147601476	0	0	0	0	2.5830258302583	3.3210332103321	0	1.8450184501845
