"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	380	"AWI"	380	4913	6071	5532	0	0.116822429906542	27.1028037383178	0	0	0	0	0	0.700934579439252	0	0	0	0	0	0	0	21.3785046728972	10.981308411215	0	0	0	0	0	3.97196261682243	0	0	0	0	0	0	0	0	2.10280373831776	0	7.59345794392523	0	0	21.1448598130841	0	0	0	0	0	0.116822429906542	0	0	0	0	0	0	3.6214953271028	1.16822429906542	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	385	"AWI"	385	4995	6144	5607	0	0.131061598951507	30.7994757536042	0	0	0	0	0	4.19397116644823	0	0	0	0	0	0	0	17.1690694626474	4.84927916120577	0	0	0	0	0	4.71821756225426	0	0	0	0	0	0	0	0	1.57273918741809	0	8.65006553079948	0	0	22.4115334207077	0	0	0	0.131061598951507	0	0	0	0	0	0	0	0	3.53866317169069	1.8348623853211	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	390	"AWI"	390	5053	6214	5683	0	0.0824402308326463	37.0981038746908	0	0.0824402308326463	0.0824402308326463	0	0	3.13272877164056	0	0	0	0	0	0	0	25.5564715581204	0.824402308326463	0.0824402308326463	0	0	0	0.0824402308326463	3.46248969497115	0	0	0	0	0	0	0	0	2.06100577081616	0	9.56306677658698	0	0	13.3553173948887	0.0824402308326463	0	0	0.164880461665293	0.0824402308326463	0.247320692497939	0	0	0	0	0	0	2.96784830997527	0.90684253915911	0	0	0.0824402308326463
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	395	"AWI"	395	5142	6256	5757	0	0.26638252530634	16.5157165689931	0	0.159829515183804	0.053276505061268	0.26638252530634	0	0.745871070857752	0.319659030367608	0	0	0	0.053276505061268	0	0	15.8763985082579	12.519978689398	0	0	0	0	0.053276505061268	2.8236547682472	0	0	0	0	0	0	0	0	3.19659030367608	0	18.4336707511987	0	0	21.0442194992009	0.106553010122536	0	0	1.06553010122536	0	1.86467767714438	0	0	0.053276505061268	0	0.106553010122536	0	2.71710175812467	1.4917421417155	0.26638252530634	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	400	"AWI"	400	5212	6306	5831	0	0.290838584585555	18.1774115365972	0.0484730974309258	0.0484730974309258	0	0.145419292292778	0	1.45419292292778	0.727096461463888	0	0	0	0.193892389723703	0	0	16.6262724188076	18.8075618031992	0	0	0	0.0969461948618517	0	3.05380513814833	0	0	0.0484730974309258	0	0	0.0484730974309258	0	0	2.56907416383907	0	15.9476490547746	0	0	14.5904023267087	0.0969461948618517	0	0	0.920988851187591	0	1.98739699466796	0.0484730974309258	0	0	0	0	0	2.76296655356277	1.26030053320407	0.0484730974309258	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	405	"AWI"	405	5259	6380	5903	0	0.0634115409004439	16.3601775523145	0	0	0	0.0634115409004439	0	1.45846544071021	0.760938490805327	0	0	0	0.190234622701332	0	0	16.8040583386176	12.5554850982879	0	0	0	0.0634115409004439	0	2.85351934051997	0	0	0	0	0	0	0	0	3.10716550412175	0	18.3259353202283	0	0	19.6575776791376	0.0634115409004439	0	0	0.82435003170577	0.0634115409004439	1.71211160431198	0.0634115409004439	0	0	0	0.0634115409004439	0	2.47305009511731	2.47305009511731	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	410	"AWI"	410	5365	6413	5971	0	0.0707213578500707	19.8019801980198	0.0707213578500707	0	0.141442715700141	0	0	0.282885431400283	0.353606789250354	0	0.0707213578500707	0	0.565770862800566	0	0	26.025459688826	13.2956152758133	0	0	0	0	0	2.47524752475248	0	0	0	0	0	0	0	0	1.62659123055163	0	10.1131541725601	0	0	18.8118811881188	0.212164073550212	0	0	0	0	1.2022630834512	0.212164073550212	0	0	0	0	0	2.54596888260255	2.12164073550212	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	415	"AWI"	415	5440	6462	6046	0	0.043994720633524	20.8534975802904	0.087989441267048	0.043994720633524	0.043994720633524	0.175978882534096	0	0.351957765068192	0.263968323801144	0	0	0	0.263968323801144	0	0	26.7487901451826	7.47910250769908	0	0	0	0	0	3.91553013638363	0	0	0	0	0	0.131984161900572	0	0	1.71579410470743	0	12.0985481742191	0	0	18.6977562692477	0.043994720633524	0	0	0.175978882534096	0	0.483941926968764	0	0	0	0	0.395952485701716	0	3.16761988561373	2.68367795864496	0.087989441267048	0	0.043994720633524
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	420	"AWI"	420	5521	6534	6121	0	0.153374233128834	22.4693251533742	0	0	0.460122699386503	0	0	0.460122699386503	0.843558282208589	0	0	0	0.153374233128834	0	0	23.3895705521472	9.66257668711656	0	0	0	0	0	1.91717791411043	0	0	0	0	0	0	0	0	2.83742331288344	0	9.58588957055215	0	0	18.4049079754601	0.0766871165644172	0	0	0.230061349693252	0	0.613496932515337	0	0	0	0	0.613496932515337	0	5.29141104294479	2.83742331288344	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	425	"AWI"	425	5643	6568	6188	0	0.0401606425702811	15.3815261044177	0	0	0.0401606425702811	0.281124497991968	0	0.0803212851405622	0.240963855421687	0	0	0	0.0803212851405622	0	0	14.859437751004	30.9236947791165	0	0	0	0	0	2.85140562248996	0	0	0.0401606425702811	0	0	0	0	0	2.32931726907631	0	10.281124497992	0	0	14.1767068273092	0	0	0	0.281124497991968	0	0.281124497991968	0	0	0	0	0.36144578313253	0	3.37349397590361	4.09638554216868	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	430	"AWI"	430	5731	6606	6261	0	0.132100396301189	20.6737120211361	0	0	0.198150594451783	0.0660501981505945	0	0.59445178335535	0.396301188903567	0	0	0	0.0660501981505945	0	0	30.449141347424	7.52972258916777	0	0	0	0	0	3.03830911492734	0	0	0	0	0	0	0	0	2.17965653896962	0	10.1717305151915	0	0	17.0409511228534	0.0660501981505945	0	0	0	0	0.59445178335535	0	0	0	0	0.132100396301189	0	3.23645970937913	3.43461030383091	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	435	"AWI"	435	5799	6673	6338	0	0.0551571980143409	18.7534473248759	0.0551571980143409	0.110314396028682	0.165471594043023	0.0551571980143409	0	0.717043574186431	0.827357970215113	0	0.0551571980143409	0	0.165471594043023	0	0	26.1445118587976	7.88747931605075	0	0	0	0	0	3.19911748483177	0	0	0.0551571980143409	0	0	0	0	0	3.36458907887479	0	10.03861003861	0.0551571980143409	0	21.1803640375069	0	0	0	0.441257584114727	0.0551571980143409	1.04798676227248	0.0551571980143409	0	0	0	0.386100386100386	0.0551571980143409	3.19911748483177	1.82018753447325	0	0.0551571980143409	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	440	"AWI"	440	5972	6700	6401	0	0.0568504832291074	18.0216031836271	0	0.0568504832291074	0	0.0568504832291074	0	0.397953382603752	0.397953382603752	0	0	0	0.170551449687322	0	0	18.533257532689	13.757816941444	0	0	0	0	0	4.15008527572484	0.0568504832291074	0	0	0	0	0	0	0	3.12677657760091	0	14.5537237066515	0	0	16.4866401364412	0	0	0	0.341102899374645	0	0.625355315520182	0	0	0	0	0	0	4.94599204093235	4.26378624218306	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	445	"AWI"	445	6099	6737	6470	0	0.107296137339056	14.4849785407725	0	0	0.375536480686695	0.268240343347639	0	0.429184549356223	0.858369098712446	0	0	0	0.268240343347639	0	0	17.5965665236052	3.21888412017167	0	0	0	0.0536480686695279	0	2.89699570815451	0	0	0	0	0	0	0	0	2.62875536480687	0	23.1223175965665	0	0	18.9914163090129	0	0	0	0.751072961373391	0.0536480686695279	0.160944206008584	0.0536480686695279	0	0	0	0.107296137339056	0	6.49141630901287	7.08154506437768	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	450	"AWI"	450	6172	6793	6544	0	0	14.9176062445794	0.0867302688638335	0.173460537727667	0.0867302688638335	0.0867302688638335	0	0.433651344319167	0.346921075455334	0	0	0	0	0	0	19.6010407632264	3.38248048568951	0	0	0	0	0	1.8213356461405	0	0	0	0	0	0	0	0	6.24457935819601	0	16.2185602775369	0	0	20.3816131830009	0	0	0	0.173460537727667	0	0	0	0	0	0	0.173460537727667	0	7.11188204683434	8.75975715524718	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	455	"AWI"	455	6393	6826	6619	0	0	12.7104834329169	0.0543183052688756	0	0.271591526344378	0.271591526344378	0	0	0.162954915806627	0	0	0	0.0543183052688756	0	0	22.5420966865834	3.09614340032591	0	0	0	0	0	2.2270505160239	0	0	0	0	0	0	0	0	3.63932645301467	0	19.7718631178707	0	0	22.3248234655079	0	0	0	0.108636610537751	0.0543183052688756	0.543183052688756	0.0543183052688756	0	0.0543183052688756	0.0543183052688756	0.217273221075502	0	4.94296577946768	6.84410646387833	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	460	"AWI"	460	6533	6885	6703	0	0	12.5984251968504	0	0.0874890638670166	0.174978127734033	0	0	0.437445319335083	0.174978127734033	0	0	0	0	0	0	21.6097987751531	4.7244094488189	0	0	0	0	0	2.36220472440945	0	0	0	0	0	0	0	0	3.58705161854768	0	17.9352580927384	0	0	24.3219597550306	0	0	0	0.5249343832021	0	0.0874890638670166	0.0874890638670166	0.0874890638670166	0	0	0	0	6.12423447069116	5.07436570428696	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	465	"AWI"	465	6597	7032	6780	0	0.0851788756388416	12.9471890971039	0	0	0.425894378194208	0.0851788756388416	0	0.170357751277683	0.255536626916525	0	0	0	0.0851788756388416	0	0	15.2470187393526	4.77001703577513	0	0	0	0	0	3.57751277683135	0	0	0	0	0	0	0	0	3.0664395229983	0	22.3168654173765	0	0.0851788756388416	23.5945485519591	0	0	0	0.255536626916525	0	0.511073253833049	0	0	0	0	0.340715502555366	0	5.79216354344123	6.38841567291312	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	470	"AWI"	470	6695	7158	6910	0	0	12.1405750798722	0	0	0	0	0	0	0.212992545260916	0	0	0	0.106496272630458	0	0	20.234291799787	5.3248136315229	0	0	0	0	0	2.76890308839191	0	0	0	0	0	0	0	0	7.77422790202343	0	16.4004259850905	0	0	19.8083067092652	0	0	0	0.851970181043664	0	0	0.106496272630458	0	0	0	0	0	6.17678381256656	8.0937167199148	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	480	"AWI"	480	6791	7576	7155	0	0	12.5832223701731	0	0.066577896138482	0.066577896138482	0.066577896138482	0	0.599201065246338	0	0	0	0	0	0	0	16.9773635153129	6.32490013315579	0	0	0	0	0	2.86284953395473	0.066577896138482	0	0	0	0	0	0	0	3.92809587217044	0	21.9707057256991	0	0	20.3728362183755	0.066577896138482	0	0	0	0.066577896138482	0.133155792276964	0.133155792276964	0	0	0	0.066577896138482	0	5.79227696404794	7.85619174434088	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	485	"AWI"	485	6992	7617	7282	0	0	15.1339608979001	0	0.289645184648805	0.0724112961622013	0.0724112961622013	0	0.144822592324403	0.289645184648805	0	0	0	0.144822592324403	0	0	19.0441708906589	3.62056480811007	0	0	0	0	0	2.38957277335264	0	0	0	0	0	0	0	0	3.33091962346126	0	20.130340333092	0	0	21.578566256336	0.0724112961622013	0	0	0.651701665459812	0	0	0	0	0	0	0.144822592324403	0	6.22737146994931	6.58942795076032	0	0.0724112961622013	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	490	"AWI"	490	7123	7660	7416	0	0	9.87925356750823	0	0	0.21953896816685	0	0	0.329308452250274	0.109769484083425	0	0	0	0	0	0	21.0757409440176	8.67178924259056	0	0	0	0	0	2.1953896816685	0	0	0	0	0	0	0	0	5.26893523600439	0	19.648737650933	0	0.109769484083425	18.2217343578485	0	0	0	0	0.109769484083425	0.329308452250274	0	0	0	0	0	0	6.91547749725576	6.80570801317234	0	0	0.109769484083425
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	500	"AWI"	500	7481	7809	7639	0	0	1.3262599469496	0.26525198938992	0	0	0.26525198938992	0	0.26525198938992	0.26525198938992	0	0	0	0.26525198938992	0	0	31.5649867374005	16.710875331565	0	0	0	0	0	0.26525198938992	0	0	0	0	0	0	0	0	8.48806366047745	0	9.81432360742706	0	0.795755968169761	13.7931034482759	0	0	0	0.530503978779841	0.530503978779841	0	0	0	0	0	0	0	5.83554376657825	9.01856763925729	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	510	"AWI"	510	7636	8208	7840	0	0	0.117924528301887	0	1.29716981132075	0	0	0	0	0.117924528301887	0	0	0	0	0	0	20.9905660377358	33.2547169811321	0	0	0	0	0	0.235849056603774	0	0	0	0	0	0	0	0	13.561320754717	0	8.60849056603774	0	0.235849056603774	11.2028301886792	0	0	0	0.589622641509434	0.117924528301887	0.117924528301887	0	0	0	0	0	0	1.7688679245283	7.66509433962264	0.117924528301887	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	520	"AWI"	520	7716	8554	8019	0	0	0.418060200668896	0	1.50501672240803	0	0	0	0.0836120401337793	0.334448160535117	0	0	0	0	0	0	21.9063545150502	30.685618729097	0	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	9.2809364548495	0	14.6321070234114	0	0	15.8862876254181	0	0	0	0.668896321070234	0	0.0836120401337793	0	0	0	0	0	0	0.836120401337793	3.34448160535117	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	530	"AWI"	530	7811	8910	8188	0	0	0.321543408360129	0.0643086816720257	2.18649517684887	0.0643086816720257	0.0643086816720257	0	0.0643086816720257	0	0	0	0	0	0	0	17.427652733119	44.6945337620579	0	0	0	0	0	0.321543408360129	0	0	0	0	0	0	0	0	7.13826366559486	0	6.68810289389068	0	0.0643086816720257	12.2829581993569	0	0	0	0.321543408360129	0	0.128617363344051	0	0	0	0	0	0	0.578778135048232	7.58842443729904	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	540	"AWI"	540	7874	9218	8363	0	0	0.246103363412633	0.0820344544708778	1.23051681706317	0.246103363412633	0.0820344544708778	0	0.0820344544708778	0	0	0	0	0	0	0	22.0672682526661	38.3921246923708	0	0	0	0	0	0.492206726825267	0	0	0	0	0	0	0	0	8.69565217391304	0	8.03937653814602	0	0.0820344544708778	11.5668580803938	0	0	0	0.328137817883511	0	0.0820344544708778	0	0	0	0	0	0	0.164068908941756	8.1214109926169	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	550	"AWI"	550	7990	9431	8544	0	0.688231245698555	0	0	2.40880935994494	0	0	0	0.206469373709566	0	0	0	0	0	0	0	35.5127322780454	33.5856847900895	0	0	0	0	0	0.0688231245698555	0	0	0	0	0	0	0	0	4.88644184445974	0	2.89057123193393	0	0	11.0805230557467	0	0	0	0.481761871988988	0	0.275292498279422	0	0	0	0	0	0	0.137646249139711	7.70818995182381	0.0688231245698555	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	560	"AWI"	560	8104	9699	8722	0	0	0.132890365448505	0	1.46179401993355	0	0.0664451827242525	0	0	0	0	0.0664451827242525	0	0	0	0	41.3953488372093	24.8504983388704	0	0	0	0	0	0.398671096345515	0	0	0	0	0	0	0	0	3.52159468438538	0	7.10963455149502	0	0	9.50166112956811	0	0	0	0.332225913621262	0	0.199335548172757	0.0664451827242525	0	0	0	0	0	0.199335548172757	10.4983388704319	0.199335548172757	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	570	"AWI"	570	8199	9997	8892	0	0	0	0	1.76829268292683	0	0	0	0	0	0	0	0	0	0	0	46.4634146341463	23.4756097560976	0	0	0	0	0	0.0609756097560976	0	0	0	0	0	0	0	0	6.40243902439024	0	3.23170731707317	0	0	11.0365853658537	0	0	0	0.182926829268293	0	0.609756097560976	0	0	0	0	0	0	0	6.76829268292683	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	580	"AWI"	580	8331	10220	9069	0	0	0	0.0969932104752667	0.678952473326867	0	0	0	0.0969932104752667	0	0	0	0	0	0	0	53.5402521823472	14.3549951503395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.60232783705141	0	2.81280310378274	0	0.193986420950533	8.92337536372454	0	0	0	0.193986420950533	0	0.2909796314258	0.0969932104752667	0	0	0	0	0.0969932104752667	0	9.02036857419981	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	590	"AWI"	590	8450	10429	9240	0	0.0577034045008656	0	0	1.8465089440277	0.0577034045008656	0.577034045008656	0	0.230813618003462	0	0	0	0	0	0	0	26.9474899019042	20.8309290248125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40565493364108	0	4.21234852856319	0	0.288517022504328	7.0398153491056	0	0	0	0.230813618003462	0	2.42354298903635	0.173110213502597	0.115406809001731	0	0	0	0	0	25.5049047893826	0.0577034045008656	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	600	"AWI"	600	8567	10705	9419	0	0	0	0	0.710479573712256	0	1.42095914742451	0	1.06571936056838	0	0	0	0	0	0	0	61.6341030195382	3.55239786856128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81527531083481	0	1.24333925399645	0	0	8.34813499111901	0	0	0	0	0	0.710479573712256	0	0	0	0	0	0	0	13.4991119005329	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	610	"AWI"	610	8702	10918	9605	0	0	0	0	0.928792569659443	0	0.619195046439629	0	0.773993808049536	0	0	0	0	0	0	0	59.5975232198142	6.03715170278638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4674922600619	0	0.928792569659443	0	0	9.59752321981424	0	0	0	0	0	0.619195046439629	0	0	0	0	0	0	0	7.43034055727554	0	0	0
