"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Tilia"	"Ulmus"	"Urticaceae"
16267	25213	"Peyre peat-bog"	44.96028	2.71889	745	"AWI"	745	13096	15369	14063	0	0	0	1.32450331125828	1.32450331125828	19.8675496688742	10.5960264900662	21.8543046357616	0	2.64900662251656	0	0	9.27152317880795	3.97350993377483	0	0	0	0	13.9072847682119	0	0	0	0.662251655629139	0	1.32450331125828	3.3112582781457	9.93377483443709	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	755	"AWI"	755	13213	15586	14230	0	0	0	0	0	26.0869565217391	18.4782608695652	9.78260869565217	0	0	0	0	15.2173913043478	0	0	0	0	0	16.304347826087	0	0	0	1.08695652173913	0	1.08695652173913	4.34782608695652	7.60869565217391	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	760	"AWI"	760	13291	15661	14307	0	0	0	1.0752688172043	3.2258064516129	15.0537634408602	12.9032258064516	19.3548387096774	0	1.0752688172043	0	0	18.2795698924731	0	0	0	0	0	8.60215053763441	0	0	0	0	0	1.0752688172043	3.2258064516129	16.1290322580645	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	765	"AWI"	765	13357	15768	14385	0	0	0	0.591715976331361	3.55029585798817	15.3846153846154	12.4260355029586	25.4437869822485	0.591715976331361	1.77514792899408	0	0	7.10059171597633	0	0	0	0	0	5.91715976331361	0	0	0	1.18343195266272	0	3.55029585798817	4.14201183431953	18.3431952662722	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	770	"AWI"	770	13415	15870	14466	0	0	0	0.862068965517241	1.72413793103448	12.9310344827586	18.1034482758621	11.2068965517241	0	1.72413793103448	0	0	24.1379310344828	2.58620689655172	0	0	0	0	13.7931034482759	0	0	0	0	0	0	2.58620689655172	10.3448275862069	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	775	"AWI"	775	13488	15975	14551	0	0	0	2.88461538461538	2.88461538461538	26.9230769230769	10.5769230769231	3.84615384615385	2.88461538461538	2.88461538461538	0	0	13.4615384615385	0	0	0	0	0	26.9230769230769	0	0	0	0	0	0	0.961538461538462	5.76923076923077	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	780	"AWI"	780	13554	16092	14634	0	0	0	4.85436893203883	0.485436893203883	15.5339805825243	9.70873786407767	0.485436893203883	0	0.485436893203883	0	0	4.85436893203883	0	0	0	0	0	61.1650485436893	0	0	0	0	0.485436893203883	0.970873786407767	0.485436893203883	0.485436893203883	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	784	"AWI"	784	13606	16173	14694	0	0	0	7.9136690647482	0.719424460431655	31.6546762589928	5.75539568345324	0.719424460431655	2.15827338129496	2.15827338129496	0	0.719424460431655	5.03597122302158	1.43884892086331	0	0	0	0	26.6187050359712	0	0	0	0	5.75539568345324	2.87769784172662	1.43884892086331	5.03597122302158	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	790	"AWI"	790	13670	16286	14797	1.25	0	0.625	7.5	0	31.875	5	1.25	0.625	3.75	0	0	5.625	0	0	0	0	0	38.75	0	0	0	1.25	0	0	0	2.5	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	795	"AWI"	795	13727	16390	14870	0	0	0	5.10204081632653	0	9.69387755102041	13.7755102040816	0	0	5.61224489795918	0	0	3.06122448979592	0	0	0	0	0	59.6938775510204	0	0	0	0	1.02040816326531	1.02040816326531	0	1.02040816326531	0	0	0
