"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	986	"AWI"	986	7662	8073	7845	2	3	0	1	2	0	0	21	0	0	244	0	0	0	0	0	0	0	0	0	0	0	107	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	1	0	2	0	0	0	0	0	373	0	0	0	0	0	0	6	0	0	121	0	0	0	7	0	2	0	0	0	0	0	0	0	1	29	120	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	988	"AWI"	988	7722	8097	7889	3	4	0	1	1	0	0	16	0	0	262	0	0	0	0	0	0	0	0	0	1	0	97	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	118	0	0	0	5	0	2	0	1	0	0	0	0	0	1	18	58	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	990	"AWI"	990	7782	8121	7933	3	2	0	0	0	0	0	20	0	0	177	0	1	0	0	1	0	0	0	0	0	0	96	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	1	0	0	0	0	0	0	0	0	0	128	0	0	4	0	0	143	0	0	0	4	0	3	0	0	0	0	0	0	0	3	22	64	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	992	"AWI"	992	7842	8149	7976	3	2	0	1	0	0	0	20	0	0	124	0	0	0	0	0	0	0	0	0	0	0	91	0	2	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	111	0	0	0	3	0	1	0	0	0	0	0	0	0	0	30	68	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	994	"AWI"	994	7897	8178	8021	3	2	0	1	0	0	0	42	0	0	171	0	0	0	0	2	0	0	0	1	0	0	91	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	162	0	0	0	2	0	4	0	0	0	0	0	1	0	6	31	95	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	996	"AWI"	996	7945	8205	8063	5	2	0	0	0	0	0	23	0	0	193	0	0	0	0	0	0	0	0	0	0	1	49	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	129	0	0	0	5	0	0	0	1	0	0	0	2	0	7	15	62	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	998	"AWI"	998	7995	8236	8106	2	1	0	1	0	0	0	35	0	0	212	0	1	0	0	0	0	0	0	0	0	0	58	2	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	121	0	0	0	1	0	1	0	0	0	0	0	0	0	3	16	50	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1000	"AWI"	1000	8042	8270	8150	1	0	0	4	0	0	0	33	0	0	171	0	0	0	0	0	0	0	0	0	0	0	45	2	2	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	110	0	0	0	4	0	1	0	0	0	0	0	0	0	3	18	47	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1002	"AWI"	1002	8083	8306	8193	1	2	0	2	0	0	0	37	0	0	156	0	0	0	0	1	0	0	0	1	0	0	64	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	91	0	0	0	3	0	5	1	0	0	0	0	0	0	6	11	29	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1004	"AWI"	1004	8119	8352	8236	3	2	0	1	0	0	0	21	0	0	162	0	0	0	0	1	0	0	0	0	0	0	84	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	135	0	0	0	2	0	6	0	0	0	0	0	1	0	8	21	76	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1006	"AWI"	1006	8148	8398	8279	10	3	0	2	0	0	0	28	0	0	159	0	0	0	0	0	0	0	0	0	0	0	71	1	1	5	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	166	0	0	0	0	0	3	0	0	0	0	0	0	0	6	25	78	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1008	"AWI"	1008	8172	8453	8323	1	2	0	0	0	0	0	17	0	0	134	0	0	0	0	1	0	0	0	1	0	0	74	1	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	1	0	6	0	2	0	1	0	0	0	6	34	62	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1010	"AWI"	1010	8201	8508	8366	1	2	0	0	0	0	0	30	0	0	179	0	1	0	0	0	0	0	0	0	0	0	157	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	136	0	0	0	0	0	4	0	0	0	0	0	1	0	5	20	81	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1012	"AWI"	1012	8227	8567	8408	2	4	0	1	0	0	0	25	0	0	183	0	0	0	0	0	0	0	0	0	0	0	105	0	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	99	0	0	0	1	0	3	1	1	0	0	0	1	0	6	21	60	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1014	"AWI"	1014	8250	8624	8452	4	4	0	1	0	0	0	21	0	0	170	0	0	0	0	0	0	0	0	0	0	0	132	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	11	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	168	0	0	0	0	0	4	0	0	0	0	0	1	0	2	22	68	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1016	"AWI"	1016	8277	8683	8495	1	2	0	0	0	0	1	16	0	0	240	0	0	0	0	2	0	0	0	0	0	0	172	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	1	0	0	0	0	0	432	0	0	0	0	0	0	4	0	0	202	0	0	0	2	0	5	0	0	0	0	0	0	0	3	19	83	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1018	"AWI"	1018	8303	8742	8538	1	2	0	0	0	0	0	15	0	0	198	0	0	0	0	0	0	0	0	0	0	0	114	1	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	102	0	0	0	0	0	4	0	0	0	2	0	0	0	7	14	81	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1020	"AWI"	1020	8325	8801	8583	1	2	0	0	0	0	0	15	0	0	105	0	0	0	0	0	0	0	0	0	0	0	171	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	3	0	0	0	0	0	383	0	0	0	0	0	0	3	0	0	123	0	0	0	0	0	3	0	2	0	0	0	2	0	2	9	94	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1022	"AWI"	1022	8352	8861	8627	0	1	0	0	0	0	0	24	0	0	102	0	0	0	0	0	0	0	0	0	0	0	135	0	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	160	0	0	0	0	0	3	0	0	0	0	0	0	0	6	22	67	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1024	"AWI"	1024	8396	8904	8681	1	3	0	0	0	0	0	19	0	0	93	0	0	0	0	0	0	0	0	1	0	0	138	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	175	0	0	0	0	0	1	0	0	0	0	0	0	0	2	23	63	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1026	"AWI"	1026	8441	8961	8731	2	2	0	0	1	0	0	45	0	0	125	0	1	0	0	0	0	0	0	0	0	0	106	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	143	0	0	0	1	0	5	0	0	0	0	0	0	0	12	20	64	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1028	"AWI"	1028	8488	9024	8782	1	3	0	2	1	0	0	28	0	0	141	0	0	0	0	0	0	0	0	0	0	0	128	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	105	0	0	0	0	0	2	0	1	0	0	0	0	1	5	20	62	0	1	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1030	"AWI"	1030	8528	9090	8832	1	4	0	1	1	0	0	26	0	0	145	0	0	0	0	0	0	0	0	0	0	0	191	0	0	7	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	71	0	0	0	1	0	4	0	1	0	0	0	2	0	3	18	65	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1032	"AWI"	1032	8559	9162	8883	1	2	0	0	0	0	0	20	0	0	178	0	0	0	0	1	0	0	0	0	0	0	142	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	134	0	0	0	1	0	0	0	1	0	0	0	0	0	1	17	57	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1034	"AWI"	1034	8583	9239	8931	1	2	0	1	1	0	0	20	0	0	195	0	0	0	0	1	0	0	0	2	0	0	170	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	148	0	0	0	2	0	1	0	0	0	0	0	0	0	0	14	78	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1036	"AWI"	1036	8606	9314	8979	1	1	0	2	0	0	0	26	0	0	95	0	0	0	0	0	0	0	0	0	0	0	166	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	97	0	0	0	0	0	2	0	1	0	0	0	0	0	3	15	62	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1038	"AWI"	1038	8624	9400	9028	0	0	0	0	0	0	0	11	0	0	134	0	1	0	0	0	0	0	0	1	0	0	169	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	131	0	0	0	0	0	4	0	0	0	0	0	0	0	5	12	45	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1040	"AWI"	1040	8639	9485	9076	0	1	0	0	2	0	1	17	0	0	161	0	0	0	0	0	0	0	0	0	0	0	184	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	199	0	0	0	0	0	2	0	1	0	0	0	0	0	0	10	46	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1042	"AWI"	1042	8651	9568	9125	1	1	0	0	0	0	0	19	0	0	153	0	0	0	0	1	0	0	0	1	0	0	202	1	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	142	0	0	0	0	0	3	0	4	0	0	0	0	0	0	14	71	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1044	"AWI"	1044	8673	9650	9172	2	0	0	0	1	0	0	20	0	0	164	0	0	0	0	1	0	0	0	0	0	0	191	0	0	2	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	169	0	0	0	0	0	4	0	0	0	0	0	0	0	3	9	65	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1046	"AWI"	1046	8682	9741	9219	1	0	0	0	1	0	0	22	0	0	125	0	0	0	0	0	0	0	0	2	0	0	199	0	0	4	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	120	0	0	0	1	0	8	0	1	0	0	0	1	0	3	19	87	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1048	"AWI"	1048	8691	9827	9266	1	1	0	0	2	0	1	17	0	0	119	0	0	0	0	0	0	0	0	0	0	0	210	0	0	9	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	182	0	0	0	0	0	2	0	1	0	0	0	0	0	2	16	56	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1050	"AWI"	1050	8698	9917	9316	0	1	0	5	2	0	0	11	0	0	157	0	0	0	0	0	0	0	0	0	0	0	202	0	2	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	124	0	0	0	2	0	3	0	1	0	0	0	0	0	0	13	69	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1055	"AWI"	1055	8723	10142	9439	0	0	0	1	0	0	0	12	0	0	166	0	0	0	0	0	0	0	0	1	0	0	262	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	108	0	0	0	2	0	3	1	3	0	0	0	0	0	2	0	62	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1060	"AWI"	1060	8834	10316	9576	0	1	0	1	1	0	1	20	0	0	220	0	0	0	0	0	0	0	0	0	0	0	269	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	47	0	0	0	0	0	7	0	1	0	0	0	0	0	0	14	39	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1065	"AWI"	1065	9150	10362	9755	0	0	0	0	1	0	0	19	0	0	314	0	0	0	0	0	0	0	0	0	0	0	290	0	0	6	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	42	0	0	0	0	0	10	0	1	0	0	0	0	0	0	17	75	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1070	"AWI"	1070	9465	10410	9934	0	0	0	1	1	0	0	16	0	0	313	0	0	0	0	0	0	0	0	0	0	0	213	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	33	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	63	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1075	"AWI"	1075	9779	10475	10111	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	216	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	4	0	0	0	0	0	12	1	0	0	0	0	0	0	1	8	41	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1080	"AWI"	1080	10074	10566	10288	0	0	0	0	0	0	0	3	0	0	252	0	0	0	0	0	0	0	0	0	0	0	45	2	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1085	"AWI"	1085	10293	10691	10469	0	1	0	1	0	0	0	4	0	0	224	0	0	0	0	0	0	0	0	0	0	0	48	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	9	0	0	0	1	0	5	0	0	0	0	0	0	0	1	1	11	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1090	"AWI"	1090	10393	10903	10647	0	0	0	0	0	0	0	6	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	13	0	0	0	0	0	0	0	3	0	3	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1095	"AWI"	1095	10456	11199	10824	0	0	0	1	0	0	0	17	0	0	127	0	1	0	0	0	0	0	0	0	0	0	2	0	0	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0
