"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Syringa"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26147	45391	"Lake Verijärv"	57.80833	27.05833	2770	"AWI"	2770	7205	9200	8207	0	0	92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	31	301	0	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	11	39	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2780	"AWI"	2780	7251	9613	8423	0	0	181	1	0	0	0	0	0	0	1	0	0	0	0	0	0	38	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	391	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	22	38	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2790	"AWI"	2790	7362	9956	8639	0	0	115	1	0	0	1	0	0	0	0	0	0	0	0	0	0	75	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	294	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	40	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2800	"AWI"	2800	7746	10018	8856	0	0	74	0	0	0	2	0	0	0	0	0	0	0	0	0	0	74	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	276	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	38	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2810	"AWI"	2810	8129	10078	9063	0	0	46	0	0	0	2	0	0	0	2	0	0	0	0	0	0	110	0	13	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	325	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	41	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2820	"AWI"	2820	8482	10137	9276	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	424	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	43	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2830	"AWI"	2830	8798	10219	9491	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	188	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	35	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2840	"AWI"	2840	9066	10306	9728	0	0	24	0	0	0	0	0	0	0	2	0	0	0	0	0	0	31	0	10	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	273	0	0	0	0	1	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	41	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2850	"AWI"	2850	9269	10453	9959	0	0	6	0	0	0	2	0	0	0	1	0	0	0	0	0	0	25	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	244	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2860	"AWI"	2860	9573	10621	10170	0	0	6	1	0	0	3	0	0	0	3	0	0	0	0	0	0	13	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	273	0	0	0	0	0	0	3	0	0	0	0	1	8	0	0	0	0	0	0	0	56	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2870	"AWI"	2870	9795	10844	10367	0	0	4	0	0	0	1	0	0	0	0	0	7	0	0	0	0	13	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	340	0	0	0	0	2	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	30	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2880	"AWI"	2880	9915	11396	10543	0	0	3	2	0	0	3	0	0	0	2	0	0	0	0	0	0	6	0	88	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	241	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	40	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2890	"AWI"	2890	10010	12000	10699	0	0	3	1	0	0	2	0	0	0	3	0	0	0	0	0	0	7	0	83	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	183	0	0	0	0	22	0	1	0	0	0	1	0	7	0	0	0	0	0	0	0	41	4	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2900	"AWI"	2900	10068	12677	10854	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	0	0	0	0	12	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	68	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2910	"AWI"	2910	10107	13352	11017	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	190	0	0	0	0	4	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	44	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2920	"AWI"	2920	10153	14055	11180	0	0	15	1	1	0	3	0	425	0	0	0	0	0	0	0	0	0	0	58	3	0	0	0	0	3	0	1	0	0	0	0	0	1	0	7	116	0	1	0	0	13	0	3	0	0	0	1	0	16	0	0	0	0	0	0	5	35	7	0
