"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23668	40951	"Steerenmoos"	47.805382	8.19972	252	"AWI"	252	3607	4240	3915	140	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0	81	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	254	"AWI"	254	3633	4258	3939	241	2	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	0	150	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	256	"AWI"	256	3656	4287	3960	216	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	32	0	0	0	2	0	0	131	0	3	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	258	"AWI"	258	3672	4316	3985	198	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	39	1	0	0	0	0	0	190	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	260	"AWI"	260	3686	4344	4008	202	0	0	1	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	56	1	0	0	0	0	0	145	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	262	"AWI"	262	3717	4363	4030	193	1	0	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	30	3	0	0	0	0	0	140	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	264	"AWI"	264	3740	4375	4054	180	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	29	2	0	0	0	0	0	98	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	266	"AWI"	266	3758	4396	4077	223	0	0	0	0	0	0	1	0	0	43	0	0	0	0	0	0	0	0	0	48	5	0	0	0	1	0	100	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	268	"AWI"	268	3776	4421	4102	112	1	0	1	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	82	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	270	"AWI"	270	3800	4450	4124	275	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	40	3	0	0	0	0	0	97	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	272	"AWI"	272	3821	4467	4148	169	2	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	45	4	0	0	9	0	0	121	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	274	"AWI"	274	3850	4488	4169	263	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0	0	5	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	276	"AWI"	276	3879	4506	4193	197	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	77	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	278	"AWI"	278	3897	4527	4218	269	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	38	2	0	0	0	0	0	70	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	1	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	280	"AWI"	280	3913	4553	4238	201	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	64	3	1	0	0	0	0	105	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	282	"AWI"	282	3945	4566	4260	161	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	152	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	284	"AWI"	284	3965	4585	4285	68	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	43	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	286	"AWI"	286	3985	4606	4308	238	1	0	0	0	0	1	1	0	0	17	0	0	0	2	0	0	0	0	0	43	1	0	0	0	0	0	122	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	288	"AWI"	288	4012	4626	4334	238	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2	0	102	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	290	"AWI"	290	4030	4653	4355	201	0	0	0	0	0	0	2	0	0	26	0	0	0	0	0	0	0	0	0	39	4	0	0	0	0	0	183	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	292	"AWI"	292	4074	4667	4379	230	2	0	0	0	0	0	2	0	0	28	0	0	0	0	0	0	0	0	0	46	1	0	0	0	0	0	132	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	294	"AWI"	294	4100	4683	4403	245	2	0	0	0	0	1	1	0	0	17	0	0	0	1	0	0	0	0	0	43	2	0	0	0	0	0	127	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	296	"AWI"	296	4122	4699	4428	312	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	71	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	298	"AWI"	298	4142	4716	4452	116	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	52	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	300	"AWI"	300	4161	4735	4476	180	2	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	91	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	302	"AWI"	302	4211	4749	4497	177	1	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	69	1	0	0	0	0	0	161	0	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	10	2	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	304	"AWI"	304	4248	4758	4519	325	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	91	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	306	"AWI"	306	4277	4772	4544	167	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	39	15	0	0	0	0	0	111	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	308	"AWI"	308	4298	4785	4568	236	1	0	0	0	0	1	2	0	0	28	0	0	0	0	0	0	0	0	0	56	3	0	0	0	1	0	119	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	310	"AWI"	310	4319	4807	4591	186	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	16	1	0	0	2	0	0	36	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	312	"AWI"	312	4368	4818	4612	161	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	39	4	0	0	0	0	0	65	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	314	"AWI"	314	4399	4829	4634	235	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	35	7	0	0	0	0	0	107	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	316	"AWI"	316	4424	4843	4658	152	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	59	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	318	"AWI"	318	4451	4862	4683	174	1	0	0	0	0	0	1	0	0	30	0	0	0	0	0	0	0	0	0	42	4	0	0	0	0	0	101	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	320	"AWI"	320	4469	4895	4706	208	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	66	3	0	0	0	0	0	103	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	322	"AWI"	322	4497	4917	4729	207	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	48	5	0	0	0	0	0	146	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	324	"AWI"	324	4518	4943	4753	245	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	52	3	0	0	0	0	0	127	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	326	"AWI"	326	4541	4978	4776	336	2	0	0	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0	55	0	0	0	2	0	0	113	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	27	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	328	"AWI"	328	4559	5022	4798	254	0	0	0	0	0	1	0	0	0	24	1	0	0	0	0	0	0	0	0	40	1	0	0	0	0	0	95	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	330	"AWI"	330	4573	5068	4822	317	2	0	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	51	4	0	0	0	0	0	69	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	5	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	332	"AWI"	332	4608	5082	4842	317	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	47	2	0	0	0	0	0	109	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	334	"AWI"	334	4632	5098	4863	238	1	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	67	5	0	0	0	0	0	112	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	336	"AWI"	336	4653	5121	4885	272	0	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	56	5	0	0	0	0	0	76	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	338	"AWI"	338	4669	5144	4906	303	1	0	0	0	0	0	1	0	0	16	0	0	0	1	0	0	0	0	0	53	13	0	0	0	1	0	69	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	340	"AWI"	340	4682	5176	4928	206	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	30	7	0	0	0	0	0	75	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	342	"AWI"	342	4718	5193	4950	513	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	63	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	344	"AWI"	344	4753	5211	4973	345	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	39	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	346	"AWI"	346	4778	5230	4998	304	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	64	4	0	0	0	0	0	92	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	348	"AWI"	348	4801	5255	5022	337	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	42	1	0	0	0	0	0	77	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	6	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	350	"AWI"	350	4817	5284	5045	376	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	77	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	352	"AWI"	352	4852	5294	5063	177	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	34	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	354	"AWI"	354	4882	5308	5082	399	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	76	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	25	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	356	"AWI"	356	4900	5323	5107	318	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	57	5	0	0	0	0	0	98	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	358	"AWI"	358	4925	5347	5130	216	1	0	0	0	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	40	6	0	0	0	0	0	127	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	51	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	8	0	11	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	360	"AWI"	360	4944	5377	5153	321	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	31	3	0	0	0	0	0	79	0	6	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	362	"AWI"	362	4976	5388	5171	175	0	0	0	0	0	0	4	0	0	38	0	0	0	0	0	0	0	0	0	84	5	0	0	0	0	0	155	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	56	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	7	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	364	"AWI"	364	4996	5404	5191	294	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	21	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	0	3	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	366	"AWI"	366	5016	5423	5210	300	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	37	1	0	0	0	0	0	125	0	13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	368	"AWI"	368	5028	5441	5228	181	2	0	1	0	0	0	1	0	0	8	1	0	0	1	0	0	0	0	0	58	11	0	0	4	1	0	157	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	5	0	7	0	0	0	1
23668	40951	"Steerenmoos"	47.805382	8.19972	370	"AWI"	370	5041	5464	5248	317	0	0	0	0	0	0	2	0	0	12	0	0	0	1	0	0	0	0	0	28	5	0	0	0	0	0	132	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	372	"AWI"	372	5065	5476	5266	148	0	0	0	0	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0	90	2	0	0	0	0	0	163	0	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	11	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	374	"AWI"	374	5091	5488	5285	237	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	60	11	0	0	0	0	0	60	0	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	2	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	376	"AWI"	376	5108	5501	5305	318	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	39	3	0	0	0	1	0	82	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	378	"AWI"	378	5120	5519	5324	293	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	46	18	0	0	0	0	0	44	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	380	"AWI"	380	5134	5540	5345	113	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	28	3	0	0	0	0	0	55	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	3	0	0	0	0
