"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3093	4028	"Embouchac"	43.56639	3.91667	535	"AWI"	535	4268	5493	4911	0	0	9	18	0	12	3	0	21	5	0	5	0	4	0	0	2	2	2	0	0	59	63	0	0	0	0	0	0	10	2	1	0	0	5	0	0	0	0	0	0	0	1	0	46	3	0	148	0	1	110	11	3	1	0	8	5	1	1	0	0	0	0	6	9	0	0	8
3093	4028	"Embouchac"	43.56639	3.91667	540	"AWI"	540	4330	5524	4966	0	1	19	33	0	12	0	0	11	1	0	3	3	4	2	0	0	0	0	0	0	111	31	0	13	0	0	0	1	5	0	0	0	0	4	0	2	0	0	0	0	0	1	0	10	0	0	83	0	0	138	20	2	1	0	12	6	6	0	4	1	0	1	2	13	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	545	"AWI"	545	4380	5569	5020	1	0	20	23	0	10	0	0	21	0	0	10	0	1	0	0	0	0	0	0	0	43	53	0	0	0	0	0	1	7	1	1	0	0	3	0	0	0	1	0	0	0	0	0	49	2	0	0	0	0	172	13	1	0	0	7	2	2	0	1	0	0	0	6	4	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	550	"AWI"	550	4414	5631	5071	6	0	19	25	0	8	0	0	6	0	0	9	0	2	0	0	0	3	0	0	0	51	49	0	0	0	0	0	2	8	0	1	0	0	2	0	0	1	0	0	0	0	0	0	54	2	0	89	0	0	141	8	1	0	0	5	3	8	0	1	1	0	0	3	8	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	555	"AWI"	555	4476	5664	5124	2	1	9	20	0	4	1	0	14	2	0	14	1	3	0	0	0	0	0	0	0	71	28	0	0	0	0	0	2	9	0	2	0	0	2	0	0	0	0	0	0	0	1	0	60	1	0	158	0	0	136	7	6	0	0	9	1	3	0	1	0	0	0	3	15	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	560	"AWI"	560	4542	5695	5176	0	0	12	30	0	8	1	0	27	0	0	6	1	2	0	0	0	1	0	0	0	85	28	0	0	0	0	0	0	7	2	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0	99	0	0	115	15	0	3	0	12	4	5	0	2	1	0	1	11	11	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	565	"AWI"	565	4595	5735	5231	1	0	12	20	1	3	0	1	8	46	0	4	1	2	0	0	0	1	0	0	1	48	12	0	0	0	0	0	0	9	0	0	0	2	2	0	0	0	0	0	0	0	0	0	49	3	0	110	0	0	137	6	1	0	0	6	3	1	0	1	0	0	0	4	13	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	570	"AWI"	570	4634	5794	5285	2	1	12	28	0	4	0	0	8	0	0	5	1	0	0	0	0	0	0	0	1	39	20	0	0	0	0	0	0	6	1	0	0	1	3	0	0	0	0	0	0	0	0	0	64	1	0	96	0	0	159	14	1	0	0	3	5	1	0	2	0	0	0	2	8	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	575	"AWI"	575	4713	5821	5332	1	0	7	36	0	3	0	1	7	3	0	2	0	2	1	0	0	2	0	0	0	39	32	0	0	0	0	0	0	4	2	1	0	0	2	0	0	0	0	0	0	0	0	0	69	2	0	119	0	2	129	12	1	0	0	4	0	0	2	2	0	0	0	2	10	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	580	"AWI"	580	4783	5854	5385	1	0	15	50	0	7	1	0	15	2	0	2	0	1	3	0	0	1	0	0	0	45	37	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	87	1	0	62	0	0	118	22	2	1	0	10	4	1	1	2	0	0	0	7	11	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	585	"AWI"	585	4830	5889	5436	1	1	9	51	0	5	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	36	47	0	0	0	0	0	0	4	0	1	0	0	3	0	0	1	2	0	2	0	1	0	77	1	0	98	0	3	127	9	1	1	0	3	4	0	0	1	0	0	0	6	14	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	590	"AWI"	590	4883	5934	5489	1	0	8	33	0	16	0	0	10	0	0	5	0	1	0	0	2	0	0	0	0	41	61	0	0	0	0	0	0	15	0	1	0	0	5	0	0	0	0	0	0	0	0	0	66	1	0	144	0	1	126	14	0	0	0	7	3	1	0	2	0	0	0	10	19	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	595	"AWI"	595	4968	5958	5537	1	1	6	43	0	7	0	0	15	2	0	1	0	2	1	0	0	1	0	0	0	37	49	0	0	0	0	0	0	12	0	1	0	0	4	0	1	0	0	0	0	0	1	0	41	0	0	100	0	0	151	18	1	0	0	5	3	1	1	2	0	0	0	9	10	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	600	"AWI"	600	5034	5990	5588	1	0	8	110	0	8	0	0	13	3	0	1	2	2	0	0	0	1	0	0	0	49	45	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	0	0	0	29	0	0	119	0	0	144	24	1	0	0	5	4	1	1	0	0	0	0	4	13	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	605	"AWI"	605	5088	6029	5640	1	0	9	72	0	10	0	0	13	4	0	1	0	3	1	0	0	1	0	0	0	40	71	0	0	0	0	0	1	4	0	1	0	1	0	0	1	0	1	0	0	0	0	0	61	1	0	121	0	0	88	11	0	0	0	8	9	1	0	2	0	0	0	6	8	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	610	"AWI"	610	5157	6071	5692	1	0	9	48	1	10	1	0	19	6	0	2	2	0	1	0	0	3	0	0	4	30	53	0	0	0	0	0	1	5	0	1	0	1	3	0	0	1	0	0	0	1	1	0	66	1	0	133	0	0	136	16	2	0	0	9	7	1	0	2	0	0	1	8	8	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	615	"AWI"	615	5253	6093	5742	0	0	10	82	0	4	1	0	23	3	0	3	0	1	1	0	5	2	0	0	3	56	25	0	0	0	0	0	0	11	1	1	0	0	3	0	0	5	1	0	0	0	0	0	49	4	0	110	0	0	180	13	2	1	0	8	7	1	0	0	0	0	0	10	8	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	620	"AWI"	620	5332	6123	5795	0	0	7	123	0	6	1	0	8	2	0	5	2	1	2	0	0	0	0	0	1	51	29	0	0	0	0	0	0	3	0	0	0	1	3	0	1	0	1	0	0	0	0	0	22	2	0	0	0	0	154	18	0	0	0	4	2	0	0	1	0	0	0	6	10	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	625	"AWI"	625	5393	6166	5850	1	0	7	104	1	9	0	0	7	2	0	2	0	3	1	0	0	2	0	0	1	54	20	0	0	0	0	0	0	6	0	0	0	0	2	0	0	2	1	0	0	0	0	0	46	0	0	73	0	0	123	13	0	0	0	4	2	1	0	1	0	0	0	10	8	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	630	"AWI"	630	5487	6198	5899	1	0	8	107	0	1	0	0	8	1	0	1	0	1	0	0	0	0	0	0	1	72	9	0	0	0	0	0	0	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	40	1	0	55	0	0	179	7	1	0	0	1	2	0	0	0	0	0	0	22	23	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	635	"AWI"	635	5587	6223	5943	1	0	3	138	0	3	0	0	7	0	0	2	0	1	1	0	0	0	0	0	0	47	20	0	0	0	0	0	0	9	1	0	0	0	2	0	0	0	0	0	0	0	2	0	35	0	0	65	0	0	119	4	2	0	0	5	1	2	0	2	0	0	0	16	12	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	640	"AWI"	640	5666	6250	5992	1	0	10	215	0	5	1	0	11	2	0	4	0	0	0	0	0	1	0	0	1	69	17	0	0	0	0	0	0	7	0	0	0	0	2	0	2	1	1	0	0	0	0	0	32	1	0	54	0	0	139	22	0	0	0	7	3	1	1	3	0	0	0	8	18	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	645	"AWI"	645	5727	6290	6042	0	0	4	201	0	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	34	31	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	38	1	0	0	0	0	120	5	1	0	0	5	1	2	0	0	0	0	0	9	7	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	650	"AWI"	650	5781	6321	6088	0	0	2	218	1	5	0	0	2	2	0	1	1	0	0	0	0	2	0	0	0	21	69	0	0	0	0	0	0	6	1	0	0	0	1	0	1	0	0	0	0	0	0	0	55	2	0	0	0	0	81	7	0	0	0	7	3	2	0	1	0	0	0	4	8	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	655	"AWI"	655	5840	6359	6137	2	0	2	31	0	3	0	1	5	7	0	1	1	4	0	0	0	0	0	0	1	17	187	0	0	0	0	0	0	11	0	1	0	0	5	0	1	0	0	0	0	0	0	0	131	0	0	76	0	0	90	5	2	0	0	9	1	4	0	0	0	0	0	6	4	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	660	"AWI"	660	5897	6424	6181	0	0	4	403	0	6	0	0	10	3	0	0	2	4	1	0	0	2	0	0	1	5	531	0	0	0	0	0	0	4	0	0	0	0	3	0	0	1	0	0	0	0	0	0	38	0	0	0	0	0	104	5	0	0	0	14	3	4	0	3	0	0	0	8	2	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	665	"AWI"	665	5936	6514	6224	1	0	4	38	0	4	0	0	9	1	0	0	1	1	0	0	0	0	3	0	2	31	267	0	0	0	0	0	0	12	0	0	0	0	6	0	0	0	1	0	0	0	0	0	80	2	0	102	0	0	120	7	3	0	0	11	1	1	0	1	0	0	0	4	10	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	670	"AWI"	670	5983	6542	6267	2	0	3	30	0	2	1	0	6	3	0	1	1	1	0	0	0	0	0	0	0	24	312	0	0	0	0	0	0	14	0	1	0	1	2	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	82	2	2	0	0	7	1	3	0	1	0	0	0	3	9	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	675	"AWI"	675	6020	6583	6313	3	0	4	86	0	1	0	0	8	1	0	1	0	0	0	0	0	0	0	0	0	19	224	0	0	0	0	0	0	27	0	2	0	1	3	0	1	0	0	0	0	0	1	0	29	1	0	143	0	0	91	0	2	1	0	6	0	7	1	1	0	0	0	3	10	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	680	"AWI"	680	6054	6643	6353	3	0	4	47	1	20	1	0	19	3	0	0	0	1	0	0	0	1	0	0	0	16	50	0	0	0	0	0	0	3	1	0	0	0	4	0	2	0	0	0	0	0	0	0	107	0	0	107	0	0	90	10	1	0	0	17	2	6	1	3	0	0	0	12	1	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	685	"AWI"	685	6086	6707	6396	0	0	8	74	0	4	0	0	14	9	0	0	0	0	0	0	0	0	0	0	0	18	161	0	0	0	0	0	0	4	0	2	0	0	2	0	1	0	0	0	0	1	0	0	105	0	0	0	0	0	103	13	0	0	0	12	0	8	1	1	0	0	0	6	11	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	690	"AWI"	690	6140	6733	6440	2	0	2	13	0	9	0	0	12	6	0	0	2	3	0	0	0	0	0	1	0	26	121	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	97	3	4	0	0	18	0	5	0	1	0	0	0	4	5	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	695	"AWI"	695	6182	6767	6483	1	0	3	137	0	7	1	0	7	3	0	2	0	4	0	0	0	4	0	0	0	31	63	0	4	0	0	0	0	10	0	0	0	0	4	0	1	0	0	0	0	0	0	0	65	0	0	99	0	0	109	6	2	0	0	7	1	5	0	2	0	0	0	9	10	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	700	"AWI"	700	6211	6815	6528	0	0	8	349	0	4	0	0	10	2	0	1	0	2	0	0	0	0	0	0	3	54	36	0	0	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	47	2	0	130	0	0	165	22	0	0	0	11	2	3	0	3	0	0	0	6	18	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	705	"AWI"	705	6258	6859	6571	1	1	2	108	0	2	1	0	6	3	0	5	0	5	0	0	0	2	0	0	0	28	55	0	0	0	0	0	0	7	0	0	0	0	6	0	1	0	0	0	0	0	0	0	54	0	0	185	0	0	95	4	2	0	0	8	2	6	2	0	0	0	0	5	19	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	710	"AWI"	710	6320	6883	6613	0	0	1	51	0	2	0	0	10	4	0	1	1	3	0	0	0	1	0	0	1	17	85	0	0	0	0	0	1	5	1	1	0	0	1	0	0	0	0	0	0	0	1	0	37	1	0	0	0	0	69	2	0	0	0	5	1	1	0	0	0	0	0	3	3	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	715	"AWI"	715	6371	6910	6657	0	0	2	124	0	16	0	0	10	8	0	9	0	2	0	0	0	0	0	0	0	61	124	0	0	0	0	0	0	8	0	1	0	0	6	0	0	0	0	0	0	0	0	0	98	1	0	2267	0	0	182	6	2	0	0	13	6	4	0	3	0	0	0	12	9	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	720	"AWI"	720	6404	6952	6702	0	0	5	163	0	6	1	0	15	0	0	2	0	2	0	0	0	0	0	0	1	24	19	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	32	1	0	942	0	0	83	13	0	0	0	1	0	1	0	0	0	0	0	5	8	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	725	"AWI"	725	6445	6992	6740	0	0	2	1537	0	8	0	0	10	3	0	3	0	2	0	0	0	4	0	1	0	24	71	0	0	0	0	0	0	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	89	0	0	209	0	0	135	4	0	0	0	9	0	5	0	2	0	0	0	10	7	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	730	"AWI"	730	6475	7037	6771	1	0	2	1167	0	6	0	0	3	3	0	4	0	1	0	0	0	0	0	0	1	9	50	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	64	3	1	0	0	10	0	2	0	0	0	0	0	5	1	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	735	"AWI"	735	6495	7091	6802	4	0	2	1482	0	6	0	0	2	2	0	0	1	0	0	0	0	2	0	0	0	13	77	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	66	0	2	0	0	13	1	6	0	0	0	0	0	11	3	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	740	"AWI"	740	6511	7156	6831	0	0	0	927	0	5	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	39	0	0	0	0	0	46	3	0	0	0	8	1	2	0	1	0	0	0	1	1	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	745	"AWI"	745	6541	7188	6861	1	0	1	759	1	6	0	0	6	2	0	2	0	0	0	0	0	2	0	0	0	7	59	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	79	0	0	124	0	0	31	2	1	0	0	10	1	1	0	0	0	0	0	2	3	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	750	"AWI"	750	6567	7226	6891	2	0	2	344	0	7	0	0	2	5	0	13	2	1	0	0	0	8	2	0	0	13	74	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	109	0	0	124	0	0	40	2	0	0	0	9	0	2	0	1	0	0	0	7	4	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	755	"AWI"	755	6589	7269	6920	1	0	1	41	0	21	0	1	4	2	0	0	1	0	0	0	0	0	2	0	0	13	105	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	116	0	0	144	0	0	82	4	1	0	0	12	3	4	1	3	0	0	0	6	3	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	760	"AWI"	760	6608	7321	6949	0	0	1	163	0	13	0	0	4	0	0	1	2	4	0	0	0	0	0	0	1	10	44	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	81	0	0	125	0	0	63	11	5	0	0	15	0	4	0	2	0	0	0	4	8	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	765	"AWI"	765	6637	7353	6979	3	0	1	207	0	7	0	0	14	7	0	2	1	3	0	0	0	1	0	1	0	46	213	0	0	0	0	0	0	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	98	0	0	440	0	0	175	11	5	0	0	19	3	8	0	2	0	0	0	5	5	0	2	1
3093	4028	"Embouchac"	43.56639	3.91667	770	"AWI"	770	6660	7390	7011	3	0	1	174	0	7	0	0	9	2	0	2	0	0	0	0	0	2	0	1	0	28	146	0	0	0	0	0	0	3	0	1	0	0	3	0	0	1	0	0	0	0	0	0	98	0	0	654	0	1	180	2	1	0	0	17	1	7	0	1	0	0	0	8	4	0	0	8
3093	4028	"Embouchac"	43.56639	3.91667	775	"AWI"	775	6678	7433	7042	2	0	1	21	0	11	1	0	14	1	0	0	1	1	0	0	0	0	0	0	4	14	67	0	0	0	0	0	0	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	69	0	0	335	0	0	95	7	5	0	0	7	5	2	0	2	0	1	0	1	5	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	780	"AWI"	780	6697	7479	7070	0	0	7	40	0	2	0	0	12	3	0	0	1	2	0	0	0	1	0	0	0	16	44	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	69	0	0	478	0	0	99	13	2	0	0	15	1	2	1	2	0	1	0	5	16	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	785	"AWI"	785	6727	7502	7100	1	0	1	5	0	11	2	0	6	7	0	1	1	1	0	0	0	0	0	0	44	12	61	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	83	0	0	181	0	0	47	0	2	0	0	9	2	2	9	0	0	0	0	3	3	0	0	6
3093	4028	"Embouchac"	43.56639	3.91667	790	"AWI"	790	6755	7544	7132	0	0	2	5	0	77	0	0	8	6	0	1	1	3	0	0	0	0	0	1	0	25	48	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	69	0	0	264	0	0	47	3	2	0	0	7	0	2	0	1	0	0	0	1	2	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	795	"AWI"	795	6777	7580	7163	0	2	3	12	0	21	0	0	9	8	0	0	1	1	0	0	0	0	4	0	3	11	58	0	0	0	0	0	0	6	1	0	0	0	1	0	1	1	0	0	0	0	0	0	79	0	0	341	0	1	93	5	2	3	0	16	4	6	0	1	0	0	0	2	2	0	0	17
3093	4028	"Embouchac"	43.56639	3.91667	800	"AWI"	800	6807	7620	7195	0	0	5	13	0	19	0	0	14	4	0	2	2	2	0	0	0	1	0	0	2	30	181	0	0	0	0	0	0	6	0	0	0	0	2	0	0	2	1	0	0	0	0	0	52	0	0	233	0	0	62	2	1	0	0	5	2	7	1	2	0	0	0	2	6	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	805	"AWI"	805	6839	7650	7225	2	0	9	62	0	9	1	0	10	2	0	4	0	2	0	0	0	2	0	0	0	25	46	0	0	0	0	0	0	25	0	0	0	0	6	0	0	0	0	0	0	0	0	0	35	6	0	134	0	0	98	12	2	0	0	5	3	3	0	1	0	2	0	4	3	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	810	"AWI"	810	6864	7689	7258	0	0	4	44	0	3	1	0	13	4	0	3	0	2	0	0	0	1	0	0	0	23	57	0	3	1	0	0	1	28	0	0	0	0	5	0	0	0	0	0	0	0	3	0	46	4	0	135	0	0	122	13	1	0	0	6	6	3	0	3	0	0	0	1	5	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	815	"AWI"	815	6888	7728	7290	0	0	7	12	0	9	0	0	8	2	0	1	1	1	0	0	0	0	0	0	0	40	42	0	0	0	0	0	1	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	52	7	0	0	0	0	141	11	0	0	0	7	1	0	0	2	0	0	0	3	9	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	820	"AWI"	820	6915	7761	7322	0	0	5	11	0	12	0	0	9	2	0	2	0	1	0	0	0	1	0	0	0	25	54	0	5	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	44	0	0	241	0	0	67	10	2	0	0	13	3	4	0	1	0	0	0	1	3	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	825	"AWI"	825	6949	7794	7354	0	0	5	37	0	5	3	0	6	0	0	4	0	1	0	0	0	1	0	0	0	32	47	0	6	0	0	0	0	6	0	0	1	0	3	0	0	0	0	0	0	0	0	0	33	1	0	256	0	0	37	11	3	0	0	3	3	3	0	1	0	0	0	5	1	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	850	"AWI"	850	7085	7968	7507	0	0	0	4	0	6	0	0	3	3	0	4	1	3	0	0	0	0	0	0	0	13	97	0	0	0	0	0	0	3	0	1	0	0	2	0	0	2	0	0	0	0	0	0	92	0	0	105	0	0	31	4	0	0	0	8	0	9	0	1	0	0	0	3	1	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	855	"AWI"	855	7112	8006	7541	0	0	0	0	0	34	0	0	6	2	0	1	0	1	0	0	0	2	0	0	1	11	141	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	74	1	0	138	0	0	25	4	4	0	0	10	4	19	0	0	0	0	0	2	2	0	0	10
3093	4028	"Embouchac"	43.56639	3.91667	860	"AWI"	860	7143	8033	7569	0	1	5	43	0	8	1	0	1	4	0	1	1	2	0	0	0	0	4	0	0	19	80	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	62	1	0	246	0	0	36	6	3	1	0	4	5	8	0	1	0	0	0	3	3	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	865	"AWI"	865	7169	8069	7597	2	0	5	17	0	13	0	0	7	4	0	1	2	2	0	0	0	2	0	0	1	13	107	0	0	0	0	0	1	1	0	0	0	0	6	0	2	0	0	0	0	0	0	0	81	0	0	121	0	0	48	9	3	0	0	15	1	4	1	1	0	0	0	3	9	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	870	"AWI"	870	7188	8097	7628	0	0	4	4	0	14	0	0	8	3	0	2	1	6	0	0	0	0	3	0	1	10	81	0	0	0	0	0	0	2	0	2	0	0	9	0	0	1	0	0	0	1	0	0	80	0	0	593	0	0	53	6	3	1	0	18	7	6	2	3	0	1	0	4	3	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	875	"AWI"	875	7217	8135	7660	0	0	9	2	0	20	0	0	27	4	0	2	0	6	0	0	0	0	7	0	0	26	107	0	0	0	0	0	0	3	0	0	0	0	11	0	0	2	0	0	0	1	0	0	105	0	0	220	0	0	71	7	9	0	0	28	5	7	2	3	0	0	0	3	4	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	880	"AWI"	880	7250	8164	7691	0	0	5	8	1	20	0	0	16	8	0	0	1	2	0	0	0	0	0	0	3	12	69	0	0	0	0	0	0	1	1	1	0	1	6	0	0	0	0	0	0	1	0	0	73	0	0	155	0	0	59	3	3	1	0	3	3	2	0	4	0	0	0	4	2	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	885	"AWI"	885	7277	8190	7724	0	0	2	11	0	24	0	0	24	5	0	1	1	4	2	0	0	1	0	0	0	9	73	0	0	0	0	0	0	7	0	0	0	0	7	0	2	0	0	0	0	0	0	0	113	2	0	171	0	0	67	10	2	2	0	18	4	8	2	3	0	0	0	7	13	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	890	"AWI"	890	7300	8232	7753	0	0	8	17	0	19	0	1	13	7	0	2	7	0	0	0	0	1	0	0	4	51	122	0	0	0	0	0	0	6	0	2	0	0	7	0	0	0	0	0	0	0	0	0	68	0	0	397	0	0	217	12	3	0	0	26	8	2	0	2	0	0	0	6	12	0	0	8
3093	4028	"Embouchac"	43.56639	3.91667	895	"AWI"	895	7327	8265	7781	0	0	2	2	0	10	0	0	3	1	0	0	0	1	0	0	0	1	0	0	0	27	52	0	0	0	0	0	0	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0	49	0	0	263	0	0	164	6	1	0	0	14	4	1	2	1	0	0	0	3	7	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	900	"AWI"	900	7367	8295	7814	0	0	7	10	1	21	0	0	7	5	0	0	0	3	0	0	0	0	0	0	0	14	129	0	0	0	0	0	0	3	0	0	0	1	5	0	0	1	0	1	0	0	0	0	91	0	0	279	0	0	51	4	0	0	0	15	2	7	0	2	0	0	0	5	6	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	905	"AWI"	905	7400	8326	7844	2	0	2	2	1	25	1	0	18	5	0	2	2	3	0	0	0	1	0	0	0	10	85	0	0	0	0	0	0	3	0	0	0	0	5	0	3	0	0	0	0	0	0	0	95	0	0	296	0	0	38	4	1	0	0	23	6	1	1	4	0	2	0	1	0	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	910	"AWI"	910	7427	8364	7874	0	0	1	4	0	31	0	0	34	5	0	2	1	5	0	0	0	0	0	0	0	26	92	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	102	0	0	203	0	0	42	2	2	0	0	21	7	5	1	2	0	2	0	3	1	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	915	"AWI"	915	7459	8396	7907	0	0	3	3	0	8	0	0	4	2	0	2	0	3	0	0	0	0	0	1	0	11	124	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	44	0	0	246	0	0	33	1	0	0	0	9	2	2	0	1	0	0	0	3	1	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	920	"AWI"	920	7492	8423	7938	1	0	2	3	0	8	0	0	4	17	0	0	1	0	0	0	0	2	0	0	0	13	127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	129	1	0	156	0	0	118	3	3	0	0	2	2	0	1	1	0	0	0	6	7	0	0	0
