"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16096	24852	"Marais de Méron"	47.38056	-1.12333	365	"AWI"	365	4482	5036	4719	0	62.5482625482625	0.128700128700129	1.67310167310167	0	0.128700128700129	0	0	2.05920205920206	0	0	0	0	0	0	0	0	0	0	0	2.18790218790219	0	3.47490347490348	0	0	0	0	0.128700128700129	0.386100386100386	0	0	0	0	0	0	0	0.128700128700129	0	0	0	0	0	0	0	0.128700128700129	0.643500643500644	0	0	0	0	0	0.128700128700129	19.5624195624196	0	0.257400257400257	0	0	0.128700128700129	0	5.79150579150579	0	0	0	0	0	0	0	0.257400257400257	0.128700128700129	0.128700128700129	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	370	"AWI"	370	4517	5121	4783	0	75.5474452554745	0.364963503649635	0.364963503649635	0	0.182481751824818	0	0	0.547445255474453	0	0	0	0	0	0	0	0	0	0	0	2.37226277372263	0.182481751824818	2.18978102189781	0	0	0	0	0	0.182481751824818	0	0	0	0	0	0	0	0.364963503649635	0	0	0	0.182481751824818	0	0	0	0	0.182481751824818	0	0	0	0	0	0	9.12408759124088	0	0	0.182481751824818	0.547445255474453	0	0.72992700729927	5.29197080291971	0	0	0	0.182481751824818	0.364963503649635	0.182481751824818	0	0.364963503649635	0	0	0	0.364963503649635
16096	24852	"Marais de Méron"	47.38056	-1.12333	375	"AWI"	375	4584	5169	4852	0	15.6716417910448	0.373134328358209	7.08955223880597	0	0	0	0	2.23880597014925	0	0	0	0	0	0	0	0	0	0	0	8.58208955223881	0	17.1641791044776	0	0	0	0	0.746268656716418	1.11940298507463	0	0	0	0	0	0	0	0.373134328358209	0	0	0	0	0	0	0	0	2.61194029850746	0	0	0	0	0	0	30.9701492537313	0	1.11940298507463	0.373134328358209	1.49253731343284	0	0	7.83582089552239	0	0	0	0	0	0.373134328358209	0	0.746268656716418	0	0.746268656716418	0	0.373134328358209
16096	24852	"Marais de Méron"	47.38056	-1.12333	380	"AWI"	380	4623	5257	4917	0	4.89795918367347	0.816326530612245	6.93877551020408	0	0.408163265306122	0	0	2.04081632653061	0	0.408163265306122	0	0	0	0	0.408163265306122	0	0	0	0	9.79591836734694	0	19.1836734693878	0	0	0	0	0	0.816326530612245	0	0	0	0	0.408163265306122	0	0	0	0.408163265306122	0.408163265306122	0	0.408163265306122	0	0	0	0	0.816326530612245	0	0	0	0	0	0	41.6326530612245	0.408163265306122	1.22448979591837	0.816326530612245	0	0	1.22448979591837	0.816326530612245	0	0	0	0.408163265306122	0	0.408163265306122	1.22448979591837	1.63265306122449	1.22448979591837	0	0	0.816326530612245
16096	24852	"Marais de Méron"	47.38056	-1.12333	385	"AWI"	385	4686	5304	4986	0	8.2018927444795	0	10.410094637224	0	0	0	0	2.8391167192429	0	0	0	0	0	0	0	0	0	0	0	9.14826498422713	0	19.2429022082019	0	0	0	0	0.315457413249211	0.630914826498423	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315457413249211	0	0	3.15457413249211	0	0	0	0	0	0.315457413249211	37.8548895899054	0	1.89274447949527	0	0.946372239747634	0	0	2.52365930599369	0	0	0	0	0	0.946372239747634	0	0.315457413249211	0.315457413249211	0.315457413249211	0	0.315457413249211
16096	24852	"Marais de Méron"	47.38056	-1.12333	390	"AWI"	390	4729	5378	5052	0	5.47368421052632	0.210526315789474	8.84210526315789	0.210526315789474	0.210526315789474	0	0	2.73684210526316	0	0.210526315789474	0.210526315789474	0	0	0	0.210526315789474	0	0	0	0	10.3157894736842	0	26.7368421052632	0	0	0	0	0.210526315789474	0.631578947368421	0	0	0	0	0	0	0	0.210526315789474	0	0.210526315789474	0	0.210526315789474	0	0	0	0	0.842105263157895	0	0	0	0	0	0.421052631578947	36.6315789473684	0	1.47368421052632	0.421052631578947	0	0.421052631578947	0	0.210526315789474	0	0	0	0.210526315789474	0	0	0.842105263157895	0.842105263157895	0	0.421052631578947	0	0.421052631578947
16096	24852	"Marais de Méron"	47.38056	-1.12333	395	"AWI"	395	4803	5419	5118	0	2.61194029850746	1.49253731343284	39.9253731343284	0	1.11940298507463	0	0	0.746268656716418	0	0.746268656716418	0	0.373134328358209	0	0	0	0	0	0	0	7.08955223880597	0	25.7462686567164	0	0	0	0	0.373134328358209	0.373134328358209	0	0	0	0	0	0	0	0.746268656716418	0.746268656716418	0	0	0	0	0	0	0	1.86567164179104	0	0	0	0	0	0	10.0746268656716	0	1.49253731343284	0	0	0.746268656716418	0	0	0	0	0	0.373134328358209	0	0.373134328358209	1.49253731343284	0.373134328358209	0.373134328358209	0	0	0.746268656716418
16096	24852	"Marais de Méron"	47.38056	-1.12333	400	"AWI"	400	4853	5488	5186	0	2.90322580645161	1.93548387096774	15.8064516129032	0.32258064516129	0	0	0	0	0	1.61290322580645	0	0	0	0	0.32258064516129	0	0	0	0	2.25806451612903	0	50.6451612903226	0	0	0	0	0.32258064516129	0.645161290322581	0	0	0	0	0	0	0	0.645161290322581	0.967741935483871	0	0	0.967741935483871	0	0	0	0	0.645161290322581	0	0	0	0	0	0	13.2258064516129	0	1.29032258064516	0	0	0	1.61290322580645	0.32258064516129	0	0	0	1.29032258064516	0	0.32258064516129	0.645161290322581	0.32258064516129	0.32258064516129	0	0	0.645161290322581
16096	24852	"Marais de Méron"	47.38056	-1.12333	405	"AWI"	405	4927	5530	5253	0	4.49438202247191	2.62172284644195	1.49812734082397	0.749063670411985	1.12359550561798	0	0	6.36704119850187	0	0.749063670411985	0	0	0.374531835205993	0	0.749063670411985	0.374531835205993	0	0	0	25.4681647940075	0.374531835205993	8.23970037453183	0	0	0	0	0.749063670411985	0.749063670411985	0	0.374531835205993	0	0	0.374531835205993	0	0	1.12359550561798	0.749063670411985	0	0	0	0.374531835205993	0	0	0.749063670411985	1.12359550561798	0	0	0	0	0	0	17.6029962546816	0	15.3558052434457	0	0	0.749063670411985	1.12359550561798	0.749063670411985	0	0	0	0.749063670411985	0	0	2.24719101123596	0.749063670411985	0	0.374531835205993	0	0.749063670411985
16096	24852	"Marais de Méron"	47.38056	-1.12333	410	"AWI"	410	4981	5589	5318	0	9.09090909090909	2.37154150197628	2.37154150197628	0	0.790513833992095	0	0	1.58102766798419	0	0.395256916996047	0	0	0	0	0.790513833992095	0	0	0	0	15.0197628458498	0	13.4387351778656	0	0	0	0	0.395256916996047	0.395256916996047	0	0	0	0	0	0	0	1.58102766798419	0	0	0	0	0.395256916996047	0	0	0	1.58102766798419	0	0	0	0.395256916996047	0	0.395256916996047	20.9486166007905	0	20.5533596837945	0	0	0.395256916996047	0.790513833992095	1.18577075098814	0	0	0	0	0	0.790513833992095	2.37154150197628	1.18577075098814	0	0	0	0.790513833992095
16096	24852	"Marais de Méron"	47.38056	-1.12333	414	"AWI"	414	5040	5639	5373	0	5.42986425339367	6.33484162895928	1.80995475113122	0	0	0	0	5.42986425339367	0	0.904977375565611	0	0	0	0	0.452488687782805	0	0	0	0	14.9321266968326	0	22.6244343891403	0	0	0	0	0.452488687782805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452488687782805	1.80995475113122	0	0	0	0	0	0	14.9321266968326	0	17.6470588235294	0.452488687782805	0	1.80995475113122	0	0.452488687782805	0	0	0	0	0	0.452488687782805	2.71493212669683	0.452488687782805	0	0	0	0.452488687782805
16096	24852	"Marais de Méron"	47.38056	-1.12333	418	"AWI"	418	5079	5712	5428	0	7.3394495412844	3.21100917431193	0.917431192660551	0	0.458715596330275	0	0	3.6697247706422	0	0.458715596330275	0	0	0	0	0	0	0	0	0	14.6788990825688	0	10.0917431192661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.42201834862385	0	0	0	0	0	0	19.7247706422018	0	28.4403669724771	0	0	0.917431192660551	0	0	0	0	0	0	0	0	2.29357798165138	0.917431192660551	0	0	0	0.458715596330275
16096	24852	"Marais de Méron"	47.38056	-1.12333	422	"AWI"	422	5117	5785	5481	0	6.06936416184971	0.289017341040462	6.9364161849711	0	0	0	0	1.73410404624277	0	0	0	0	0	0	0.289017341040462	0	0	0	0	17.9190751445087	0	22.2543352601156	0	0	0	0	0.289017341040462	0.289017341040462	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867052023121387	0	0	0.867052023121387	0	0	0	0	0	0	26.3005780346821	0	9.53757225433526	0	2.02312138728324	0.578034682080925	0	0.289017341040462	0	0	0	0.867052023121387	0	0.289017341040462	1.44508670520231	0.578034682080925	0	0	0	0.289017341040462
16096	24852	"Marais de Méron"	47.38056	-1.12333	425	"AWI"	425	5141	5859	5520	0	10.9090909090909	0	5	0	0.454545454545455	0	0	1.81818181818182	0	0.909090909090909	0	0	0.454545454545455	0	0.454545454545455	0	0	0	0	20.4545454545455	0	23.1818181818182	0.909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	0	0	1.81818181818182	0	0	0	0	0	0.454545454545455	18.1818181818182	0	8.63636363636364	0	0	0.909090909090909	0	0	0	0	0	0	0	0.454545454545455	2.72727272727273	0.909090909090909	0.909090909090909	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	430	"AWI"	430	5180	6008	5582	0.523560209424084	2.09424083769634	1.04712041884817	6.282722513089	0	0	0	0	1.04712041884817	0	0.523560209424084	0	0	0	0	1.57068062827225	0	0	0	0	7.32984293193717	0	26.1780104712042	0	0	0	0	0	0	0	0	0	0	0	0.523560209424084	0	3.66492146596859	0	0	0	0	0	0	0	0	1.04712041884817	0	0	0	0	0	0	35.0785340314136	0	6.80628272251309	0	0	0	0	0	0	0	0	0.523560209424084	0	0	3.66492146596859	1.04712041884817	0.523560209424084	0	0	0.523560209424084
16096	24852	"Marais de Méron"	47.38056	-1.12333	435	"AWI"	435	5235	6089	5648	0	5.45454545454545	0	19.5454545454545	0	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	0	10.4545454545455	0	29.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13.6363636363636	0	10	0	0	0.909090909090909	0	0	0	0	0	0	0	0.454545454545455	2.72727272727273	0.454545454545455	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	438	"AWI"	438	5263	6160	5684	0	1.14942528735632	1.14942528735632	25.2873563218391	0	0	0	0	0.574712643678161	0	2.8735632183908	0	0.28735632183908	0	0	0.28735632183908	0	0	0	0	3.73563218390805	0	28.735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73563218390805	0	0	0	0	0	0.28735632183908	18.6781609195402	0	8.04597701149425	0	1.4367816091954	1.14942528735632	0	0.574712643678161	0	0	0	0	0	0	1.72413793103448	0	0	0	0	0.28735632183908
16096	24852	"Marais de Méron"	47.38056	-1.12333	441	"AWI"	441	5289	6225	5720	0	2.45901639344262	1.63934426229508	13.6612021857924	0.273224043715847	0.273224043715847	0	0	0.273224043715847	0	1.63934426229508	0	0	0	0	1.91256830601093	0	0	0	0	2.18579234972678	0	46.9945355191257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0	0	2.73224043715847	0	0	0	0	0	0.273224043715847	14.207650273224	0	6.01092896174863	0	0	1.36612021857923	0	0.273224043715847	0	0	0	0.273224043715847	0	0.273224043715847	1.36612021857923	0	0	1.09289617486339	0	0.273224043715847
16096	24852	"Marais de Méron"	47.38056	-1.12333	445	"AWI"	445	5332	6290	5775	0	3.57142857142857	0.714285714285714	28.5714285714286	0	2.85714285714286	0	0	1.42857142857143	0	1.42857142857143	0	1.42857142857143	0	0	0.714285714285714	0	0	0	0	1.42857142857143	0	31.4285714285714	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	2.85714285714286	0	0	0	0	0	0	12.8571428571429	0	4.28571428571429	0	0	2.85714285714286	0	0	0	0	0	0	0	0	2.14285714285714	0	0	0	0	0
