"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3045	3972	"La Caudelais"	47.25444	-1.80028	908	"AWI"	908	7319	8770	7860	0	0	4	15	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	9	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	72	1	0	0	0	0	0	1	1	0	0	0	0	3	5	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	910	"AWI"	910	7325	8809	7873	0	1	2	3	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	3	0	0	130	0	0	78	0	0	0	0	1	0	0	0	0	0	1	0	3	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	913	"AWI"	913	7336	8861	7890	0	0	3	73	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	9	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	915	"AWI"	915	7342	8898	7904	0	0	4	72	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	10	148	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	920	"AWI"	920	7353	8993	7932	0	0	5	46	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	19	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	5	0	0	0	0	0	64	0	0	0	0	1	0	1	0	0	0	0	0	7	1	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	930	"AWI"	930	7378	9165	7990	0	0	5	70	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	16	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	58	0	0	0	0	0	0	0	0	1	0	0	0	17	9	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	935	"AWI"	935	7391	9249	8016	0	0	6	38	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	98	0	0	0	0	0	0	2	0	2	0	0	0	14	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	940	"AWI"	940	7399	9340	8044	0	0	4	8	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	6	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	950	"AWI"	950	7419	9524	8100	0	0	9	20	1	1	2	0	7	0	0	0	0	0	0	1	0	0	0	16	10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	22	0	0	0	0	0	53	0	0	0	0	0	0	3	0	0	0	0	0	7	3	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	955	"AWI"	955	7426	9631	8127	0	0	6	4	2	2	2	0	14	0	0	0	0	0	0	1	0	0	0	9	59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	89	0	0	0	0	1	0	2	0	0	0	0	1	4	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	960	"AWI"	960	7433	9729	8155	0	0	7	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	19	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	1	0
3045	3972	"La Caudelais"	47.25444	-1.80028	965	"AWI"	965	7444	9825	8181	0	0	7	0	0	2	1	0	4	0	0	0	0	0	0	7	0	0	0	27	43	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	0	0	0	0	0	42	0	0	0	0	1	0	0	0	0	0	1	0	22	6	0	0	0
