"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23952	41631	"Lago del Greppo"	44.1199	10.67378	314	"AWI"	314	12965	14074	13413	2	3	0	0	5	0	0	0	0	76	0	0	26	0	1	0	2	0	0	0	0	0	0	0	0	18	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	3	0	5	0	0	0	2	2	29	3	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	315	"AWI"	315	12986	14196	13475	1	1	0	0	2	0	0	0	0	106	0	0	13	0	2	0	0	0	0	0	0	1	1	0	0	32	0	18	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	6	0	7	0	0	0	3	4	20	6	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	316	"AWI"	316	13040	14267	13537	0	2	0	0	4	0	0	0	0	93	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	9	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	5	0	5	0	0	0	0	5	6	2	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	317	"AWI"	317	13104	14315	13612	0	1	0	0	5	0	0	0	0	124	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	2	0	1	0	2	1	1	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	318	"AWI"	318	13150	14369	13684	0	1	0	0	7	0	0	0	0	195	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	319	"AWI"	319	13188	14432	13759	0	1	0	0	14	0	0	0	0	134	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	1	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	320	"AWI"	320	13222	14491	13827	0	0	0	0	5	0	0	0	0	134	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	1	0	1	0	1	1	2	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	321	"AWI"	321	13252	14582	13895	0	1	0	0	21	0	0	0	0	160	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	322	"AWI"	322	13331	14610	13961	0	0	0	0	24	0	0	0	0	225	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	2	1	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	323	"AWI"	323	13389	14661	14033	1	0	0	0	10	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	2	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	324	"AWI"	324	13435	14715	14100	0	1	0	0	19	0	0	0	0	217	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	1	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	325	"AWI"	325	13479	14786	14170	0	0	0	0	22	0	0	0	0	221	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	2	1	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	326	"AWI"	326	13514	14870	14237	0	0	0	0	30	0	0	0	0	199	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	327	"AWI"	327	13575	14932	14299	0	0	0	0	31	0	0	0	0	258	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	1	0	3	0	1	1	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	328	"AWI"	328	13662	14962	14364	0	0	0	0	34	0	0	0	0	288	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	1	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	332	"AWI"	332	13892	15172	14624	0	0	0	0	20	0	0	0	0	160	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	1	0	0	0	0	2	0	0	0	0
