"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Myrtus"	"Nerium"	"Olea"	"Oleaceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1129	"AWI"	1129	10376	11247	10980	2	4	0	4	1	0	1	0	5	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	381	3	0	1	0	0	0	4	0	0	0	0	3	1	0	0	12	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1134	"AWI"	1134	10507	11283	11033	7	4	0	10	0	0	2	0	3	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	89	0	0	0	0	0	0	6	0	2	514	5	0	0	0	0	0	2	0	0	1	0	0	0	0	1	25	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1139	"AWI"	1139	10675	11298	11086	4	7	0	8	1	0	1	0	11	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	80	1	0	0	0	0	0	4	0	1	501	9	0	0	0	0	45	1	0	0	0	0	0	1	0	0	32	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1144	"AWI"	1144	10829	11328	11141	6	6	0	6	0	0	2	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	8	0	0	0	0	0	1	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	106	0	0	0	0	0	0	3	0	0	490	8	0	0	0	0	110	2	0	0	0	0	0	0	0	2	19	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1148	"AWI"	1148	10953	11354	11185	2	10	0	6	1	0	3	0	14	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	1	0	0	0	0	1	0	19	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	103	0	0	0	0	0	0	5	0	2	591	5	0	0	0	0	0	3	0	0	0	0	1	0	0	3	26	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1152	"AWI"	1152	11067	11386	11232	9	8	0	15	1	0	0	0	19	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	547	8	0	0	0	0	0	3	0	0	0	0	0	1	0	5	31	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1158	"AWI"	1158	11138	11434	11273	1	2	0	6	0	0	3	0	18	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	84	0	0	0	0	0	0	2	0	2	642	4	0	0	0	0	0	5	0	0	0	0	0	3	0	4	27	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1164	"AWI"	1164	11174	11480	11319	4	1	0	7	0	0	1	0	23	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	84	0	0	0	0	0	0	0	0	1	442	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	22	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1170	"AWI"	1170	11209	11567	11358	5	5	0	8	0	0	3	0	10	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	1	0	8	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	77	0	0	0	0	0	0	1	0	0	474	5	0	0	0	0	0	9	0	0	0	0	0	0	0	6	25	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1175	"AWI"	1175	11232	11640	11390	4	5	9	6	1	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	115	0	0	0	0	0	0	6	0	0	520	6	0	0	0	0	57	3	0	0	0	0	0	0	0	2	26	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1180	"AWI"	1180	11257	11667	11420	2	3	0	12	0	0	3	0	9	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	485	0	0	0	0	2	93	2	0	0	1	0	0	2	0	2	30	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1185	"AWI"	1185	11276	11696	11450	1	8	7	7	0	0	1	0	16	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	523	4	0	1	0	0	0	2	0	0	0	0	0	1	0	2	17	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1190	"AWI"	1190	11283	11724	11480	1	11	0	8	0	0	9	0	19	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	126	0	0	0	0	0	0	3	0	0	404	1	0	0	0	0	0	1	0	0	1	0	0	0	1	5	9	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1194	"AWI"	1194	11293	11758	11503	1	6	0	12	1	0	8	0	14	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	78	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	362	3	0	0	0	0	0	5	0	0	1	0	0	0	0	9	18	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1199	"AWI"	1199	11316	11792	11532	3	8	0	5	0	0	1	0	11	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	214	1	0	0	0	0	0	4	0	0	0	0	0	0	0	4	7	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1205	"AWI"	1205	11346	11826	11570	3	10	0	9	0	0	3	0	18	0	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	2	0	0	296	4	0	0	0	0	118	5	0	0	1	1	0	2	0	7	28	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1211	"AWI"	1211	11372	11867	11606	1	9	0	8	0	0	2	0	20	0	0	0	13	0	0	1	0	2	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	1	0	1	205	1	0	0	0	0	0	2	0	0	0	1	0	0	0	5	7	2	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1218	"AWI"	1218	11396	11932	11651	1	2	0	13	1	0	0	0	20	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	147	0	0	0	0	0	0	3	0	0	1	1	0	1	0	3	10	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1221	"AWI"	1221	11415	11944	11668	0	1	0	100	0	0	0	0	245	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	78	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	4	0	0	0	0	0	6	0	5	1	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1230	"AWI"	1230	11469	11991	11724	1	3	0	53	0	0	0	0	191	0	0	0	21	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	98	0	0	0	0	0	0	1	0	0	69	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	2	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1239	"AWI"	1239	11502	12056	11785	0	1	0	61	0	25	0	0	193	0	0	0	20	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	104	0	0	0	0	0	0	4	0	0	60	1	0	0	0	0	0	1	0	0	0	0	0	6	0	3	2	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1245	"AWI"	1245	11542	12079	11821	1	2	13	62	1	0	0	0	229	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	112	0	0	0	0	0	0	3	0	0	79	0	0	0	0	0	0	3	0	1	1	0	0	3	0	5	4	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1249	"AWI"	1249	11566	12096	11845	0	2	0	58	1	0	1	0	185	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	2	0	0	65	1	0	0	0	0	0	7	0	0	0	0	0	3	0	2	1	0	0	0	0	0
