"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14638	22960	"Sägistalsee"	46.6798	7.97638	630.7	"AWI"	630.7	4500.4	5200.2	4806.3	44	1	0	47	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	0	0	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	120	45	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	641.7	"AWI"	641.7	4624.6	5296	4911.4	44	1	0	19	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	37	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	651.5	"AWI"	651.5	4682.5	5437	5004.5	54	0	0	69	0	0	0	0	1	0	0	11	0	1	0	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	111	63	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	12	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	661.5	"AWI"	661.5	4775	5538	5110.5	18	1	0	26	0	2	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	671.5	"AWI"	671.5	4831.5	5700.5	5211.5	60	2	0	62	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	681.5	"AWI"	681.5	4922.5	5804	5317.5	53	0	0	24	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	15	0	2	0	0	0	0	0	0	19	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	85	29	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	4	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	691.5	"AWI"	691.5	4989	5919.5	5431	69	0	0	35	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	18	0	6	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	14	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	693.5	"AWI"	693.5	5000.5	5953	5453	70	1	0	24	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	0	20	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	15	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	695.5	"AWI"	695.5	5011.5	5989.5	5475	56	0	0	29	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	23	0	3	0	0	0	0	0	0	12	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	7	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	698.9	"AWI"	698.9	5052.9	6015.4	5510.9	60	2	0	45	0	1	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	11	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	60	34	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	15	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	701.9	"AWI"	701.9	5080	6034.2	5544	51	0	0	31	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	10	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	702.9	"AWI"	702.9	5087.3	6041.3	5555.8	48	1	0	38	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	1	0	0	0	0	0	0	0	1	4	0	19	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	704.9	"AWI"	704.9	5107.3	6053.4	5578.8	28	1	0	53	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	34	0	4	0	0	0	0	0	0	24	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	53	80	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	1	1	0	0	4	3	0	22	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	706.9	"AWI"	706.9	5120.3	6068.2	5598.9	47	1	0	43	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	27	0	3	0	0	0	0	0	0	11	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	14	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	708.9	"AWI"	708.9	5139	6084.2	5622.8	53	0	0	29	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	7	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	91	39	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	711.9	"AWI"	711.9	5157.5	6118	5654	62	3	0	39	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	41	0	4	0	0	0	0	0	0	11	3	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	712.9	"AWI"	712.9	5164.3	6128	5663.1	49	1	0	32	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	22	0	3	0	0	0	0	0	0	7	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	714.9	"AWI"	714.9	5175.6	6151.7	5683	65	1	0	16	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	20	0	3	0	0	0	0	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	88	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	1
14638	22960	"Sägistalsee"	46.6798	7.97638	716.9	"AWI"	716.9	5187.3	6182.2	5703.9	72	0	0	21	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	6	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	718.9	"AWI"	718.9	5206.8	6208.9	5725	58	1	0	16	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	22	0	4	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	18	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	721.9	"AWI"	721.9	5267.1	6225.4	5755.9	114	1	0	57	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	38	0	12	0	0	0	0	0	0	24	11	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	3	4	0	31	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	722.9	"AWI"	722.9	5285.2	6231.4	5767.8	65	0	0	20	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	15	0	5	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	53	52	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	12	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	724.9	"AWI"	724.9	5313.5	6240.2	5788.9	25	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	726.9	"AWI"	726.9	5335.9	6254	5811.8	58	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	19	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	62	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	7	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	728.9	"AWI"	728.9	5363.2	6269.4	5835.7	49	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	24	0	4	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	76	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	15	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	731.9	"AWI"	731.9	5391	6296.1	5868.9	90	0	0	27	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	20	0	4	0	0	0	0	0	0	13	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	75	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	732.9	"AWI"	732.9	5401	6305.1	5880.8	29	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	15	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	734.9	"AWI"	734.9	5419	6322.9	5903.8	61	2	0	27	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	69	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	11	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	736.9	"AWI"	736.9	5436.3	6344.8	5927.7	91	2	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	23	0	6	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	63	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	0	16	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	738.9	"AWI"	738.9	5451.3	6375.5	5949.9	96	1	0	14	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	56	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	1	0	0	2	0	17	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	741.9	"AWI"	741.9	5488.7	6409.5	5981.9	75	2	0	24	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	25	0	9	0	0	0	0	0	0	11	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	86	65	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	4	0	14	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	751.9	"AWI"	751.9	5648	6455.6	6093.9	93	1	0	36	0	1	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	37	0	6	0	0	0	0	0	0	6	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	87	87	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	25	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	761.9	"AWI"	761.9	5761.2	6548.7	6213.9	236	4	0	49	0	2	0	0	4	0	0	27	0	0	0	0	0	0	0	0	0	61	0	10	0	0	0	0	0	0	16	9	0	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	158	111	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	4	0	0	0	0	0	1	0	0	4	0	50	6	1	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	771.2	"AWI"	771.2	5951.4	6597	6304	89	1	0	39	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	60	0	3	0	0	0	0	0	0	13	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	0	1	6	0	55	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	781.2	"AWI"	781.2	6128.4	6664.6	6407.2	63	1	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	63	0	8	0	0	0	0	0	0	9	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	791.2	"AWI"	791.2	6252	6737.4	6498.6	74	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	41	0	3	0	0	0	0	0	0	5	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	35	56	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	1	5	0	38	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	801.2	"AWI"	801.2	6327	6815.2	6581.6	130	2	0	0	1	0	0	0	3	0	0	6	0	1	0	0	0	0	0	0	0	81	0	9	0	0	0	0	0	0	21	17	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	31	90	0	0	0	0	0	0	1	0	0	7	0	0	0	1	0	1	0	0	0	0	0	1	1	2	14	0	72	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	811.2	"AWI"	811.2	6387.8	6924.4	6657.2	66	2	0	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0	37	0	6	0	0	0	0	0	0	8	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	821.5	"AWI"	821.5	6455.5	6989.5	6729	67	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	37	0	8	0	0	0	0	0	0	17	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	2	6	0	44	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	831.5	"AWI"	831.5	6504	7081	6795.5	89	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	27	0	6	0	0	0	0	0	0	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	841.5	"AWI"	841.5	6596	7121.5	6866	111	6	0	0	0	0	0	1	2	0	0	4	0	1	0	0	0	0	0	0	0	76	0	9	0	0	0	0	0	0	10	18	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	4	102	0	0	0	0	0	0	0	0	0	18	0	1	0	2	0	1	0	0	0	0	0	0	0	2	9	0	82	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	851.5	"AWI"	851.5	6644	7188.5	6936.5	108	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	44	0	5	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	42	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	861.5	"AWI"	861.5	6760.5	7230	7001.5	102	2	0	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0	27	0	5	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	4	2	0	46	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	871.5	"AWI"	871.5	6837.5	7272	7071.5	79	2	0	0	0	1	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	45	1	6	0	0	0	0	0	0	4	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	35	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	881.6	"AWI"	881.6	6938	7330.2	7149.2	184	2	0	0	0	0	0	1	2	0	0	8	0	1	0	0	0	0	0	0	1	63	0	6	0	0	0	0	0	0	3	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	113	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	2	19	0	52	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	891.6	"AWI"	891.6	7005.8	7407.6	7237.4	108	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	32	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8	0	41	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	901.6	"AWI"	901.6	7077.8	7497.4	7313	114	0	0	0	0	0	0	0	1	0	0	7	0	1	0	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	79	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	65	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	911.7	"AWI"	911.7	7173.5	7547.9	7373.2	71	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	47	0	8	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	2	11	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	921.7	"AWI"	921.7	7210.6	7633.4	7438.1	112	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	86	0	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	77	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	931.7	"AWI"	931.7	7254.1	7672.2	7481.5	47	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	55	0	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	81	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	941.7	"AWI"	941.7	7290.1	7732.2	7522.8	49	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	67	0	10	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	42	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	43	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	951.7	"AWI"	951.7	7338.1	7774.2	7563.8	63	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	961.7	"AWI"	961.7	7374.4	7819.5	7605.8	43	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	33	0	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	62	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	49	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	971.7	"AWI"	971.7	7424.8	7858.8	7647.5	46	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	1	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	45	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	2	4	0	46	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	981.9	"AWI"	981.9	7470.6	7899.5	7693.5	51	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	1	7	0	48	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	991.9	"AWI"	991.9	7512.6	7941.7	7737.5	58	5	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	1	52	0	4	0	0	0	0	0	0	1	7	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	26	0	51	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1001.9	"AWI"	1001.9	7567.6	7970.6	7782.5	32	2	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	1	43	0	8	0	0	0	0	0	0	2	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	1	0	0	11	0	73	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1010.2	"AWI"	1010.2	7601.2	8006.8	7820	21	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	36	0	8	0	0	0	0	0	0	0	24	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	9	0	44	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1020.2	"AWI"	1020.2	7670	8035.8	7858.8	13	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	27	0	6	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	42	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1030.2	"AWI"	1030.2	7714.6	8078	7903.2	27	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	59	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	65	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	40	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1041.2	"AWI"	1041.2	7763.6	8114.6	7947.8	30	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	36	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	40	0	0	0	0
