"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
14554	22817	"Tegeler See"	52.58583	13.25694	944	"AWI"	944	7372	8628	8003	0	0	0	0	0	0	0	4	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	8	905	0	0	0	1	0	81	0	0	0	1	0	0	0	0	0	0	0	0	1	17	0	27	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	951	"AWI"	951	7431	8671	8052	0	0	0	0	0	0	0	1	0	0	0	82	0	0	0	1	0	0	0	0	0	0	0	76	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	935	0	0	0	8	0	62	0	0	0	0	0	2	0	1	0	0	0	0	0	14	0	19	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	958	"AWI"	958	7487	8712	8100	0	0	0	1	0	1	0	3	0	0	0	91	0	0	0	1	0	0	0	0	0	0	0	91	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	941	0	0	0	1	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	39	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	965	"AWI"	965	7532	8762	8147	0	0	0	0	0	1	0	2	0	0	0	95	0	1	0	1	0	0	0	0	0	0	0	123	0	5	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	4	920	0	0	0	2	0	97	0	0	0	1	0	1	0	0	0	0	0	0	1	19	0	40	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	972	"AWI"	972	7579	8803	8194	0	0	0	0	0	1	0	2	0	0	0	81	0	0	0	1	0	0	0	0	0	0	0	103	0	10	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	3	922	0	0	0	3	0	82	0	1	0	0	0	0	0	1	0	0	0	0	0	21	0	52	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	979	"AWI"	979	7628	8848	8242	0	0	0	2	0	0	0	7	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	103	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	5	981	0	0	0	3	0	81	0	0	0	1	0	3	0	0	0	0	0	0	0	17	0	35	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	986	"AWI"	986	7684	8888	8289	0	0	0	0	0	0	0	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	84	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	944	0	0	0	4	0	90	0	0	0	1	0	2	0	0	0	0	0	0	1	11	0	18	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	993	"AWI"	993	7732	8935	8336	0	0	0	0	0	1	0	3	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	120	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	979	0	0	0	3	0	70	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	25	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1000	"AWI"	1000	7781	8974	8384	0	0	0	0	0	0	0	4	0	0	0	100	0	0	0	1	0	0	0	0	0	0	0	76	0	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	948	0	0	0	1	0	69	0	1	0	1	0	4	0	1	0	0	0	0	0	11	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1007	"AWI"	1007	7834	9016	8430	0	0	0	1	0	1	0	2	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	62	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	914	0	0	0	3	0	60	0	0	0	0	0	0	0	2	0	0	0	0	1	22	0	31	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1014	"AWI"	1014	7891	9061	8481	0	0	0	0	0	0	0	5	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	84	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	951	0	0	0	5	0	56	0	0	0	0	0	3	0	0	0	0	0	0	1	12	0	35	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1021	"AWI"	1021	7943	9109	8532	0	0	0	0	0	0	0	5	0	0	0	133	0	0	0	1	0	0	0	0	0	0	0	112	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	907	0	0	0	2	0	70	0	0	0	1	0	3	0	0	0	0	0	0	1	12	0	28	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1033	"AWI"	1033	8034	9181	8615	0	0	0	2	0	0	0	1	0	0	0	113	0	0	0	2	0	0	0	0	0	0	0	130	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1057	0	0	0	5	0	86	0	0	0	0	0	2	0	0	0	0	0	0	1	20	0	43	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1040	"AWI"	1040	8093	9217	8663	0	0	0	1	0	1	0	4	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	899	0	0	0	3	0	131	0	0	0	1	0	2	0	1	0	0	0	0	0	15	0	47	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	1047	"AWI"	1047	8138	9266	8712	0	0	0	0	0	0	0	7	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	133	0	5	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	4	791	0	0	0	3	0	95	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	33	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1054	"AWI"	1054	8187	9305	8762	0	0	0	0	0	0	0	7	0	0	0	175	0	0	0	2	0	0	0	0	0	0	0	194	0	14	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	895	0	0	0	5	0	122	0	0	0	1	0	4	0	3	0	0	0	0	2	20	0	41	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1061	"AWI"	1061	8243	9351	8808	0	0	0	1	0	0	0	2	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	186	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	757	0	0	0	4	1	113	0	0	0	0	0	3	0	0	0	0	0	0	1	13	0	32	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1068	"AWI"	1068	8300	9397	8855	0	0	0	0	0	0	0	5	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	188	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	922	0	0	0	4	0	107	0	0	0	1	0	3	0	0	0	0	0	0	2	11	0	39	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1075	"AWI"	1075	8364	9434	8903	0	0	0	0	0	0	0	5	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	170	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	893	0	0	0	3	0	77	0	0	0	0	0	2	0	1	0	0	0	0	1	15	0	28	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1082	"AWI"	1082	8410	9484	8952	0	0	0	0	0	0	0	2	0	0	0	136	0	0	0	1	0	0	0	0	0	0	0	131	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	818	0	0	0	6	0	74	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	35	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1089	"AWI"	1089	8471	9522	9000	0	0	0	0	0	0	0	4	0	0	0	139	0	0	0	5	0	0	0	0	0	0	0	153	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	859	0	0	0	3	0	81	0	0	0	0	0	2	0	1	0	0	0	0	2	18	0	31	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1096	"AWI"	1096	8518	9566	9047	0	0	0	0	0	0	0	4	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	198	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	700	0	0	0	6	0	61	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	51	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1103	"AWI"	1103	8576	9606	9095	0	0	0	0	0	0	0	4	0	0	0	131	0	0	0	1	0	0	0	0	0	0	0	247	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	738	0	0	0	5	0	91	0	0	0	0	0	0	0	1	0	0	0	1	0	23	0	44	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1110	"AWI"	1110	8626	9643	9143	0	0	0	0	0	1	0	2	0	0	0	142	0	0	0	1	0	0	0	0	0	0	0	252	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	770	0	0	0	2	0	96	0	1	0	0	0	6	0	1	0	0	0	0	2	15	0	47	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1117	"AWI"	1117	8684	9684	9193	0	0	0	0	0	0	0	3	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	282	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	773	0	0	0	10	0	88	0	0	0	1	0	2	0	0	1	0	0	0	3	22	0	45	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1123	"AWI"	1123	8729	9725	9233	0	0	0	0	0	1	0	4	0	0	0	149	0	0	0	2	0	0	0	0	0	0	0	239	1	11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	4	0	97	0	0	0	1	0	4	0	2	0	0	0	0	3	10	0	25	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1130	"AWI"	1130	8791	9769	9276	0	0	0	0	0	0	0	3	0	0	0	146	0	0	0	1	0	0	0	0	0	0	0	232	0	9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	887	0	0	0	6	0	94	0	0	0	1	0	3	0	0	0	0	0	0	0	6	0	43	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1137	"AWI"	1137	8848	9813	9324	0	0	0	1	0	0	0	2	0	0	0	143	0	0	0	2	0	0	0	0	0	0	0	148	0	13	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	799	0	0	0	4	0	73	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	32	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1144	"AWI"	1144	8901	9855	9371	0	0	0	0	0	0	0	2	0	0	0	125	0	0	0	1	0	0	0	0	0	0	0	139	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	898	0	0	0	5	0	59	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	13	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1151	"AWI"	1151	8960	9893	9418	0	0	0	0	0	0	0	1	0	0	0	140	0	0	0	1	0	0	0	0	0	0	0	203	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	950	0	0	0	5	0	111	0	1	0	2	0	2	0	0	0	0	0	0	0	5	0	25	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1158	"AWI"	1158	9018	9931	9464	0	0	0	0	0	1	0	0	0	0	0	128	0	0	0	1	0	0	0	0	0	0	0	207	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	0	0	3	0	77	0	0	0	0	0	3	0	1	0	0	0	0	1	4	0	25	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1165	"AWI"	1165	9076	9968	9507	0	0	0	0	0	0	0	1	0	0	0	135	0	1	0	1	0	0	0	0	0	0	1	281	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	839	0	0	0	3	0	79	0	0	0	1	3	7	0	1	0	0	0	0	0	5	0	28	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1172	"AWI"	1172	9126	10011	9556	0	0	0	0	0	0	0	1	0	0	0	149	0	0	0	2	0	0	0	0	0	0	0	245	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	956	0	0	0	5	0	72	0	0	0	0	0	2	0	1	0	0	0	0	2	7	0	10	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1179	"AWI"	1179	9196	10045	9599	0	0	0	0	0	0	0	2	0	0	0	117	0	0	0	2	0	0	0	0	0	0	0	240	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	988	0	0	0	2	0	73	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	29	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1186	"AWI"	1186	9260	10083	9648	0	0	0	0	0	2	0	4	0	0	0	182	0	0	0	5	0	0	0	0	0	0	0	377	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	872	0	0	0	5	0	73	0	0	0	1	0	3	0	1	0	0	0	0	3	6	0	29	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1193	"AWI"	1193	9334	10118	9693	0	0	0	0	0	0	0	3	0	0	0	202	0	0	0	2	0	0	0	0	0	0	0	369	0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1164	0	0	0	4	0	78	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	22	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1200	"AWI"	1200	9403	10154	9740	0	0	0	0	0	0	0	3	0	0	0	201	0	0	0	2	0	0	0	0	0	0	0	389	0	16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	933	0	0	0	9	0	71	0	0	0	0	0	5	0	0	0	0	0	0	2	2	0	22	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1207	"AWI"	1207	9479	10186	9789	0	0	0	1	0	0	0	3	0	0	0	209	0	1	0	0	0	0	0	0	0	0	0	368	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1064	0	0	0	5	0	51	0	0	0	1	0	4	0	1	0	0	0	0	0	1	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1214	"AWI"	1214	9524	10244	9841	0	0	0	1	0	0	0	4	0	0	0	292	0	0	0	6	0	0	0	0	0	0	0	426	0	7	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	937	0	0	0	15	0	58	0	0	0	0	0	14	0	0	0	0	0	0	1	1	0	27	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1221	"AWI"	1221	9560	10340	9894	0	0	0	0	0	0	0	1	0	0	0	215	0	0	0	3	0	0	0	0	0	0	0	366	0	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1061	0	0	0	12	0	44	0	0	0	0	2	5	0	0	0	0	0	0	0	1	0	26	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1228	"AWI"	1228	9597	10415	9948	0	0	0	3	0	0	0	4	0	0	0	229	0	0	0	2	0	0	0	0	0	0	0	369	0	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	0	0	6	0	39	0	0	0	0	0	6	0	0	0	0	0	0	4	1	0	20	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1238	"AWI"	1238	9649	10524	10027	0	0	0	0	0	5	0	4	0	0	0	246	0	0	0	4	0	0	0	0	0	0	0	265	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	21	0	13	0	0	0	1	0	8	0	0	0	0	0	0	2	0	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1245	"AWI"	1245	9687	10598	10084	0	0	0	1	0	0	0	6	0	0	0	254	0	0	0	1	0	0	0	0	0	0	0	245	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1448	0	0	0	22	0	11	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	24	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	1252	"AWI"	1252	9726	10667	10136	0	0	0	2	0	0	0	4	0	0	0	268	0	0	0	3	0	0	0	0	0	0	0	200	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	0	0	0	31	0	12	0	0	0	2	0	9	0	0	0	0	0	0	1	0	0	18	3	0	2
14554	22817	"Tegeler See"	52.58583	13.25694	1259	"AWI"	1259	9769	10742	10188	0	0	0	1	0	0	0	5	0	0	0	274	0	0	0	4	0	0	0	0	0	0	0	241	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	992	0	0	0	20	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	2	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1266	"AWI"	1266	9806	10812	10242	0	0	0	0	0	0	0	6	0	0	0	242	0	0	0	8	0	0	0	0	0	0	0	180	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1394	0	0	0	20	0	5	0	0	0	0	0	26	0	0	0	0	0	0	3	0	0	17	4	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1273	"AWI"	1273	9843	10878	10297	0	0	0	1	0	0	0	1	0	0	0	249	0	0	0	7	0	0	0	0	0	0	0	125	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1530	0	0	0	33	0	5	0	0	0	0	2	15	0	0	0	0	0	0	1	0	0	10	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1280	"AWI"	1280	9889	10943	10348	0	0	0	0	0	0	0	4	0	0	0	259	0	0	0	3	0	0	0	0	0	0	0	100	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1750	0	0	0	21	0	4	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	10	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1287	"AWI"	1287	9924	11015	10403	0	0	0	0	0	0	0	3	0	0	0	292	0	0	0	7	0	0	0	0	0	0	0	32	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1287	0	0	0	13	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	10	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1294	"AWI"	1294	9967	11075	10459	0	0	0	1	0	0	0	3	0	0	0	171	0	0	0	3	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	11	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1299	"AWI"	1299	9994	11126	10498	0	0	0	0	0	0	0	3	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	5	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	2	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1304	"AWI"	1304	10030	11167	10534	0	0	0	0	0	0	0	1	0	0	0	152	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1309	"AWI"	1309	10057	11215	10571	0	0	0	0	0	0	0	2	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	545	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1314	"AWI"	1314	10089	11260	10607	0	0	0	0	0	0	0	4	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	550	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1319	"AWI"	1319	10119	11308	10645	0	0	0	2	0	0	0	4	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	530	0	0	0	12	0	0	0	0	0	1	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1324	"AWI"	1324	10147	11361	10681	0	0	0	2	0	0	0	1	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	5	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1329	"AWI"	1329	10176	11406	10719	0	0	0	2	0	0	0	3	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	545	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	1	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1334	"AWI"	1334	10207	11445	10759	0	0	0	0	0	0	0	1	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	550	0	0	0	12	0	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	0	1	2	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1339	"AWI"	1339	10236	11495	10796	0	0	0	1	0	0	0	4	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	525	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1344	"AWI"	1344	10267	11540	10836	0	0	0	1	0	0	0	6	0	0	0	137	0	0	0	0	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1349	"AWI"	1349	10290	11592	10875	0	0	0	0	0	0	0	9	0	0	0	125	0	0	0	0	0	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1354	"AWI"	1354	10325	11633	10914	0	0	0	3	0	0	0	23	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1359	"AWI"	1359	10355	11680	10951	0	0	0	4	0	0	0	24	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	540	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1364	"AWI"	1364	10385	11731	10990	0	0	0	2	0	0	0	31	0	0	0	160	0	0	0	0	0	0	0	1	1	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	1	0	0	0	0	587	0	0	0	0	0	1	0	0	0	3	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1369	"AWI"	1369	10423	11771	11029	0	0	0	2	0	0	0	18	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	563	0	0	0	1	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1374	"AWI"	1374	10458	11821	11067	0	0	0	5	0	0	0	47	0	0	0	280	0	0	0	0	0	0	0	0	3	0	0	1	0	62	0	0	0	0	0	0	0	0	0	0	0	0	1	162	0	0	0	0	0	0	0	515	0	0	0	1	0	1	0	0	0	2	0	21	0	0	0	0	0	0	1	0	0	0	2	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1379	"AWI"	1379	10491	11865	11106	0	0	0	4	0	0	0	21	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	1	119	0	0	1	0	0	0	0	575	0	0	0	2	0	0	0	0	0	1	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1384	"AWI"	1384	10520	11914	11144	0	0	0	2	0	0	0	19	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	0	1	540	0	0	0	0	0	1	0	0	0	2	0	16	0	0	0	0	0	0	5	0	0	0	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	1389	"AWI"	1389	10548	11958	11182	0	0	0	0	0	0	0	16	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0	535	0	0	0	3	0	2	0	0	0	1	0	12	0	0	0	0	0	0	2	0	0	1	0	0	0
