x,y,species cloglog values
14869.0,14869.0,0.09357411
14870.0,14870.0,0.013208873
14871.0,14871.0,0.05371051
14872.0,14872.0,0.3551975
14873.0,14873.0,0.866397
14874.0,14874.0,0.21985593
14875.0,14875.0,0.077135116
14876.0,14876.0,0.18639982
14877.0,14877.0,0.058358718
14878.0,14878.0,0.04131035
14879.0,14879.0,0.6368225
14880.0,14880.0,0.5993754
14881.0,14881.0,0.011916217
14882.0,14882.0,0.2548954
14883.0,14883.0,0.3956709
14884.0,14884.0,0.88906187
14885.0,14885.0,0.5224968
14886.0,14886.0,0.13526072
14887.0,14887.0,0.6954336
14888.0,14888.0,0.8232493
14889.0,14889.0,0.48825738
14890.0,14890.0,0.032472137
14891.0,14891.0,0.72597843
14892.0,14892.0,0.90852964
14893.0,14893.0,0.5656329
14894.0,14894.0,0.011089232
14895.0,14895.0,0.043462347
14896.0,14896.0,0.19934554
14897.0,14897.0,0.0041624093
14898.0,14898.0,0.10684615
14899.0,14899.0,0.34507582
14900.0,14900.0,0.65134966
14901.0,14901.0,0.048071392
14902.0,14902.0,0.09544656
14903.0,14903.0,0.2194404
14904.0,14904.0,0.038042966
14905.0,14905.0,0.34782156
14906.0,14906.0,0.46870998
14907.0,14907.0,0.030542115
14908.0,14908.0,0.63180053
14909.0,14909.0,0.36007646
14910.0,14910.0,0.812872
14911.0,14911.0,0.014829794
14912.0,14912.0,0.03115215
14913.0,14913.0,8.990703E-4
14914.0,14914.0,0.08802898
14915.0,14915.0,0.23055536
14916.0,14916.0,0.03579295
14917.0,14917.0,0.08326059
14918.0,14918.0,0.7759943
14919.0,14919.0,0.11458863
14920.0,14920.0,0.20480952
14921.0,14921.0,0.7895056
14922.0,14922.0,0.0046624583
14923.0,14923.0,0.020173945
14924.0,14924.0,0.031638466
14925.0,14925.0,0.7016012
14926.0,14926.0,0.09124672
14927.0,14927.0,0.042579114
14928.0,14928.0,0.53054655
14929.0,14929.0,0.65093714
14930.0,14930.0,0.0062673236
14931.0,14931.0,0.6652661
14932.0,14932.0,0.5363117
14933.0,14933.0,0.92028546
14934.0,14934.0,0.42914152
14935.0,14935.0,0.33854243
14936.0,14936.0,0.0048115375
14937.0,14937.0,0.0127216
14938.0,14938.0,0.07423088
14939.0,14939.0,0.7373834
14940.0,14940.0,0.08733863
14941.0,14941.0,0.036822096
14942.0,14942.0,0.015691921
14943.0,14943.0,0.6731439
14944.0,14944.0,0.17796172
14945.0,14945.0,0.63841015
14946.0,14946.0,0.045527857
14947.0,14947.0,0.524859
14948.0,14948.0,0.0025294288
14949.0,14949.0,0.10296434
14950.0,14950.0,0.6959968
14951.0,14951.0,0.037478115
14952.0,14952.0,0.0015206598
14953.0,14953.0,0.78727657
14954.0,14954.0,0.059614807
14955.0,14955.0,0.0016816821
14956.0,14956.0,0.034653697
14957.0,14957.0,0.79612046
14958.0,14958.0,0.010429683
14959.0,14959.0,0.46355462
14960.0,14960.0,9.25844E-4
14961.0,14961.0,0.013253037
14962.0,14962.0,0.81358624
14963.0,14963.0,0.80247056
14964.0,14964.0,0.011639915
14965.0,14965.0,0.018985188
14966.0,14966.0,7.1236765E-4
14967.0,14967.0,0.00908132
14968.0,14968.0,0.55781794
14969.0,14969.0,6.198314E-4
14970.0,14970.0,0.3852708
14971.0,14971.0,0.0042429664
14972.0,14972.0,0.013915996
14973.0,14973.0,0.71953756
14974.0,14974.0,0.005108339
14975.0,14975.0,0.84305567
14976.0,14976.0,0.012679847
14977.0,14977.0,0.6401726
14978.0,14978.0,0.6111231
14979.0,14979.0,0.058755472
14980.0,14980.0,0.5625754
14981.0,14981.0,0.46265575
14982.0,14982.0,0.22070931
14983.0,14983.0,0.0017429823
14984.0,14984.0,0.41160703
14985.0,14985.0,0.1017503
14986.0,14986.0,0.73730654
14987.0,14987.0,0.32580334
14988.0,14988.0,0.7962769
14989.0,14989.0,0.8178655
14990.0,14990.0,0.11946319
14991.0,14991.0,0.3610751
14992.0,14992.0,0.0011804665
14993.0,14993.0,0.028895134
14994.0,14994.0,0.012405209
14995.0,14995.0,0.0020288473
14996.0,14996.0,0.4670515
14997.0,14997.0,0.011897192
14998.0,14998.0,0.12636206
14999.0,14999.0,0.06307942
15000.0,15000.0,0.030545697
15001.0,15001.0,0.12458526
15002.0,15002.0,0.294389
15003.0,15003.0,0.015613545
15004.0,15004.0,0.6456039
15005.0,15005.0,0.25406757
15006.0,15006.0,0.01056266
15007.0,15007.0,0.014197876
15008.0,15008.0,0.20413962
15009.0,15009.0,0.0018440292
15010.0,15010.0,0.408452
15011.0,15011.0,0.0781858
15012.0,15012.0,0.014213012
15013.0,15013.0,0.30324835
15014.0,15014.0,0.5328161
15015.0,15015.0,0.82743627
15016.0,15016.0,0.02912496
15017.0,15017.0,0.8564702
15018.0,15018.0,0.0011650487
15019.0,15019.0,0.4013668
15020.0,15020.0,0.0012619549
15021.0,15021.0,0.05388623
15022.0,15022.0,0.66344315
15023.0,15023.0,0.12349078
15024.0,15024.0,0.03359317
15025.0,15025.0,0.08804197
15026.0,15026.0,0.019598765
15027.0,15027.0,0.75483173
15028.0,15028.0,0.027081238
15029.0,15029.0,0.14103955
15030.0,15030.0,0.47540337
15031.0,15031.0,0.006311983
15032.0,15032.0,6.014048E-4
15033.0,15033.0,0.8113818
15034.0,15034.0,0.41394222
15035.0,15035.0,0.029156739
15036.0,15036.0,0.6826084
15037.0,15037.0,0.4204664
15038.0,15038.0,0.661417
15039.0,15039.0,0.02678023
15040.0,15040.0,0.6011541
15041.0,15041.0,0.026634412
15042.0,15042.0,0.0063532507
15043.0,15043.0,0.42698827
15044.0,15044.0,0.79281193
15045.0,15045.0,0.09585965
15046.0,15046.0,0.00832125
15047.0,15047.0,0.82527393
15048.0,15048.0,0.0048481408
15049.0,15049.0,0.08813886
15050.0,15050.0,0.46867308
15051.0,15051.0,0.36991104
15052.0,15052.0,0.048216667
15053.0,15053.0,0.058430042
15054.0,15054.0,0.048986733
15055.0,15055.0,0.53489184
15056.0,15056.0,0.14621373
15057.0,15057.0,0.73829985
15058.0,15058.0,0.37217668
15059.0,15059.0,0.7960149
15060.0,15060.0,0.09199207
15061.0,15061.0,0.11281958
15062.0,15062.0,0.008639826
15063.0,15063.0,0.010279434
15064.0,15064.0,0.60312694
15065.0,15065.0,0.17021096
15066.0,15066.0,0.77664095
15067.0,15067.0,0.007182134
15068.0,15068.0,0.004795206
15069.0,15069.0,0.6820273
15070.0,15070.0,0.0015808231
15071.0,15071.0,0.7826412
15072.0,15072.0,0.7767861
15073.0,15073.0,0.35771158
15074.0,15074.0,0.1973717
15075.0,15075.0,0.078515865
15076.0,15076.0,0.085121736
15077.0,15077.0,0.3422888
15078.0,15078.0,0.058158983
15079.0,15079.0,0.01534101
15080.0,15080.0,0.027501222
15081.0,15081.0,0.58724195
15082.0,15082.0,0.0072335615
15083.0,15083.0,0.08623346
15084.0,15084.0,0.012770413
15085.0,15085.0,0.6248492
15086.0,15086.0,0.60002434
15087.0,15087.0,0.2750204
15088.0,15088.0,0.5014375
15089.0,15089.0,0.84211206
15090.0,15090.0,0.004492212
15091.0,15091.0,0.13911137
15092.0,15092.0,0.4299374
15093.0,15093.0,0.29081872
15094.0,15094.0,0.006485925
15095.0,15095.0,0.47972363
15096.0,15096.0,0.6625412
15097.0,15097.0,0.011710929
15098.0,15098.0,0.0067757852
15099.0,15099.0,0.16933791
15100.0,15100.0,0.7078352
15101.0,15101.0,0.012492672
15102.0,15102.0,0.86186224
15103.0,15103.0,0.07436647
15104.0,15104.0,0.018643532
15105.0,15105.0,0.18734284
15106.0,15106.0,0.45288983
15107.0,15107.0,0.48421854
15108.0,15108.0,0.36228827
15109.0,15109.0,0.0025981185
15110.0,15110.0,0.049169105
15111.0,15111.0,0.41807368
15112.0,15112.0,0.84074867
15113.0,15113.0,0.048225947
15114.0,15114.0,0.20584224
15115.0,15115.0,0.010381654
15116.0,15116.0,0.48603877
15117.0,15117.0,0.45448375
15118.0,15118.0,0.41336238
15119.0,15119.0,0.3614014
15120.0,15120.0,0.06374307
15121.0,15121.0,0.06910008
15122.0,15122.0,0.411175
15123.0,15123.0,0.07821822
15124.0,15124.0,0.1624106
15125.0,15125.0,0.4603997
15126.0,15126.0,0.46484947
15127.0,15127.0,0.29580808
15128.0,15128.0,0.01009129
15129.0,15129.0,7.878857E-4
15130.0,15130.0,0.0743393
15131.0,15131.0,0.0020201097
15132.0,15132.0,0.8285055
15133.0,15133.0,0.49060667
15134.0,15134.0,0.3071434
15135.0,15135.0,0.23357885
15136.0,15136.0,0.31586555
15137.0,15137.0,0.5061311
15138.0,15138.0,0.29904002
15139.0,15139.0,0.20213991
15140.0,15140.0,0.0016944928
15141.0,15141.0,0.65532345
15142.0,15142.0,0.0019199104
15143.0,15143.0,0.019116744
15144.0,15144.0,8.9648407E-4
15145.0,15145.0,7.1852346E-4
15146.0,15146.0,0.70792747
15147.0,15147.0,0.7359781
15148.0,15148.0,0.045031894
15149.0,15149.0,0.7225677
15150.0,15150.0,0.6717266
15151.0,15151.0,0.15685612
15152.0,15152.0,0.012067998
15153.0,15153.0,0.23756154
15154.0,15154.0,0.008181729
15155.0,15155.0,0.007697137
15156.0,15156.0,0.7357407
15157.0,15157.0,0.009981767
15158.0,15158.0,0.8223398
15159.0,15159.0,0.17463672
15160.0,15160.0,0.05133946
15161.0,15161.0,0.4754006
15162.0,15162.0,0.0012140437
15163.0,15163.0,0.26081946
15164.0,15164.0,0.80066913
15165.0,15165.0,0.021936337
15166.0,15166.0,0.0065761353
15167.0,15167.0,0.13620399
15168.0,15168.0,0.011495847
15169.0,15169.0,0.77521354
15170.0,15170.0,0.69075423
15171.0,15171.0,0.007956976
15172.0,15172.0,0.5965938
15173.0,15173.0,0.42956457
15174.0,15174.0,0.4530479
15175.0,15175.0,0.05672915
15176.0,15176.0,0.06594326
15177.0,15177.0,0.001697256
15178.0,15178.0,0.78311485
15179.0,15179.0,0.018917065
15180.0,15180.0,0.75308883
15181.0,15181.0,0.6297698
15182.0,15182.0,0.05597665
15183.0,15183.0,0.15686795
15184.0,15184.0,0.008850878
15185.0,15185.0,0.025230879
15186.0,15186.0,0.022947893
15187.0,15187.0,0.60716534
15188.0,15188.0,0.05157677
15189.0,15189.0,0.7527642
15190.0,15190.0,0.26766744
15191.0,15191.0,0.68069524
15192.0,15192.0,0.74311996
15193.0,15193.0,0.11529888
15194.0,15194.0,0.029533697
15195.0,15195.0,0.05699926
15196.0,15196.0,0.0042545013
15197.0,15197.0,0.13846624
15198.0,15198.0,0.64518344
15199.0,15199.0,0.44692722
15200.0,15200.0,0.25011158
15201.0,15201.0,0.028419305
15202.0,15202.0,0.04984718
15203.0,15203.0,0.404711
15204.0,15204.0,0.47507975
15205.0,15205.0,0.7051271
15206.0,15206.0,0.75900817
15207.0,15207.0,0.05645382
15208.0,15208.0,0.7388583
15209.0,15209.0,0.015515137
15210.0,15210.0,0.11844723
15211.0,15211.0,0.6969147
15212.0,15212.0,0.7862481
15213.0,15213.0,0.4975819
15214.0,15214.0,0.8662074
15215.0,15215.0,0.044035725
15216.0,15216.0,0.42180824
15217.0,15217.0,0.058421493
15218.0,15218.0,0.49046114
15219.0,15219.0,0.80677545
15220.0,15220.0,0.008213122
15221.0,15221.0,0.8003956
15222.0,15222.0,0.010084497
15223.0,15223.0,0.6066587
15224.0,15224.0,0.14028281
15225.0,15225.0,0.009315683
15226.0,15226.0,0.016707417
15227.0,15227.0,0.07154554
15228.0,15228.0,0.8310046
15229.0,15229.0,0.3307096
15230.0,15230.0,0.26080674
15231.0,15231.0,0.6816898
15232.0,15232.0,0.8056722
15233.0,15233.0,0.011484183
15234.0,15234.0,0.056496784
15235.0,15235.0,0.006855653
15236.0,15236.0,0.36793432
15237.0,15237.0,0.039955243
15238.0,15238.0,0.011433404
15239.0,15239.0,0.0025006647
15240.0,15240.0,0.22243965
15241.0,15241.0,0.011628653
15242.0,15242.0,0.022884734
15243.0,15243.0,0.112026624
15244.0,15244.0,0.4136819
15245.0,15245.0,0.80085397
15246.0,15246.0,0.86628044
15247.0,15247.0,0.40620437
15248.0,15248.0,0.17505142
15249.0,15249.0,0.0018105985
15250.0,15250.0,0.42574373
15251.0,15251.0,0.7381309
15252.0,15252.0,0.5466066
15253.0,15253.0,0.5356554
15254.0,15254.0,0.12718181
15255.0,15255.0,0.004674337
15256.0,15256.0,0.5435903
15257.0,15257.0,0.012893851
15258.0,15258.0,0.053340476
15259.0,15259.0,0.023777964
15260.0,15260.0,0.3412438
15261.0,15261.0,0.4105149
15262.0,15262.0,0.01810609
15263.0,15263.0,0.10301787
15264.0,15264.0,0.25298625
15265.0,15265.0,0.8032598
15266.0,15266.0,0.015880482
15267.0,15267.0,0.0106211575
15268.0,15268.0,0.43828702
15269.0,15269.0,0.001112037
15270.0,15270.0,0.0024056418
15271.0,15271.0,0.002437622
15272.0,15272.0,0.012154426
15273.0,15273.0,0.664642
15274.0,15274.0,0.0011648814
15275.0,15275.0,0.14196387
15276.0,15276.0,0.7292067
15277.0,15277.0,0.6651578
15278.0,15278.0,0.035304684
15279.0,15279.0,0.80373913
15280.0,15280.0,0.6779904
15281.0,15281.0,0.002011456
15282.0,15282.0,0.8367639
15283.0,15283.0,0.107360385
15284.0,15284.0,0.16930881
15285.0,15285.0,0.0027372101
15286.0,15286.0,0.8525332
15287.0,15287.0,0.0034828577
15288.0,15288.0,0.16613717
15289.0,15289.0,0.4949375
15290.0,15290.0,0.016008284
15291.0,15291.0,0.20212668
15292.0,15292.0,0.01836634
15293.0,15293.0,0.010960405
15294.0,15294.0,0.83660734
15295.0,15295.0,0.8323408
15296.0,15296.0,0.731679
15297.0,15297.0,0.0040538926
15298.0,15298.0,0.813555
15299.0,15299.0,0.0055382946
15300.0,15300.0,0.52434075
15301.0,15301.0,0.0053626904
15302.0,15302.0,0.7145845
15303.0,15303.0,0.87140447
15304.0,15304.0,0.74155796
15305.0,15305.0,0.0014419368
15306.0,15306.0,0.25629643
15307.0,15307.0,0.084623165
15308.0,15308.0,0.7070043
15309.0,15309.0,0.0069187097
15310.0,15310.0,0.12796742
15311.0,15311.0,0.45941785
15312.0,15312.0,0.020003505
15313.0,15313.0,0.8536923
15314.0,15314.0,0.087286025
15315.0,15315.0,0.19485794
15316.0,15316.0,0.051332533
15317.0,15317.0,0.8372608
15318.0,15318.0,0.07897306
15319.0,15319.0,0.007765309
15320.0,15320.0,0.10849497
15321.0,15321.0,0.4390279
15322.0,15322.0,0.7379125
15323.0,15323.0,0.42092687
15324.0,15324.0,0.71816844
15325.0,15325.0,0.7918401
15326.0,15326.0,0.24271466
15327.0,15327.0,0.76602244
15328.0,15328.0,0.26382783
15329.0,15329.0,0.011961085
15330.0,15330.0,0.65004504
15331.0,15331.0,0.07549955
15332.0,15332.0,0.055238336
15333.0,15333.0,0.44124013
15334.0,15334.0,0.023275563
15335.0,15335.0,0.14763215
15336.0,15336.0,0.43547902
15337.0,15337.0,0.83932865
15338.0,15338.0,0.002365208
15339.0,15339.0,0.478294
15340.0,15340.0,0.05251431
15341.0,15341.0,0.40563616
15342.0,15342.0,0.0040537044
15343.0,15343.0,0.31609195
15344.0,15344.0,0.0669373
15345.0,15345.0,0.03265713
15346.0,15346.0,0.011156422
15347.0,15347.0,0.10693641
15348.0,15348.0,0.73703134
15349.0,15349.0,0.068975374
15350.0,15350.0,0.29840288
15351.0,15351.0,0.4412656
15352.0,15352.0,0.14012897
15353.0,15353.0,0.05202156
15354.0,15354.0,0.002433918
15355.0,15355.0,0.12138483
15356.0,15356.0,0.6668234
15357.0,15357.0,0.70412576
15358.0,15358.0,0.0080939075
15359.0,15359.0,0.27248916
15360.0,15360.0,0.005001384
15361.0,15361.0,0.5946338
15362.0,15362.0,0.08421039
15363.0,15363.0,0.14681402
15364.0,15364.0,0.034327604
15365.0,15365.0,0.63448894
15366.0,15366.0,9.294803E-4
15367.0,15367.0,0.28333357
15368.0,15368.0,0.86069393
15369.0,15369.0,0.26461706
15370.0,15370.0,0.4879048
15371.0,15371.0,0.6189151
15372.0,15372.0,0.0020905596
15373.0,15373.0,0.04660823
15374.0,15374.0,0.25365135
15375.0,15375.0,0.851793
15376.0,15376.0,0.83514714
15377.0,15377.0,0.049067125
15378.0,15378.0,0.07275897
15379.0,15379.0,0.06853083
15380.0,15380.0,3.567729E-4
15381.0,15381.0,0.29639712
15382.0,15382.0,0.06870219
15383.0,15383.0,0.31051096
15384.0,15384.0,0.012172527
15385.0,15385.0,0.2737056
15386.0,15386.0,0.15837853
15387.0,15387.0,0.50781965
15388.0,15388.0,0.47417587
15389.0,15389.0,0.0014024352
15390.0,15390.0,7.44628E-4
15391.0,15391.0,0.015606021
15392.0,15392.0,0.0015407528
15393.0,15393.0,0.07469959
15394.0,15394.0,0.1706108
15395.0,15395.0,0.0041073887
15396.0,15396.0,0.0024798324
15397.0,15397.0,0.01734034
15398.0,15398.0,0.7354138
15399.0,15399.0,0.07533901
15400.0,15400.0,0.76761335
15401.0,15401.0,0.48498914
15402.0,15402.0,0.24970974
15403.0,15403.0,9.127056E-4
15404.0,15404.0,0.0020862536
15405.0,15405.0,0.6493106
15406.0,15406.0,0.4342257
15407.0,15407.0,0.40372714
15408.0,15408.0,0.00191942
15409.0,15409.0,0.63521
15410.0,15410.0,0.68583626
15411.0,15411.0,0.011475952
15412.0,15412.0,0.8501679
15413.0,15413.0,0.5502648
15414.0,15414.0,0.8738016
15415.0,15415.0,0.81069505
15416.0,15416.0,0.8268342
15417.0,15417.0,0.019489001
15418.0,15418.0,0.058175284
15419.0,15419.0,0.009407866
15420.0,15420.0,0.4100641
15421.0,15421.0,0.5026486
15422.0,15422.0,0.0013198307
15423.0,15423.0,0.31953424
15424.0,15424.0,0.031870756
15425.0,15425.0,0.0030605218
15426.0,15426.0,0.023607163
15427.0,15427.0,0.19103338
15428.0,15428.0,0.2479586
15429.0,15429.0,0.7466691
15430.0,15430.0,0.17056121
15431.0,15431.0,0.059406783
15432.0,15432.0,0.7493828
15433.0,15433.0,0.13220802
15434.0,15434.0,0.06983287
15435.0,15435.0,0.083651125
15436.0,15436.0,0.12576456
15437.0,15437.0,0.6470234
15438.0,15438.0,0.45857674
15439.0,15439.0,0.82637393
15440.0,15440.0,0.5095156
15441.0,15441.0,0.8016132
15442.0,15442.0,0.113499634
15443.0,15443.0,0.038174782
15444.0,15444.0,0.5633042
15445.0,15445.0,0.10248246
15446.0,15446.0,0.053321406
15447.0,15447.0,0.24632041
15448.0,15448.0,0.6588334
15449.0,15449.0,3.4848857E-4
15450.0,15450.0,0.42584798
15451.0,15451.0,0.8389922
15452.0,15452.0,0.64251256
15453.0,15453.0,0.20027784
15454.0,15454.0,0.003441971
15455.0,15455.0,0.018999828
15456.0,15456.0,0.67389613
15457.0,15457.0,0.26743856
15458.0,15458.0,0.003255752
15459.0,15459.0,0.0028990067
15460.0,15460.0,0.7719245
15461.0,15461.0,0.7831637
15462.0,15462.0,0.50430995
15463.0,15463.0,0.13297586
15464.0,15464.0,0.20762116
15465.0,15465.0,0.002949729
15466.0,15466.0,0.045149036
15467.0,15467.0,0.629178
15468.0,15468.0,0.24071851
15469.0,15469.0,0.0574212
15470.0,15470.0,0.46191213
15471.0,15471.0,0.17564225
15472.0,15472.0,0.0673411
15473.0,15473.0,0.7173843
15474.0,15474.0,0.004920643
15475.0,15475.0,0.01559659
15476.0,15476.0,0.48037484
15477.0,15477.0,0.29518804
15478.0,15478.0,0.5920581
15479.0,15479.0,0.012368359
15480.0,15480.0,0.68793404
15481.0,15481.0,0.26280296
15482.0,15482.0,0.7792062
15483.0,15483.0,0.03333608
15484.0,15484.0,0.003122836
15485.0,15485.0,0.41289282
15486.0,15486.0,0.8213841
15487.0,15487.0,0.7315686
15488.0,15488.0,0.070733055
15489.0,15489.0,0.5051319
15490.0,15490.0,0.6248396
15491.0,15491.0,0.13049087
15492.0,15492.0,0.64365613
15493.0,15493.0,0.2526423
15494.0,15494.0,0.63244796
15495.0,15495.0,0.18122855
15496.0,15496.0,0.6401962
15497.0,15497.0,0.8683528
15498.0,15498.0,0.097635746
15499.0,15499.0,0.14779593
15500.0,15500.0,0.11164657
15501.0,15501.0,0.8717153
15502.0,15502.0,0.32603222
15503.0,15503.0,0.066802286
15504.0,15504.0,0.094986044
15505.0,15505.0,0.46135464
15506.0,15506.0,0.06557402
15507.0,15507.0,0.86590433
15508.0,15508.0,0.5634323
15509.0,15509.0,0.20189379
15510.0,15510.0,0.009306249
15511.0,15511.0,0.009226233
15512.0,15512.0,0.37662768
15513.0,15513.0,0.006413205
15514.0,15514.0,0.026163246
15515.0,15515.0,0.20693754
15516.0,15516.0,0.0026356184
15517.0,15517.0,0.10805968
15518.0,15518.0,0.02854122
15519.0,15519.0,0.008188425
15520.0,15520.0,0.501561
15521.0,15521.0,0.75646096
15522.0,15522.0,0.7500888
15523.0,15523.0,0.6055023
15524.0,15524.0,0.85686797
15525.0,15525.0,0.22897576
15526.0,15526.0,0.00810098
15527.0,15527.0,9.0477476E-4
15528.0,15528.0,0.04564635
15529.0,15529.0,0.07422885
15530.0,15530.0,0.018071784
15531.0,15531.0,0.25287265
15532.0,15532.0,0.07738681
15533.0,15533.0,0.31199694
15534.0,15534.0,0.06431274
15535.0,15535.0,0.54177266
15536.0,15536.0,0.8170992
15537.0,15537.0,0.011820452
15538.0,15538.0,0.4657754
15539.0,15539.0,0.6387771
15540.0,15540.0,0.009042683
15541.0,15541.0,0.0015263747
15542.0,15542.0,0.5080775
15543.0,15543.0,0.7601095
15544.0,15544.0,0.014791396
15545.0,15545.0,0.294794
15546.0,15546.0,0.745752
15547.0,15547.0,0.004658993
15548.0,15548.0,0.3956594
15549.0,15549.0,0.0058767423
15550.0,15550.0,0.42793706
15551.0,15551.0,0.83573157
15552.0,15552.0,0.8842234
15553.0,15553.0,0.3948197
15554.0,15554.0,0.49498186
15555.0,15555.0,0.8289506
15556.0,15556.0,0.052201074
15557.0,15557.0,0.6558799
15558.0,15558.0,0.09519061
15559.0,15559.0,0.2636758
15560.0,15560.0,0.0014043683
15561.0,15561.0,0.59784156
15562.0,15562.0,0.058062427
15563.0,15563.0,0.004526943
15564.0,15564.0,0.8488009
15565.0,15565.0,0.0020306078
15566.0,15566.0,0.014079081
15567.0,15567.0,0.82435465
15568.0,15568.0,0.010036693
15569.0,15569.0,0.7455888
15570.0,15570.0,0.0015020979
15571.0,15571.0,0.002140823
15572.0,15572.0,0.7076855
15573.0,15573.0,0.74037945
15574.0,15574.0,0.0637152
15575.0,15575.0,0.57197624
15576.0,15576.0,0.033977143
15577.0,15577.0,0.007427718
15578.0,15578.0,0.020297516
15579.0,15579.0,0.087059766
15580.0,15580.0,0.81270456
15581.0,15581.0,0.12690169
15582.0,15582.0,0.27610558
15583.0,15583.0,0.0048781433
15584.0,15584.0,0.8381977
15585.0,15585.0,7.488846E-4
15586.0,15586.0,0.35376048
15587.0,15587.0,0.017316822
15588.0,15588.0,0.077108435
15589.0,15589.0,0.27181476
15590.0,15590.0,0.013749896
15591.0,15591.0,0.01245426
15592.0,15592.0,0.79663724
15593.0,15593.0,0.08117751
15594.0,15594.0,0.07869059
15595.0,15595.0,0.038746703
15596.0,15596.0,0.169608
15597.0,15597.0,0.6223682
15598.0,15598.0,0.43250582
15599.0,15599.0,0.016593957
15600.0,15600.0,0.011381788
15601.0,15601.0,0.66614455
15602.0,15602.0,0.8517891
15603.0,15603.0,0.005145272
15604.0,15604.0,0.51010436
15605.0,15605.0,0.048332486
15606.0,15606.0,0.01568541
15607.0,15607.0,0.4063437
15608.0,15608.0,0.4766904
15609.0,15609.0,0.79452264
15610.0,15610.0,0.38753447
15611.0,15611.0,0.37130517
15612.0,15612.0,0.1036704
15613.0,15613.0,0.3170058
15614.0,15614.0,0.039248228
15615.0,15615.0,0.004658041
15616.0,15616.0,0.4632355
15617.0,15617.0,5.8855367E-4
15618.0,15618.0,0.30991557
15619.0,15619.0,0.0075228596
15620.0,15620.0,0.011428486
15621.0,15621.0,0.5276229
15622.0,15622.0,0.0048669623
15623.0,15623.0,0.016497213
15624.0,15624.0,0.77765816
15625.0,15625.0,0.8598937
15626.0,15626.0,0.08151261
15627.0,15627.0,0.70619357
15628.0,15628.0,0.09214537
15629.0,15629.0,0.0022013441
15630.0,15630.0,0.28850022
15631.0,15631.0,0.7436157
15632.0,15632.0,0.011094897
15633.0,15633.0,0.052798636
15634.0,15634.0,0.31832412
15635.0,15635.0,0.800516
15636.0,15636.0,0.17734481
15637.0,15637.0,0.8045738
15638.0,15638.0,0.069373
15639.0,15639.0,0.05620869
15640.0,15640.0,0.37313545
15641.0,15641.0,0.3139461
15642.0,15642.0,0.17831731
15643.0,15643.0,0.007038752
15644.0,15644.0,0.08841674
15645.0,15645.0,0.82214904
15646.0,15646.0,0.18702264
15647.0,15647.0,0.4502006
15648.0,15648.0,0.8567598
15649.0,15649.0,0.16497317
15650.0,15650.0,0.33565757
15651.0,15651.0,0.11119318
15652.0,15652.0,0.0011423329
15653.0,15653.0,0.015775263
15654.0,15654.0,0.8875849
15655.0,15655.0,0.69322157
15656.0,15656.0,0.407144
15657.0,15657.0,0.7944802
15658.0,15658.0,0.6610186
15659.0,15659.0,0.7859387
15660.0,15660.0,0.111532055
