"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula (<20 µm)"	"Betula (>25 µm)"	"Betula (20-25 µm)"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"
957	987	"Grey Islands"	50.76889	-55.51667	540	"AWI"	540	8785	10081	9412	2.81329923273657	0	7.67263427109974	0	0	0	0	1.0230179028133	1.0230179028133	29.156010230179	0	0	0.51150895140665	3.58056265984655	2.30179028132992	0	0	0	23.5294117647059	0	0	11.5089514066496	0	0	3.0690537084399	6.1381074168798	1.27877237851662	0.767263427109974	0.51150895140665	0	0.51150895140665	4.34782608695652	0	0	0.255754475703325
957	987	"Grey Islands"	50.76889	-55.51667	550	"AWI"	550	8921	10163	9513	1.64835164835165	0.274725274725275	7.41758241758242	0.274725274725275	0	1.0989010989011	0	0.274725274725275	0	42.5824175824176	0	0	0.824175824175824	3.84615384615385	2.74725274725275	0	0	0.274725274725275	15.3846153846154	0	0.274725274725275	3.2967032967033	0	0	4.12087912087912	6.86813186813187	0.549450549450549	0.824175824175824	0.549450549450549	0	0.824175824175824	5.49450549450549	0.549450549450549	0	0
957	987	"Grey Islands"	50.76889	-55.51667	560	"AWI"	560	9023	10261	9616	2.4	0	7.6	0	0.8	0.4	0	1.2	0	37.6	0.4	0	2	2	4.4	0	0.4	0	18.4	0	0	4	0	0	4.8	5.6	0.8	1.2	0	0	0	5.6	0.4	0	0
957	987	"Grey Islands"	50.76889	-55.51667	570	"AWI"	570	9140	10350	9715	0.403225806451613	0	10.8870967741935	0	0	0.403225806451613	0	0.806451612903226	0	45.1612903225806	0.403225806451613	0	0.403225806451613	3.2258064516129	4.03225806451613	0	0.403225806451613	0	19.3548387096774	0	0	0.806451612903226	0.403225806451613	0	4.43548387096774	2.82258064516129	0.403225806451613	0.806451612903226	0	0	0.403225806451613	4.43548387096774	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	580	"AWI"	580	9286	10429	9820	1.77514792899408	0	7.98816568047337	0	0	0	0	3.84615384615385	0.29585798816568	48.2248520710059	0	0	2.36686390532544	5.32544378698225	3.84615384615385	0	0.591715976331361	0	9.46745562130178	0	0	1.4792899408284	0	0	4.43786982248521	5.02958579881657	1.18343195266272	0.591715976331361	0.591715976331361	0	0	2.9585798816568	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	590	"AWI"	590	9376	10528	9919	0.490196078431373	0	7.84313725490196	0	0	0.490196078431373	0	3.92156862745098	0	46.5686274509804	0	0	0.980392156862745	4.90196078431373	4.41176470588235	0.490196078431373	0.490196078431373	0	1.47058823529412	0	0.490196078431373	1.47058823529412	0	0	7.84313725490196	10.2941176470588	0.490196078431373	0.490196078431373	0	0	0	6.37254901960784	0.490196078431373	0	0
957	987	"Grey Islands"	50.76889	-55.51667	600	"AWI"	600	9535	10614	10022	0.993377483443709	0	5.29801324503311	0	0	0	0	3.64238410596026	0	43.046357615894	0	0.33112582781457	1.98675496688742	4.63576158940397	2.64900662251656	0	0.33112582781457	0	0	0	0	6.95364238410596	0	0	12.2516556291391	10.2649006622517	0.662251655629139	0.993377483443709	0.33112582781457	0	0.33112582781457	4.63576158940397	0	0.33112582781457	0.33112582781457
957	987	"Grey Islands"	50.76889	-55.51667	610	"AWI"	610	9638	10728	10135	0	0	4.43349753694581	0	0	1.47783251231527	0	6.40394088669951	0	46.7980295566502	0.492610837438424	0	2.46305418719212	7.88177339901478	1.97044334975369	0	0	0	0	0	0	1.47783251231527	0	0.492610837438424	8.3743842364532	5.91133004926108	1.47783251231527	2.46305418719212	0	0	0	7.88177339901478	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	620	"AWI"	620	9764	10853	10262	0	0	7.36842105263158	0	0	1.05263157894737	0	2.10526315789474	0	31.5789473684211	0	0	1.05263157894737	4.21052631578947	4.21052631578947	0	0	0	0	0	0	6.31578947368421	0	0	12.6315789473684	20	2.10526315789474	0	0	0	0	7.36842105263158	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	630	"AWI"	630	9852	11028	10393	0	0	5	2.5	0	0	0	10	0	32.5	0	0	0	17.5	0	0	0	0	0	0	0	2.5	0	0	7.5	2.5	0	0	5	0	0	15	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	640	"AWI"	640	9952	11218	10521	0	0	7.93650793650794	0	0	0	0	3.17460317460317	0	41.2698412698413	0	0	1.58730158730159	7.93650793650794	0	0	0	1.58730158730159	0	0	0	4.76190476190476	0	0	4.76190476190476	7.93650793650794	3.17460317460317	3.17460317460317	0	0	0	11.1111111111111	0	1.58730158730159	0
957	987	"Grey Islands"	50.76889	-55.51667	650	"AWI"	650	10077	11331	10661	0	0	4.54545454545455	1.51515151515152	0	1.51515151515152	0	12.1212121212121	0	31.8181818181818	1.51515151515152	0	0	10.6060606060606	0	0	0	0	0	0	0	4.54545454545455	0	0	3.03030303030303	7.57575757575758	0	1.51515151515152	0	3.03030303030303	0	16.6666666666667	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	660	"AWI"	660	10156	11514	10798	0	0	7.69230769230769	0	0	0	0	9.61538461538462	0	30.7692307692308	1.92307692307692	0	3.84615384615385	11.5384615384615	0	0	0	0	0	0	0	9.61538461538462	1.92307692307692	0	1.92307692307692	1.92307692307692	3.84615384615385	0	0	0	0	15.3846153846154	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	670	"AWI"	670	10323	11605	10933	0	0	3.38983050847458	0	0	1.69491525423729	0	10.1694915254237	0	32.2033898305085	0	0	1.69491525423729	11.864406779661	1.69491525423729	1.69491525423729	0	0	0	0	0	6.77966101694915	0	0	1.69491525423729	1.69491525423729	3.38983050847458	0	0	0	0	22.0338983050847	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	680	"AWI"	680	10420	11749	11066	0	0	0	0	0	0	0	5.40540540540541	0	18.9189189189189	2.7027027027027	2.7027027027027	0	13.5135135135135	2.7027027027027	0	0	0	2.7027027027027	0	2.7027027027027	10.8108108108108	0	0	5.40540540540541	5.40540540540541	8.10810810810811	8.10810810810811	0	0	0	10.8108108108108	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	690	"AWI"	690	10586	11881	11190	0	0	0	0	0	0	0	4.8780487804878	0	31.7073170731707	0	0	2.4390243902439	7.31707317073171	2.4390243902439	0	0	0	0	0	0	9.75609756097561	0	0	2.4390243902439	2.4390243902439	2.4390243902439	0	0	0	0	34.1463414634146	0	0	0
957	987	"Grey Islands"	50.76889	-55.51667	705	"AWI"	705	10771	12093	11384	0	0	5.26315789473684	0	0	10.5263157894737	0	10.5263157894737	0	5.26315789473684	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	15.7894736842105	0	5.26315789473684	0	0	0	36.8421052631579	0	0	0
