"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Magnolia"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Taxodium"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Verbenaceae"	"Vitaceae"
480	492	"Clear Pond"	33.798804	-78.95349	878	"AWI"	878	20294	21500	20912	0	0	6	0	0	4	0	0	8	0	0	0	3	5	1	0	0	0	0	0	0	15	3	0	0	0	0	0	0	1	6	6903.8	0	0	0	0	0	0	0	0	5.5	0	0	0	54	0	0	1	29	1	0	0	0	0	1	0	0	0	1	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	882	"AWI"	882	20394	21566	21004	0	0	6	2	1	5	0	0	11	0	0	0	3	4	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	1	7	4696.5	0	0	0	0	0	0	0	0	8.5	0	0	0	32	0	0	0	28	0	0	0	0	0	1	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	886	"AWI"	886	20460	21661	21097	1	0	3	0	2	10	0	0	10	0	0	0	1	5	0	0	0	0	0	1	2	4	1	0	0	0	0	0	0	0	19	5620.2	0	0	0	0	0	0	0	9	1	0	0	0	64	0	0	0	23	0	0	0	0	0	3	0	0	0	1	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	890	"AWI"	890	20574	21729	21189	0	0	3	0	1	3	0	0	2	0	0	0	1	6	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	1	5137.7	0	0	0	0	0	0	0	1	6	0	0	0	33	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	894	"AWI"	894	20674	21807	21291	0	0	3	1	0	6	0	0	6	0	0	0	4	7	1	0	0	0	0	0	0	15	2	0	0	0	0	0	0	3	10	4910.7	0	0	0	0	0	0	0	0	4.5	0	0	0	52	0	0	0	19	0	0	0	0	0	1	0	1	0	0	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	902	"AWI"	902	20911	21935	21487	0	0	7	1	3	2	0	0	3	0	0	0	2	8	1	0	0	0	0	0	2	18	1	0	0	0	0	0	0	0	10	5942.6	0	0	0	0	0	0	0	2	2	0	0	0	61	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	932	"AWI"	932	21939	22454	22209	0	0	6	0	2	4	0	0	4	0	0	0	1	2	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0	0	4	4590	0	0	0	0	0	0	0	5	1	0	0	0	57	0	0	0	19	0	0	0	0	0	0	0	1	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	936	"AWI"	936	22003	22739	22307	0	0	5	0	1	6	0	0	3	0	0	0	2	0	2	0	0	1	0	0	2	7	1	0	0	0	0	0	0	0	15	11270	0	0	0	0	0	0	0	2	4.5	0	0	1	44	0	0	0	19	0	0	0	0	0	3	0	1	0	0	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	940	"AWI"	940	22081	22942	22425	2	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	10	1	0	0	0	0	0	0	0	5	1859.4	0	0	0	0	0	2	0	2	2	221.5	0	0	111	0	0	0	17	0	0	0	3	0	0	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	944	"AWI"	944	22132	23217	22539	0	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	2296.7	1	0	0	0	0	0	1	1	6.5	0	0	0	33	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	948	"AWI"	948	22199	23508	22650	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	1	4300.9	0	0	0	0	1	0	0	0	8	0	0	0	39	0	0	0	11	0	0	0	0	0	0	0	1	0	1	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	962	"AWI"	962	22456	24162	23085	0	0	1	0	1	5	0	0	8	0	0	0	1	4	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	1	4	4367.2	0	0	0	0	0	0	0	1	4.5	0	0	3	45	0	0	0	23	3	0	0	0	0	0	0	2	0	1	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	966	"AWI"	966	22514	24400	23206	0	0	8	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	13	4414.1	0	0	0	0	2	0	0	2	2.5	0	0	0	47	0	0	0	15	1	0	1	0	0	0	0	0	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	970	"AWI"	970	22601	24565	23331	0	0	4	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	4	1836	0	0	0	0	0	1	0	0	9	0	0	1	30	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	978	"AWI"	978	22728	24905	23578	0	0	4	1	0	5	0	0	4	0	0	0	4	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	1	3577.9	0	0	0	0	0	0	0	0	6	0	0	1	19	0	0	0	12	0	0	0	0	0	0	0	1	0	1	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	982	"AWI"	982	22839	25076	23705	0	0	7	0	2	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	5376.9	0	0	0	0	0	0	0	1	3.5	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	986	"AWI"	986	22906	25271	23829	0	0	2	0	0	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	1	2106	0	0	0	0	0	0	1	0	6.6	0	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	994	"AWI"	994	23104	25552	24070	0.5	0	3	0	0	3	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	3618	0	0	0	0	0	0	0	0	5	0	0	0	26	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	998	"AWI"	998	23191	25703	24198	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1897.6	0	0	0	0	0	0	0	0	1.5	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1002	"AWI"	1002	23293	25856	24319	0	0	6	0	1	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	8	3341.5	0	0	0	0	0	0	0	2	2	0	0	0	35	0	0	0	10	1	0	0	0	0	0	0	0	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1006	"AWI"	1006	23380	26037	24456	0	0	4	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	3	15	3519.2	0	0	0	0	1	0	0	0	5	0	0	0	29	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1010	"AWI"	1010	23477	26174	24575	0	0	2	0	0	3	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	6	8372	0	0	0	0	0	0	0	2	6.5	0	0	0	29	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1014	"AWI"	1014	23562	26337	24709	0.5	0	9	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	12	1	0	0	0	0	0	0	0	8	3138.6	0	0	0	0	0	0	0	3	5.5	0	0	0	34	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1018	"AWI"	1018	23649	26501	24831	0	0	6	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	12	2	0	0	0	0	0	0	2	3	3065	0	0	0	0	0	0	0	0	5.5	0	0	2	35	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1022	"AWI"	1022	23756	26659	24956	0	0	1	0	1	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	4570.4	0	0	0	0	0	0	0	0	1.5	0	0	0	29	0	0	0	7	2	0	0	0	0	0	0	3	0	0	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1026	"AWI"	1026	23837	26867	25079	0	0	1	0	1	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	5	2576	0	0	0	0	0	0	0	1	2.5	0	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	1034	"AWI"	1034	24031	27184	25326	1	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	6	2804	0	0	0	0	0	0	0	0	4.5	0	0	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0
