"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Banksia"	"Boraginaceae"	"Brassicaceae"	"Bursaria"	"Callitris"	"Campanulaceae"	"Caryophyllaceae"	"Casuarina"	"Casuarina (<25 µm)"	"Celastraceae"	"Codonocarpus"	"Connaraceae"	"Convolvulaceae"	"Cyperaceae"	"Dodonaea"	"Elaeocarpus"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Exocarpos"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Goodeniaceae"	"Hakea"	"Haloragaceae"	"Hypericaceae"	"Hypoxidaceae"	"Indeterminable"	"Kunzea"	"Lamiaceae"	"Leptospermum"	"Leucopogon"	"Liliaceae"	"Melaleuca"	"Myrtaceae"	"Onagraceae"	"Orobanchaceae"	"Phyllanthaceae"	"Pinus"	"Pittosporum"	"Plantaginaceae"	"Poaceae (<40 µm)"	"Poaceae (>40 µm)"	"Podocarpus"	"Polygalaceae"	"Polygonaceae"	"Polyscias"	"Pomaderris"	"Proteaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Scrophulariaceae"	"Solanaceae"	"Stylidiaceae"	"Thymelaeaceae"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Winteraceae"
247	252	"Bega Swamp"	-36.51667	149.5	113.27	"AWI"	113.27	3973.06	4493.88	4246.39	0	84	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	74	1	0	35	0	0	3	0	0	0	0	1	0	0	0	6	20	0	6	0	0	2	7	0	0	0	0	0	0	75	0	0	0	0	0	22	0	3	0	0	0	0	0	0	0	0	0	0	0	6
247	252	"Bega Swamp"	-36.51667	149.5	113.79	"AWI"	113.79	4013.62	4516.76	4276.03	0	95	4	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	120	0	1	38	0	0	1	0	0	0	0	0	11	0	0	3	22	0	0	0	0	2	11	1	0	0	0	0	0	60	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	19
247	252	"Bega Swamp"	-36.51667	149.5	114.32	"AWI"	114.32	4051.12	4542.32	4307.52	2	114	2	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	5	0	43	1	0	32	0	0	0	0	0	1	4	1	4	0	0	5	29	0	0	0	0	0	34	0	0	1	0	0	0	40	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	5
247	252	"Bega Swamp"	-36.51667	149.5	114.82	"AWI"	114.82	4084.12	4567.82	4338.02	0	116	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	56	1	1	16	0	0	0	0	0	2	0	0	2	0	0	1	18	0	0	0	0	0	24	0	0	0	0	1	0	37	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	115.31	"AWI"	115.31	4114.6	4594.05	4368.22	4	125	8	0	0	1	0	0	0	0	0	2	0	0	2	0	0	1	10	0	55	6	0	33	0	0	0	0	0	1	1	2	7	1	0	3	32	0	0	0	0	5	28	0	0	0	0	0	0	62	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	8
247	252	"Bega Swamp"	-36.51667	149.5	115.88	"AWI"	115.88	4148.8	4625.4	4403.56	0	67	4	0	0	0	0	3	0	0	0	0	0	0	8	1	0	0	0	0	116	1	1	27	127	0	0	0	0	0	0	0	10	0	0	8	35	0	1	0	0	0	5	0	0	0	0	0	0	87	0	0	0	0	0	12	3	3	0	0	0	0	1	0	0	1	0	0	0	23
247	252	"Bega Swamp"	-36.51667	149.5	116.32	"AWI"	116.32	4173.6	4654.08	4428.6	0	61	5	0	2	2	0	3	0	0	0	3	0	0	7	1	0	0	0	0	93	0	0	34	168	0	0	0	0	0	0	2	11	0	0	0	32	0	3	0	0	0	9	0	0	0	0	0	0	54	0	0	0	0	0	14	3	10	0	0	0	1	4	0	0	1	0	0	0	8
247	252	"Bega Swamp"	-36.51667	149.5	116.82	"AWI"	116.82	4201.1	4688.58	4456.1	2	87	7	0	0	0	0	1	0	0	0	3	0	0	7	0	0	0	4	0	79	4	0	41	0	0	0	0	0	3	1	1	6	0	0	2	9	0	45	0	1	0	4	1	0	0	0	0	0	80	0	0	0	0	0	17	0	2	0	0	0	2	2	0	0	0	1	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	117.28	"AWI"	117.28	4222.48	4722	4481.68	3	129	7	0	0	1	0	0	1	0	0	1	0	0	7	0	0	0	7	0	82	1	0	46	0	0	0	0	0	3	2	0	10	0	0	5	9	0	0	0	0	4	13	0	0	0	0	1	0	73	0	0	0	0	0	13	1	1	0	0	0	1	0	1	0	1	0	0	0	9
247	252	"Bega Swamp"	-36.51667	149.5	117.82	"AWI"	117.82	4244.62	4762.5	4511.92	2	78	7	0	0	0	0	3	0	0	0	1	0	0	6	0	0	0	6	0	70	1	0	33	0	0	0	0	0	1	0	0	8	0	0	1	6	0	24	1	0	2	23	3	0	0	0	0	0	64	0	0	0	0	0	9	1	2	0	0	0	1	2	1	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	118.35	"AWI"	118.35	4264.25	4803.65	4542.65	5	133	7	0	0	0	0	1	2	0	0	1	0	0	5	0	0	0	15	0	178	2	0	55	0	0	0	0	0	2	7	0	2	2	0	8	42	0	0	0	1	5	20	1	0	1	0	1	0	105	0	0	0	0	0	13	0	0	0	0	0	1	2	1	0	0	0	2	0	15
247	252	"Bega Swamp"	-36.51667	149.5	118.83	"AWI"	118.83	4281.05	4841.57	4570.97	3	122	5	0	0	0	0	2	1	0	0	0	0	0	11	0	0	0	12	0	107	3	0	72	0	0	0	0	0	5	1	0	8	0	0	2	25	2	18	0	0	0	0	2	0	0	0	0	0	70	0	0	0	0	0	22	1	3	0	0	0	1	0	3	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	119.34	"AWI"	119.34	4296.18	4883.9	4600.04	0	67	4	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	1	0	110	4	1	45	0	0	0	0	0	0	0	0	12	0	0	15	22	0	6	0	0	0	9	4	0	0	0	0	0	95	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	1	0	0	0	35
247	252	"Bega Swamp"	-36.51667	149.5	119.75	"AWI"	119.75	4307.25	4918.75	4623	2	105	12	9	0	0	0	2	0	0	0	1	0	0	7	0	0	0	14	0	108	4	0	48	0	0	0	0	0	4	10	3	5	0	0	6	49	0	8	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	22	2	4	0	0	0	0	0	2	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	120.28	"AWI"	120.28	4331.64	4944.76	4645.68	7	56	5	0	0	0	0	0	1	0	0	1	0	0	8	0	0	0	5	0	104	4	1	36	0	0	0	0	0	4	1	2	3	0	0	4	34	0	3	1	0	0	0	2	0	0	0	0	0	83	0	0	0	0	0	13	0	1	0	0	0	0	1	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	120.89	"AWI"	120.89	4370.07	4955.13	4664.59	6	118	10	0	0	0	0	4	1	0	0	1	0	0	9	0	0	0	28	0	163	3	0	90	0	0	1	0	0	4	0	0	4	0	0	8	14	0	0	0	0	0	12	0	0	0	0	2	0	162	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	121.46	"AWI"	121.46	4398.62	4964.36	4682.72	0	115	10	0	0	0	0	2	0	0	0	3	0	0	5	0	0	0	11	0	153	11	0	55	0	0	1	0	0	2	0	2	8	1	0	1	33	0	0	0	0	0	0	1	0	0	0	3	0	144	0	0	0	0	0	29	0	3	0	0	0	0	1	0	0	0	0	0	0	10
247	252	"Bega Swamp"	-36.51667	149.5	122.04	"AWI"	122.04	4426.24	4974	4701.24	1	87	3	8	0	0	0	0	0	0	0	1	0	4	7	0	0	0	7	0	149	5	0	64	0	2	0	0	0	4	0	1	5	0	0	0	4	0	0	0	0	1	7	3	0	0	0	5	0	162	0	0	0	0	0	10	3	3	0	0	0	2	0	0	0	0	0	0	0	20
247	252	"Bega Swamp"	-36.51667	149.5	122.56	"AWI"	122.56	4455.36	4987	4717.36	5	192	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	13	0	267	4	0	63	0	0	0	0	0	3	0	0	8	0	0	0	12	0	0	0	0	0	1	1	0	1	0	1	0	277	0	1	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	123.07	"AWI"	123.07	4482.94	4999.82	4733.1	0	82	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	7	0	94	1	0	36	0	0	0	0	0	1	0	0	4	0	0	3	6	0	0	0	0	0	1	0	0	0	0	0	0	78	0	0	0	0	0	10	0	1	0	0	0	1	1	0	0	0	0	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	123.57	"AWI"	123.57	4503.94	5012.82	4748.1	1	86	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	77	4	0	36	0	0	0	0	0	2	0	0	0	0	0	5	3	0	0	0	0	0	5	1	0	0	0	4	0	88	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	124.06	"AWI"	124.06	4524.1	5025.56	4762.98	1	107	5	0	0	0	0	1	1	0	0	1	0	0	5	0	0	0	11	0	118	1	0	55	0	0	0	0	0	1	0	0	4	0	0	1	10	0	0	0	0	0	2	2	0	0	0	0	0	100	0	0	0	0	0	12	0	1	0	0	0	1	2	0	0	0	0	1	0	7
247	252	"Bega Swamp"	-36.51667	149.5	124.51	"AWI"	124.51	4539.85	5037.26	4777.83	3	156	12	0	0	0	0	1	1	0	0	0	0	0	9	0	0	0	14	0	112	0	0	57	0	0	0	0	0	4	0	0	6	0	0	13	11	1	0	0	0	0	0	1	0	0	0	1	0	158	0	0	0	0	0	13	0	1	0	0	0	3	1	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	125.07	"AWI"	125.07	4559.17	5052.03	4796.59	0	56	2	0	0	0	0	0	0	1	0	3	0	0	5	0	0	0	1	0	94	2	9	20	0	0	0	0	0	2	0	0	0	0	0	0	54	0	11	0	0	0	5	0	1	0	0	0	0	183	0	0	0	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	6
247	252	"Bega Swamp"	-36.51667	149.5	125.64	"AWI"	125.64	4576.84	5068.56	4817.68	0	93	3	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	3	0	131	5	3	35	0	0	0	0	0	0	0	0	0	0	0	15	12	0	13	0	0	4	9	1	0	0	0	0	0	110	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	5
247	252	"Bega Swamp"	-36.51667	149.5	126.16	"AWI"	126.16	4592.32	5083.8	4835.64	1	35	2	0	1	1	0	0	0	0	0	4	0	0	4	1	0	0	2	0	67	1	2	15	0	0	2	0	0	1	0	0	7	0	0	0	56	0	4	0	3	0	4	0	1	0	0	0	0	197	0	0	0	0	0	12	1	1	0	0	0	0	1	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	126.69	"AWI"	126.69	4606.63	5099.7	4851.01	1	23	1	0	0	2	0	0	0	0	0	3	0	0	7	0	0	0	0	0	70	1	2	21	0	0	0	0	0	0	0	0	11	0	0	0	95	0	12	0	10	0	7	1	0	0	0	0	0	178	0	1	0	0	0	11	0	1	0	0	0	0	5	0	0	0	0	0	0	5
247	252	"Bega Swamp"	-36.51667	149.5	127.18	"AWI"	127.18	4619.32	5116.02	4865.22	0	45	2	7	0	1	0	3	0	0	0	1	0	0	8	2	0	0	0	0	98	1	3	24	0	0	0	0	0	0	0	1	11	0	0	0	32	0	2	0	1	0	6	0	0	0	1	0	0	172	0	0	0	0	0	6	0	4	0	0	2	0	0	0	1	0	0	0	0	8
247	252	"Bega Swamp"	-36.51667	149.5	127.63	"AWI"	127.63	4630.12	5133.57	4878.27	0	29	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	159	0	1	21	0	0	1	0	0	0	0	0	5	0	0	23	2	0	0	0	0	5	16	0	0	0	0	0	0	167	0	0	0	0	0	2	0	6	0	0	0	1	5	0	0	0	0	0	0	14
247	252	"Bega Swamp"	-36.51667	149.5	128.19	"AWI"	128.19	4642.42	5156.74	4895.08	1	29	4	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	3	0	90	1	4	20	0	0	0	0	0	1	0	1	5	0	0	0	64	0	3	0	2	0	0	0	1	0	0	0	0	202	0	0	0	0	0	13	3	1	0	0	0	1	0	0	1	0	0	0	0	8
247	252	"Bega Swamp"	-36.51667	149.5	128.72	"AWI"	128.72	4651.96	5181.12	4912.04	0	39	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	197	0	1	40	64	0	0	0	0	0	0	0	11	0	0	21	28	0	10	0	0	0	3	0	0	0	0	0	0	189	0	0	0	0	0	5	1	3	0	0	0	0	0	0	2	0	0	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	129.33	"AWI"	129.33	4662.94	5210.83	4930.9	3	117	13	0	0	0	0	1	0	0	2	0	0	0	5	0	0	0	14	0	114	12	0	120	0	0	0	0	0	5	0	0	5	1	0	7	10	0	0	0	0	0	4	1	0	0	0	0	0	268	0	0	0	0	0	16	0	5	0	0	0	0	2	0	0	0	0	1	0	15
247	252	"Bega Swamp"	-36.51667	149.5	129.82	"AWI"	129.82	4671.76	5235.82	4945.6	2	74	5	0	0	0	0	1	2	0	0	0	0	0	13	0	0	0	18	0	159	5	0	91	0	0	0	0	0	5	0	0	4	0	0	8	4	0	0	1	0	0	3	0	0	1	1	1	0	196	2	0	0	0	0	9	2	0	0	0	0	0	4	0	0	0	0	0	0	26
247	252	"Bega Swamp"	-36.51667	149.5	130.24	"AWI"	130.24	4688.92	5248.36	4958.68	1	75	3	0	0	0	58	1	1	0	0	0	0	0	11	0	0	0	9	0	92	6	0	81	0	0	0	0	0	2	0	1	5	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	172	0	0	0	0	0	9	1	1	0	0	0	1	1	0	0	0	0	1	0	19
247	252	"Bega Swamp"	-36.51667	149.5	130.72	"AWI"	130.72	4716.76	5255.08	4974.04	0	47	2	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	11	0	75	3	0	104	0	0	0	0	0	1	0	0	8	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	157	0	0	0	0	0	1	0	2	0	0	0	1	2	0	0	0	0	1	0	19
247	252	"Bega Swamp"	-36.51667	149.5	131.18	"AWI"	131.18	4743.26	5262.42	4989.12	0	23	3	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	1	0	106	3	1	47	0	0	1	0	0	0	0	0	15	0	0	8	18	0	9	0	0	0	1	0	0	0	0	0	0	180	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	23
247	252	"Bega Swamp"	-36.51667	149.5	131.74	"AWI"	131.74	4775.18	5273.06	5008.16	0	23	1	0	0	0	0	2	0	0	0	1	0	0	1	2	0	0	1	0	74	3	0	58	0	0	1	0	0	0	0	0	18	0	0	2	3	0	4	0	0	0	4	0	0	0	0	0	0	198	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	17
247	252	"Bega Swamp"	-36.51667	149.5	132.36	"AWI"	132.36	4803.68	5288.44	5029.24	2	14	4	0	0	0	0	1	0	0	0	1	0	0	6	0	0	0	0	0	67	0	0	26	0	0	0	0	0	0	0	0	8	0	0	0	104	0	24	0	3	0	2	1	0	0	0	2	0	131	0	0	0	0	0	13	3	0	0	0	0	0	1	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	132.85	"AWI"	132.85	4822.3	5302.65	5045.9	2	118	5	0	0	0	0	4	1	0	0	2	0	0	15	0	0	0	25	0	152	8	0	202	0	0	0	0	0	4	5	1	28	2	0	8	38	0	11	1	1	2	0	2	0	0	0	1	0	300	0	0	0	0	0	16	1	2	0	0	0	0	3	1	0	0	0	2	0	29
247	252	"Bega Swamp"	-36.51667	149.5	133.43	"AWI"	133.43	4840.9	5321.19	5068.2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	65	1	1	55	0	0	0	0	0	0	0	0	0	0	0	1	13	0	3	0	0	0	2	0	0	0	0	0	0	140	0	0	0	0	0	5	0	2	0	0	1	0	0	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	134.1	"AWI"	134.1	4860.3	5345.1	5094.9	0	20	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	77	3	1	58	0	0	0	0	0	0	1	0	0	0	0	3	19	0	5	0	0	0	6	0	0	0	0	0	0	134	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	17
247	252	"Bega Swamp"	-36.51667	149.5	134.66	"AWI"	134.66	4873.18	5373.66	5116.74	0	41	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	107	3	0	71	0	0	0	0	0	0	0	0	7	0	0	2	19	0	10	0	0	0	2	0	0	0	0	0	0	112	0	0	0	0	0	10	2	5	0	0	0	0	1	0	0	0	0	0	0	18
247	252	"Bega Swamp"	-36.51667	149.5	135.18	"AWI"	135.18	4884.42	5399.28	5137.2	0	32	3	0	0	1	0	2	0	0	0	0	0	0	5	0	0	0	1	0	89	1	0	70	0	0	0	0	0	0	0	0	14	0	0	9	22	0	5	1	0	0	3	0	0	0	0	0	0	132	0	0	0	0	0	7	1	5	0	0	0	0	1	0	0	2	0	0	0	29
247	252	"Bega Swamp"	-36.51667	149.5	135.73	"AWI"	135.73	4894.87	5424.58	5159.2	0	22	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	92	1	0	66	0	0	0	0	0	0	0	0	3	0	0	0	16	0	7	0	0	0	3	0	0	0	0	0	0	92	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	1	0	0	0	24
247	252	"Bega Swamp"	-36.51667	149.5	136.34	"AWI"	136.34	4907.14	5454.34	5182.24	0	14	1	0	0	1	0	4	0	0	0	2	0	0	5	0	0	0	0	0	69	1	3	31	0	0	0	0	0	1	0	0	0	0	0	0	107	0	30	0	2	0	18	0	0	0	0	0	0	90	0	0	0	0	0	17	1	0	0	0	0	0	1	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	136.92	"AWI"	136.92	4919.32	5483.92	5203.12	2	22	3	0	0	0	0	1	0	0	0	2	0	0	4	0	0	0	0	0	57	2	0	47	0	0	1	0	0	0	0	1	6	0	0	0	119	0	37	0	1	0	5	2	0	0	0	2	0	72	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	14
247	252	"Bega Swamp"	-36.51667	149.5	137.53	"AWI"	137.53	4926.3	5519.27	5224.02	0	25	3	0	0	0	0	4	0	0	0	2	0	0	9	0	0	0	0	0	52	1	6	0	0	0	1	0	0	0	0	0	7	0	0	0	99	0	46	0	0	0	2	1	0	0	0	0	0	72	0	0	0	0	0	24	1	0	0	0	0	0	0	0	1	0	0	0	0	8
247	252	"Bega Swamp"	-36.51667	149.5	138.13	"AWI"	138.13	4932.43	5556.36	5244.16	0	27	2	0	0	5	0	5	0	0	0	0	0	0	5	0	0	0	2	0	86	2	0	82	0	0	0	0	0	0	0	4	5	0	0	2	17	0	4	0	0	1	2	0	0	0	0	0	0	114	0	0	0	0	0	16	1	2	0	0	0	0	5	0	0	0	0	0	0	27
247	252	"Bega Swamp"	-36.51667	149.5	138.74	"AWI"	138.74	4939.14	5600.28	5263.68	0	28	3	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	4	0	76	3	0	64	0	0	0	0	0	0	0	2	0	0	0	20	23	0	5	0	0	1	2	0	0	0	0	0	0	77	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	20
247	252	"Bega Swamp"	-36.51667	149.5	139.35	"AWI"	139.35	4946.2	5643.85	5283.2	0	32	2	0	0	1	0	4	0	1	0	0	0	0	5	0	0	0	3	0	65	1	0	55	0	0	0	0	0	0	1	1	0	0	0	14	11	0	0	0	0	0	2	0	0	0	0	0	0	100	0	0	0	1	0	16	2	1	0	0	0	0	8	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	139.97	"AWI"	139.97	4953.64	5687.87	5303.04	0	32	1	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	10	0	80	2	0	62	139	0	0	0	0	0	0	0	0	0	0	8	11	0	5	0	0	1	5	1	0	0	0	0	0	101	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	140.57	"AWI"	140.57	5016.7	5708.81	5337.06	0	42	3	0	0	3	0	3	0	0	0	0	0	0	4	0	0	1	13	0	120	1	0	43	0	0	0	0	0	0	0	2	12	0	0	9	40	0	1	0	0	0	1	0	0	0	0	0	0	130	0	0	0	0	0	9	0	0	0	0	0	1	13	0	0	1	0	0	0	14
247	252	"Bega Swamp"	-36.51667	149.5	141.18	"AWI"	141.18	5079.12	5729.12	5372.8	0	41	0	0	0	3	0	2	0	1	0	0	0	0	5	1	0	0	13	0	81	1	0	40	0	0	0	0	0	0	0	0	0	0	0	11	9	1	0	0	0	0	6	0	0	0	0	0	0	117	0	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	0	9
247	252	"Bega Swamp"	-36.51667	149.5	141.75	"AWI"	141.75	5127	5748.5	5407	0	24	0	0	0	2	0	2	0	0	0	0	0	0	4	0	0	0	12	0	67	2	0	46	0	0	0	0	0	0	0	1	0	0	0	17	16	2	2	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	5	0	2	0	0	0	1	11	0	0	1	0	0	0	18
247	252	"Bega Swamp"	-36.51667	149.5	142.37	"AWI"	142.37	5172.42	5772.17	5444.57	1	36	0	0	0	0	0	2	0	0	0	0	0	0	11	1	0	0	28	0	61	3	0	49	0	0	0	0	0	2	1	1	15	0	0	7	11	1	1	0	0	0	2	0	0	0	0	0	0	125	0	0	0	0	0	3	0	1	0	0	0	0	8	0	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	142.96	"AWI"	142.96	5211.36	5796.36	5480.56	0	31	2	0	0	4	0	2	0	0	0	0	0	0	4	0	0	2	10	0	82	0	0	51	0	0	0	0	0	1	0	2	13	0	0	15	15	1	3	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	7	1	0	0	0	0	0	4	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	143.54	"AWI"	143.54	5243.7	5821.22	5518.64	0	29	4	0	0	4	56	3	0	0	0	0	0	0	0	1	0	0	4	0	60	3	0	67	0	0	0	0	0	0	1	1	16	0	0	8	16	0	6	0	0	0	1	1	0	0	0	0	0	120	0	0	0	0	0	5	0	4	0	0	0	0	7	0	0	0	0	0	0	18
247	252	"Bega Swamp"	-36.51667	149.5	144.24	"AWI"	144.24	5279.8	5860.2	5563.64	0	32	0	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	11	0	64	3	0	41	0	0	0	0	0	2	0	1	0	0	0	7	22	0	5	0	0	0	3	0	0	0	0	0	0	100	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	144.84	"AWI"	144.84	5306.8	5908.2	5600.24	0	23	5	0	0	2	0	2	0	0	0	0	0	0	1	2	0	0	16	0	61	0	0	62	0	0	0	0	0	0	0	0	0	0	0	15	13	0	9	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	10	0	1	0	0	0	0	10	0	0	0	0	0	0	18
247	252	"Bega Swamp"	-36.51667	149.5	145.46	"AWI"	145.46	5329.18	5973.44	5637.14	0	23	1	0	0	2	0	2	0	1	0	0	0	0	6	0	0	0	14	0	52	1	0	60	0	0	0	0	0	0	0	1	9	0	0	14	25	1	8	0	0	0	8	1	0	0	0	0	0	121	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	12
247	252	"Bega Swamp"	-36.51667	149.5	145.97	"AWI"	145.97	5346.01	6031.58	5667.23	0	29	5	0	0	3	0	1	0	0	0	0	0	0	8	0	0	0	12	0	63	1	0	80	0	0	0	0	0	1	0	0	0	0	0	8	16	0	16	0	0	0	8	1	0	0	0	0	0	152	0	0	0	0	0	14	0	0	0	0	0	0	8	0	0	0	0	0	0	16
247	252	"Bega Swamp"	-36.51667	149.5	146.56	"AWI"	146.56	5361	6112.84	5699.8	0	36	2	0	0	4	0	4	0	0	0	0	0	0	7	2	0	0	7	0	76	0	0	57	0	0	0	0	0	0	0	0	0	0	0	20	20	0	16	0	0	0	2	0	0	0	0	0	0	98	0	0	0	0	0	8	0	1	0	0	0	0	5	0	0	0	0	0	0	15
247	252	"Bega Swamp"	-36.51667	149.5	147.16	"AWI"	147.16	5376	6196.24	5733.44	0	26	4	0	0	3	0	5	0	0	0	2	0	0	5	0	0	0	6	0	43	1	0	46	0	0	0	0	0	1	0	0	6	0	0	13	18	1	11	0	0	0	3	0	0	0	0	0	0	103	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	147.78	"AWI"	147.78	5391.5	6282.42	5770.02	0	29	0	0	0	3	0	0	1	0	0	0	0	0	3	0	0	0	9	0	65	0	0	52	0	0	0	0	0	1	0	3	6	0	0	16	25	0	17	0	0	0	5	1	0	0	0	0	0	120	0	0	0	0	0	10	1	0	0	0	1	0	10	0	0	0	0	0	0	20
247	252	"Bega Swamp"	-36.51667	149.5	148.35	"AWI"	148.35	5405.4	6358.5	5801.55	0	29	4	0	0	1	0	1	1	0	0	0	0	0	7	1	0	2	2	0	66	2	0	46	0	0	0	0	0	0	0	1	10	0	0	11	28	1	15	0	0	0	1	0	0	0	0	0	0	98	0	0	0	0	0	5	0	0	0	0	1	0	2	1	0	0	0	0	0	15
247	252	"Bega Swamp"	-36.51667	149.5	148.9	"AWI"	148.9	5418.6	6430	5830.7	1	20	4	0	0	2	0	3	0	0	0	0	0	0	6	0	0	0	4	0	53	0	0	35	0	0	0	0	0	1	0	0	8	0	0	0	32	0	23	0	0	0	5	0	0	0	0	0	0	120	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	11
247	252	"Bega Swamp"	-36.51667	149.5	149.5	"AWI"	149.5	5430	6513	5864	0	41	4	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	2	0	65	3	0	46	0	0	0	0	0	0	0	2	8	0	0	0	49	0	24	0	0	0	2	1	0	0	0	0	0	115	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	13
247	252	"Bega Swamp"	-36.51667	149.5	150.05	"AWI"	150.05	5449.45	6585.6	5899.8	0	22	6	0	0	3	0	2	0	0	0	0	0	0	6	0	0	0	6	0	61	2	0	46	0	0	0	0	0	0	0	0	9	0	0	13	35	0	33	0	0	0	1	0	0	0	0	0	0	122	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	8
