"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fraxinus"	"Liliaceae"	"Myrica"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Tsuga"
788	808	"East Sooke Fen"	48.35194	-123.68167	755	"AWI"	755	12449	13462	12940	0.833333333333333	0	72.5	0	0	0	0	1.66666666666667	0	0	0	0.833333333333333	0.833333333333333	0	0	0	0	0	15	0	0	0	2.5	0	0	0	5.83333333333333	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	765	"AWI"	765	12507	13563	13018	0.286532951289398	0	47.2779369627507	0	0	0	0.859598853868195	0	0	0	0	0	0	0	0	0	0	0	3.15186246418338	44.9856733524355	0	0.573065902578797	0.573065902578797	0	0	0.286532951289398	2.00573065902579	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	775	"AWI"	775	12595	13621	13095	2.9126213592233	0	69.9029126213592	0	0	0	4.85436893203883	0	0	0	0	0	0.970873786407767	0	0	0	0	0	10.6796116504854	0	0	0.970873786407767	0	0	0	0	5.8252427184466	0	0	3.88349514563107
788	808	"East Sooke Fen"	48.35194	-123.68167	785	"AWI"	785	12671	13696	13172	0.597014925373134	0	34.0298507462687	0	0	0	0.895522388059702	0	0	0	0	0	0	0	0	0	0	0	3.58208955223881	59.1044776119403	0	0.597014925373134	0	0	0	0	1.19402985074627	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	795	"AWI"	795	12727	13777	13249	0	0	64.9425287356322	0.574712643678161	0	0	0	0	0	0	0	0.574712643678161	0	2.29885057471264	0	0	0	0.574712643678161	5.17241379310345	0	0	0.574712643678161	2.8735632183908	0	0	0	21.264367816092	0	0	1.14942528735632
788	808	"East Sooke Fen"	48.35194	-123.68167	802.5	"AWI"	802.5	12824.5	13820	13300.5	0	0	0	0	0	0	0.60790273556231	0	0	0.303951367781155	0	0	0.303951367781155	0.911854103343465	0	0	0	0	0.303951367781155	96.3525835866261	0	0.303951367781155	0	0	0	0	0.911854103343465	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	807.5	"AWI"	807.5	12878	13843.5	13334.5	1.92307692307692	0	13.4615384615385	5.76923076923077	0	0	3.84615384615385	0	0	0	0	9.61538461538462	0	3.84615384615385	0	0	0	1.92307692307692	25	0	0	1.92307692307692	3.84615384615385	0	0	1.92307692307692	26.9230769230769	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	812.5	"AWI"	812.5	12922	13872	13370.5	0	0	1.13268608414239	0.161812297734628	0	0	0.647249190938511	0	0	0	0	0	0	0	0	0	0	0	0.161812297734628	95.1456310679612	0	0.970873786407767	0.161812297734628	0	0	0.161812297734628	1.45631067961165	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	817.5	"AWI"	817.5	12959.5	13899	13407	0	0	11.1111111111111	0	0	0	11.1111111111111	0	0	0	0	0	0	11.1111111111111	0	0	0	0	3.7037037037037	0	0	18.5185185185185	11.1111111111111	0	0	0	33.3333333333333	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	822.5	"AWI"	822.5	12991.5	13938.5	13443.5	0	0	0.448430493273543	0.149476831091181	0	0	0.896860986547085	0	0	0	0	0	0	0	0	0	0	0	0.298953662182362	96.5620328849028	0	0.448430493273543	0.448430493273543	0	0	0	0.747384155455904	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	827.5	"AWI"	827.5	13066	13968	13476.5	0	0	19.5121951219512	0	0	0	7.31707317073171	7.31707317073171	0	0	0	0	0	9.75609756097561	0	0	0	0	7.31707317073171	0	0	19.5121951219512	19.5121951219512	0	0	0	9.75609756097561	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	832.5	"AWI"	832.5	13139.5	13992.5	13511	0	0	0.955414012738854	0.159235668789809	0	0	1.11464968152866	0	0	0	0	0	0.159235668789809	0.159235668789809	0	0	0	0	0.159235668789809	96.3375796178344	0	0	0.477707006369427	0	0	0.159235668789809	0.318471337579618	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	837.5	"AWI"	837.5	13192	14024.5	13548.5	1.69491525423729	0	11.864406779661	0	0	0	5.08474576271187	0	0	0	0	0	0	13.5593220338983	0	0	0	0	5.08474576271187	0	0	11.864406779661	22.0338983050847	0	0	0	28.8135593220339	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	842.5	"AWI"	842.5	13242.5	14058.5	13584.5	0.155763239875389	0	0.934579439252336	0	0	0	1.09034267912773	0	0	0	0	0	0.155763239875389	0.155763239875389	0	0	0	0	0.311526479750779	95.9501557632399	0	0.155763239875389	0.155763239875389	0	0	0	0.934579439252336	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	846	"AWI"	846	13263	14094	13613	1.96078431372549	0	17.6470588235294	0	0	0	3.92156862745098	0	0	0	0	0	1.96078431372549	1.96078431372549	0	0	0	0	3.92156862745098	0	0	21.5686274509804	9.80392156862745	0	0	0	37.2549019607843	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	848	"AWI"	848	13278	14111	13629	2.85714285714286	0	31.4285714285714	2.85714285714286	0	0	8.57142857142857	0	0	0	0	0	0	2.85714285714286	0	0	0	0	5.71428571428571	0	0	14.2857142857143	5.71428571428571	0	0	0	25.7142857142857	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	850	"AWI"	850	13288	14136	13644	2.5	0	10	0	0	0	12.5	0	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	32.5	7.5	0	0	0	30	0	0	0
788	808	"East Sooke Fen"	48.35194	-123.68167	852	"AWI"	852	13305	14155	13662	0	0	0.925925925925926	0	0	0	1.54320987654321	0	0	0	0	0	0.154320987654321	0.617283950617284	0	0	0	0	0.771604938271605	94.2901234567901	0	0.771604938271605	0	0	0	0.154320987654321	0.771604938271605	0	0	0
