"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Thalictrum"	"Ulmus"
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	905	"AWI"	905	10708	13800	12318	0	0	0.773694390715667	15.6673114119923	26.4990328820116	23.7911025145068	1.54738878143133	0	0	2.321083172147	4.44874274661509	0.580270793036751	0	0	0	0	0	0	0	0	3.09477756286267	7.35009671179884	0	11.605415860735	0	0.193423597678917	0.386847195357834	0.386847195357834	0.967117988394584	0	0.386847195357834
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	910	"AWI"	910	10836	13868	12397	0	0	0.570342205323194	13.6882129277567	21.8631178707224	11.2167300380228	0.950570342205323	0	0	0.760456273764259	5.51330798479087	0.380228136882129	0	0	0	0.190114068441065	0	0	0	0	1.90114068441065	7.03422053231939	0	32.319391634981	0	0	0.380228136882129	0.570342205323194	2.09125475285171	0.380228136882129	0.190114068441065
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	915	"AWI"	915	10964	13926	12477	0	0	1.6728624535316	6.13382899628253	19.3308550185874	5.76208178438662	2.04460966542751	0	0.371747211895911	2.78810408921933	8.17843866171004	0.557620817843866	0	0	0	0.185873605947955	0	0	0	0	1.11524163568773	7.0631970260223	0	40.7063197026022	0	0.185873605947955	0.929368029739777	0.371747211895911	2.04460966542751	0.185873605947955	0.371747211895911
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	920	"AWI"	920	11057	13984	12567	0	0	0.610997963340122	11.4052953156823	27.2912423625255	0	1.83299389002037	0	0	1.0183299389002	7.33197556008147	1.42566191446029	0	0	0	0	0	0	0	0.203665987780041	3.25865580448065	8.14663951120163	0	32.7902240325866	0	0.203665987780041	1.0183299389002	0	2.64765784114053	0.203665987780041	0.610997963340122
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	925	"AWI"	925	11135	14065	12658	0	0	0.598802395209581	8.78243512974052	17.564870259481	0	3.59281437125748	0	0	3.39321357285429	8.78243512974052	0.798403193612774	0	0	0	0.199600798403194	0	0	0	0.998003992015968	3.99201596806387	8.78243512974052	0	33.1337325349301	0	0.399201596806387	1.59680638722555	0.399201596806387	5.78842315369261	0.598802395209581	0.598802395209581
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	930	"AWI"	930	11215	14150	12747	0	0	1.65912518853695	4.67571644042232	14.027149321267	5.88235294117647	3.31825037707391	0	0.452488687782805	4.07239819004525	11.3122171945701	0.754147812971342	0	0	0	0.301659125188537	0.150829562594268	0.452488687782805	0	0	10.105580693816	11.0105580693816	0	19.0045248868778	0	0.754147812971342	1.20663650075415	0.754147812971342	5.12820512820513	0.452488687782805	4.52488687782805
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	935	"AWI"	935	11319	14214	12829	0	0	0.87719298245614	5.43859649122807	13.1578947368421	4.56140350877193	3.33333333333333	0	0.87719298245614	4.73684210526316	12.6315789473684	0.175438596491228	0	0	0	0.526315789473684	0.175438596491228	0.175438596491228	0	1.75438596491228	10.7017543859649	5.08771929824561	0	15.9649122807018	0	5.96491228070175	2.28070175438596	0.350877192982456	7.89473684210526	0.350877192982456	2.98245614035088
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	940	"AWI"	940	11486	14279	12902	0	0	0.186567164179104	2.61194029850746	9.88805970149254	0	5.03731343283582	0	0.373134328358209	8.58208955223881	11.3805970149254	0.186567164179104	0	0	0	0.932835820895522	0	0	0	0	26.6791044776119	5.22388059701492	0	13.4328358208955	0	7.46268656716418	1.86567164179104	0.186567164179104	4.1044776119403	0.186567164179104	1.67910447761194
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	945	"AWI"	945	11636	14341	12980	0	0	0.936329588014981	1.31086142322097	9.9250936329588	0	9.9250936329588	0	0.374531835205993	2.80898876404494	8.80149812734082	0.374531835205993	0	0	0	0.936329588014981	0	0.187265917602996	0	0.561797752808989	46.0674157303371	2.80898876404494	0	5.0561797752809	0	4.8689138576779	1.49812734082397	0	2.80898876404494	0	0.749063670411985
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	960	"AWI"	960	11967	14543	13223	0	0.37593984962406	0.75187969924812	9.21052631578947	34.3984962406015	13.3458646616541	0.75187969924812	0	0.18796992481203	2.44360902255639	6.39097744360902	0.37593984962406	0	0	0	0.18796992481203	0	0	0	0	2.44360902255639	8.08270676691729	0	17.4812030075188	0.18796992481203	0.56390977443609	0.93984962406015	0	1.31578947368421	0	0.56390977443609
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	965	"AWI"	965	12031	14635	13308	0	0	1.11111111111111	6.82539682539683	20.3174603174603	0	2.6984126984127	0	0.158730158730159	4.44444444444444	13.8095238095238	0.476190476190476	0	0	0	0.476190476190476	0	0	0	0.317460317460317	5.07936507936508	10	0	19.3650793650794	0	3.49206349206349	2.06349206349206	0	5.07936507936508	0.793650793650794	3.49206349206349
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	970	"AWI"	970	12155	14702	13386	0.363636363636364	0	0.545454545454546	0.545454545454546	9.81818181818182	0	6.54545454545455	0	0	1.27272727272727	10.9090909090909	0	0	0	0	0	0	0.181818181818182	0	0	57.2727272727273	1.27272727272727	0	7.27272727272727	0	1.45454545454545	0.727272727272727	0	1.81818181818182	0	0
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	975	"AWI"	975	12307	14762	13456	0	0	0.55350553505535	1.29151291512915	12.3616236162362	0	5.90405904059041	0	0	1.1070110701107	9.77859778597786	0.18450184501845	0	0	0	0.738007380073801	0	0	0	0	56.8265682656827	2.5830258302583	0	5.16605166051661	0	1.29151291512915	0.3690036900369	0	1.66051660516605	0.18450184501845	0
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	980	"AWI"	980	12388	14823	13534	0	0	0.364963503649635	1.09489051094891	12.043795620438	0	7.66423357664234	0	0.364963503649635	1.27737226277372	9.48905109489051	0.182481751824818	0	0	0	0.72992700729927	0	0.182481751824818	0	0	57.2992700729927	1.64233576642336	0	3.46715328467153	0	0.912408759124087	0.547445255474453	0.182481751824818	2.00729927007299	0.182481751824818	0.364963503649635
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	985	"AWI"	985	12455	14904	13617	0	0	0	3.14232902033272	15.1571164510166	0	5.5452865064695	0	0	1.47874306839187	11.645101663586	0.184842883548983	0.369685767097967	0	0	0	0	0	0	0.369685767097967	48.2439926062847	2.58780036968577	0	8.50277264325323	0	0.55452865064695	0	0	1.84842883548983	0	0.369685767097967
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	990	"AWI"	990	12514	15006	13702	0	0	0.188323917137476	1.50659133709981	14.3126177024482	0	3.57815442561205	0	0.376647834274953	0	7.72128060263653	0.188323917137476	0	0	0	0.376647834274953	0	0	0	0	67.608286252354	0.188323917137476	0	2.44821092278719	0	0	0	0	1.31826741996234	0	0.188323917137476
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	995	"AWI"	995	12577	15110	13778	0	0	0.147275405007364	1.32547864506627	16.3475699558174	0	2.35640648011782	0.147275405007364	0	2.20913107511046	30.780559646539	0.883652430044183	0	0	0	3.09278350515464	0.147275405007364	0	0	0.589101620029455	24.300441826215	3.09278350515464	0.441826215022091	6.77466863033873	0	1.91458026509573	0.883652430044183	0.147275405007364	3.82916053019146	0.441826215022091	0.147275405007364
849	878	"Jones Lake [Glenboro site]"	49.44694	-99.29124	1000	"AWI"	1000	12654	15220	13855	0	0	0.519031141868512	2.42214532871972	14.5328719723183	0	1.21107266435986	0	0	0.173010380622837	18.3391003460208	2.42214532871972	0.173010380622837	0	0	1.73010380622837	0	0	0	0.346020761245675	41.6955017301038	3.80622837370242	0	8.65051903114187	0	0.519031141868512	0.173010380622837	0	3.28719723183391	0	0
