"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Bursera"	"Carya"	"Caryophyllaceae"	"Celtis"	"Cupressus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Liliaceae"	"Liquidambar"	"Malvaceae"	"Melastomataceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Ulmus"
349	357	"Chalco Lake"	19.5	-99	738	"AWI"	738	21115	23054	21957	0	6.75105485232067	1.26582278481013	0.421940928270042	1.68776371308017	0	0	2.10970464135021	0	0	0	0.421940928270042	2.9535864978903	63.2911392405063	0	0	0	0	0	0	0	0	0	11.3924050632911	0	6.32911392405063	0	0	2.9535864978903	0	0.421940928270042	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	748	"AWI"	748	21227	23306	22145	0	2.56410256410256	1.83150183150183	1.0989010989011	0.732600732600733	0	0	0.732600732600733	0	0	0	0	2.93040293040293	72.8937728937729	0.366300366300366	0	0.366300366300366	0	0	0	0	0	0	9.52380952380952	0	3.66300366300366	0	0	3.2967032967033	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	757	"AWI"	757	21369	23502	22299	0	1.52905198776758	0.917431192660551	0	0.305810397553517	0	0	0	0	0	0	0	2.75229357798165	73.394495412844	0	0	0	0	0	0	0	0	0	14.9847094801223	0	2.44648318042813	0.305810397553517	0	3.36391437308868	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	762	"AWI"	762	21479	23559	22381	0	2.66272189349112	0.887573964497041	0	0.591715976331361	0	0	1.18343195266272	0	0	0.29585798816568	0	2.36686390532544	67.1597633136095	0	0	0	0	0	0	0	0	0	16.5680473372781	0	4.43786982248521	0	0	3.84615384615385	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	767	"AWI"	767	21558	23636	22463	0	0.843881856540084	0	0.421940928270042	0.843881856540084	0	0	0.843881856540084	0	0	0	0	1.68776371308017	79.3248945147679	0	0	0	0	0	0	0	0	0.421940928270042	9.28270042194093	0	5.06329113924051	0	0	1.26582278481013	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	771	"AWI"	771	21619	23737	22533	0	2.7027027027027	0	0	0.45045045045045	0	0	0.900900900900901	0	0	0	0	4.05405405405405	74.3243243243243	0	0	0	0	0	0	0	0	0	10.8108108108108	0	5.40540540540541	0	0	1.35135135135135	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	777	"AWI"	777	21693	23872	22645	0	3.125	0.892857142857143	0	0.446428571428571	0	0	0.446428571428571	0	0	0.446428571428571	0	2.23214285714286	58.4821428571429	0	0	0	0	0	0	0	0	0	24.1071428571429	0	3.57142857142857	0	0	6.25	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	782	"AWI"	782	21761	23994	22734	0	5.26315789473684	0.701754385964912	0	0.701754385964912	0	0	0	0	0	0	0	5.6140350877193	64.2105263157895	0	0	0	0	0	0	0	0	0	15.7894736842105	0	2.80701754385965	0	0	4.91228070175439	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	787	"AWI"	787	21913	24075	22813	0.3584229390681	2.5089605734767	0.3584229390681	0	1.0752688172043	0	0	0	0	0	0	0	1.0752688172043	68.8172043010753	0	0	0	0	0	0	0	0	0	18.9964157706093	0	3.9426523297491	0	0	2.8673835125448	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	792	"AWI"	792	22032	24152	22907	0	2.42914979757085	1.21457489878543	0	2.02429149797571	0	0	0	0	0	0	0	4.45344129554656	61.5384615384615	0	0	0	0	0	0	0	0	0	19.0283400809717	0	6.07287449392713	0	0	3.23886639676113	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	797	"AWI"	797	22133	24243	23005	0	5.03597122302158	1.43884892086331	0.359712230215827	0.719424460431655	0	0	0	0	0	0	0.359712230215827	1.79856115107914	56.4748201438849	0	0	0	0	0	0	0	0	0	20.1438848920863	0	1.79856115107914	4.31654676258993	0	7.19424460431655	0	0	0	0	0.359712230215827	0
349	357	"Chalco Lake"	19.5	-99	802	"AWI"	802	22219	24373	23103	0	6.47058823529412	2.94117647058824	1.17647058823529	0.588235294117647	0	0	0	0	0	0	0	6.47058823529412	38.8235294117647	0	0	0	0.588235294117647	0	0	0	0	0	31.7647058823529	0	2.94117647058824	0	0	8.23529411764706	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	807	"AWI"	807	22282	24522	23191	0	6.54205607476635	1.86915887850467	0	0	0	0	0.934579439252336	0	0	0	0	6.54205607476635	18.6915887850467	0	0	0	0	0	0	0	0	0	40.1869158878505	0	10.2803738317757	0	0	14.9532710280374	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	812	"AWI"	812	22393	24654	23310	0	10.1123595505618	4.49438202247191	0	1.12359550561798	0	0	0	0	0	0	0	12.3595505617978	5.61797752808989	0	0	0	0	0	0	0	0	0	23.5955056179775	0	26.9662921348315	0	0	14.6067415730337	0	0	0	1.12359550561798	0	0
349	357	"Chalco Lake"	19.5	-99	817	"AWI"	817	22491	24832	23452	0	11.9047619047619	4.76190476190476	0	0	0	0	2.38095238095238	0	0	0	0	13.0952380952381	8.33333333333333	0	0	0	0	0	0	0	0	0	32.1428571428571	0	20.2380952380952	0	0	7.14285714285714	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	822	"AWI"	822	22557	25019	23597	1.21951219512195	6.09756097560976	4.8780487804878	0	0	0	0	0	0	0	0	0	6.09756097560976	4.8780487804878	0	0	0	0	6.09756097560976	0	0	0	0	54.8780487804878	0	4.8780487804878	0	0	10.9756097560976	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	827	"AWI"	827	22620	25285	23713	1.36986301369863	10.958904109589	2.73972602739726	0	0	0	0	0	0	0	0	0	5.47945205479452	9.58904109589041	0	0	0	0	0	0	0	0	0	36.986301369863	0	15.0684931506849	0	0	17.8082191780822	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	837	"AWI"	837	22724	25923	23935	0.72463768115942	10.1449275362319	2.89855072463768	0	1.44927536231884	0	0	1.44927536231884	0	0	0	0	7.97101449275362	4.34782608695652	0	0	0	0	0	0	0	0	0	46.3768115942029	0	13.768115942029	0	0	10.8695652173913	0	0	0	0	0	0
