"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Juglans"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tsuga"
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	217.5	"AWI"	217.5	3557	4215.5	3900	23.8482384823848	0	0	0	9.48509485094851	0	0.5420054200542	18.1571815718157	0	0	0.5420054200542	0	34.6883468834688	8.40108401084011	0.2710027100271	0	0	3.7940379403794	0.2710027100271	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	220	"AWI"	220	3581	4246	3929	21.5625	0	0	0	5	0	1.875	4.6875	0	0	1.5625	0	52.5	7.5	0.3125	0	0	4.6875	0.3125	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	222.5	"AWI"	222.5	3619.5	4267.5	3957.5	18.9873417721519	0	0	0	11.0759493670886	0	0	5.69620253164557	0	0	0.632911392405063	0	46.8354430379747	10.7594936708861	0	0	0	5.37974683544304	0.632911392405063	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	225	"AWI"	225	3647	4291	3985	12.7586206896552	0	0	0	1.37931034482759	0	0	1.72413793103448	0	0	1.37931034482759	0	67.5862068965517	14.1379310344828	0	0	0	0.689655172413793	0	0	0.344827586206897	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	227.5	"AWI"	227.5	3669.5	4323	4011.5	34.6278317152104	0	0.647249190938511	0	9.06148867313916	0	0.323624595469256	2.58899676375405	0	0	0.970873786407767	0.323624595469256	43.6893203883495	5.17799352750809	0.647249190938511	0	0.970873786407767	0.647249190938511	0.323624595469256	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	230	"AWI"	230	3693	4364	4037	25.6906077348066	0	0	0	7.18232044198895	0	0.276243093922652	17.4033149171271	0	0	1.38121546961326	0	37.5690607734807	6.07734806629834	0	0	0	4.41988950276243	0	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	232.5	"AWI"	232.5	3720.5	4387	4063.5	25.5384615384615	0.615384615384615	0	0	10.7692307692308	0	0.615384615384615	7.38461538461539	0	0	0.923076923076923	0	44.3076923076923	5.53846153846154	0	0	0	4	0.307692307692308	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	235	"AWI"	235	3746	4413	4088	33.433734939759	0	0.301204819277108	0	6.32530120481928	0	1.80722891566265	8.73493975903614	0	0	2.10843373493976	0.301204819277108	37.0481927710843	5.12048192771084	0.903614457831325	0	0	3.31325301204819	0.602409638554217	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	237.5	"AWI"	237.5	3764.5	4446	4110.5	28.2282282282282	0	0.600600600600601	0	19.5195195195195	0	0.900900900900901	9.30930930930931	0	0	0.600600600600601	0	29.1291291291291	5.40540540540541	0.900900900900901	0	0	3.3033033033033	2.1021021021021	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	240	"AWI"	240	3781	4485	4134	28.4403669724771	0	0.611620795107034	0	14.9847094801223	0	0.611620795107034	8.56269113149847	0	0	2.75229357798165	0	29.6636085626911	8.86850152905199	0	0	0	4.58715596330275	0.917431192660551	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	242.5	"AWI"	242.5	3806.5	4509	4161	32.7217125382263	0	0	0	23.5474006116208	0	0.611620795107034	7.95107033639144	0	0	1.8348623853211	0	24.4648318042813	4.28134556574923	0.917431192660551	0	0	2.75229357798165	0.917431192660551	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	245	"AWI"	245	3830	4537	4186	30.4878048780488	0	0.304878048780488	0	12.5	0	0.914634146341463	7.92682926829268	0	0	1.82926829268293	0	30.1829268292683	10.9756097560976	0	0	0	4.26829268292683	0.609756097560976	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	247.5	"AWI"	247.5	3851	4572	4210.5	6.25	0	0.0762195121951219	0	7.92682926829268	0	0.0762195121951219	1.14329268292683	0	0	0.533536585365854	0	6.70731707317073	0.990853658536585	0	0	0	76.1432926829268	0.152439024390244	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	250	"AWI"	250	3871	4608	4234	32.4590163934426	0	0.327868852459016	0	27.5409836065574	0	0	2.29508196721311	0	0	2.95081967213115	0	29.5081967213115	3.60655737704918	0.327868852459016	0	0	0.327868852459016	0.655737704918033	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	252.5	"AWI"	252.5	3897	4637	4259.5	16.8831168831169	0	0.974025974025974	0	18.5064935064935	0	0	5.19480519480519	0	0	4.87012987012987	0	33.7662337662338	15.5844155844156	0	0	0	3.8961038961039	0.324675324675325	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	255	"AWI"	255	3920	4666	4286	21.8023255813953	0	0.872093023255814	0	19.1860465116279	0	1.16279069767442	13.3720930232558	0	0	4.65116279069767	0	22.9651162790698	13.953488372093	0	0	0	2.03488372093023	0	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	257.5	"AWI"	257.5	3941.5	4697.5	4312	9.25925925925926	0	0.308641975308642	0	14.1975308641975	0	0.308641975308642	8.02469135802469	0	0	0.925925925925926	0	38.2716049382716	27.4691358024691	0.308641975308642	0	0	0.925925925925926	0	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	260	"AWI"	260	3957	4737	4336	11.8155619596542	0	0.864553314121038	0	13.2564841498559	0	0	13.5446685878963	0	0	2.30547550432277	0	39.4812680115274	17.0028818443804	0.576368876080692	0	0	0.864553314121038	0	0.288184438040346	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	262.5	"AWI"	262.5	3988.5	4764	4360.5	10.803324099723	0	0.831024930747922	0	16.6204986149584	0	0.277008310249307	18.2825484764543	0	0	1.38504155124654	0.277008310249307	25.7617728531856	23.8227146814404	0.277008310249307	0	0	1.38504155124654	0.277008310249307	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	265	"AWI"	265	4015	4793	4386	17.1428571428571	0	0.317460317460317	0	35.2380952380952	0	0.317460317460317	6.34920634920635	0	0	6.34920634920635	0	21.2698412698413	11.4285714285714	0	0	0	0.952380952380952	0.634920634920635	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	267.5	"AWI"	267.5	4037.5	4824.5	4410.5	17.0278637770898	0	0.619195046439629	0	30.030959752322	0	1.23839009287926	7.12074303405573	0	0	4.64396284829721	0	17.9566563467492	19.5046439628483	0.619195046439629	0	0	0.619195046439629	0.619195046439629	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	270	"AWI"	270	4058	4861	4436	15.2941176470588	0	0.882352941176471	0	30	0	5.58823529411765	7.05882352941176	0	0	2.05882352941176	0	19.7058823529412	16.7647058823529	0.588235294117647	0	0	2.05882352941176	0	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	272.5	"AWI"	272.5	4090.5	4892	4462	21.1221122112211	0.33003300330033	0.99009900990099	0	6.6006600660066	0	0.66006600660066	0.66006600660066	0	0	1.98019801980198	0	53.1353135313531	6.6006600660066	0	0	0	7.59075907590759	0.33003300330033	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	275	"AWI"	275	4117	4922	4487	19.375	0.3125	0	0	18.125	0	0.9375	6.5625	0	0	1.5625	0	31.875	15.3125	0.9375	0	0	5	0	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	277.5	"AWI"	277.5	4141.5	4961.5	4514.5	25.4966887417219	0	0.993377483443709	0	10.2649006622517	0	0.33112582781457	1.32450331125828	0	0	1.65562913907285	0	39.4039735099338	9.27152317880795	0	0	0	10.9271523178808	0.33112582781457	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	280	"AWI"	280	4162	4997	4539	20.8571428571429	0	0.285714285714286	0	13.7142857142857	0	2.28571428571429	12.2857142857143	0	0	2.85714285714286	0	22.5714285714286	22.2857142857143	0.571428571428571	0	0	2	0.285714285714286	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	282.5	"AWI"	282.5	4189	5018.5	4569	32.5878594249201	0	0.319488817891374	0	9.90415335463259	0	0	4.47284345047923	0	0	1.59744408945687	0	37.0607028753994	8.94568690095847	0	0	0	4.79233226837061	0	0	0.319488817891374	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	285	"AWI"	285	4216	5053	4598	23.0769230769231	0	0.668896321070234	0	7.02341137123746	0	0	1.00334448160535	0	0	2.67558528428094	0	45.1505016722408	13.3779264214047	0.668896321070234	0	0	5.68561872909699	0.668896321070234	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	287.5	"AWI"	287.5	4239	5091.5	4625	18.0887372013652	0	0.68259385665529	0	7.84982935153584	0	0.341296928327645	1.02389078498294	0	0	2.73037542662116	0	54.9488054607508	11.6040955631399	0.68259385665529	0	0	1.70648464163823	0.341296928327645	0	0	0
782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.95139	290	"AWI"	290	4260	5131	4653	22.3642172523962	0.319488817891374	1.59744408945687	0	7.3482428115016	0	0.319488817891374	4.47284345047923	0	0	2.55591054313099	0	48.8817891373802	10.8626198083067	0.319488817891374	0	0	0.638977635782748	0.319488817891374	0	0	0
